time;BESS_BESS_injector_PInjPu;BESS_BESS_injector_PInjPuSn;BESS_BESS_injector_QInjPu;BESS_BESS_injector_QInjPuSn;BESS_BESS_injector_terminal_V_re;BESS_BESS_injector_terminal_i_re;BESS_BESS_injector_terminal_V_im;BESS_BESS_injector_terminal_i_im;BESS_BESS_injector_UPu;BESS_BESS_pll_omegaPLLPu;BESS_BESS_reecC_idCmdPu;BESS_BESS_reecC_iqCmdPu;
1.6494375;0.0287760;0.4795997;0.0000171;0.0002850;1.0000048;-0.0287758;0.0000053;0.0000169;1.0000048;1.0000000;0.4773755;0.0000003;
1.6494775;0.0287757;0.4795945;0.0000171;0.0002843;1.0000048;-0.0287755;0.0000053;0.0000169;1.0000048;1.0000000;0.4773764;0.0000003;
1.6495575;0.0287750;0.4795841;0.0000170;0.0002830;1.0000048;-0.0287749;0.0000053;0.0000168;1.0000048;1.0000000;0.4773783;0.0000003;
1.6495975;0.0287747;0.4795790;0.0000169;0.0002823;1.0000048;-0.0287746;0.0000053;0.0000168;1.0000048;1.0000000;0.4773793;0.0000003;
1.6496775;0.0287741;0.4795687;0.0000169;0.0002810;1.0000048;-0.0287740;0.0000053;0.0000167;1.0000048;1.0000000;0.4773812;0.0000003;
1.6497175;0.0287738;0.4795636;0.0000168;0.0002804;1.0000048;-0.0287737;0.0000053;0.0000167;1.0000048;1.0000000;0.4773822;0.0000003;
1.6497975;0.0287732;0.4795534;0.0000167;0.0002791;1.0000048;-0.0287731;0.0000053;0.0000166;1.0000048;1.0000000;0.4773843;0.0000003;
1.6498375;0.0287729;0.4795483;0.0000167;0.0002784;1.0000048;-0.0287728;0.0000053;0.0000166;1.0000048;1.0000000;0.4773853;0.0000003;
1.6499175;0.0287723;0.4795382;0.0000166;0.0002771;1.0000048;-0.0287722;0.0000053;0.0000165;1.0000048;1.0000000;0.4773874;0.0000003;
1.6499575;0.0287720;0.4795331;0.0000166;0.0002765;1.0000048;-0.0287718;0.0000053;0.0000164;1.0000048;1.0000000;0.4773884;0.0000003;
1.6500375;0.0287714;0.4795231;0.0000165;0.0002752;1.0000048;-0.0287712;0.0000053;0.0000164;1.0000048;1.0000000;0.4773906;0.0000003;
1.6500775;0.0287711;0.4795181;0.0000165;0.0002746;1.0000048;-0.0287709;0.0000053;0.0000163;1.0000048;1.0000000;0.4773917;0.0000003;
1.6501575;0.0287705;0.4795082;0.0000164;0.0002733;1.0000048;-0.0287704;0.0000053;0.0000162;1.0000048;1.0000000;0.4773939;0.0000003;
1.6501975;0.0287702;0.4795032;0.0000164;0.0002727;1.0000048;-0.0287701;0.0000053;0.0000162;1.0000048;1.0000000;0.4773950;0.0000003;
1.6502775;0.0287696;0.4794934;0.0000163;0.0002714;1.0000048;-0.0287695;0.0000053;0.0000161;1.0000048;1.0000000;0.4773973;0.0000003;
1.6503175;0.0287693;0.4794884;0.0000162;0.0002708;1.0000048;-0.0287692;0.0000053;0.0000161;1.0000048;1.0000000;0.4773985;0.0000003;
1.6503975;0.0287687;0.4794787;0.0000162;0.0002695;1.0000048;-0.0287686;0.0000053;0.0000160;1.0000048;1.0000000;0.4774008;0.0000003;
1.6504375;0.0287684;0.4794738;0.0000161;0.0002689;1.0000048;-0.0287683;0.0000053;0.0000160;1.0000048;1.0000000;0.4774020;0.0000003;
1.6505175;0.0287678;0.4794641;0.0000161;0.0002676;1.0000048;-0.0287677;0.0000053;0.0000159;1.0000048;1.0000000;0.4774044;0.0000003;
1.6505575;0.0287676;0.4794593;0.0000160;0.0002670;1.0000048;-0.0287674;0.0000053;0.0000159;1.0000048;1.0000000;0.4774056;0.0000003;
1.6506375;0.0287670;0.4794497;0.0000159;0.0002658;1.0000048;-0.0287668;0.0000053;0.0000158;1.0000048;1.0000000;0.4774081;0.0000003;
1.6506775;0.0287667;0.4794449;0.0000159;0.0002652;1.0000048;-0.0287666;0.0000053;0.0000158;1.0000048;1.0000000;0.4774094;0.0000003;
1.6507575;0.0287661;0.4794354;0.0000158;0.0002639;1.0000048;-0.0287660;0.0000053;0.0000157;1.0000048;1.0000000;0.4774119;0.0000003;
1.6507975;0.0287658;0.4794307;0.0000158;0.0002633;1.0000048;-0.0287657;0.0000053;0.0000156;1.0000048;1.0000000;0.4774132;0.0000003;
1.6508775;0.0287653;0.4794212;0.0000157;0.0002621;1.0000048;-0.0287651;0.0000053;0.0000156;1.0000048;1.0000000;0.4774158;0.0000003;
1.6509175;0.0287650;0.4794165;0.0000157;0.0002615;1.0000048;-0.0287649;0.0000053;0.0000155;1.0000048;1.0000000;0.4774171;0.0000003;
1.6509975;0.0287644;0.4794072;0.0000156;0.0002603;1.0000048;-0.0287643;0.0000053;0.0000155;1.0000048;1.0000000;0.4774198;0.0000003;
1.6510375;0.0287642;0.4794025;0.0000156;0.0002597;1.0000048;-0.0287640;0.0000053;0.0000154;1.0000048;1.0000000;0.4774211;0.0000003;
1.6511175;0.0287636;0.4793933;0.0000155;0.0002585;1.0000048;-0.0287635;0.0000053;0.0000154;1.0000048;1.0000000;0.4774238;0.0000003;
1.6511575;0.0287633;0.4793887;0.0000155;0.0002579;1.0000048;-0.0287632;0.0000053;0.0000153;1.0000048;1.0000000;0.4774252;0.0000003;
1.6512375;0.0287628;0.4793795;0.0000154;0.0002567;1.0000048;-0.0287626;0.0000053;0.0000152;1.0000048;1.0000000;0.4774280;0.0000003;
1.6512775;0.0287625;0.4793749;0.0000154;0.0002561;1.0000048;-0.0287624;0.0000053;0.0000152;1.0000048;1.0000000;0.4774294;0.0000003;
1.6513575;0.0287619;0.4793658;0.0000153;0.0002549;1.0000048;-0.0287618;0.0000053;0.0000151;1.0000048;1.0000000;0.4774323;0.0000003;
1.6513975;0.0287617;0.4793613;0.0000153;0.0002543;1.0000048;-0.0287615;0.0000053;0.0000151;1.0000048;1.0000000;0.4774337;0.0000003;
1.6514775;0.0287611;0.4793523;0.0000152;0.0002531;1.0000048;-0.0287610;0.0000053;0.0000150;1.0000048;1.0000000;0.4774366;0.0000003;
1.6515175;0.0287609;0.4793478;0.0000152;0.0002525;1.0000048;-0.0287607;0.0000053;0.0000150;1.0000048;1.0000000;0.4774381;0.0000003;
1.6515975;0.0287603;0.4793389;0.0000151;0.0002514;1.0000048;-0.0287602;0.0000053;0.0000149;1.0000048;1.0000000;0.4774410;0.0000003;
1.6516375;0.0287601;0.4793344;0.0000150;0.0002508;1.0000048;-0.0287599;0.0000053;0.0000149;1.0000048;1.0000000;0.4774425;0.0000003;
1.6517175;0.0287595;0.4793256;0.0000150;0.0002496;1.0000048;-0.0287594;0.0000053;0.0000148;1.0000048;1.0000000;0.4774456;0.0000003;
1.6517575;0.0287593;0.4793212;0.0000149;0.0002490;1.0000048;-0.0287591;0.0000053;0.0000148;1.0000048;1.0000000;0.4774471;0.0000003;
1.6518375;0.0287587;0.4793124;0.0000149;0.0002479;1.0000048;-0.0287586;0.0000053;0.0000147;1.0000048;1.0000000;0.4774502;0.0000003;
1.6518775;0.0287585;0.4793081;0.0000148;0.0002473;1.0000048;-0.0287583;0.0000053;0.0000147;1.0000048;1.0000000;0.4774518;0.0000003;
1.6519575;0.0287580;0.4792994;0.0000148;0.0002462;1.0000048;-0.0287578;0.0000053;0.0000146;1.0000048;1.0000000;0.4774549;0.0000003;
1.6519975;0.0287577;0.4792951;0.0000147;0.0002456;1.0000048;-0.0287576;0.0000053;0.0000146;1.0000048;1.0000000;0.4774565;0.0000003;
1.6520775;0.0287572;0.4792865;0.0000147;0.0002444;1.0000048;-0.0287571;0.0000053;0.0000145;1.0000048;1.0000000;0.4774597;0.0000003;
1.6521175;0.0287569;0.4792822;0.0000146;0.0002439;1.0000048;-0.0287568;0.0000053;0.0000145;1.0000048;1.0000000;0.4774614;0.0000003;
1.6521975;0.0287564;0.4792737;0.0000146;0.0002427;1.0000048;-0.0287563;0.0000053;0.0000144;1.0000048;1.0000000;0.4774646;0.0000003;
1.6522375;0.0287562;0.4792695;0.0000145;0.0002422;1.0000048;-0.0287560;0.0000053;0.0000144;1.0000048;1.0000000;0.4774663;0.0000003;
1.6523175;0.0287557;0.4792611;0.0000145;0.0002411;1.0000048;-0.0287555;0.0000053;0.0000143;1.0000048;1.0000000;0.4774696;0.0000003;
1.6523575;0.0287554;0.4792569;0.0000144;0.0002405;1.0000048;-0.0287553;0.0000053;0.0000143;1.0000048;1.0000000;0.4774713;0.0000003;
1.6524375;0.0287549;0.4792485;0.0000144;0.0002394;1.0000048;-0.0287548;0.0000053;0.0000142;1.0000048;1.0000000;0.4774747;0.0000003;
1.6524775;0.0287547;0.4792444;0.0000143;0.0002388;1.0000048;-0.0287545;0.0000053;0.0000142;1.0000048;1.0000000;0.4774764;0.0000003;
1.6525575;0.0287542;0.4792361;0.0000143;0.0002377;1.0000048;-0.0287540;0.0000053;0.0000141;1.0000048;1.0000000;0.4774799;0.0000003;
1.6525975;0.0287539;0.4792320;0.0000142;0.0002372;1.0000048;-0.0287538;0.0000053;0.0000141;1.0000048;1.0000000;0.4774816;0.0000003;
1.6526775;0.0287534;0.4792238;0.0000142;0.0002361;1.0000048;-0.0287533;0.0000053;0.0000140;1.0000048;1.0000000;0.4774852;0.0000003;
1.6527175;0.0287532;0.4792198;0.0000141;0.0002355;1.0000048;-0.0287530;0.0000053;0.0000140;1.0000048;1.0000000;0.4774869;0.0000003;
1.6527975;0.0287527;0.4792117;0.0000141;0.0002344;1.0000048;-0.0287526;0.0000053;0.0000139;1.0000048;1.0000000;0.4774905;0.0000003;
1.6528375;0.0287525;0.4792077;0.0000140;0.0002339;1.0000048;-0.0287523;0.0000053;0.0000139;1.0000048;1.0000000;0.4774923;0.0000003;
1.6529175;0.0287520;0.4791996;0.0000140;0.0002328;1.0000048;-0.0287518;0.0000053;0.0000138;1.0000048;1.0000000;0.4774960;0.0000003;
1.6529575;0.0287517;0.4791957;0.0000139;0.0002323;1.0000048;-0.0287516;0.0000053;0.0000138;1.0000048;1.0000000;0.4774978;0.0000003;
1.6530375;0.0287513;0.4791877;0.0000139;0.0002312;1.0000048;-0.0287511;0.0000053;0.0000137;1.0000048;1.0000000;0.4775015;0.0000003;
1.6530775;0.0287510;0.4791838;0.0000138;0.0002307;1.0000048;-0.0287509;0.0000053;0.0000137;1.0000048;1.0000000;0.4775034;0.0000003;
1.6531575;0.0287506;0.4791759;0.0000138;0.0002296;1.0000048;-0.0287504;0.0000053;0.0000136;1.0000048;1.0000000;0.4775071;0.0000003;
1.6531975;0.0287503;0.4791720;0.0000137;0.0002291;1.0000048;-0.0287502;0.0000053;0.0000136;1.0000048;1.0000000;0.4775090;0.0000003;
1.6532775;0.0287499;0.4791643;0.0000137;0.0002280;1.0000048;-0.0287497;0.0000053;0.0000135;1.0000048;1.0000000;0.4775129;0.0000003;
1.6533175;0.0287496;0.4791604;0.0000136;0.0002275;1.0000048;-0.0287495;0.0000053;0.0000135;1.0000048;1.0000000;0.4775148;0.0000003;
1.6533975;0.0287492;0.4791527;0.0000136;0.0002264;1.0000048;-0.0287490;0.0000053;0.0000134;1.0000048;1.0000000;0.4775187;0.0000003;
1.6534375;0.0287489;0.4791489;0.0000136;0.0002259;1.0000048;-0.0287488;0.0000053;0.0000134;1.0000048;1.0000000;0.4775206;0.0000003;
1.6535175;0.0287485;0.4791413;0.0000135;0.0002248;1.0000048;-0.0287483;0.0000053;0.0000133;1.0000048;1.0000000;0.4775246;0.0000003;
1.6535575;0.0287483;0.4791375;0.0000135;0.0002243;1.0000048;-0.0287481;0.0000053;0.0000133;1.0000048;1.0000000;0.4775265;0.0000003;
1.6536375;0.0287478;0.4791300;0.0000134;0.0002233;1.0000048;-0.0287477;0.0000053;0.0000132;1.0000048;1.0000000;0.4775305;0.0000003;
1.6536775;0.0287476;0.4791263;0.0000134;0.0002228;1.0000048;-0.0287474;0.0000053;0.0000132;1.0000048;1.0000000;0.4775326;0.0000003;
1.6537575;0.0287471;0.4791188;0.0000133;0.0002217;1.0000048;-0.0287470;0.0000053;0.0000132;1.0000048;1.0000000;0.4775366;0.0000003;
1.6537975;0.0287469;0.4791151;0.0000133;0.0002212;1.0000048;-0.0287468;0.0000053;0.0000131;1.0000048;1.0000000;0.4775387;0.0000003;
1.6538775;0.0287465;0.4791078;0.0000132;0.0002202;1.0000048;-0.0287463;0.0000053;0.0000131;1.0000048;1.0000000;0.4775428;0.0000003;
1.6539175;0.0287462;0.4791041;0.0000132;0.0002197;1.0000048;-0.0287461;0.0000053;0.0000130;1.0000048;1.0000000;0.4775448;0.0000003;
1.6539975;0.0287458;0.4790968;0.0000131;0.0002187;1.0000048;-0.0287457;0.0000053;0.0000130;1.0000048;1.0000000;0.4775490;0.0000003;
1.6540375;0.0287456;0.4790932;0.0000131;0.0002182;1.0000048;-0.0287455;0.0000053;0.0000129;1.0000048;1.0000000;0.4775511;0.0000003;
1.6541175;0.0287452;0.4790860;0.0000130;0.0002171;1.0000048;-0.0287450;0.0000053;0.0000129;1.0000048;1.0000000;0.4775554;0.0000003;
1.6541575;0.0287449;0.4790824;0.0000130;0.0002166;1.0000048;-0.0287448;0.0000053;0.0000128;1.0000048;1.0000000;0.4775575;0.0000003;
1.6542375;0.0287445;0.4790753;0.0000129;0.0002156;1.0000048;-0.0287444;0.0000053;0.0000128;1.0000048;1.0000000;0.4775618;0.0000003;
1.6542775;0.0287443;0.4790718;0.0000129;0.0002151;1.0000048;-0.0287442;0.0000053;0.0000128;1.0000048;1.0000000;0.4775639;0.0000003;
1.6543575;0.0287439;0.4790647;0.0000128;0.0002141;1.0000048;-0.0287437;0.0000053;0.0000127;1.0000048;1.0000000;0.4775683;0.0000003;
1.6543975;0.0287437;0.4790612;0.0000128;0.0002137;1.0000048;-0.0287435;0.0000053;0.0000127;1.0000048;1.0000000;0.4775705;0.0000003;
1.6544775;0.0287433;0.4790543;0.0000128;0.0002127;1.0000048;-0.0287431;0.0000053;0.0000126;1.0000048;1.0000000;0.4775749;0.0000003;
1.6545175;0.0287430;0.4790508;0.0000127;0.0002122;1.0000048;-0.0287429;0.0000053;0.0000126;1.0000048;1.0000000;0.4775771;0.0000003;
1.6545975;0.0287426;0.4790440;0.0000127;0.0002112;1.0000048;-0.0287425;0.0000053;0.0000125;1.0000048;1.0000000;0.4775816;0.0000003;
1.6546375;0.0287424;0.4790405;0.0000126;0.0002107;1.0000048;-0.0287423;0.0000053;0.0000125;1.0000048;1.0000000;0.4775838;0.0000003;
1.6547175;0.0287420;0.4790337;0.0000126;0.0002097;1.0000048;-0.0287419;0.0000053;0.0000124;1.0000048;1.0000000;0.4775883;0.0000003;
1.6547575;0.0287418;0.4790304;0.0000126;0.0002092;1.0000048;-0.0287417;0.0000053;0.0000124;1.0000048;1.0000000;0.4775906;0.0000003;
1.6548375;0.0287414;0.4790237;0.0000125;0.0002083;1.0000048;-0.0287413;0.0000053;0.0000123;1.0000048;1.0000000;0.4775952;0.0000003;
1.6548775;0.0287412;0.4790203;0.0000125;0.0002078;1.0000048;-0.0287411;0.0000053;0.0000123;1.0000048;1.0000000;0.4775975;0.0000003;
1.6549575;0.0287408;0.4790137;0.0000124;0.0002068;1.0000048;-0.0287407;0.0000053;0.0000123;1.0000048;1.0000000;0.4776021;0.0000003;
1.6549975;0.0287406;0.4790104;0.0000124;0.0002063;1.0000048;-0.0287405;0.0000053;0.0000122;1.0000048;1.0000000;0.4776045;0.0000003;
1.6550775;0.0287402;0.4790038;0.0000123;0.0002054;1.0000048;-0.0287401;0.0000053;0.0000122;1.0000048;1.0000000;0.4776092;0.0000003;
1.6551175;0.0287400;0.4790006;0.0000123;0.0002049;1.0000048;-0.0287399;0.0000053;0.0000121;1.0000048;1.0000000;0.4776115;0.0000003;
1.6551975;0.0287396;0.4789941;0.0000122;0.0002040;1.0000048;-0.0287395;0.0000053;0.0000121;1.0000048;1.0000000;0.4776163;0.0000003;
1.6552375;0.0287395;0.4789909;0.0000122;0.0002035;1.0000048;-0.0287393;0.0000053;0.0000121;1.0000048;1.0000000;0.4776187;0.0000003;
1.6553175;0.0287391;0.4789845;0.0000122;0.0002026;1.0000048;-0.0287389;0.0000053;0.0000120;1.0000048;1.0000000;0.4776235;0.0000003;
1.6553575;0.0287389;0.4789813;0.0000121;0.0002021;1.0000048;-0.0287387;0.0000053;0.0000120;1.0000048;1.0000000;0.4776259;0.0000003;
1.6554375;0.0287385;0.4789750;0.0000121;0.0002012;1.0000048;-0.0287384;0.0000053;0.0000119;1.0000048;1.0000000;0.4776308;0.0000003;
1.6554775;0.0287383;0.4789718;0.0000120;0.0002007;1.0000048;-0.0287382;0.0000053;0.0000119;1.0000048;1.0000000;0.4776332;0.0000003;
1.6555575;0.0287379;0.4789656;0.0000120;0.0001998;1.0000048;-0.0287378;0.0000053;0.0000118;1.0000048;1.0000000;0.4776382;0.0000003;
1.6555975;0.0287377;0.4789625;0.0000120;0.0001993;1.0000048;-0.0287376;0.0000053;0.0000118;1.0000048;1.0000000;0.4776406;0.0000003;
1.6556775;0.0287374;0.4789563;0.0000119;0.0001984;1.0000048;-0.0287372;0.0000053;0.0000117;1.0000048;1.0000000;0.4776456;0.0000003;
1.6557175;0.0287372;0.4789533;0.0000119;0.0001979;1.0000048;-0.0287371;0.0000053;0.0000117;1.0000048;1.0000000;0.4776481;0.0000003;
1.6557975;0.0287368;0.4789472;0.0000118;0.0001970;1.0000048;-0.0287367;0.0000053;0.0000117;1.0000048;1.0000000;0.4776531;0.0000003;
1.6558375;0.0287366;0.4789442;0.0000118;0.0001965;1.0000048;-0.0287365;0.0000053;0.0000116;1.0000048;1.0000000;0.4776557;0.0000003;
1.6559175;0.0287363;0.4789382;0.0000117;0.0001956;1.0000048;-0.0287362;0.0000053;0.0000116;1.0000048;1.0000000;0.4776608;0.0000003;
1.6559575;0.0287361;0.4789352;0.0000117;0.0001952;1.0000048;-0.0287360;0.0000053;0.0000116;1.0000048;1.0000000;0.4776633;0.0000003;
1.6560375;0.0287358;0.4789292;0.0000117;0.0001943;1.0000048;-0.0287356;0.0000053;0.0000115;1.0000048;1.0000000;0.4776685;0.0000003;
1.6560775;0.0287356;0.4789263;0.0000116;0.0001938;1.0000048;-0.0287354;0.0000053;0.0000115;1.0000048;1.0000000;0.4776711;0.0000003;
1.6561575;0.0287352;0.4789205;0.0000116;0.0001929;1.0000048;-0.0287351;0.0000053;0.0000114;1.0000048;1.0000000;0.4776763;0.0000003;
1.6561975;0.0287351;0.4789175;0.0000115;0.0001925;1.0000048;-0.0287349;0.0000053;0.0000114;1.0000048;1.0000000;0.4776789;0.0000003;
1.6562775;0.0287347;0.4789118;0.0000115;0.0001916;1.0000048;-0.0287346;0.0000053;0.0000113;1.0000048;1.0000000;0.4776841;0.0000003;
1.6563175;0.0287345;0.4789089;0.0000115;0.0001912;1.0000048;-0.0287344;0.0000053;0.0000113;1.0000048;1.0000000;0.4776868;0.0000003;
1.6563975;0.0287342;0.4789032;0.0000114;0.0001903;1.0000048;-0.0287341;0.0000053;0.0000113;1.0000048;1.0000000;0.4776921;0.0000003;
1.6564375;0.0287340;0.4789004;0.0000114;0.0001898;1.0000048;-0.0287339;0.0000053;0.0000112;1.0000048;1.0000000;0.4776948;0.0000003;
1.6565175;0.0287337;0.4788948;0.0000113;0.0001890;1.0000048;-0.0287335;0.0000053;0.0000112;1.0000048;1.0000000;0.4777002;0.0000003;
1.6565575;0.0287335;0.4788920;0.0000113;0.0001885;1.0000048;-0.0287334;0.0000053;0.0000112;1.0000048;1.0000000;0.4777028;0.0000003;
1.6566375;0.0287332;0.4788865;0.0000113;0.0001876;1.0000048;-0.0287330;0.0000053;0.0000111;1.0000048;1.0000000;0.4777083;0.0000003;
1.6566775;0.0287330;0.4788837;0.0000112;0.0001872;1.0000048;-0.0287329;0.0000053;0.0000111;1.0000048;1.0000000;0.4777110;0.0000003;
1.6567575;0.0287327;0.4788782;0.0000112;0.0001863;1.0000048;-0.0287326;0.0000053;0.0000110;1.0000048;1.0000000;0.4777165;0.0000003;
1.6567975;0.0287325;0.4788755;0.0000112;0.0001859;1.0000048;-0.0287324;0.0000053;0.0000110;1.0000048;1.0000000;0.4777192;0.0000003;
1.6568775;0.0287322;0.4788701;0.0000111;0.0001851;1.0000048;-0.0287321;0.0000053;0.0000110;1.0000048;1.0000000;0.4777248;0.0000003;
1.6569175;0.0287320;0.4788675;0.0000111;0.0001846;1.0000048;-0.0287319;0.0000053;0.0000109;1.0000048;1.0000000;0.4777276;0.0000003;
1.6569975;0.0287317;0.4788622;0.0000110;0.0001838;1.0000048;-0.0287316;0.0000053;0.0000109;1.0000048;1.0000000;0.4777331;0.0000003;
1.6570375;0.0287316;0.4788595;0.0000110;0.0001833;1.0000048;-0.0287314;0.0000053;0.0000108;1.0000048;1.0000000;0.4777360;0.0000003;
1.6571175;0.0287313;0.4788543;0.0000110;0.0001825;1.0000048;-0.0287311;0.0000053;0.0000108;1.0000048;1.0000000;0.4777416;0.0000003;
1.6571575;0.0287311;0.4788517;0.0000109;0.0001821;1.0000048;-0.0287310;0.0000053;0.0000108;1.0000048;1.0000000;0.4777444;0.0000003;
1.6572375;0.0287308;0.4788466;0.0000109;0.0001812;1.0000048;-0.0287307;0.0000053;0.0000107;1.0000048;1.0000000;0.4777501;0.0000003;
1.6572775;0.0287306;0.4788440;0.0000108;0.0001808;1.0000048;-0.0287305;0.0000053;0.0000107;1.0000048;1.0000000;0.4777530;0.0000003;
1.6573575;0.0287303;0.4788389;0.0000108;0.0001800;1.0000048;-0.0287302;0.0000053;0.0000106;1.0000048;1.0000000;0.4777588;0.0000003;
1.6573975;0.0287302;0.4788364;0.0000108;0.0001796;1.0000048;-0.0287300;0.0000053;0.0000106;1.0000048;1.0000000;0.4777616;0.0000003;
1.6574775;0.0287299;0.4788314;0.0000107;0.0001787;1.0000048;-0.0287297;0.0000053;0.0000106;1.0000048;1.0000000;0.4777675;0.0000003;
1.6575175;0.0287297;0.4788289;0.0000107;0.0001783;1.0000048;-0.0287296;0.0000053;0.0000105;1.0000048;1.0000000;0.4777704;0.0000003;
1.6575975;0.0287294;0.4788240;0.0000107;0.0001775;1.0000048;-0.0287293;0.0000053;0.0000105;1.0000048;1.0000000;0.4777762;0.0000003;
1.6576375;0.0287293;0.4788216;0.0000106;0.0001771;1.0000048;-0.0287292;0.0000053;0.0000105;1.0000048;1.0000000;0.4777792;0.0000003;
1.6577175;0.0287290;0.4788167;0.0000106;0.0001763;1.0000048;-0.0287289;0.0000053;0.0000104;1.0000048;1.0000000;0.4777851;0.0000003;
1.6577575;0.0287289;0.4788143;0.0000106;0.0001759;1.0000048;-0.0287287;0.0000053;0.0000104;1.0000048;1.0000000;0.4777881;0.0000003;
1.6578375;0.0287286;0.4788095;0.0000105;0.0001751;1.0000048;-0.0287284;0.0000053;0.0000104;1.0000048;1.0000000;0.4777940;0.0000003;
1.6578775;0.0287284;0.4788072;0.0000105;0.0001747;1.0000048;-0.0287283;0.0000053;0.0000103;1.0000048;1.0000000;0.4777970;0.0000003;
1.6579575;0.0287281;0.4788025;0.0000104;0.0001738;1.0000048;-0.0287280;0.0000053;0.0000103;1.0000048;1.0000000;0.4778031;0.0000003;
1.6579975;0.0287280;0.4788001;0.0000104;0.0001734;1.0000048;-0.0287279;0.0000053;0.0000103;1.0000048;1.0000000;0.4778061;0.0000003;
1.6580775;0.0287277;0.4787955;0.0000104;0.0001726;1.0000048;-0.0287276;0.0000053;0.0000102;1.0000048;1.0000000;0.4778122;0.0000003;
1.6581175;0.0287276;0.4787932;0.0000103;0.0001722;1.0000048;-0.0287275;0.0000053;0.0000102;1.0000048;1.0000000;0.4778152;0.0000003;
1.6581975;0.0287273;0.4787887;0.0000103;0.0001715;1.0000048;-0.0287272;0.0000053;0.0000101;1.0000048;1.0000000;0.4778213;0.0000003;
1.6582375;0.0287272;0.4787864;0.0000103;0.0001711;1.0000048;-0.0287270;0.0000053;0.0000101;1.0000048;1.0000000;0.4778244;0.0000003;
1.6583175;0.0287269;0.4787820;0.0000102;0.0001703;1.0000048;-0.0287268;0.0000053;0.0000101;1.0000048;1.0000000;0.4778306;0.0000003;
1.6583575;0.0287268;0.4787797;0.0000102;0.0001699;1.0000048;-0.0287266;0.0000053;0.0000100;1.0000048;1.0000000;0.4778337;0.0000003;
1.6584375;0.0287265;0.4787753;0.0000101;0.0001691;1.0000048;-0.0287264;0.0000053;0.0000100;1.0000048;1.0000000;0.4778400;0.0000003;
1.6584775;0.0287264;0.4787732;0.0000101;0.0001687;1.0000048;-0.0287263;0.0000053;0.0000100;1.0000048;1.0000000;0.4778431;0.0000003;
1.6585575;0.0287261;0.4787688;0.0000101;0.0001679;1.0000048;-0.0287260;0.0000053;0.0000099;1.0000048;1.0000000;0.4778494;0.0000003;
1.6585975;0.0287260;0.4787667;0.0000101;0.0001675;1.0000048;-0.0287259;0.0000053;0.0000099;1.0000048;1.0000000;0.4778525;0.0000003;
1.6586775;0.0287257;0.4787625;0.0000100;0.0001668;1.0000048;-0.0287256;0.0000053;0.0000099;1.0000048;1.0000000;0.4778589;0.0000003;
1.6587175;0.0287256;0.4787603;0.0000100;0.0001664;1.0000048;-0.0287255;0.0000053;0.0000098;1.0000048;1.0000000;0.4778621;0.0000003;
1.6587975;0.0287254;0.4787562;0.0000099;0.0001656;1.0000048;-0.0287252;0.0000053;0.0000098;1.0000048;1.0000000;0.4778684;0.0000003;
1.6588375;0.0287252;0.4787541;0.0000099;0.0001652;1.0000048;-0.0287251;0.0000053;0.0000098;1.0000048;1.0000000;0.4778717;0.0000003;
1.6589175;0.0287250;0.4787500;0.0000099;0.0001645;1.0000048;-0.0287249;0.0000053;0.0000097;1.0000048;1.0000000;0.4778781;0.0000003;
1.6590775;0.0287245;0.4787420;0.0000098;0.0001630;1.0000048;-0.0287244;0.0000053;0.0000096;1.0000048;1.0000000;0.4778911;0.0000003;
1.6591575;0.0287243;0.4787381;0.0000097;0.0001622;1.0000048;-0.0287241;0.0000053;0.0000096;1.0000048;1.0000000;0.4778977;0.0000003;
1.6593175;0.0287238;0.4787304;0.0000096;0.0001607;1.0000048;-0.0287237;0.0000053;0.0000095;1.0000048;1.0000000;0.4779109;0.0000003;
1.6593975;0.0287236;0.4787266;0.0000096;0.0001600;1.0000048;-0.0287235;0.0000053;0.0000094;1.0000048;1.0000000;0.4779176;0.0000003;
1.6595575;0.0287232;0.4787192;0.0000095;0.0001585;1.0000048;-0.0287230;0.0000053;0.0000094;1.0000048;1.0000000;0.4779310;0.0000003;
1.6596375;0.0287229;0.4787156;0.0000095;0.0001578;1.0000048;-0.0287228;0.0000053;0.0000093;1.0000048;1.0000000;0.4779378;0.0000003;
1.6597975;0.0287225;0.4787085;0.0000094;0.0001563;1.0000048;-0.0287224;0.0000053;0.0000092;1.0000048;1.0000000;0.4779515;0.0000003;
1.6598775;0.0287223;0.4787049;0.0000093;0.0001556;1.0000048;-0.0287222;0.0000053;0.0000092;1.0000048;1.0000000;0.4779583;0.0000003;
1.6600375;0.0287219;0.4786981;0.0000093;0.0001542;1.0000048;-0.0287218;0.0000053;0.0000091;1.0000048;1.0000000;0.4779722;0.0000003;
1.6601175;0.0287217;0.4786948;0.0000092;0.0001535;1.0000048;-0.0287215;0.0000053;0.0000091;1.0000048;1.0000000;0.4779791;0.0000003;
1.6602775;0.0287213;0.4786883;0.0000091;0.0001521;1.0000048;-0.0287212;0.0000053;0.0000090;1.0000048;1.0000000;0.4779932;0.0000003;
1.6603575;0.0287211;0.4786850;0.0000091;0.0001514;1.0000048;-0.0287210;0.0000053;0.0000089;1.0000048;1.0000000;0.4780003;0.0000003;
1.6605175;0.0287207;0.4786788;0.0000090;0.0001500;1.0000048;-0.0287206;0.0000053;0.0000088;1.0000048;1.0000000;0.4780145;0.0000003;
