time;NETWORK_NGEN_Upu_value;NETWORK_NLOAD_Upu_value;GEN_generator_omegaPu;GEN_generator_PGen;GEN_generator_QGen;GEN_generator_UStatorPu;GEN_voltageRegulator_EfdPu;LOAD_load_PPu;LOAD_load_QPu;LOAD_load_motors_0__PPu;LOAD_load_motors_0__QPu;LOAD_load_motors_0__cePu;LOAD_load_motors_0__clPu;LOAD_load_motors_0__omegaRPu;LOAD_load_motors_0__s;LOAD_load_motors_0__EdPPu;LOAD_load_motors_0__EqPPu;LOAD_load_motors_0__EdPPPu;LOAD_load_motors_0__EqPPPu;LOAD_load_motors_0__idPu;LOAD_load_motors_0__iqPu;LOAD_load_motors_1__PPu;LOAD_load_motors_1__QPu;LOAD_load_motors_1__cePu;LOAD_load_motors_1__clPu;LOAD_load_motors_1__omegaRPu;LOAD_load_motors_1__s;LOAD_load_motors_1__EdPPu;LOAD_load_motors_1__EqPPu;LOAD_load_motors_1__EdPPPu;LOAD_load_motors_1__EqPPPu;LOAD_load_motors_1__idPu;LOAD_load_motors_1__iqPu;
1.839808;1.037683;1.009466;1.000080;600.050560;200.338272;1.054525;2.147943;5.949031;1.907110;0.957603;0.618816;0.942136;0.942561;0.934156;0.065919;0.870808;-0.216982;0.883736;-0.203325;0.888701;-0.770976;1.201524;0.889967;0.955562;0.956437;0.966502;0.033575;0.807264;-0.281512;0.851764;-0.238784;0.878897;-0.866676;
1.936791;1.036197;1.007897;1.000085;598.865288;200.223663;1.053051;2.177418;5.937216;1.903359;0.957716;0.617565;0.942137;0.942561;0.933956;0.066123;0.868410;-0.220068;0.881390;-0.206432;0.887622;-0.774090;1.201375;0.888706;0.955349;0.956272;0.966419;0.033663;0.804594;-0.284419;0.849268;-0.241786;0.877188;-0.870117;
2.033774;1.034801;1.006412;1.000091;597.759355;200.144571;1.051668;2.205074;5.926187;1.900038;0.957852;0.616432;0.942164;0.942561;0.933761;0.066323;0.866241;-0.222522;0.879263;-0.208899;0.887026;-0.776629;1.201332;0.887687;0.955217;0.956103;0.966334;0.033754;0.802178;-0.286742;0.847001;-0.244173;0.876079;-0.873068;
2.130758;1.033537;1.005063;1.000097;596.762543;200.088414;1.050418;2.230088;5.916248;1.897146;0.957994;0.615432;0.942204;0.942561;0.933581;0.066510;0.864330;-0.224472;0.877386;-0.210857;0.886740;-0.778693;1.201346;0.886856;0.955136;0.955944;0.966253;0.033841;0.800049;-0.288596;0.845000;-0.246069;0.875372;-0.875560;
2.227741;1.032420;1.003869;1.000104;595.885771;200.048366;1.049314;2.252154;5.907506;1.894661;0.958131;0.614564;0.942248;0.942561;0.933419;0.066678;0.862676;-0.226023;0.875760;-0.212412;0.886649;-0.780367;1.201393;0.886177;0.955087;0.955800;0.966180;0.033921;0.798208;-0.290076;0.843266;-0.247577;0.874938;-0.877645;
2.324724;1.031453;1.002832;1.000112;595.128473;200.020173;1.048359;2.271261;5.899957;1.892554;0.958256;0.613822;0.942293;0.942561;0.933279;0.066826;0.861264;-0.227255;0.874372;-0.213646;0.886674;-0.781722;1.201456;0.885626;0.955062;0.955673;0.966117;0.033992;0.796637;-0.291257;0.841784;-0.248776;0.874686;-0.879381;
2.518691;1.029912;1.001177;1.000129;593.925886;199.985047;1.046839;2.301663;5.887979;1.889268;0.958467;0.612656;0.942372;0.942561;0.933056;0.067064;0.859044;-0.229071;0.872186;-0.215462;0.886853;-0.783760;1.201597;0.884801;0.955050;0.955475;0.966016;0.034109;0.794165;-0.293002;0.839449;-0.250541;0.874451;-0.882059;
2.712657;1.028822;1.000001;1.000147;593.078997;199.970457;1.045762;2.323194;5.879529;1.887010;0.958627;0.611844;0.942436;0.942561;0.932901;0.067236;0.857498;-0.230221;0.870663;-0.216611;0.887114;-0.785090;1.201737;0.884274;0.955070;0.955339;0.965948;0.034194;0.792441;-0.294116;0.837820;-0.251661;0.874450;-0.883881;
2.906624;1.028078;0.999198;1.000166;592.505001;199.966831;1.045029;2.337856;5.873799;1.885512;0.958742;0.611298;0.942485;0.942561;0.932800;0.067355;0.856458;-0.230937;0.869638;-0.217325;0.887360;-0.785939;1.201865;0.883950;0.955108;0.955256;0.965906;0.034255;0.791279;-0.294816;0.836721;-0.252360;0.874542;-0.885091;
3.100590;1.027588;0.998668;1.000185;592.128652;199.968341;1.044547;2.347510;5.870046;1.884549;0.958820;0.610942;0.942520;0.942561;0.932740;0.067433;0.855778;-0.231378;0.868967;-0.217764;0.887553;-0.786474;1.201974;0.883757;0.955151;0.955213;0.965884;0.034295;0.790517;-0.295251;0.836000;-0.252793;0.874651;-0.885881;
3.294557;1.027275;0.998327;1.000205;591.889290;199.971973;1.044238;2.353688;5.867660;1.883947;0.958872;0.610716;0.942543;0.942561;0.932708;0.067483;0.855344;-0.231650;0.868539;-0.218035;0.887688;-0.786809;1.202065;0.883647;0.955195;0.955198;0.965876;0.034322;0.790028;-0.295522;0.835538;-0.253060;0.874748;-0.886392;
3.488523;1.027078;0.998114;1.000225;591.741337;199.976341;1.044045;2.357545;5.866186;1.883582;0.958905;0.610575;0.942558;0.942561;0.932696;0.067514;0.855073;-0.231818;0.868271;-0.218202;0.887775;-0.787018;1.202142;0.883589;0.955237;0.955202;0.965878;0.034339;0.789719;-0.295692;0.835247;-0.253228;0.874825;-0.886721;
3.876456;1.026859;0.997874;1.000265;591.579550;199.985184;1.043830;2.361844;5.864575;1.883192;0.958942;0.610418;0.942575;0.942561;0.932699;0.067548;0.854765;-0.232017;0.867968;-0.218400;0.887863;-0.787265;1.202269;0.883543;0.955316;0.955238;0.965896;0.034359;0.789364;-0.295898;0.834913;-0.253430;0.874933;-0.887124;
4.264389;1.026786;0.997792;1.000305;591.530680;199.993825;1.043758;2.363277;5.864086;1.883087;0.958955;0.610365;0.942581;0.942561;0.932726;0.067558;0.854655;-0.232103;0.867860;-0.218486;0.887877;-0.787368;1.202375;0.883555;0.955391;0.955298;0.965927;0.034368;0.789229;-0.295992;0.834787;-0.253522;0.874999;-0.887310;
4.652322;1.026773;0.997776;1.000344;591.528079;200.002076;1.043746;2.363528;5.864059;1.883097;0.958958;0.610354;0.942582;0.942561;0.932763;0.067558;0.854625;-0.232144;0.867831;-0.218527;0.887858;-0.787414;1.202470;0.883590;0.955462;0.955366;0.965961;0.034370;0.789185;-0.296043;0.834748;-0.253570;0.875045;-0.887409;
5.000000;1.026778;0.997780;1.000378;591.539385;200.009249;1.043752;2.363402;5.864171;1.883140;0.958957;0.610357;0.942582;0.942561;0.932798;0.067555;0.854623;-0.232169;0.867829;-0.218552;0.887831;-0.787439;1.202551;0.883627;0.955525;0.955430;0.965994;0.034372;0.789172;-0.296076;0.834738;-0.253602;0.875077;-0.887471;
