time;WT4A_WT_controlMeasurements_PPu;WT4A_WT_controlMeasurements_QPu;WT4A_WT_controlMeasurements_UPu;WT4A_WT_terminal_V_re;WT4A_WT_terminal_V_im;WT4A_WT_terminal_i_re;WT4A_WT_terminal_i_im;
20.742474;0.493664;-0.209529;1.018351;-0.636527;-0.794904;0.142400;0.507008;
20.742982;0.493664;-0.209529;1.018351;-0.637795;-0.793887;0.143210;0.506779;
20.743236;0.493664;-0.209529;1.018351;-0.638428;-0.793377;0.143614;0.506665;
20.743744;0.493664;-0.209528;1.018351;-0.639694;-0.792357;0.144423;0.506435;
20.744760;0.493664;-0.209528;1.018351;-0.642220;-0.790311;0.146039;0.505971;
20.745268;0.493664;-0.209528;1.018351;-0.643481;-0.789285;0.146847;0.505737;
20.746284;0.493664;-0.209527;1.018351;-0.645997;-0.787227;0.148461;0.505265;
20.746792;0.493664;-0.209527;1.018351;-0.647253;-0.786195;0.149268;0.505027;
20.747808;0.493664;-0.209526;1.018351;-0.649760;-0.784125;0.150880;0.504548;
20.748317;0.493664;-0.209526;1.018351;-0.651011;-0.783087;0.151685;0.504306;
20.748571;0.493664;-0.209526;1.018352;-0.651636;-0.782567;0.152088;0.504185;
20.749079;0.493664;-0.209526;1.018352;-0.652884;-0.781526;0.152892;0.503941;
20.749333;0.493664;-0.209526;1.018352;-0.653508;-0.781004;0.153295;0.503819;
20.749841;0.493664;-0.209525;1.018352;-0.654753;-0.779960;0.154099;0.503573;
20.750095;0.493664;-0.209525;1.018352;-0.655376;-0.779438;0.154501;0.503450;
20.750603;0.493664;-0.209525;1.018352;-0.656619;-0.778391;0.155304;0.503202;
20.750857;0.493664;-0.209525;1.018352;-0.657240;-0.777866;0.155706;0.503078;
20.751365;0.493664;-0.209524;1.018352;-0.658481;-0.776816;0.156509;0.502829;
20.752381;0.493664;-0.209524;1.018352;-0.660958;-0.774710;0.158114;0.502326;
20.752889;0.493664;-0.209524;1.018352;-0.662194;-0.773654;0.158916;0.502073;
20.753906;0.493664;-0.209523;1.018352;-0.664660;-0.771536;0.160518;0.501563;
20.754414;0.493664;-0.209523;1.018352;-0.665891;-0.770474;0.161319;0.501306;
20.755430;0.493664;-0.209523;1.018352;-0.668347;-0.768345;0.162919;0.500788;
20.755938;0.493664;-0.209522;1.018353;-0.669573;-0.767277;0.163718;0.500527;
20.756954;0.493664;-0.209522;1.018353;-0.672019;-0.765136;0.165315;0.500001;
20.757462;0.493664;-0.209522;1.018353;-0.673240;-0.764062;0.166113;0.499737;
20.757716;0.493664;-0.209522;1.018353;-0.673849;-0.763525;0.166512;0.499604;
20.758224;0.493664;-0.209521;1.018353;-0.675067;-0.762448;0.167310;0.499337;
20.758478;0.493664;-0.209521;1.018353;-0.675675;-0.761909;0.167708;0.499203;
20.758986;0.493664;-0.209521;1.018353;-0.676891;-0.760830;0.168505;0.498935;
20.759241;0.493664;-0.209521;1.018353;-0.677498;-0.760289;0.168903;0.498800;
20.759749;0.493664;-0.209521;1.018353;-0.678711;-0.759207;0.169699;0.498530;
20.760003;0.493664;-0.209520;1.018353;-0.679316;-0.758665;0.170097;0.498394;
20.760511;0.493664;-0.209520;1.018353;-0.680527;-0.757580;0.170893;0.498122;
20.761527;0.493664;-0.209520;1.018353;-0.682942;-0.755403;0.172482;0.497573;
20.762035;0.493664;-0.209520;1.018353;-0.684147;-0.754312;0.173277;0.497297;
20.763051;0.493664;-0.209519;1.018353;-0.686551;-0.752124;0.174864;0.496741;
20.763559;0.493664;-0.209519;1.018354;-0.687751;-0.751028;0.175656;0.496461;
20.764575;0.493664;-0.209518;1.018354;-0.690145;-0.748828;0.177241;0.495897;
20.765084;0.493664;-0.209518;1.018354;-0.691340;-0.747726;0.178032;0.495614;
20.766100;0.493664;-0.209518;1.018354;-0.693723;-0.745515;0.179614;0.495042;
20.766608;0.493664;-0.209518;1.018354;-0.694913;-0.744407;0.180404;0.494755;
20.767624;0.493664;-0.209517;1.018354;-0.697286;-0.742184;0.181983;0.494176;
20.768132;0.493664;-0.209517;1.018354;-0.698469;-0.741071;0.182771;0.493885;
20.769148;0.493664;-0.209517;1.018354;-0.700832;-0.738837;0.184347;0.493299;
20.769656;0.493664;-0.209516;1.018354;-0.702010;-0.737717;0.185135;0.493004;
20.770673;0.493664;-0.209516;1.018354;-0.704362;-0.735473;0.186708;0.492410;
20.771181;0.493664;-0.209516;1.018354;-0.705535;-0.734347;0.187494;0.492111;
20.772197;0.493664;-0.209515;1.018355;-0.707876;-0.732091;0.189064;0.491510;
20.772705;0.493664;-0.209515;1.018355;-0.709044;-0.730961;0.189849;0.491207;
20.773721;0.493664;-0.209515;1.018355;-0.711374;-0.728693;0.191416;0.490598;
20.774229;0.493664;-0.209515;1.018355;-0.712536;-0.727557;0.192199;0.490292;
20.775245;0.493664;-0.209514;1.018355;-0.714855;-0.725279;0.193763;0.489675;
20.775753;0.493664;-0.209514;1.018355;-0.716012;-0.724137;0.194545;0.489365;
20.776770;0.493664;-0.209514;1.018355;-0.718320;-0.721847;0.196107;0.488741;
20.777278;0.493664;-0.209514;1.018355;-0.719471;-0.720700;0.196887;0.488428;
20.778294;0.493664;-0.209513;1.018355;-0.721769;-0.718399;0.198445;0.487796;
20.778802;0.493664;-0.209513;1.018355;-0.722914;-0.717246;0.199224;0.487479;
20.779818;0.493664;-0.209513;1.018355;-0.725201;-0.714935;0.200779;0.486840;
20.780326;0.493664;-0.209513;1.018355;-0.726341;-0.713776;0.201556;0.486519;
20.781342;0.493664;-0.209512;1.018355;-0.728616;-0.711454;0.203108;0.485872;
20.781851;0.493664;-0.209512;1.018356;-0.729751;-0.710290;0.203884;0.485547;
20.782867;0.493664;-0.209512;1.018356;-0.732015;-0.707957;0.205433;0.484894;
20.783375;0.493664;-0.209512;1.018356;-0.733144;-0.706787;0.206207;0.484565;
20.784391;0.493664;-0.209511;1.018356;-0.735396;-0.704443;0.207753;0.483904;
20.784899;0.493664;-0.209511;1.018356;-0.736520;-0.703269;0.208525;0.483572;
20.785915;0.493664;-0.209511;1.018356;-0.738761;-0.700914;0.210068;0.482903;
20.786423;0.493664;-0.209511;1.018356;-0.739879;-0.699734;0.210839;0.482567;
20.787440;0.493664;-0.209510;1.018356;-0.742110;-0.697368;0.212378;0.481891;
20.787948;0.493664;-0.209510;1.018356;-0.743222;-0.696183;0.213147;0.481552;
20.788964;0.493664;-0.209510;1.018356;-0.745441;-0.693807;0.214684;0.480868;
20.789472;0.493664;-0.209510;1.018356;-0.746547;-0.692616;0.215451;0.480525;
20.790488;0.493664;-0.209509;1.018356;-0.748755;-0.690229;0.216984;0.479834;
20.790996;0.493664;-0.209509;1.018356;-0.749855;-0.689033;0.217750;0.479487;
20.792012;0.493664;-0.209509;1.018356;-0.752051;-0.686636;0.219280;0.478789;
20.792520;0.493664;-0.209509;1.018356;-0.753146;-0.685434;0.220044;0.478439;
20.793537;0.493664;-0.209508;1.018357;-0.755331;-0.683027;0.221571;0.477734;
20.794045;0.493664;-0.209508;1.018357;-0.756420;-0.681820;0.222333;0.477379;
20.795061;0.493664;-0.209508;1.018357;-0.758593;-0.679402;0.223856;0.476667;
20.795569;0.493664;-0.209508;1.018357;-0.759677;-0.678190;0.224617;0.476309;
20.796585;0.493664;-0.209507;1.018357;-0.761838;-0.675762;0.226136;0.475589;
20.797093;0.493664;-0.209507;1.018357;-0.762916;-0.674545;0.226895;0.475227;
20.798109;0.493664;-0.209507;1.018357;-0.765065;-0.672106;0.228411;0.474500;
20.798618;0.493664;-0.209507;1.018357;-0.766137;-0.670884;0.229168;0.474135;
20.799634;0.493664;-0.209507;1.018357;-0.768275;-0.668434;0.230681;0.473401;
20.800142;0.493664;-0.209506;1.018357;-0.769341;-0.667207;0.231437;0.473032;
20.801158;0.493664;-0.209506;1.018357;-0.771467;-0.664748;0.232946;0.472290;
20.801666;0.493664;-0.209506;1.018357;-0.772527;-0.663516;0.233699;0.471918;
20.802682;0.493664;-0.209506;1.018357;-0.774642;-0.661046;0.235205;0.471169;
20.803190;0.493664;-0.209506;1.018357;-0.775696;-0.659809;0.235957;0.470793;
20.804207;0.493664;-0.209505;1.018357;-0.777798;-0.657329;0.237459;0.470037;
20.804715;0.493664;-0.209505;1.018357;-0.778847;-0.656087;0.238209;0.469657;
20.805731;0.493664;-0.209505;1.018358;-0.780937;-0.653597;0.239707;0.468894;
20.806239;0.493664;-0.209505;1.018358;-0.781980;-0.652350;0.240455;0.468511;
20.807255;0.493664;-0.209505;1.018358;-0.784058;-0.649850;0.241950;0.467740;
20.807763;0.493664;-0.209505;1.018358;-0.785095;-0.648598;0.242696;0.467353;
20.808779;0.493664;-0.209504;1.018358;-0.787161;-0.646088;0.244187;0.466576;
20.809288;0.493664;-0.209504;1.018358;-0.788192;-0.644831;0.244932;0.466186;
20.810304;0.493664;-0.209504;1.018358;-0.790246;-0.642311;0.246419;0.465401;
20.810812;0.493664;-0.209504;1.018358;-0.791270;-0.641049;0.247161;0.465007;
20.811828;0.493664;-0.209504;1.018358;-0.793313;-0.638520;0.248645;0.464215;
20.812336;0.493664;-0.209504;1.018358;-0.794331;-0.637252;0.249385;0.463818;
20.813352;0.493664;-0.209503;1.018358;-0.796362;-0.634713;0.250865;0.463019;
20.813860;0.493664;-0.209503;1.018358;-0.797374;-0.633441;0.251604;0.462618;
20.814877;0.493664;-0.209503;1.018358;-0.799392;-0.630893;0.253079;0.461812;
20.815385;0.493664;-0.209503;1.018358;-0.800398;-0.629616;0.253816;0.461408;
20.816401;0.493664;-0.209503;1.018358;-0.802404;-0.627058;0.255288;0.460595;
20.816909;0.493664;-0.209503;1.018358;-0.803404;-0.625776;0.256023;0.460187;
20.817925;0.493664;-0.209502;1.018358;-0.805398;-0.623208;0.257491;0.459367;
20.818433;0.493664;-0.209502;1.018358;-0.806391;-0.621922;0.258224;0.458955;
20.819449;0.493664;-0.209502;1.018358;-0.808373;-0.619344;0.259688;0.458128;
20.819957;0.493664;-0.209502;1.018358;-0.809360;-0.618053;0.260419;0.457713;
20.820974;0.493664;-0.209502;1.018358;-0.811329;-0.615466;0.261879;0.456879;
20.821482;0.493664;-0.209502;1.018358;-0.812311;-0.614170;0.262608;0.456460;
20.822498;0.493664;-0.209502;1.018358;-0.814267;-0.611574;0.264064;0.455620;
20.823006;0.493664;-0.209502;1.018359;-0.815243;-0.610273;0.264791;0.455197;
20.824022;0.493664;-0.209501;1.018359;-0.817187;-0.607668;0.266243;0.454350;
20.824530;0.493664;-0.209501;1.018359;-0.818156;-0.606362;0.266968;0.453924;
20.825546;0.493664;-0.209501;1.018359;-0.820087;-0.603748;0.268416;0.453069;
20.826055;0.493664;-0.209501;1.018359;-0.821050;-0.602438;0.269138;0.452640;
20.827071;0.493664;-0.209501;1.018359;-0.822969;-0.599814;0.270582;0.451778;
20.827579;0.493664;-0.209501;1.018359;-0.823926;-0.598499;0.271303;0.451346;
20.828595;0.493664;-0.209501;1.018359;-0.825832;-0.595866;0.272743;0.450477;
20.829103;0.493664;-0.209501;1.018359;-0.826782;-0.594547;0.273461;0.450041;
20.830119;0.493664;-0.209500;1.018359;-0.828676;-0.591904;0.274897;0.449166;
20.830627;0.493664;-0.209500;1.018359;-0.829620;-0.590581;0.275613;0.448726;
20.831644;0.493664;-0.209500;1.018359;-0.831501;-0.587929;0.277045;0.447844;
20.832152;0.493664;-0.209500;1.018359;-0.832438;-0.586601;0.277759;0.447401;
20.833168;0.493664;-0.209500;1.018359;-0.834307;-0.583941;0.279186;0.446512;
20.833676;0.493664;-0.209500;1.018359;-0.835238;-0.582608;0.279898;0.446066;
20.834692;0.493664;-0.209500;1.018359;-0.837094;-0.579939;0.281321;0.445170;
20.835200;0.493664;-0.209500;1.018359;-0.838018;-0.578602;0.282031;0.444720;
20.836216;0.493664;-0.209500;1.018359;-0.839861;-0.575924;0.283450;0.443817;
20.836724;0.493664;-0.209500;1.018359;-0.840779;-0.574583;0.284158;0.443364;
20.837741;0.493664;-0.209499;1.018359;-0.842610;-0.571896;0.285572;0.442455;
20.838249;0.493664;-0.209499;1.018359;-0.843521;-0.570550;0.286278;0.441998;
20.839265;0.493664;-0.209499;1.018359;-0.845339;-0.567854;0.287687;0.441082;
20.839773;0.493664;-0.209499;1.018359;-0.846244;-0.566504;0.288391;0.440622;
20.840789;0.493664;-0.209499;1.018359;-0.848048;-0.563800;0.289796;0.439699;
20.841297;0.493664;-0.209499;1.018359;-0.848947;-0.562445;0.290498;0.439236;
20.842313;0.493664;-0.209499;1.018359;-0.850738;-0.559732;0.291899;0.438306;
20.842822;0.493663;-0.209499;1.018359;-0.851631;-0.558373;0.292598;0.437840;
20.843838;0.493663;-0.209499;1.018359;-0.853409;-0.555652;0.293994;0.436903;
20.844346;0.493663;-0.209499;1.018359;-0.854295;-0.554289;0.294691;0.436433;
20.845362;0.493663;-0.209499;1.018359;-0.856060;-0.551559;0.296083;0.435490;
20.845870;0.493663;-0.209499;1.018359;-0.856939;-0.550192;0.296778;0.435017;
20.846886;0.493663;-0.209498;1.018359;-0.858691;-0.547453;0.298165;0.434067;
20.847394;0.493663;-0.209498;1.018359;-0.859564;-0.546082;0.298858;0.433591;
20.848411;0.493663;-0.209498;1.018359;-0.861303;-0.543335;0.300240;0.432635;
20.848919;0.493663;-0.209498;1.018359;-0.862169;-0.541959;0.300931;0.432155;
20.849935;0.493663;-0.209498;1.018359;-0.863895;-0.539204;0.302309;0.431192;
20.850443;0.493663;-0.209498;1.018359;-0.864755;-0.537825;0.302997;0.430709;
20.851459;0.493663;-0.209498;1.018359;-0.866467;-0.535061;0.304370;0.429739;
20.851967;0.493663;-0.209498;1.018360;-0.867320;-0.533677;0.305056;0.429253;
20.852983;0.493663;-0.209498;1.018360;-0.869020;-0.530906;0.306425;0.428276;
20.853491;0.493663;-0.209498;1.018360;-0.869866;-0.529518;0.307108;0.427787;
20.854508;0.493663;-0.209498;1.018360;-0.871552;-0.526738;0.308472;0.426804;
20.855016;0.493663;-0.209498;1.018360;-0.872392;-0.525347;0.309153;0.426311;
20.856032;0.493663;-0.209498;1.018360;-0.874064;-0.522559;0.310512;0.425322;
20.856540;0.493663;-0.209498;1.018360;-0.874897;-0.521163;0.311191;0.424826;
20.857556;0.493663;-0.209498;1.018360;-0.876557;-0.518367;0.312545;0.423830;
20.858064;0.493663;-0.209498;1.018360;-0.877383;-0.516967;0.313222;0.423331;
20.859080;0.493663;-0.209498;1.018360;-0.879029;-0.514164;0.314571;0.422328;
20.859589;0.493663;-0.209498;1.018360;-0.879849;-0.512760;0.315245;0.421826;
20.860605;0.493663;-0.209498;1.018360;-0.881481;-0.509949;0.316590;0.420817;
20.861113;0.493663;-0.209498;1.018360;-0.882294;-0.508541;0.317261;0.420311;
20.862129;0.493663;-0.209498;1.018360;-0.883913;-0.505722;0.318602;0.419296;
20.862637;0.493663;-0.209498;1.018360;-0.884719;-0.504310;0.319271;0.418787;
20.863653;0.493663;-0.209498;1.018360;-0.886324;-0.501483;0.320606;0.417766;
20.864161;0.493663;-0.209498;1.018360;-0.887124;-0.500068;0.321272;0.417253;
20.865178;0.493663;-0.209497;1.018360;-0.888716;-0.497233;0.322603;0.416226;
20.865686;0.493663;-0.209497;1.018360;-0.889508;-0.495814;0.323267;0.415710;
20.866702;0.493663;-0.209497;1.018360;-0.891087;-0.492972;0.324592;0.414676;
20.867210;0.493663;-0.209497;1.018360;-0.891872;-0.491549;0.325254;0.414157;
20.868226;0.493663;-0.209497;1.018360;-0.893437;-0.488699;0.326574;0.413117;
20.868734;0.493663;-0.209497;1.018360;-0.894216;-0.487272;0.327233;0.412595;
20.869750;0.493663;-0.209497;1.018360;-0.895767;-0.484415;0.328549;0.411548;
20.870258;0.493663;-0.209497;1.018360;-0.896539;-0.482985;0.329205;0.411023;
20.871275;0.493663;-0.209497;1.018360;-0.898076;-0.480120;0.330516;0.409970;
20.871783;0.493663;-0.209497;1.018360;-0.898842;-0.478686;0.331170;0.409442;
20.872799;0.493663;-0.209497;1.018360;-0.900365;-0.475814;0.332475;0.408383;
20.873307;0.493663;-0.209497;1.018360;-0.901124;-0.474376;0.333127;0.407852;
20.874323;0.493663;-0.209497;1.018360;-0.902633;-0.471497;0.334427;0.406786;
20.874831;0.493663;-0.209497;1.018360;-0.903385;-0.470056;0.335076;0.406252;
20.875847;0.493663;-0.209497;1.018360;-0.904881;-0.467169;0.336371;0.405180;
20.876356;0.493663;-0.209497;1.018360;-0.905625;-0.465724;0.337017;0.404642;
20.877372;0.493663;-0.209497;1.018360;-0.907108;-0.462831;0.338307;0.403564;
20.877880;0.493663;-0.209497;1.018360;-0.907845;-0.461382;0.338951;0.403024;
20.878896;0.493663;-0.209497;1.018360;-0.909314;-0.458482;0.340236;0.401940;
20.879404;0.493663;-0.209497;1.018360;-0.910044;-0.457030;0.340877;0.401396;
20.880420;0.493663;-0.209497;1.018360;-0.911499;-0.454122;0.342157;0.400306;
20.880928;0.493663;-0.209497;1.018360;-0.912222;-0.452666;0.342795;0.399759;
20.881945;0.493663;-0.209497;1.018360;-0.913663;-0.449752;0.344070;0.398663;
20.882453;0.493663;-0.209497;1.018360;-0.914380;-0.448293;0.344706;0.398113;
20.883469;0.493663;-0.209498;1.018360;-0.915806;-0.445372;0.345975;0.397011;
20.883977;0.493663;-0.209498;1.018360;-0.916516;-0.443909;0.346608;0.396458;
20.884993;0.493663;-0.209498;1.018360;-0.917928;-0.440981;0.347872;0.395350;
20.885501;0.493663;-0.209498;1.018360;-0.918631;-0.439515;0.348503;0.394794;
20.886517;0.493663;-0.209498;1.018360;-0.920029;-0.436580;0.349761;0.393679;
20.887025;0.493663;-0.209498;1.018360;-0.920725;-0.435111;0.350389;0.393120;
20.888042;0.493663;-0.209498;1.018360;-0.922109;-0.432170;0.351642;0.392000;
20.888550;0.493663;-0.209498;1.018360;-0.922798;-0.430697;0.352268;0.391438;
20.889566;0.493663;-0.209498;1.018360;-0.924168;-0.427749;0.353515;0.390312;
20.890074;0.493663;-0.209498;1.018360;-0.924850;-0.426273;0.354138;0.389747;
20.891090;0.493663;-0.209498;1.018360;-0.926206;-0.423319;0.355380;0.388614;
20.891598;0.493663;-0.209498;1.018360;-0.926881;-0.421840;0.356000;0.388047;
20.892614;0.493663;-0.209498;1.018360;-0.928223;-0.418878;0.357237;0.386908;
20.893123;0.493663;-0.209498;1.018360;-0.928890;-0.417396;0.357854;0.386337;
20.894139;0.493663;-0.209498;1.018360;-0.930218;-0.414429;0.359086;0.385193;
20.894647;0.493663;-0.209498;1.018360;-0.930878;-0.412943;0.359700;0.384619;
20.895663;0.493663;-0.209498;1.018360;-0.932192;-0.409970;0.360926;0.383469;
20.896171;0.493663;-0.209498;1.018360;-0.932845;-0.408481;0.361538;0.382893;
20.897187;0.493663;-0.209498;1.018359;-0.934144;-0.405501;0.362758;0.381737;
20.897695;0.493663;-0.209498;1.018359;-0.934790;-0.404009;0.363367;0.381157;
20.898712;0.493663;-0.209498;1.018359;-0.936075;-0.401023;0.364582;0.379995;
20.899220;0.493663;-0.209498;1.018359;-0.936714;-0.399528;0.365188;0.379413;
20.900236;0.493663;-0.209498;1.018359;-0.937985;-0.396536;0.366398;0.378245;
20.900744;0.493663;-0.209498;1.018359;-0.938616;-0.395038;0.367001;0.377660;
20.901760;0.493663;-0.209498;1.018359;-0.939873;-0.392040;0.368205;0.376486;
20.902268;0.493663;-0.209499;1.018359;-0.940497;-0.390539;0.368805;0.375898;
20.903284;0.493663;-0.209499;1.018359;-0.941739;-0.387534;0.370003;0.374719;
20.903792;0.493663;-0.209499;1.018359;-0.942357;-0.386031;0.370601;0.374128;
20.904809;0.493663;-0.209499;1.018359;-0.943584;-0.383020;0.371793;0.372943;
20.905317;0.493663;-0.209499;1.018359;-0.944194;-0.381514;0.372388;0.372349;
20.906333;0.493663;-0.209499;1.018359;-0.945408;-0.378497;0.373575;0.371158;
20.906841;0.493663;-0.209499;1.018359;-0.946010;-0.376988;0.374167;0.370562;
20.907857;0.493663;-0.209499;1.018359;-0.947209;-0.373966;0.375348;0.369365;
20.908365;0.493663;-0.209499;1.018359;-0.947805;-0.372453;0.375937;0.368766;
20.909381;0.493663;-0.209499;1.018359;-0.948989;-0.369426;0.377112;0.367564;
20.909890;0.493663;-0.209499;1.018359;-0.949577;-0.367910;0.377698;0.366962;
20.910906;0.493663;-0.209499;1.018359;-0.950747;-0.364877;0.378868;0.365754;
20.911414;0.493663;-0.209499;1.018359;-0.951328;-0.363359;0.379451;0.365149;
20.912430;0.493663;-0.209499;1.018359;-0.952483;-0.360320;0.380615;0.363936;
20.912938;0.493663;-0.209500;1.018359;-0.953057;-0.358799;0.381195;0.363328;
20.913954;0.493663;-0.209500;1.018359;-0.954198;-0.355755;0.382353;0.362109;
20.914462;0.493663;-0.209500;1.018359;-0.954765;-0.354231;0.382931;0.361498;
20.915479;0.493663;-0.209500;1.018359;-0.955890;-0.351182;0.384083;0.360274;
20.915987;0.493663;-0.209500;1.018359;-0.956450;-0.349655;0.384657;0.359661;
20.917003;0.493663;-0.209500;1.018359;-0.957561;-0.346600;0.385804;0.358431;
20.917511;0.493663;-0.209500;1.018359;-0.958113;-0.345071;0.386375;0.357815;
20.918527;0.493663;-0.209500;1.018359;-0.959210;-0.342011;0.387516;0.356580;
20.919035;0.493663;-0.209500;1.018359;-0.959755;-0.340479;0.388084;0.355961;
20.920051;0.493663;-0.209500;1.018359;-0.960837;-0.337413;0.389219;0.354720;
20.920559;0.493663;-0.209500;1.018359;-0.961374;-0.335879;0.389784;0.354098;
20.921576;0.493663;-0.209501;1.018359;-0.962441;-0.332809;0.390913;0.352852;
20.922084;0.493663;-0.209501;1.018359;-0.962971;-0.331272;0.391475;0.352228;
20.923100;0.493663;-0.209501;1.018359;-0.964024;-0.328196;0.392598;0.350976;
20.923608;0.493663;-0.209501;1.018359;-0.964546;-0.326657;0.393158;0.350349;
20.924624;0.493663;-0.209501;1.018359;-0.965584;-0.323576;0.394274;0.349093;
20.925132;0.493663;-0.209501;1.018359;-0.966100;-0.322034;0.394831;0.348463;
20.926148;0.493663;-0.209501;1.018359;-0.967123;-0.318948;0.395941;0.347201;
20.926657;0.493663;-0.209501;1.018359;-0.967631;-0.317404;0.396495;0.346568;
20.927673;0.493663;-0.209501;1.018359;-0.968639;-0.314313;0.397599;0.345301;
20.928181;0.493663;-0.209501;1.018359;-0.969139;-0.312767;0.398150;0.344666;
20.929197;0.493663;-0.209502;1.018359;-0.970133;-0.309671;0.399248;0.343393;
20.929705;0.493663;-0.209502;1.018359;-0.970626;-0.308122;0.399796;0.342756;
20.930721;0.493663;-0.209502;1.018358;-0.971605;-0.305022;0.400888;0.341478;
20.931229;0.493663;-0.209502;1.018358;-0.972090;-0.303471;0.401432;0.340838;
20.932246;0.493663;-0.209502;1.018358;-0.973054;-0.300366;0.402518;0.339554;
20.932754;0.493663;-0.209502;1.018358;-0.973532;-0.298812;0.403060;0.338912;
20.933770;0.493663;-0.209502;1.018358;-0.974481;-0.295703;0.404140;0.337623;
20.934278;0.493663;-0.209502;1.018358;-0.974952;-0.294147;0.404678;0.336978;
20.935294;0.493663;-0.209502;1.018358;-0.975886;-0.291033;0.405752;0.335684;
20.935802;0.493663;-0.209503;1.018358;-0.976349;-0.289475;0.406287;0.335036;
20.936818;0.493663;-0.209503;1.018358;-0.977268;-0.286357;0.407354;0.333738;
20.937326;0.493663;-0.209503;1.018358;-0.977724;-0.284796;0.407887;0.333087;
20.938343;0.493663;-0.209503;1.018358;-0.978628;-0.281674;0.408948;0.331784;
20.938851;0.493663;-0.209503;1.018358;-0.979077;-0.280111;0.409477;0.331130;
20.939867;0.493663;-0.209503;1.018358;-0.979966;-0.276984;0.410532;0.329822;
20.940375;0.493663;-0.209503;1.018358;-0.980407;-0.275419;0.411058;0.329166;
20.941391;0.493663;-0.209503;1.018358;-0.981281;-0.272288;0.412107;0.327852;
20.941899;0.493663;-0.209504;1.018358;-0.981714;-0.270721;0.412629;0.327194;
20.942915;0.493663;-0.209504;1.018358;-0.982573;-0.267586;0.413672;0.325875;
20.943424;0.493663;-0.209504;1.018358;-0.982999;-0.266017;0.414191;0.325215;
20.944440;0.493663;-0.209504;1.018358;-0.983843;-0.262878;0.415227;0.323891;
20.944948;0.493663;-0.209504;1.018358;-0.984262;-0.261307;0.415744;0.323228;
20.945964;0.493663;-0.209504;1.018358;-0.985091;-0.258163;0.416774;0.321899;
20.946472;0.493663;-0.209504;1.018358;-0.985502;-0.256591;0.417287;0.321234;
20.947488;0.493662;-0.209504;1.018358;-0.986316;-0.253443;0.418310;0.319900;
20.947996;0.493662;-0.209505;1.018358;-0.986719;-0.251869;0.418820;0.319232;
20.949013;0.493662;-0.209505;1.018358;-0.987518;-0.248717;0.419837;0.317893;
20.949521;0.493662;-0.209505;1.018358;-0.987914;-0.247141;0.420344;0.317223;
20.950537;0.493662;-0.209505;1.018358;-0.988698;-0.243986;0.421355;0.315880;
20.951045;0.493662;-0.209505;1.018358;-0.989086;-0.242407;0.421858;0.315207;
20.952061;0.493662;-0.209505;1.018357;-0.989855;-0.239248;0.422862;0.313859;
20.952569;0.493662;-0.209505;1.018357;-0.990235;-0.237668;0.423363;0.313183;
20.953585;0.493662;-0.209506;1.018357;-0.990989;-0.234505;0.424360;0.311830;
20.954093;0.493662;-0.209506;1.018357;-0.991362;-0.232923;0.424858;0.311153;
20.955110;0.493662;-0.209506;1.018357;-0.992100;-0.229757;0.425849;0.309795;
20.955618;0.493662;-0.209506;1.018357;-0.992466;-0.228173;0.426343;0.309115;
20.956634;0.493662;-0.209506;1.018357;-0.993189;-0.225004;0.427327;0.307753;
20.957142;0.493662;-0.209506;1.018357;-0.993547;-0.223418;0.427818;0.307070;
20.958158;0.493662;-0.209507;1.018357;-0.994255;-0.220245;0.428796;0.305703;
20.958666;0.493662;-0.209507;1.018357;-0.994605;-0.218658;0.429284;0.305018;
20.959682;0.493662;-0.209507;1.018357;-0.995298;-0.215482;0.430255;0.303647;
20.960191;0.493662;-0.209507;1.018357;-0.995641;-0.213893;0.430739;0.302959;
20.961207;0.493662;-0.209507;1.018357;-0.996319;-0.210713;0.431704;0.301583;
20.963239;0.493662;-0.209508;1.018357;-0.997644;-0.204347;0.433621;0.298821;
20.964255;0.493662;-0.209508;1.018357;-0.998291;-0.201161;0.434572;0.297436;
20.966288;0.493662;-0.209509;1.018356;-0.999554;-0.194783;0.436463;0.294656;
20.967304;0.493662;-0.209509;1.018356;-1.000171;-0.191591;0.437401;0.293261;
20.967812;0.493662;-0.209510;1.018356;-1.000476;-0.189995;0.437868;0.292563;
20.968828;0.493662;-0.209510;1.018356;-1.001077;-0.186800;0.438800;0.291164;
20.969336;0.493662;-0.209510;1.018356;-1.001374;-0.185202;0.439264;0.290463;
20.970352;0.493662;-0.209510;1.018356;-1.001960;-0.182004;0.440189;0.289060;
20.970860;0.493662;-0.209510;1.018356;-1.002249;-0.180404;0.440650;0.288357;
20.971877;0.493662;-0.209511;1.018356;-1.002820;-0.177204;0.441568;0.286949;
20.973909;0.493662;-0.209511;1.018356;-1.003931;-0.170797;0.443392;0.284124;
20.974925;0.493662;-0.209511;1.018356;-1.004471;-0.167591;0.444296;0.282708;
20.976958;0.493662;-0.209512;1.018356;-1.005520;-0.161175;0.446092;0.279866;
20.977974;0.493662;-0.209512;1.018355;-1.006029;-0.157964;0.446983;0.278441;
20.980006;0.493662;-0.209513;1.018355;-1.007017;-0.151537;0.448752;0.275582;
20.981022;0.493662;-0.209513;1.018355;-1.007496;-0.148322;0.449629;0.274148;
20.983055;0.493662;-0.209514;1.018355;-1.008422;-0.141886;0.451371;0.271272;
20.984071;0.493662;-0.209514;1.018355;-1.008870;-0.138666;0.452234;0.269830;
