time;sm_generator_cePu;sm_generator_PePu;sm_generator_cmPu;sm_generator_PmPu;sm_generator_ufPu;sm_generator_efdPu;sm_generator_omegaPu;sm_generator_theta;sm_generator_PGenPu;sm_generator_QGenPu;sm_generator_PGen;sm_generator_QGen;sm_generator_UPu;sm_generator_IStatorPu;sm_generator_IRotorPu;sm_generator_UStatorPu;sm_generator_QStatorPu;sm_generator_thetaInternal;sm_governor_PmRefPu;line1_line_P1Pu;line1_line_P2Pu;line1_line_Q1Pu;line1_line_Q2Pu;line2_line_P1Pu;line2_line_P2Pu;line2_line_Q1Pu;line2_line_Q2Pu;tfo_transformer_terminal1_V_re;tfo_transformer_terminal1_V_im;tfo_transformer_terminal2_V_re;tfo_transformer_terminal2_V_im;tfo_transformer_terminal1_i_re;tfo_transformer_terminal1_i_im;tfo_transformer_terminal2_i_re;tfo_transformer_terminal2_i_im;
8.175508;0.923585;0.923591;0.922961;0.922967;0.001135;2.594839;1.000007;1.207254;20.433941;9.844040;2043.394106;984.404009;0.998160;22.723327;2.594088;0.998160;9.844040;0.699443;0.923000;-13.289104;13.289104;0.783226;4.135334;-7.144837;7.144837;0.421098;2.223347;0.881228;0.332253;0.872204;0.485370;-22.683963;-1.336935;22.683963;1.336935;
8.225957;0.923646;0.923648;0.922988;0.922990;0.001135;2.594955;1.000002;1.207320;20.435201;9.844480;2043.520109;984.447982;0.998154;22.724787;2.594228;0.998154;9.844480;0.699472;0.923000;-13.289924;13.289924;0.783863;4.135328;-7.145277;7.145277;0.421441;2.223344;0.881212;0.332274;0.872180;0.485400;-22.685362;-1.338023;22.685362;1.338023;
8.276406;0.923640;0.923637;0.923014;0.923012;0.001135;2.594888;0.999998;1.207316;20.434967;9.844501;2043.496741;984.450067;0.998157;22.724509;2.594257;0.998157;9.844501;0.699477;0.923000;-13.289772;13.289772;0.783674;4.135397;-7.145196;7.145196;0.421339;2.223381;0.881217;0.332270;0.872187;0.485395;-22.685103;-1.337700;22.685103;1.337700;
8.326855;0.923570;0.923564;0.923038;0.923032;0.001135;2.594654;0.999994;1.207248;20.433340;9.844123;2043.334026;984.412288;0.998169;22.722610;2.594179;0.998169;9.844123;0.699459;0.923000;-13.288714;13.288714;0.782719;4.135531;-7.144627;7.144627;0.420826;2.223452;0.881241;0.332244;0.872222;0.485356;-22.683296;-1.336069;22.683296;1.336069;
8.377303;0.923445;0.923436;0.923057;0.923048;0.001135;2.594283;0.999990;1.207123;20.430530;9.843398;2043.053037;984.339762;0.998188;22.719336;2.594004;0.998188;9.843398;0.699421;0.923000;-13.286886;13.286886;0.781120;4.135712;-7.143644;7.143644;0.419966;2.223550;0.881280;0.332198;0.872280;0.485289;-22.680177;-1.333340;22.680177;1.333340;
8.427752;0.923281;0.923271;0.923069;0.923059;0.001135;2.593818;0.999988;1.206958;20.426881;9.842416;2042.688076;984.241597;0.998211;22.715087;2.593756;0.998211;9.842416;0.699368;0.923000;-13.284513;13.284513;0.779072;4.135921;-7.142368;7.142368;0.418865;2.223662;0.881332;0.332139;0.872355;0.485202;-22.676126;-1.329844;22.676126;1.329844;
8.478201;0.923097;0.923085;0.923074;0.923063;0.001134;2.593312;0.999987;1.206770;20.422800;9.841289;2042.280049;984.128919;0.998236;22.710338;2.593463;0.998236;9.841289;0.699306;0.923000;-13.281859;13.281859;0.776803;4.136135;-7.140941;7.140941;0.417645;2.223777;0.881388;0.332072;0.872438;0.485106;-22.671596;-1.325971;22.671596;1.325971;
8.528650;0.922912;0.922900;0.923071;0.923060;0.001134;2.592817;0.999988;1.206580;20.418723;9.840138;2041.872256;984.013804;0.998261;22.705595;2.593156;0.998261;9.840138;0.699241;0.923000;-13.279207;13.279207;0.774554;4.136332;-7.139515;7.139515;0.416436;2.223883;0.881445;0.332006;0.872520;0.485009;-22.667069;-1.322133;22.667069;1.322133;
8.579098;0.922760;0.922751;0.923058;0.923049;0.001134;2.592432;0.999990;1.206424;20.415420;9.839172;2041.541999;983.917192;0.998280;22.701757;2.592890;0.998280;9.839172;0.699185;0.923000;-13.277059;13.277059;0.772757;4.136469;-7.138361;7.138361;0.415470;2.223957;0.881490;0.331952;0.872586;0.484930;-22.663403;-1.319065;22.663403;1.319065;
8.618354;0.922668;0.922660;0.923046;0.923039;0.001134;2.592207;0.999992;1.206328;20.413432;9.838574;2041.343159;983.857424;0.998291;22.699447;2.592721;0.998291;9.838574;0.699150;0.923000;-13.275766;13.275766;0.771687;4.136541;-7.137665;7.137665;0.414894;2.223995;0.881516;0.331920;0.872625;0.484883;-22.661196;-1.317238;22.661196;1.317238;
8.653685;0.922608;0.922603;0.923033;0.923028;0.001134;2.592071;0.999994;1.206266;20.412165;9.838178;2041.216491;983.817802;0.998298;22.697977;2.592605;0.998298;9.838178;0.699126;0.923000;-13.274942;13.274942;0.771015;4.136576;-7.137223;7.137223;0.414534;2.224014;0.881533;0.331899;0.872649;0.484853;-22.659789;-1.316092;22.659789;1.316092;
8.685482;0.922575;0.922571;0.923021;0.923018;0.001134;2.592003;0.999996;1.206230;20.411464;9.837942;2041.146448;983.794244;0.998302;22.697165;2.592532;0.998302;9.837942;0.699111;0.923000;-13.274487;13.274487;0.770656;4.136585;-7.136978;7.136978;0.414340;2.224019;0.881542;0.331888;0.872663;0.484836;-22.659012;-1.315478;22.659012;1.315478;
8.717279;0.922561;0.922559;0.923009;0.923008;0.001134;2.591989;0.999998;1.206215;20.411204;9.837830;2041.120448;983.782989;0.998302;22.696865;2.592492;0.998302;9.837830;0.699103;0.923000;-13.274318;13.274318;0.770540;4.136571;-7.136887;7.136887;0.414278;2.224012;0.881545;0.331884;0.872667;0.484830;-22.658723;-1.315280;22.658723;1.315280;
8.745897;0.922564;0.922564;0.922999;0.922999;0.001134;2.592018;1.000000;1.206217;20.411315;9.837826;2041.131513;983.782612;0.998301;22.696996;2.592482;0.998301;9.837826;0.699101;0.923000;-13.274390;13.274390;0.770625;4.136543;-7.136925;7.136925;0.414324;2.223996;0.881543;0.331886;0.872664;0.484833;-22.658846;-1.315426;22.658846;1.315426;
8.774515;0.922582;0.922584;0.922989;0.922990;0.001134;2.592085;1.000002;1.206234;20.411743;9.837913;2041.174273;983.791310;0.998298;22.697496;2.592496;0.998298;9.837913;0.699105;0.923000;-13.274668;13.274668;0.770884;4.136500;-7.137075;7.137075;0.414463;2.223973;0.881536;0.331892;0.872654;0.484843;-22.659321;-1.315868;22.659321;1.315868;
8.803132;0.922613;0.922616;0.922980;0.922983;0.001134;2.592185;1.000003;1.206264;20.412458;9.838084;2041.245752;983.808356;0.998293;22.698329;2.592533;0.998293;9.838084;0.699113;0.923000;-13.275133;13.275133;0.771300;4.136444;-7.137325;7.137325;0.414686;2.223944;0.881526;0.331904;0.872639;0.484860;-22.660114;-1.316577;22.660114;1.316577;
8.860367;0.922700;0.922705;0.922965;0.922970;0.001134;2.592447;1.000006;1.206351;20.414421;9.838584;2041.442092;983.858368;0.998280;22.700616;2.592652;0.998280;9.838584;0.699139;0.923000;-13.276410;13.276410;0.772419;4.136314;-7.138011;7.138011;0.415288;2.223874;0.881498;0.331936;0.872598;0.484907;-22.662294;-1.318488;22.662294;1.318488;
8.917603;0.922817;0.922824;0.922956;0.922963;0.001134;2.592781;1.000007;1.206470;20.417045;9.839286;2041.704502;983.928643;0.998263;22.703670;2.592829;0.998263;9.839286;0.699177;0.923000;-13.278116;13.278116;0.773892;4.136162;-7.138929;7.138929;0.416080;2.223792;0.881461;0.331979;0.872544;0.484969;-22.665207;-1.321002;22.665207;1.321002;
8.997678;0.922992;0.922999;0.922958;0.922964;0.001134;2.593249;1.000007;1.206649;20.420890;9.840369;2042.089011;984.036943;0.998239;22.708143;2.593118;0.998239;9.840369;0.699238;0.923000;-13.280617;13.280617;0.776013;4.135975;-7.140273;7.140273;0.417221;2.223691;0.881408;0.332041;0.872467;0.485060;-22.669475;-1.324624;22.669475;1.324624;
9.069249;0.923114;0.923120;0.922967;0.922972;0.001134;2.593562;1.000006;1.206775;20.423553;9.841143;2042.355258;984.114343;0.998224;22.711238;2.593330;0.998224;9.841143;0.699283;0.923000;-13.282348;13.282348;0.777467;4.135861;-7.141204;7.141204;0.418002;2.223630;0.881372;0.332085;0.872414;0.485123;-22.672431;-1.327104;22.672431;1.327104;
9.126284;0.923182;0.923186;0.922977;0.922980;0.001135;2.593726;1.000004;1.206845;20.425010;9.841583;2042.501004;984.158349;0.998216;22.712931;2.593455;0.998216;9.841583;0.699309;0.923000;-13.283296;13.283296;0.778251;4.135810;-7.141714;7.141714;0.418424;2.223602;0.881352;0.332108;0.872385;0.485158;-22.674049;-1.328443;22.674049;1.328443;
9.176211;0.923216;0.923218;0.922986;0.922989;0.001135;2.593800;1.000002;1.206881;20.425728;9.841816;2042.572814;984.181598;0.998212;22.713765;2.593525;0.998212;9.841816;0.699323;0.923000;-13.283763;13.283763;0.778626;4.135795;-7.141965;7.141965;0.418625;2.223594;0.881343;0.332120;0.872372;0.485175;-22.674846;-1.329084;22.674846;1.329084;
9.221145;0.923226;0.923227;0.922995;0.922996;0.001135;2.593811;1.000001;1.206892;20.425920;9.841898;2042.591974;984.189819;0.998211;22.713986;2.593555;0.998211;9.841898;0.699329;0.923000;-13.283888;13.283888;0.778713;4.135804;-7.142032;7.142032;0.418672;2.223599;0.881341;0.332123;0.872368;0.485180;-22.675059;-1.329231;22.675059;1.329231;
9.266079;0.923217;0.923217;0.923003;0.923003;0.001135;2.593771;0.999999;1.206884;20.425697;9.841862;2042.569662;984.186223;0.998213;22.713724;2.593552;0.998213;9.841862;0.699328;0.923000;-13.283743;13.283743;0.778571;4.135833;-7.141954;7.141954;0.418596;2.223615;0.881344;0.332119;0.872374;0.485174;-22.674811;-1.328989;22.674811;1.328989;
9.311014;0.923193;0.923191;0.923010;0.923009;0.001135;2.593691;0.999998;1.206860;20.425124;9.841725;2042.512447;984.172463;0.998217;22.713057;2.593522;0.998217;9.841725;0.699322;0.923000;-13.283371;13.283371;0.778238;4.135876;-7.141754;7.141754;0.418417;2.223638;0.881353;0.332110;0.872386;0.485161;-22.674176;-1.328421;22.674176;1.328421;
9.400882;0.923118;0.923114;0.923020;0.923017;0.001134;2.593471;0.999997;1.206785;20.423440;9.841285;2042.343975;984.128536;0.998228;22.711095;2.593415;0.998228;9.841285;0.699299;0.923000;-13.282275;13.282275;0.777284;4.135982;-7.141165;7.141165;0.417904;2.223695;0.881376;0.332083;0.872421;0.485121;-22.672306;-1.326792;22.672306;1.326792;
9.478687;0.923032;0.923029;0.923023;0.923020;0.001134;2.593235;0.999996;1.206698;20.421546;9.840765;2042.154591;984.076547;0.998240;22.708891;2.593281;0.998240;9.840765;0.699270;0.923000;-13.281043;13.281043;0.776229;4.136083;-7.140503;7.140503;0.417336;2.223750;0.881403;0.332052;0.872459;0.485076;-22.670203;-1.324991;22.670203;1.324991;
9.556492;0.922947;0.922944;0.923021;0.923018;0.001134;2.593009;0.999996;1.206611;20.419674;9.840234;2041.967444;984.023431;0.998251;22.706714;2.593139;0.998251;9.840234;0.699240;0.923000;-13.279826;13.279826;0.775199;4.136172;-7.139848;7.139848;0.416783;2.223797;0.881429;0.332021;0.872497;0.485031;-22.668126;-1.323233;22.668126;1.323233;
9.634297;0.922894;0.922892;0.923013;0.923011;0.001134;2.592881;0.999998;1.206556;20.418535;9.839889;2041.853487;983.988950;0.998258;22.705391;2.593041;0.998258;9.839889;0.699219;0.923000;-13.279085;13.279085;0.774586;4.136211;-7.139450;7.139450;0.416453;2.223818;0.881444;0.332003;0.872519;0.485004;-22.666861;-1.322188;22.666861;1.322188;
9.696074;0.922874;0.922873;0.923006;0.923005;0.001134;2.592841;0.999999;1.206535;20.418122;9.839751;2041.812239;983.975128;0.998260;22.704912;2.592998;0.998260;9.839751;0.699211;0.923000;-13.278817;13.278817;0.774374;4.136217;-7.139306;7.139306;0.416339;2.223821;0.881449;0.331996;0.872527;0.484994;-22.666403;-1.321825;22.666403;1.321825;
9.757850;0.922875;0.922875;0.923000;0.923000;0.001134;2.592856;1.000000;1.206535;20.418171;9.839743;2041.817095;983.974326;0.998259;22.704970;2.592990;0.998259;9.839743;0.699209;0.923000;-13.278848;13.278848;0.774416;4.136200;-7.139323;7.139323;0.416362;2.223812;0.881448;0.331997;0.872525;0.484996;-22.666457;-1.321897;22.666457;1.321897;
9.813448;0.922891;0.922892;0.922995;0.922996;0.001134;2.592907;1.000001;1.206550;20.418527;9.839827;2041.852737;983.982662;0.998256;22.705386;2.593008;0.998256;9.839827;0.699213;0.923000;-13.279080;13.279080;0.774624;4.136171;-7.139447;7.139447;0.416474;2.223797;0.881443;0.332003;0.872518;0.485004;-22.666852;-1.322253;22.666852;1.322253;
9.869047;0.922916;0.922917;0.922992;0.922993;0.001134;2.592980;1.000001;1.206575;20.419086;9.839972;2041.908625;983.997217;0.998253;22.706037;2.593043;0.998253;9.839972;0.699221;0.923000;-13.279444;13.279444;0.774941;4.136136;-7.139643;7.139643;0.416644;2.223778;0.881435;0.332012;0.872506;0.485017;-22.667473;-1.322793;22.667473;1.322793;
9.924645;0.922945;0.922947;0.922990;0.922991;0.001134;2.593064;1.000002;1.206605;20.419744;9.840150;2041.974400;984.014996;0.998249;22.706802;2.593089;0.998249;9.840150;0.699231;0.923000;-13.279871;13.279871;0.775309;4.136099;-7.139873;7.139873;0.416842;2.223758;0.881426;0.332023;0.872493;0.485033;-22.668203;-1.323421;22.668203;1.323421;
9.980244;0.922975;0.922977;0.922989;0.922991;0.001134;2.593146;1.000002;1.206636;20.420410;9.840335;2042.040966;984.033455;0.998245;22.707577;2.593137;0.998245;9.840335;0.699241;0.923000;-13.280304;13.280304;0.775679;4.136065;-7.140105;7.140105;0.417041;2.223740;0.881417;0.332033;0.872479;0.485049;-22.668942;-1.324052;22.668942;1.324052;
10.091441;0.923021;0.923022;0.922992;0.922993;0.001134;2.593263;1.000001;1.206682;20.421403;9.840621;2042.140340;984.062129;0.998239;22.708732;2.593215;0.998239;9.840621;0.699258;0.923000;-13.280951;13.280951;0.776222;4.136021;-7.140453;7.140453;0.417333;2.223716;0.881403;0.332050;0.872459;0.485072;-22.670045;-1.324980;22.670045;1.324980;
10.202638;0.923041;0.923042;0.922996;0.922997;0.001134;2.593311;1.000001;1.206704;20.421843;9.840758;2042.184346;984.075825;0.998236;22.709243;2.593255;0.998236;9.840758;0.699266;0.923000;-13.281237;13.281237;0.776456;4.136008;-7.140607;7.140607;0.417459;2.223709;0.881397;0.332057;0.872451;0.485083;-22.670534;-1.325379;22.670534;1.325379;
10.302534;0.923042;0.923042;0.923000;0.923000;0.001134;2.593305;1.000000;1.206705;20.421834;9.840767;2042.183412;984.076719;0.998237;22.709232;2.593261;0.998237;9.840767;0.699267;0.923000;-13.281231;13.281231;0.776443;4.136016;-7.140603;7.140603;0.417452;2.223714;0.881397;0.332057;0.872451;0.485083;-22.670523;-1.325357;22.670523;1.325357;
10.402430;0.923030;0.923029;0.923002;0.923002;0.001134;2.593268;1.000000;1.206693;20.421561;9.840698;2042.156102;984.069832;0.998238;22.708913;2.593245;0.998238;9.840698;0.699263;0.923000;-13.281053;13.281053;0.776287;4.136035;-7.140508;7.140508;0.417368;2.223724;0.881401;0.332052;0.872457;0.485076;-22.670220;-1.325090;22.670220;1.325090;
10.502326;0.923013;0.923012;0.923003;0.923003;0.001134;2.593220;0.999999;1.206675;20.421182;9.840595;2042.118203;984.059543;0.998241;22.708472;2.593218;0.998241;9.840595;0.699258;0.923000;-13.280807;13.280807;0.776075;4.136056;-7.140375;7.140375;0.417254;2.223735;0.881407;0.332046;0.872465;0.485067;-22.669799;-1.324728;22.669799;1.324728;
10.602222;0.922997;0.922996;0.923003;0.923002;0.001134;2.593178;1.000000;1.206659;20.420833;9.840496;2042.083262;984.049642;0.998243;22.708066;2.593192;0.998243;9.840496;0.699252;0.923000;-13.280579;13.280579;0.775882;4.136073;-7.140253;7.140253;0.417150;2.223744;0.881411;0.332040;0.872472;0.485059;-22.669412;-1.324400;22.669412;1.324400;
10.802014;0.922988;0.922988;0.923001;0.923001;0.001134;2.593160;1.000000;1.206651;20.420660;9.840441;2042.065957;984.044098;0.998244;22.707865;2.593176;0.998244;9.840441;0.699249;0.923000;-13.280467;13.280467;0.775792;4.136077;-7.140193;7.140193;0.417101;2.223746;0.881414;0.332037;0.872475;0.485055;-22.669219;-1.324245;22.669219;1.324245;
10.961411;0.922991;0.922991;0.923000;0.923000;0.001134;2.593170;1.000000;1.206653;20.420726;9.840456;2042.072645;984.045591;0.998243;22.707943;2.593179;0.998243;9.840456;0.699250;0.923000;-13.280510;13.280510;0.775831;4.136071;-7.140216;7.140216;0.417123;2.223743;0.881413;0.332039;0.872474;0.485056;-22.669294;-1.324312;22.669294;1.324312;
11.120807;0.922997;0.922997;0.922999;0.922999;0.001134;2.593185;1.000000;1.206659;20.420848;9.840489;2042.084788;984.048866;0.998243;22.708084;2.593187;0.998243;9.840489;0.699251;0.923000;-13.280589;13.280589;0.775899;4.136064;-7.140259;7.140259;0.417159;2.223739;0.881411;0.332041;0.872471;0.485059;-22.669428;-1.324429;22.669428;1.324429;
11.439600;0.923001;0.923001;0.923000;0.923000;0.001134;2.593197;1.000000;1.206663;20.420943;9.840516;2042.094321;984.051646;0.998242;22.708195;2.593195;0.998242;9.840516;0.699253;0.923000;-13.280651;13.280651;0.775951;4.136060;-7.140292;7.140292;0.417187;2.223737;0.881410;0.332042;0.872469;0.485061;-22.669534;-1.324517;22.669534;1.324517;
11.758393;0.923001;0.923001;0.923000;0.923000;0.001134;2.593195;1.000000;1.206663;20.420935;9.840515;2042.093512;984.051493;0.998242;22.708186;2.593194;0.998242;9.840515;0.699253;0.923000;-13.280646;13.280646;0.775946;4.136061;-7.140289;7.140289;0.417185;2.223738;0.881410;0.332042;0.872469;0.485061;-22.669525;-1.324509;22.669525;1.324509;
12.395978;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420918;9.840510;2042.091793;984.051011;0.998242;22.708166;2.593193;0.998242;9.840510;0.699253;0.923000;-13.280635;13.280635;0.775937;4.136062;-7.140283;7.140283;0.417179;2.223738;0.881410;0.332042;0.872470;0.485061;-22.669506;-1.324492;22.669506;1.324492;
13.671150;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420916;9.840509;2042.091571;984.050932;0.998242;22.708163;2.593193;0.998242;9.840509;0.699253;0.923000;-13.280633;13.280633;0.775936;4.136062;-7.140282;7.140282;0.417179;2.223738;0.881410;0.332042;0.872470;0.485061;-22.669504;-1.324491;22.669504;1.324491;
16.221492;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420916;9.840509;2042.091610;984.050938;0.998242;22.708164;2.593193;0.998242;9.840509;0.699253;0.923000;-13.280634;13.280634;0.775936;4.136062;-7.140282;7.140282;0.417179;2.223738;0.881410;0.332042;0.872470;0.485061;-22.669504;-1.324491;22.669504;1.324491;
21.322177;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420916;9.840509;2042.091612;984.050937;0.998242;22.708164;2.593193;0.998242;9.840509;0.699253;0.923000;-13.280634;13.280634;0.775936;4.136062;-7.140282;7.140282;0.417179;2.223738;0.881410;0.332042;0.872470;0.485061;-22.669504;-1.324491;22.669504;1.324491;
30.000000;0.923000;0.923000;0.923000;0.923000;0.001134;2.593193;1.000000;1.206662;20.420916;9.840509;2042.091612;984.050937;0.998242;22.708164;2.593193;0.998242;9.840509;0.699253;0.923000;-13.280634;13.280634;0.775936;4.136062;-7.140282;7.140282;0.417179;2.223738;0.881410;0.332042;0.872470;0.485061;-22.669504;-1.324491;22.669504;1.324491;
