time;WT4A_WT_controlMeasurements_PGenNomPu;WT4A_WT_controlMeasurements_QGenNomPu;WT4A_WT_controlMeasurements_UPu;WT4A_WT_terminal_V_re;WT4A_WT_terminal_V_im;WT4A_WT_terminal_i_re;WT4A_WT_terminal_i_im;WT4A_WT_control4A_ipMaxPu;WT4A_WT_control4A_iqMaxPu;
20.753528;0.493664;-0.209526;1.018351;-0.663744;-0.772324;0.159921;0.501755;1.000062;0.330000;
20.754035;0.493664;-0.209526;1.018352;-0.664974;-0.771265;0.160720;0.501499;1.000062;0.330000;
20.754289;0.493664;-0.209526;1.018352;-0.665588;-0.770735;0.161120;0.501371;1.000062;0.330000;
20.754796;0.493664;-0.209525;1.018352;-0.666815;-0.769674;0.161919;0.501114;1.000062;0.330000;
20.755050;0.493664;-0.209525;1.018352;-0.667428;-0.769142;0.162318;0.500984;1.000062;0.330000;
20.755557;0.493664;-0.209525;1.018352;-0.668653;-0.768078;0.163116;0.500725;1.000062;0.330000;
20.755810;0.493664;-0.209525;1.018352;-0.669264;-0.767545;0.163515;0.500595;1.000062;0.330000;
20.756317;0.493664;-0.209525;1.018352;-0.670487;-0.766478;0.164313;0.500333;1.000062;0.330000;
20.757332;0.493664;-0.209524;1.018352;-0.672926;-0.764338;0.165907;0.499807;1.000062;0.330000;
20.757839;0.493664;-0.209524;1.018352;-0.674143;-0.763264;0.166703;0.499542;1.000062;0.330000;
20.758853;0.493664;-0.209523;1.018352;-0.676572;-0.761112;0.168294;0.499007;1.000062;0.330000;
20.759360;0.493664;-0.209523;1.018352;-0.677783;-0.760034;0.169089;0.498738;1.000062;0.330000;
20.760375;0.493664;-0.209523;1.018352;-0.680202;-0.757870;0.170678;0.498197;1.000062;0.330000;
20.760882;0.493664;-0.209523;1.018352;-0.681409;-0.756785;0.171472;0.497924;1.000062;0.330000;
20.761896;0.493664;-0.209522;1.018353;-0.683817;-0.754610;0.173058;0.497375;1.000062;0.330000;
20.762403;0.493664;-0.209522;1.018353;-0.685018;-0.753520;0.173850;0.497098;1.000062;0.330000;
20.763418;0.493664;-0.209521;1.018353;-0.687416;-0.751333;0.175434;0.496541;1.000062;0.330000;
20.763925;0.493664;-0.209521;1.018353;-0.688612;-0.750237;0.176225;0.496261;1.000062;0.330000;
20.764939;0.493664;-0.209521;1.018353;-0.691000;-0.748039;0.177805;0.495697;1.000062;0.330000;
20.765446;0.493664;-0.209521;1.018353;-0.692191;-0.746937;0.178595;0.495412;1.000062;0.330000;
20.766461;0.493664;-0.209520;1.018353;-0.694567;-0.744728;0.180173;0.494841;1.000062;0.330000;
20.766968;0.493664;-0.209520;1.018353;-0.695753;-0.743620;0.180961;0.494553;1.000062;0.330000;
20.767982;0.493664;-0.209520;1.018353;-0.698119;-0.741399;0.182537;0.493973;1.000062;0.330000;
20.768489;0.493664;-0.209519;1.018353;-0.699300;-0.740286;0.183324;0.493682;1.000062;0.330000;
20.769503;0.493664;-0.209519;1.018354;-0.701655;-0.738054;0.184896;0.493095;1.000062;0.330000;
20.770011;0.493664;-0.209519;1.018354;-0.702830;-0.736935;0.185682;0.492799;1.000062;0.330000;
20.771025;0.493664;-0.209518;1.018354;-0.705175;-0.734692;0.187251;0.492205;1.000062;0.330000;
20.771532;0.493664;-0.209518;1.018354;-0.706345;-0.733568;0.188035;0.491906;1.000062;0.330000;
20.772546;0.493664;-0.209518;1.018354;-0.708679;-0.731313;0.189602;0.491303;1.000062;0.330000;
20.773054;0.493664;-0.209518;1.018354;-0.709843;-0.730183;0.190385;0.491001;1.000062;0.330000;
20.774068;0.493664;-0.209517;1.018354;-0.712166;-0.727917;0.191949;0.490391;1.000062;0.330000;
20.774575;0.493664;-0.209517;1.018354;-0.713325;-0.726782;0.192730;0.490085;1.000062;0.330000;
20.775589;0.493664;-0.209517;1.018354;-0.715638;-0.724505;0.194291;0.489468;1.000062;0.330000;
20.776097;0.493664;-0.209517;1.018354;-0.716791;-0.723364;0.195071;0.489157;1.000062;0.330000;
20.777111;0.493664;-0.209516;1.018354;-0.719093;-0.721076;0.196629;0.488533;1.000062;0.330000;
20.777618;0.493664;-0.209516;1.018354;-0.720241;-0.719930;0.197407;0.488219;1.000062;0.330000;
20.778632;0.493664;-0.209516;1.018354;-0.722531;-0.717631;0.198962;0.487587;1.000062;0.330000;
20.779139;0.493664;-0.209515;1.018355;-0.723674;-0.716479;0.199739;0.487269;1.000062;0.330000;
20.780154;0.493664;-0.209515;1.018355;-0.725953;-0.714169;0.201291;0.486630;1.000062;0.330000;
20.780661;0.493664;-0.209515;1.018355;-0.727090;-0.713012;0.202066;0.486308;1.000062;0.330000;
20.781675;0.493664;-0.209514;1.018355;-0.729359;-0.710691;0.203615;0.485662;1.000062;0.330000;
20.782182;0.493664;-0.209514;1.018355;-0.730490;-0.709528;0.204388;0.485337;1.000062;0.330000;
20.783197;0.493664;-0.209514;1.018355;-0.732748;-0.707197;0.205934;0.484682;1.000062;0.330000;
20.783704;0.493664;-0.209514;1.018355;-0.733873;-0.706029;0.206706;0.484354;1.000062;0.330000;
20.784718;0.493664;-0.209513;1.018355;-0.736120;-0.703687;0.208249;0.483692;1.000062;0.330000;
20.785225;0.493664;-0.209513;1.018355;-0.737240;-0.702513;0.209019;0.483360;1.000062;0.330000;
20.786240;0.493664;-0.209513;1.018355;-0.739475;-0.700160;0.210559;0.482691;1.000062;0.330000;
20.786747;0.493664;-0.209513;1.018355;-0.740590;-0.698981;0.211328;0.482355;1.000062;0.330000;
20.787761;0.493664;-0.209512;1.018355;-0.742813;-0.696618;0.212864;0.481678;1.000062;0.330000;
20.788268;0.493664;-0.209512;1.018355;-0.743922;-0.695433;0.213631;0.481338;1.000062;0.330000;
20.789283;0.493664;-0.209512;1.018356;-0.746135;-0.693059;0.215164;0.480655;1.000062;0.330000;
20.789790;0.493664;-0.209512;1.018356;-0.747238;-0.691870;0.215930;0.480311;1.000062;0.330000;
20.790804;0.493664;-0.209511;1.018356;-0.749439;-0.689485;0.217459;0.479621;1.000062;0.330000;
20.791311;0.493664;-0.209511;1.018356;-0.750536;-0.688290;0.218223;0.479273;1.000062;0.330000;
20.792326;0.493664;-0.209511;1.018356;-0.752726;-0.685895;0.219750;0.478575;1.000062;0.330000;
20.792833;0.493664;-0.209511;1.018356;-0.753818;-0.684695;0.220512;0.478224;1.000062;0.330000;
20.793847;0.493664;-0.209511;1.018356;-0.755996;-0.682289;0.222035;0.477519;1.000062;0.330000;
20.794354;0.493664;-0.209510;1.018356;-0.757082;-0.681084;0.222795;0.477165;1.000062;0.330000;
20.795369;0.493664;-0.209510;1.018356;-0.759249;-0.678668;0.224315;0.476452;1.000062;0.330000;
20.795876;0.493664;-0.209510;1.018356;-0.760329;-0.677458;0.225074;0.476094;1.000062;0.330000;
20.796890;0.493664;-0.209510;1.018356;-0.762484;-0.675031;0.226590;0.475374;1.000062;0.330000;
20.797397;0.493664;-0.209509;1.018356;-0.763559;-0.673816;0.227347;0.475012;1.000062;0.330000;
20.798411;0.493664;-0.209509;1.018356;-0.765702;-0.671379;0.228860;0.474285;1.000062;0.330000;
20.798919;0.493664;-0.209509;1.018356;-0.766771;-0.670158;0.229615;0.473920;1.000062;0.330000;
20.799933;0.493664;-0.209509;1.018356;-0.768902;-0.667712;0.231125;0.473185;1.000062;0.330000;
20.800440;0.493664;-0.209509;1.018356;-0.769965;-0.666486;0.231878;0.472816;1.000062;0.330000;
20.801454;0.493664;-0.209508;1.018357;-0.772085;-0.664029;0.233384;0.472075;1.000062;0.330000;
20.801962;0.493664;-0.209508;1.018357;-0.773142;-0.662798;0.234136;0.471702;1.000062;0.330000;
20.802976;0.493664;-0.209508;1.018357;-0.775250;-0.660331;0.235638;0.470954;1.000062;0.330000;
20.803483;0.493664;-0.209508;1.018357;-0.776302;-0.659095;0.236388;0.470577;1.000062;0.330000;
20.804497;0.493664;-0.209508;1.018357;-0.778398;-0.656618;0.237887;0.469822;1.000062;0.330000;
20.805005;0.493664;-0.209507;1.018357;-0.779443;-0.655377;0.238635;0.469442;1.000062;0.330000;
20.806019;0.493664;-0.209507;1.018357;-0.781528;-0.652890;0.240130;0.468679;1.000062;0.330000;
20.806526;0.493664;-0.209507;1.018357;-0.782567;-0.651644;0.240876;0.468295;1.000062;0.330000;
20.807540;0.493664;-0.209507;1.018357;-0.784640;-0.649147;0.242367;0.467525;1.000062;0.330000;
20.808047;0.493664;-0.209507;1.018357;-0.785673;-0.647896;0.243112;0.467138;1.000062;0.330000;
20.809062;0.493664;-0.209506;1.018357;-0.787734;-0.645389;0.244600;0.466361;1.000062;0.330000;
20.809569;0.493664;-0.209506;1.018357;-0.788761;-0.644133;0.245342;0.465971;1.000062;0.330000;
20.810583;0.493664;-0.209506;1.018357;-0.790809;-0.641617;0.246826;0.465186;1.000062;0.330000;
20.811090;0.493664;-0.209506;1.018357;-0.791831;-0.640356;0.247567;0.464792;1.000062;0.330000;
20.812105;0.493664;-0.209506;1.018357;-0.793867;-0.637829;0.249047;0.464001;1.000062;0.330000;
20.812612;0.493664;-0.209506;1.018357;-0.794883;-0.636564;0.249786;0.463603;1.000062;0.330000;
20.813626;0.493664;-0.209505;1.018357;-0.796907;-0.634028;0.251262;0.462805;1.000062;0.330000;
20.814133;0.493664;-0.209505;1.018357;-0.797916;-0.632757;0.251999;0.462404;1.000062;0.330000;
20.815148;0.493664;-0.209505;1.018357;-0.799929;-0.630211;0.253472;0.461598;1.000062;0.330000;
20.815655;0.493664;-0.209505;1.018358;-0.800932;-0.628936;0.254207;0.461194;1.000062;0.330000;
20.816669;0.493664;-0.209505;1.018358;-0.802932;-0.626381;0.255675;0.460381;1.000062;0.330000;
20.817176;0.493664;-0.209505;1.018358;-0.803929;-0.625100;0.256408;0.459973;1.000062;0.330000;
20.818191;0.493664;-0.209505;1.018358;-0.805917;-0.622536;0.257873;0.459154;1.000062;0.330000;
20.818698;0.493664;-0.209504;1.018358;-0.806908;-0.621251;0.258604;0.458742;1.000062;0.330000;
20.819712;0.493664;-0.209504;1.018358;-0.808883;-0.618676;0.260065;0.457916;1.000062;0.330000;
20.820219;0.493664;-0.209504;1.018358;-0.809868;-0.617387;0.260794;0.457501;1.000062;0.330000;
20.821234;0.493664;-0.209504;1.018358;-0.811831;-0.614803;0.262251;0.456667;1.000062;0.330000;
20.821741;0.493664;-0.209504;1.018358;-0.812810;-0.613509;0.262978;0.456248;1.000062;0.330000;
20.822755;0.493664;-0.209504;1.018358;-0.814761;-0.610916;0.264431;0.455408;1.000062;0.330000;
20.823262;0.493664;-0.209504;1.018358;-0.815733;-0.609617;0.265156;0.454986;1.000062;0.330000;
20.824276;0.493664;-0.209503;1.018358;-0.817672;-0.607014;0.266605;0.454139;1.000062;0.330000;
20.824784;0.493664;-0.209503;1.018358;-0.818638;-0.605711;0.267328;0.453713;1.000062;0.330000;
20.825798;0.493664;-0.209503;1.018358;-0.820564;-0.603099;0.268772;0.452859;1.000062;0.330000;
20.826305;0.493664;-0.209503;1.018358;-0.821524;-0.601791;0.269494;0.452430;1.000062;0.330000;
20.827319;0.493664;-0.209503;1.018358;-0.823437;-0.599170;0.270934;0.451569;1.000062;0.330000;
20.827827;0.493664;-0.209503;1.018358;-0.824391;-0.597857;0.271653;0.451136;1.000062;0.330000;
20.828841;0.493664;-0.209503;1.018358;-0.826292;-0.595227;0.273089;0.450268;1.000062;0.330000;
20.829348;0.493664;-0.209503;1.018358;-0.827239;-0.593910;0.273807;0.449833;1.000062;0.330000;
20.830362;0.493664;-0.209502;1.018358;-0.829127;-0.591271;0.275239;0.448958;1.000062;0.330000;
20.830870;0.493664;-0.209502;1.018358;-0.830068;-0.589949;0.275954;0.448518;1.000062;0.330000;
20.831884;0.493664;-0.209502;1.018358;-0.831944;-0.587301;0.277382;0.447637;1.000062;0.330000;
20.832391;0.493664;-0.209502;1.018358;-0.832879;-0.585975;0.278094;0.447194;1.000062;0.330000;
20.833405;0.493664;-0.209502;1.018358;-0.834742;-0.583318;0.279518;0.446306;1.000062;0.330000;
20.833912;0.493664;-0.209502;1.018358;-0.835670;-0.581987;0.280229;0.445860;1.000062;0.330000;
20.834927;0.493664;-0.209502;1.018358;-0.837521;-0.579321;0.281648;0.444964;1.000062;0.330000;
20.835434;0.493664;-0.209502;1.018358;-0.838443;-0.577986;0.282357;0.444515;1.000062;0.330000;
20.836448;0.493663;-0.209502;1.018359;-0.840280;-0.575312;0.283772;0.443613;1.000062;0.330000;
20.836955;0.493663;-0.209502;1.018359;-0.841196;-0.573972;0.284478;0.443160;1.000062;0.330000;
20.837970;0.493663;-0.209501;1.018359;-0.843020;-0.571289;0.285889;0.442251;1.000062;0.330000;
20.838477;0.493663;-0.209501;1.018359;-0.843930;-0.569945;0.286594;0.441795;1.000062;0.330000;
20.839491;0.493663;-0.209501;1.018359;-0.845742;-0.567253;0.288000;0.440879;1.000062;0.330000;
20.839998;0.493663;-0.209501;1.018359;-0.846644;-0.565904;0.288702;0.440420;1.000062;0.330000;
20.841013;0.493663;-0.209501;1.018359;-0.848443;-0.563204;0.290104;0.439498;1.000062;0.330000;
20.841520;0.493663;-0.209501;1.018359;-0.849340;-0.561851;0.290804;0.439035;1.000062;0.330000;
20.842534;0.493663;-0.209501;1.018359;-0.851126;-0.559142;0.292202;0.438106;1.000062;0.330000;
20.843041;0.493663;-0.209501;1.018359;-0.852015;-0.557785;0.292899;0.437640;1.000062;0.330000;
20.844056;0.493663;-0.209501;1.018359;-0.853789;-0.555067;0.294292;0.436704;1.000062;0.330000;
20.844563;0.493663;-0.209501;1.018359;-0.854672;-0.553706;0.294988;0.436234;1.000062;0.330000;
20.845577;0.493663;-0.209501;1.018359;-0.856432;-0.550980;0.296376;0.435292;1.000062;0.330000;
20.846084;0.493663;-0.209501;1.018359;-0.857309;-0.549615;0.297070;0.434819;1.000062;0.330000;
20.847099;0.493663;-0.209500;1.018359;-0.859056;-0.546880;0.298454;0.433870;1.000062;0.330000;
20.847606;0.493663;-0.209500;1.018359;-0.859926;-0.545511;0.299145;0.433394;1.000062;0.330000;
20.848620;0.493663;-0.209500;1.018359;-0.861660;-0.542768;0.300524;0.432439;1.000062;0.330000;
20.849127;0.493663;-0.209500;1.018359;-0.862524;-0.541394;0.301213;0.431959;1.000062;0.330000;
20.850142;0.493663;-0.209500;1.018359;-0.864245;-0.538643;0.302588;0.430997;1.000062;0.330000;
20.850649;0.493663;-0.209500;1.018359;-0.865102;-0.537265;0.303274;0.430514;1.000062;0.330000;
20.851663;0.493663;-0.209500;1.018359;-0.866809;-0.534506;0.304644;0.429546;1.000062;0.330000;
20.852170;0.493663;-0.209500;1.018359;-0.867660;-0.533124;0.305328;0.429060;1.000062;0.330000;
20.853184;0.493663;-0.209500;1.018359;-0.869354;-0.530357;0.306694;0.428085;1.000062;0.330000;
20.853692;0.493663;-0.209500;1.018359;-0.870198;-0.528971;0.307376;0.427595;1.000062;0.330000;
20.854706;0.493663;-0.209500;1.018359;-0.871879;-0.526195;0.308737;0.426614;1.000062;0.330000;
20.855213;0.493663;-0.209500;1.018359;-0.872717;-0.524805;0.309416;0.426121;1.000062;0.330000;
20.856227;0.493663;-0.209500;1.018359;-0.874385;-0.522022;0.310773;0.425133;1.000062;0.330000;
20.856735;0.493663;-0.209500;1.018359;-0.875215;-0.520628;0.311450;0.424637;1.000062;0.330000;
20.857749;0.493663;-0.209500;1.018359;-0.876870;-0.517836;0.312801;0.423643;1.000062;0.330000;
20.858256;0.493663;-0.209500;1.018359;-0.877694;-0.516439;0.313476;0.423144;1.000062;0.330000;
20.859270;0.493663;-0.209500;1.018359;-0.879335;-0.513639;0.314822;0.422143;1.000062;0.330000;
20.859778;0.493663;-0.209500;1.018359;-0.880152;-0.512237;0.315495;0.421640;1.000062;0.330000;
20.860792;0.493663;-0.209500;1.018359;-0.881780;-0.509430;0.316837;0.420633;1.000062;0.330000;
20.861299;0.493663;-0.209500;1.018359;-0.882591;-0.508025;0.317506;0.420127;1.000062;0.330000;
20.862313;0.493663;-0.209499;1.018359;-0.884205;-0.505210;0.318844;0.419114;1.000062;0.330000;
20.862820;0.493663;-0.209499;1.018359;-0.885009;-0.503800;0.319511;0.418605;1.000062;0.330000;
20.863835;0.493663;-0.209499;1.018359;-0.886610;-0.500977;0.320843;0.417585;1.000062;0.330000;
20.864342;0.493663;-0.209499;1.018359;-0.887407;-0.499564;0.321508;0.417073;1.000062;0.330000;
20.865356;0.493663;-0.209499;1.018359;-0.888994;-0.496734;0.322836;0.416046;1.000062;0.330000;
20.865863;0.493663;-0.209499;1.018359;-0.889785;-0.495317;0.323498;0.415531;1.000062;0.330000;
20.866878;0.493663;-0.209499;1.018359;-0.891358;-0.492479;0.324821;0.414498;1.000062;0.330000;
20.867385;0.493663;-0.209499;1.018359;-0.892142;-0.491058;0.325481;0.413980;1.000062;0.330000;
20.868399;0.493663;-0.209499;1.018359;-0.893702;-0.488213;0.326798;0.412941;1.000062;0.330000;
20.868906;0.493663;-0.209499;1.018359;-0.894479;-0.486788;0.327456;0.412420;1.000062;0.330000;
20.869921;0.493663;-0.209499;1.018359;-0.896026;-0.483936;0.328768;0.411374;1.000062;0.330000;
20.870428;0.493663;-0.209499;1.018359;-0.896795;-0.482507;0.329423;0.410850;1.000062;0.330000;
20.871442;0.493663;-0.209499;1.018359;-0.898328;-0.479647;0.330731;0.409798;1.000062;0.330000;
20.871949;0.493663;-0.209499;1.018359;-0.899092;-0.478215;0.331383;0.409271;1.000062;0.330000;
20.872964;0.493663;-0.209499;1.018359;-0.900611;-0.475348;0.332686;0.408212;1.000062;0.330000;
20.873471;0.493663;-0.209499;1.018359;-0.901367;-0.473912;0.333336;0.407682;1.000062;0.330000;
20.874485;0.493663;-0.209499;1.018359;-0.902873;-0.471038;0.334633;0.406618;1.000062;0.330000;
20.874992;0.493663;-0.209499;1.018359;-0.903622;-0.469598;0.335280;0.406084;1.000062;0.330000;
20.876007;0.493663;-0.209499;1.018359;-0.905114;-0.466717;0.336573;0.405013;1.000062;0.330000;
20.876514;0.493663;-0.209499;1.018359;-0.905856;-0.465274;0.337218;0.404477;1.000062;0.330000;
20.877528;0.493663;-0.209499;1.018359;-0.907334;-0.462385;0.338505;0.403400;1.000062;0.330000;
20.878035;0.493663;-0.209499;1.018359;-0.908070;-0.460939;0.339147;0.402860;1.000062;0.330000;
20.879049;0.493663;-0.209499;1.018359;-0.909534;-0.458043;0.340429;0.401778;1.000062;0.330000;
20.879557;0.493663;-0.209499;1.018359;-0.910263;-0.456593;0.341069;0.401235;1.000062;0.330000;
20.880571;0.493663;-0.209499;1.018359;-0.911713;-0.453690;0.342346;0.400146;1.000062;0.330000;
20.881078;0.493663;-0.209499;1.018359;-0.912435;-0.452237;0.342983;0.399600;1.000062;0.330000;
20.882092;0.493663;-0.209499;1.018359;-0.913871;-0.449327;0.344254;0.398505;1.000062;0.330000;
20.882600;0.493663;-0.209499;1.018359;-0.914586;-0.447871;0.344889;0.397956;1.000062;0.330000;
20.883614;0.493663;-0.209499;1.018359;-0.916008;-0.444954;0.346155;0.396855;1.000062;0.330000;
20.884121;0.493663;-0.209499;1.018359;-0.916716;-0.443494;0.346787;0.396303;1.000062;0.330000;
20.885135;0.493663;-0.209499;1.018359;-0.918125;-0.440570;0.348048;0.395196;1.000062;0.330000;
20.885643;0.493663;-0.209499;1.018359;-0.918826;-0.439107;0.348677;0.394641;1.000062;0.330000;
20.886657;0.493663;-0.209499;1.018359;-0.920220;-0.436177;0.349933;0.393528;1.000062;0.330000;
20.887164;0.493663;-0.209499;1.018359;-0.920914;-0.434710;0.350560;0.392970;1.000062;0.330000;
20.888178;0.493663;-0.209499;1.018359;-0.922294;-0.431773;0.351810;0.391851;1.000062;0.330000;
20.888685;0.493663;-0.209499;1.018359;-0.922981;-0.430303;0.352434;0.391290;1.000062;0.330000;
20.889700;0.493663;-0.209499;1.018359;-0.924348;-0.427360;0.353679;0.390165;1.000062;0.330000;
20.890207;0.493663;-0.209500;1.018359;-0.925027;-0.425887;0.354300;0.389601;1.000062;0.330000;
20.891221;0.493663;-0.209500;1.018359;-0.926380;-0.422937;0.355540;0.388470;1.000062;0.330000;
20.891728;0.493663;-0.209500;1.018359;-0.927052;-0.421460;0.356158;0.387903;1.000062;0.330000;
20.892743;0.493663;-0.209500;1.018359;-0.928391;-0.418504;0.357392;0.386766;1.000062;0.330000;
20.893250;0.493663;-0.209500;1.018359;-0.929056;-0.417024;0.358008;0.386196;1.000062;0.330000;
20.894264;0.493663;-0.209500;1.018359;-0.930381;-0.414062;0.359237;0.385053;1.000062;0.330000;
20.894771;0.493663;-0.209500;1.018359;-0.931039;-0.412579;0.359850;0.384480;1.000062;0.330000;
20.895786;0.493663;-0.209500;1.018359;-0.932349;-0.409610;0.361073;0.383332;1.000062;0.330000;
20.896293;0.493663;-0.209500;1.018359;-0.933000;-0.408124;0.361684;0.382756;1.000062;0.330000;
20.897307;0.493663;-0.209500;1.018359;-0.934296;-0.405149;0.362901;0.381602;1.000062;0.330000;
20.897814;0.493663;-0.209500;1.018359;-0.934941;-0.403660;0.363509;0.381023;1.000062;0.330000;
20.898829;0.493663;-0.209500;1.018359;-0.936222;-0.400678;0.364721;0.379863;1.000062;0.330000;
20.899336;0.493663;-0.209500;1.018359;-0.936859;-0.399186;0.365326;0.379281;1.000062;0.330000;
20.900350;0.493663;-0.209500;1.018359;-0.938127;-0.396199;0.366533;0.378115;1.000062;0.330000;
20.900857;0.493663;-0.209500;1.018359;-0.938757;-0.394704;0.367135;0.377531;1.000062;0.330000;
20.901872;0.493663;-0.209500;1.018359;-0.940010;-0.391710;0.368336;0.376359;1.000062;0.330000;
20.902379;0.493663;-0.209500;1.018359;-0.940632;-0.390212;0.368935;0.375772;1.000062;0.330000;
20.903393;0.493663;-0.209500;1.018359;-0.941871;-0.387213;0.370131;0.374594;1.000062;0.330000;
20.903900;0.493663;-0.209500;1.018359;-0.942487;-0.385712;0.370727;0.374004;1.000062;0.330000;
20.904915;0.493663;-0.209500;1.018359;-0.943711;-0.382706;0.371917;0.372821;1.000062;0.330000;
20.905422;0.493663;-0.209500;1.018359;-0.944320;-0.381202;0.372510;0.372228;1.000062;0.330000;
20.906436;0.493663;-0.209501;1.018359;-0.945530;-0.378191;0.373694;0.371039;1.000062;0.330000;
20.906943;0.493663;-0.209501;1.018359;-0.946131;-0.376684;0.374285;0.370443;1.000062;0.330000;
20.907957;0.493663;-0.209501;1.018359;-0.947326;-0.373667;0.375464;0.369249;1.000062;0.330000;
20.908465;0.493663;-0.209501;1.018359;-0.947921;-0.372158;0.376051;0.368650;1.000062;0.330000;
20.909479;0.493663;-0.209501;1.018359;-0.949102;-0.369135;0.377224;0.367450;1.000062;0.330000;
20.909986;0.493663;-0.209501;1.018359;-0.949689;-0.367622;0.377809;0.366849;1.000062;0.330000;
20.911000;0.493663;-0.209501;1.018359;-0.950855;-0.364594;0.378976;0.365643;1.000062;0.330000;
20.911508;0.493663;-0.209501;1.018359;-0.951435;-0.363079;0.379558;0.365039;1.000062;0.330000;
20.912522;0.493663;-0.209501;1.018359;-0.952587;-0.360045;0.380720;0.363828;1.000062;0.330000;
20.913029;0.493663;-0.209501;1.018359;-0.953159;-0.358527;0.381299;0.363221;1.000062;0.330000;
20.914043;0.493663;-0.209501;1.018359;-0.954297;-0.355488;0.382454;0.362004;1.000062;0.330000;
20.914551;0.493663;-0.209501;1.018359;-0.954862;-0.353967;0.383030;0.361394;1.000062;0.330000;
20.915565;0.493663;-0.209501;1.018359;-0.955985;-0.350922;0.384180;0.360172;1.000062;0.330000;
20.916072;0.493663;-0.209501;1.018359;-0.956543;-0.349399;0.384753;0.359559;1.000062;0.330000;
20.917086;0.493663;-0.209502;1.018359;-0.957652;-0.346349;0.385897;0.358331;1.000062;0.330000;
20.917593;0.493663;-0.209502;1.018359;-0.958202;-0.344823;0.386468;0.357716;1.000062;0.330000;
20.918608;0.493663;-0.209502;1.018358;-0.959296;-0.341768;0.387606;0.356483;1.000062;0.330000;
20.919115;0.493663;-0.209502;1.018358;-0.959839;-0.340239;0.388173;0.355865;1.000062;0.330000;
20.920129;0.493663;-0.209502;1.018358;-0.960919;-0.337178;0.389305;0.354626;1.000062;0.330000;
20.920636;0.493663;-0.209502;1.018358;-0.961455;-0.335647;0.389869;0.354006;1.000062;0.330000;
20.921651;0.493663;-0.209502;1.018358;-0.962519;-0.332581;0.390996;0.352762;1.000062;0.330000;
20.922158;0.493663;-0.209502;1.018358;-0.963048;-0.331047;0.391557;0.352138;1.000062;0.330000;
20.923172;0.493663;-0.209502;1.018358;-0.964098;-0.327977;0.392677;0.350889;1.000062;0.330000;
20.923679;0.493663;-0.209502;1.018358;-0.964619;-0.326440;0.393236;0.350263;1.000062;0.330000;
20.924694;0.493663;-0.209502;1.018358;-0.965655;-0.323365;0.394350;0.349008;1.000062;0.330000;
20.925201;0.493663;-0.209503;1.018358;-0.966168;-0.321826;0.394905;0.348380;1.000062;0.330000;
20.926215;0.493663;-0.209503;1.018358;-0.967189;-0.318746;0.396013;0.347120;1.000062;0.330000;
20.926722;0.493663;-0.209503;1.018358;-0.967696;-0.317204;0.396566;0.346488;1.000062;0.330000;
20.927737;0.493663;-0.209503;1.018358;-0.968701;-0.314119;0.397668;0.345223;1.000062;0.330000;
20.928244;0.493663;-0.209503;1.018358;-0.969201;-0.312575;0.398218;0.344589;1.000062;0.330000;
20.929258;0.493663;-0.209503;1.018358;-0.970192;-0.309485;0.399314;0.343318;1.000062;0.330000;
20.929765;0.493663;-0.209503;1.018358;-0.970684;-0.307939;0.399860;0.342682;1.000062;0.330000;
20.930780;0.493663;-0.209503;1.018358;-0.971660;-0.304844;0.400950;0.341406;1.000062;0.330000;
20.931287;0.493663;-0.209503;1.018358;-0.972144;-0.303296;0.401493;0.340767;1.000062;0.330000;
20.932301;0.493663;-0.209504;1.018358;-0.973106;-0.300196;0.402577;0.339486;1.000062;0.330000;
20.932808;0.493663;-0.209504;1.018358;-0.973583;-0.298646;0.403118;0.338844;1.000062;0.330000;
20.933822;0.493663;-0.209504;1.018358;-0.974530;-0.295542;0.404195;0.337558;1.000062;0.330000;
20.934330;0.493663;-0.209504;1.018358;-0.974999;-0.293989;0.404732;0.336914;1.000062;0.330000;
20.935344;0.493663;-0.209504;1.018358;-0.975931;-0.290880;0.405804;0.335622;1.000062;0.330000;
20.935851;0.493663;-0.209504;1.018358;-0.976393;-0.289325;0.406338;0.334976;1.000062;0.330000;
20.936865;0.493663;-0.209504;1.018358;-0.977310;-0.286212;0.407403;0.333679;1.000062;0.330000;
20.937373;0.493663;-0.209504;1.018358;-0.977765;-0.284655;0.407935;0.333030;1.000062;0.330000;
20.938387;0.493663;-0.209504;1.018358;-0.978667;-0.281537;0.408994;0.331728;1.000062;0.330000;
20.938894;0.493663;-0.209505;1.018358;-0.979114;-0.279978;0.409522;0.331076;1.000062;0.330000;
20.939908;0.493663;-0.209505;1.018358;-0.980001;-0.276856;0.410575;0.329770;1.000062;0.330000;
20.940416;0.493663;-0.209505;1.018358;-0.980441;-0.275295;0.411099;0.329115;1.000062;0.330000;
20.941430;0.493663;-0.209505;1.018358;-0.981313;-0.272169;0.412146;0.327804;1.000062;0.330000;
20.941937;0.493663;-0.209505;1.018358;-0.981746;-0.270605;0.412668;0.327147;1.000062;0.330000;
20.942951;0.493663;-0.209505;1.018357;-0.982603;-0.267475;0.413708;0.325830;1.000062;0.330000;
20.943458;0.493663;-0.209505;1.018357;-0.983028;-0.265909;0.414227;0.325171;1.000062;0.330000;
20.944473;0.493662;-0.209505;1.018357;-0.983870;-0.262776;0.415261;0.323849;1.000062;0.330000;
20.944980;0.493662;-0.209506;1.018357;-0.984288;-0.261208;0.415776;0.323187;1.000062;0.330000;
