time;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Transformer_P1_value;NETWORK_Transformer_P2_value;NETWORK_Transformer_Q1_value;NETWORK_Transformer_Q2_value;NETWORK_VL1_BUS1_U;NETWORK_VL2_BUS1_U;
57.0654668794;0.0404187932;0.0051052464;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342205;0.9999998486;
57.0721023994;0.0404187923;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342204;0.9999998486;
57.0754201594;0.0404187932;0.0051052464;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342207;0.9999998487;
57.0820556794;0.0404187923;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342205;0.9999998487;
57.0853734394;0.0404187932;0.0051052464;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342208;0.9999998488;
57.0920089594;0.0404187923;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342207;0.9999998487;
57.0953267194;0.0404187932;0.0051052464;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342210;0.9999998489;
57.1019622394;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342209;0.9999998488;
57.1052799994;0.0404187932;0.0051052464;-0.0404187921;0.0405969925;-0.0051052461;0.0059370648;1.9863342211;0.9999998489;
57.1119155194;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342210;0.9999998489;
57.1152332794;0.0404187932;0.0051052464;-0.0404187921;0.0405969925;-0.0051052461;0.0059370648;1.9863342213;0.9999998490;
57.1218687994;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342212;0.9999998490;
57.1251865594;0.0404187932;0.0051052464;-0.0404187921;0.0405969925;-0.0051052461;0.0059370648;1.9863342214;0.9999998491;
57.1318220794;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342213;0.9999998490;
57.1351398394;0.0404187932;0.0051052464;-0.0404187921;0.0405969925;-0.0051052461;0.0059370648;1.9863342216;0.9999998492;
57.1417753594;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342215;0.9999998491;
57.1450931194;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342217;0.9999998492;
57.1517286394;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342216;0.9999998492;
57.1550463994;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342219;0.9999998493;
57.1616819194;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342218;0.9999998493;
57.1649996794;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342220;0.9999998494;
57.1716351994;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342219;0.9999998493;
57.1749529594;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342222;0.9999998495;
57.1815884794;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342221;0.9999998494;
57.1849062394;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342223;0.9999998495;
57.1915417594;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342222;0.9999998495;
57.1948595194;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342225;0.9999998496;
57.2014950394;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342224;0.9999998496;
57.2048127994;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342227;0.9999998497;
57.2114483194;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342225;0.9999998497;
57.2147660794;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342228;0.9999998498;
57.2214015994;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342227;0.9999998497;
57.2247193594;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342230;0.9999998499;
57.2313548794;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342229;0.9999998498;
57.2346726394;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342231;0.9999998499;
57.2413081594;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342230;0.9999998499;
57.2446259194;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342233;0.9999998500;
57.2512614394;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342232;0.9999998500;
57.2545791994;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342234;0.9999998501;
57.2612147194;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342233;0.9999998500;
57.2645324794;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342236;0.9999998502;
57.2711679994;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342235;0.9999998501;
57.2744857594;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342237;0.9999998502;
57.2811212794;0.0404187924;0.0051052462;-0.0404187921;0.0405969924;-0.0051052461;0.0059370648;1.9863342236;0.9999998502;
57.2844390394;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342239;0.9999998503;
57.2910745594;0.0404187924;0.0051052462;-0.0404187921;0.0405969925;-0.0051052461;0.0059370648;1.9863342238;0.9999998503;
57.2943923194;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342240;0.9999998504;
57.3010278394;0.0404187924;0.0051052462;-0.0404187921;0.0405969925;-0.0051052461;0.0059370648;1.9863342239;0.9999998503;
57.3043455994;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342242;0.9999998505;
57.3109811194;0.0404187924;0.0051052462;-0.0404187921;0.0405969925;-0.0051052461;0.0059370648;1.9863342241;0.9999998504;
57.3142988794;0.0404187932;0.0051052464;-0.0404187922;0.0405969925;-0.0051052461;0.0059370648;1.9863342243;0.9999998505;
57.3209343994;0.0404187924;0.0051052462;-0.0404187921;0.0405969925;-0.0051052461;0.0059370648;1.9863342242;0.9999998505;
57.3242521594;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342203;0.9999998488;
57.3308876794;0.0404187895;0.0051052454;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342252;0.9999998509;
57.3342054394;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342203;0.9999998488;
57.3408409594;0.0404187895;0.0051052454;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342252;0.9999998509;
57.3441587194;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342204;0.9999998488;
57.3507942394;0.0404187895;0.0051052454;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342253;0.9999998510;
57.3541119994;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342204;0.9999998488;
57.3607475194;0.0404187895;0.0051052454;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342254;0.9999998510;
57.3640652794;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342205;0.9999998489;
57.3707007994;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342255;0.9999998511;
57.3740185594;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342206;0.9999998489;
57.3806540794;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342256;0.9999998511;
57.3839718394;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342208;0.9999998490;
57.3906073594;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342257;0.9999998512;
57.3939251194;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342209;0.9999998491;
57.4005606394;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342259;0.9999998513;
57.4038783994;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342210;0.9999998491;
57.4105139194;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342260;0.9999998513;
57.4138316794;0.0404188114;0.0051052510;-0.0404187921;0.0405969924;-0.0051052466;0.0059370653;1.9863342212;0.9999998492;
57.4204671994;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342262;0.9999998514;
57.4237849594;0.0404188114;0.0051052510;-0.0404187921;0.0405969925;-0.0051052466;0.0059370653;1.9863342213;0.9999998493;
57.4304204794;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342263;0.9999998515;
57.4337382394;0.0404188114;0.0051052510;-0.0404187921;0.0405969925;-0.0051052466;0.0059370653;1.9863342215;0.9999998494;
57.4403737594;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342265;0.9999998516;
57.4436915194;0.0404188114;0.0051052510;-0.0404187921;0.0405969925;-0.0051052466;0.0059370653;1.9863342217;0.9999998495;
57.4503270394;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342267;0.9999998517;
57.4536447994;0.0404188114;0.0051052510;-0.0404187921;0.0405969925;-0.0051052466;0.0059370653;1.9863342218;0.9999998495;
57.4602803194;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342268;0.9999998517;
57.4635980794;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342220;0.9999998496;
57.4702335994;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342270;0.9999998518;
57.4735513594;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342222;0.9999998497;
57.4801868794;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342272;0.9999998519;
57.4835046394;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342223;0.9999998498;
57.4901401594;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342273;0.9999998520;
57.4934579194;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342225;0.9999998499;
57.5000934394;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342275;0.9999998521;
57.5034111994;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342227;0.9999998500;
57.5100467194;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342277;0.9999998522;
57.5133644794;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342229;0.9999998501;
57.5199999994;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342279;0.9999998523;
57.5233177594;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342230;0.9999998501;
57.5299532794;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342280;0.9999998524;
57.5332710394;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342232;0.9999998502;
57.5399065594;0.0404187895;0.0051052455;-0.0404187922;0.0405969925;-0.0051052460;0.0059370647;1.9863342282;0.9999998524;
57.5432243194;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342234;0.9999998503;
57.5498598394;0.0404187896;0.0051052455;-0.0404187922;0.0405969926;-0.0051052460;0.0059370647;1.9863342284;0.9999998525;
57.5531775994;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342236;0.9999998504;
57.5598131194;0.0404187896;0.0051052455;-0.0404187922;0.0405969926;-0.0051052460;0.0059370647;1.9863342286;0.9999998526;
57.5631308794;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342238;0.9999998505;
57.5697663994;0.0404187896;0.0051052455;-0.0404187922;0.0405969926;-0.0051052460;0.0059370647;1.9863342288;0.9999998527;
57.5730841594;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342239;0.9999998506;
57.5797196794;0.0404187896;0.0051052455;-0.0404187922;0.0405969926;-0.0051052460;0.0059370647;1.9863342289;0.9999998528;
57.5830374394;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342241;0.9999998507;
57.5896729594;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342291;0.9999998529;
57.5929907194;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342243;0.9999998508;
57.5996262394;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342293;0.9999998530;
57.6029439994;0.0404188114;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342245;0.9999998509;
57.6095795194;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342295;0.9999998531;
57.6128972794;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342246;0.9999998509;
57.6195327994;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342296;0.9999998531;
57.6228505594;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342248;0.9999998510;
57.6294860794;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342298;0.9999998532;
57.6328038394;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342250;0.9999998511;
57.6394393594;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342300;0.9999998533;
57.6427571194;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342252;0.9999998512;
57.6493926394;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342302;0.9999998534;
57.6527103994;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342253;0.9999998513;
57.6593459194;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342303;0.9999998535;
57.6626636794;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342255;0.9999998514;
57.6692991994;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342305;0.9999998536;
57.6726169594;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342257;0.9999998515;
57.6792524794;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342307;0.9999998537;
57.6825702394;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342258;0.9999998515;
57.6892057594;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342308;0.9999998538;
57.6925235194;0.0404188115;0.0051052510;-0.0404187922;0.0405969925;-0.0051052466;0.0059370653;1.9863342260;0.9999998516;
57.6991590394;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342310;0.9999998538;
57.7024767994;0.0404188115;0.0051052510;-0.0404187922;0.0405969926;-0.0051052466;0.0059370653;1.9863342262;0.9999998517;
57.7091123194;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342312;0.9999998539;
57.7124300794;0.0404188115;0.0051052510;-0.0404187922;0.0405969926;-0.0051052466;0.0059370653;1.9863342264;0.9999998518;
57.7190655994;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342314;0.9999998540;
57.7223833594;0.0404188115;0.0051052510;-0.0404187922;0.0405969926;-0.0051052466;0.0059370653;1.9863342265;0.9999998519;
57.7290188794;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342315;0.9999998541;
57.7323366394;0.0404188115;0.0051052510;-0.0404187922;0.0405969926;-0.0051052466;0.0059370653;1.9863342267;0.9999998520;
57.7389721594;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342317;0.9999998542;
57.7422899194;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342269;0.9999998521;
57.7489254394;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342319;0.9999998543;
57.7522431994;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342270;0.9999998521;
57.7588787194;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370647;1.9863342320;0.9999998544;
57.7621964794;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342272;0.9999998522;
57.7688319994;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370648;1.9863342322;0.9999998544;
57.7721497594;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342274;0.9999998523;
57.7787852794;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370648;1.9863342324;0.9999998545;
57.7821030394;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342276;0.9999998524;
57.7887385594;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370648;1.9863342325;0.9999998546;
57.7920563194;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342277;0.9999998525;
57.7986918394;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370648;1.9863342327;0.9999998547;
57.8020095994;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342279;0.9999998526;
57.8086451194;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370648;1.9863342329;0.9999998548;
57.8119628794;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342281;0.9999998527;
57.8185983994;0.0404187896;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370648;1.9863342330;0.9999998549;
57.8219161594;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342282;0.9999998527;
57.8285516794;0.0404187897;0.0051052455;-0.0404187923;0.0405969926;-0.0051052460;0.0059370648;1.9863342332;0.9999998549;
57.8318694394;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342284;0.9999998528;
57.8385049594;0.0404187897;0.0051052455;-0.0404187923;0.0405969927;-0.0051052460;0.0059370648;1.9863342334;0.9999998550;
57.8418227194;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342286;0.9999998529;
57.8484582394;0.0404187897;0.0051052455;-0.0404187923;0.0405969927;-0.0051052460;0.0059370648;1.9863342335;0.9999998551;
57.8517759994;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342287;0.9999998530;
57.8584115194;0.0404187897;0.0051052455;-0.0404187923;0.0405969927;-0.0051052460;0.0059370648;1.9863342337;0.9999998552;
57.8617292794;0.0404188115;0.0051052510;-0.0404187923;0.0405969926;-0.0051052466;0.0059370653;1.9863342289;0.9999998531;
57.8683647994;0.0404187897;0.0051052455;-0.0404187923;0.0405969927;-0.0051052460;0.0059370648;1.9863342339;0.9999998553;
