time;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_energyConversion_storageSys_sOCcontrol_soc;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_PInjPu;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_QInjPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
2.068648;0.000000;0.950000;-0.800000;-0.200037;1.000111;-0.800776;50.037881;-0.780303;-0.097881;0.950102;
2.162126;0.000000;0.950000;-0.800000;-0.200040;1.000111;-0.800458;50.039377;-0.780017;-0.097956;0.950101;
2.349082;0.000000;0.950000;-0.800000;-0.200044;1.000111;-0.800112;50.042367;-0.779705;-0.098039;0.950100;
2.536039;0.000000;0.950000;-0.800000;-0.200040;1.000111;-0.799999;50.045356;-0.779612;-0.098025;0.950101;
2.722995;0.000000;0.950000;-0.800000;-0.200040;1.000111;-0.799976;50.048345;-0.779591;-0.098035;0.950101;
2.909952;0.000000;0.950000;-0.800000;-0.200043;1.000111;-0.799981;50.051333;-0.779591;-0.098053;0.950101;
3.096908;0.000000;0.950000;-0.800000;-0.200045;1.000111;-0.799990;50.054321;-0.779596;-0.098062;0.950100;
3.283865;0.000000;0.950000;-0.800000;-0.200045;1.000111;-0.799995;50.057309;-0.779600;-0.098065;0.950100;
3.470821;0.000000;0.950000;-0.800000;-0.200046;1.000111;-0.799998;50.060297;-0.779603;-0.098066;0.950100;
3.657778;0.000000;0.950000;-0.800000;-0.200046;1.000111;-0.800000;50.063285;-0.779604;-0.098066;0.950100;
3.844734;0.000000;0.950000;-0.800000;-0.200046;1.000111;-0.800000;50.066272;-0.779604;-0.098066;0.950100;
4.218647;0.000000;0.950000;-0.800000;-0.200046;1.000111;-0.800000;50.072246;-0.779604;-0.098065;0.950100;
4.592560;0.000000;0.950000;-0.800000;-0.200046;1.000111;-0.800000;50.078220;-0.779604;-0.098066;0.950100;
4.966473;0.000000;0.950000;-0.800000;-0.200046;1.000111;-0.800000;50.084193;-0.779604;-0.098066;0.950100;
4.999999;0.000000;0.950000;-0.800000;-0.200046;1.000111;-0.800000;50.084728;-0.779604;-0.098066;0.950100;
4.999999;0.000000;0.970000;-0.800000;-0.200046;1.000111;-0.800000;50.084728;-0.779604;-0.098066;0.950100;
5.000775;0.000000;0.970000;-0.800000;-0.200045;1.000111;-0.800000;50.084741;-0.779604;-0.098063;0.950100;
5.001550;0.000000;0.970000;-0.800000;-0.200045;1.000111;-0.800000;50.084753;-0.779605;-0.098056;0.950100;
5.003101;0.000000;0.970000;-0.800000;-0.200041;1.000112;-0.800000;50.084778;-0.779606;-0.098027;0.950101;
5.006203;0.000000;0.970000;-0.800000;-0.200005;1.000112;-0.800002;50.084827;-0.779614;-0.097871;0.950111;
5.012407;0.000000;0.970000;-0.800000;-0.199720;1.000120;-0.800011;50.084927;-0.779649;-0.097133;0.950190;
5.018611;0.000000;0.970000;-0.800000;-0.199071;1.000136;-0.800030;50.085026;-0.779699;-0.095887;0.950368;
5.024816;0.000000;0.970000;-0.800000;-0.198023;1.000162;-0.800056;50.085125;-0.779756;-0.094266;0.950657;
5.027661;0.000000;0.970000;-0.800000;-0.197421;1.000177;-0.800070;50.085170;-0.779781;-0.093444;0.950822;
5.029482;0.000000;0.970000;-0.800000;-0.196977;1.000188;-0.800079;50.085199;-0.779797;-0.092882;0.950944;
5.031302;0.000000;0.970000;-0.800000;-0.196508;1.000200;-0.800087;50.085228;-0.779812;-0.092310;0.951073;
5.034944;0.000000;0.970000;-0.800000;-0.195520;1.000225;-0.800104;50.085287;-0.779841;-0.091158;0.951345;
5.042227;0.000000;0.970000;-0.800000;-0.193368;1.000279;-0.800134;50.085403;-0.779891;-0.088849;0.951937;
5.056792;0.000000;0.970000;-0.800000;-0.188787;1.000394;-0.800177;50.085636;-0.779977;-0.084356;0.953197;
5.071358;0.000000;0.970000;-0.800000;-0.184156;1.000510;-0.800205;50.085868;-0.780050;-0.080115;0.954471;
5.085924;0.000000;0.970000;-0.800000;-0.179739;1.000621;-0.800227;50.086101;-0.780119;-0.076173;0.955687;
5.115055;0.000000;0.970000;-0.800000;-0.171850;1.000819;-0.800262;50.086566;-0.780234;-0.069152;0.957857;
5.144186;0.000000;0.970000;-0.800000;-0.165122;1.000988;-0.800285;50.087032;-0.780320;-0.063169;0.959708;
5.202449;0.000000;0.970000;-0.800000;-0.154409;1.001257;-0.800299;50.087963;-0.780433;-0.053584;0.962655;
5.260711;0.000000;0.970000;-0.800000;-0.146670;1.001451;-0.800284;50.088894;-0.780481;-0.046675;0.964784;
5.318974;0.000000;0.970000;-0.800000;-0.141117;1.001590;-0.800254;50.089825;-0.780501;-0.041693;0.966311;
5.377237;0.000000;0.970000;-0.800000;-0.137148;1.001690;-0.800219;50.090755;-0.780504;-0.038117;0.967403;
5.435499;0.000000;0.970000;-0.800000;-0.134318;1.001760;-0.800183;50.091686;-0.780496;-0.035567;0.968181;
5.493762;0.000000;0.970000;-0.800000;-0.132303;1.001811;-0.800150;50.092617;-0.780484;-0.033751;0.968735;
5.552024;0.000000;0.970000;-0.800000;-0.130870;1.001847;-0.800121;50.093547;-0.780470;-0.032459;0.969129;
5.610287;0.000000;0.970000;-0.800000;-0.129850;1.001872;-0.800097;50.094478;-0.780456;-0.031541;0.969410;
5.726812;0.000000;0.970000;-0.800000;-0.128522;1.001906;-0.800059;50.096339;-0.780434;-0.030342;0.969775;
5.843337;0.000000;0.970000;-0.800000;-0.127857;1.001922;-0.800034;50.098200;-0.780414;-0.029759;0.969958;
5.959863;0.000000;0.970000;-0.800000;-0.127546;1.001930;-0.800019;50.100061;-0.780403;-0.029483;0.970044;
6.076388;0.000000;0.970000;-0.800000;-0.127412;1.001934;-0.800010;50.101921;-0.780397;-0.029358;0.970081;
6.309438;0.000000;0.970000;-0.800000;-0.127300;1.001936;-0.800001;50.105642;-0.780391;-0.029251;0.970111;
6.775539;0.000000;0.970000;-0.800000;-0.127330;1.001936;-0.800000;50.113083;-0.780390;-0.029278;0.970103;
7.241640;0.000000;0.970000;-0.800000;-0.127338;1.001935;-0.800000;50.120523;-0.780389;-0.029287;0.970101;
7.707741;0.000000;0.970000;-0.800000;-0.127340;1.001935;-0.800000;50.127962;-0.780389;-0.029288;0.970100;
8.639942;0.000000;0.970000;-0.800000;-0.127342;1.001935;-0.800000;50.142836;-0.780389;-0.029289;0.970100;
9.572144;0.000000;0.970000;-0.800000;-0.127342;1.001935;-0.800000;50.157707;-0.780390;-0.029289;0.970100;
9.999998;0.000000;0.970000;-0.800000;-0.127342;1.001935;-0.800000;50.164530;-0.780390;-0.029289;0.970100;
9.999998;0.000000;0.970000;-0.800000;-0.127342;1.001935;-0.800000;50.164530;1.147608;5.845476;0.970100;
10.000001;0.000000;0.970000;-0.800000;-0.127272;1.001680;-0.799790;50.164530;1.146375;5.839279;0.969862;
10.000003;0.000000;0.970000;-0.800000;-0.127202;1.001424;-0.799579;50.164530;1.145143;5.833089;0.969624;
10.000008;0.000000;0.970000;-0.800000;-0.127063;1.000914;-0.799159;50.164530;1.142683;5.820727;0.969148;
10.000017;0.000000;0.970000;-0.800000;-0.126843;1.000107;-0.798494;50.164531;1.138806;5.801241;0.968396;
10.000019;0.000000;0.970000;-0.800000;-0.126789;0.999907;-0.798330;50.164531;1.137847;5.796426;0.968210;
10.000021;0.000000;0.970000;-0.800000;-0.126718;0.999650;-0.798117;50.164531;1.136611;5.790211;0.967970;
10.000024;0.000000;0.970000;-0.800000;-0.126648;0.999392;-0.797905;50.164531;1.135375;5.784004;0.967730;
10.000029;0.000000;0.970000;-0.800000;-0.126508;0.998876;-0.797481;50.164531;1.132909;5.771606;0.967249;
10.000040;0.000000;0.970000;-0.800000;-0.126228;0.997846;-0.796632;50.164531;1.127991;5.746890;0.966289;
10.000061;0.000000;0.970000;-0.800000;-0.125670;0.995789;-0.794939;50.164531;1.118217;5.697772;0.964372;
10.000103;0.000000;0.970000;-0.800000;-0.124561;0.991688;-0.791563;50.164532;1.098918;5.600787;0.960548;
10.000188;0.000000;0.970000;-0.800000;-0.122375;0.983538;-0.784855;50.164533;1.061298;5.411725;0.952944;
10.000328;0.000000;0.970000;-0.800000;-0.118819;0.970100;-0.773803;50.164535;1.001366;5.110537;0.940395;
10.000331;0.000000;0.970000;-0.800000;-0.118766;0.969900;-0.773638;50.164535;1.000492;5.106145;0.940208;
10.000334;0.000000;0.970000;-0.800000;-0.118692;0.969615;-0.773405;50.164536;0.999253;5.099919;0.939943;
10.000337;0.000000;0.970000;-0.800000;-0.118617;0.969331;-0.773171;50.164536;0.998016;5.093699;0.939677;
10.000343;0.000000;0.970000;-0.800000;-0.118468;0.968763;-0.772704;50.164536;0.995545;5.081281;0.939146;
10.000355;0.000000;0.970000;-0.800000;-0.118171;0.967627;-0.771770;50.164536;0.990621;5.056535;0.938085;
10.000379;0.000000;0.970000;-0.800000;-0.117579;0.965360;-0.769907;50.164536;0.980844;5.007401;0.935965;
10.000427;0.000000;0.970000;-0.800000;-0.116405;0.960842;-0.766194;50.164537;0.961573;4.910556;0.931741;
10.000523;0.000000;0.970000;-0.800000;-0.114092;0.951870;-0.758824;50.164538;0.924140;4.722434;0.923347;
10.000715;0.000000;0.970000;-0.800000;-0.109609;0.934180;-0.744304;50.164541;0.853503;4.367446;0.906778;
10.000836;0.000000;0.970000;-0.800000;-0.106888;0.923240;-0.735332;50.164543;0.811890;4.158220;0.896518;
10.000839;0.000000;0.970000;-0.800000;-0.106812;0.922934;-0.735081;50.164543;0.810729;4.152481;0.896231;
10.000842;0.000000;0.970000;-0.800000;-0.106737;0.922628;-0.734830;50.164543;0.809590;4.146749;0.895944;
10.000849;0.000000;0.970000;-0.800000;-0.106586;0.922016;-0.734328;50.164543;0.807315;4.135306;0.895370;
10.000863;0.000000;0.970000;-0.800000;-0.106285;0.920794;-0.733326;50.164543;0.802776;4.112514;0.894223;
10.000890;0.000000;0.970000;-0.800000;-0.105686;0.918354;-0.731327;50.164544;0.793782;4.067305;0.891933;
10.000944;0.000000;0.970000;-0.800000;-0.104498;0.913494;-0.727344;50.164545;0.776083;3.978370;0.887369;
10.001053;0.000000;0.970000;-0.800000;-0.102164;0.903852;-0.719446;50.164546;0.741841;3.806287;0.878311;
10.001097;0.000000;0.970000;-0.800000;-0.101239;0.900000;-0.716292;50.164547;0.728477;3.739125;0.874690;
10.001097;0.000000;0.970000;-0.800000;-0.101239;0.900000;-0.716292;50.164547;0.728475;3.739119;0.874690;
10.001100;0.000000;0.970000;-0.800000;-0.101163;0.899684;-0.716033;50.164547;0.727387;3.733649;0.874393;
10.001104;0.000000;0.970000;-0.800000;-0.101088;0.899368;-0.715774;50.164547;0.726300;3.728187;0.874096;
10.001111;0.000000;0.970000;-0.800000;-0.100937;0.898736;-0.715257;50.164547;0.724130;3.717284;0.873501;
10.001126;0.000000;0.970000;-0.800000;-0.100636;0.897473;-0.714224;50.164547;0.719811;3.695575;0.872314;
10.001154;0.000000;0.970000;-0.800000;-0.100036;0.894954;-0.712161;50.164548;0.711247;3.652537;0.869945;
10.001212;0.000000;0.970000;-0.800000;-0.098848;0.889936;-0.708056;50.164548;0.694419;3.567971;0.865224;
10.001327;0.000000;0.970000;-0.800000;-0.096515;0.879987;-0.699918;50.164550;0.661932;3.404714;0.855858;
10.001558;0.000000;0.970000;-0.800000;-0.092019;0.860426;-0.683932;50.164553;0.601383;3.100442;0.837421;
10.001683;0.000000;0.970000;-0.800000;-0.089672;0.850000;-0.675420;50.164555;0.570877;2.947048;0.827582;
10.001683;0.000000;0.970000;-0.800000;-0.089672;0.850000;-0.675420;50.164555;0.570855;2.947049;0.827582;
10.001687;0.000000;0.970000;-0.800000;-0.089595;0.849654;-0.675137;50.164555;0.569865;2.942061;0.827255;
10.001691;0.000000;0.970000;-0.800000;-0.089517;0.849308;-0.674855;50.164555;0.568874;2.937081;0.826928;
10.001700;0.000000;0.970000;-0.800000;-0.089363;0.848616;-0.674290;50.164555;0.566897;2.927146;0.826275;
10.001717;0.000000;0.970000;-0.800000;-0.089055;0.847234;-0.673162;50.164555;0.562962;2.907376;0.824970;
10.001750;0.000000;0.970000;-0.800000;-0.088443;0.844476;-0.670912;50.164556;0.555175;2.868242;0.822365;
10.001817;0.000000;0.970000;-0.800000;-0.087232;0.838988;-0.666435;50.164557;0.539918;2.791577;0.817180;
10.001951;0.000000;0.970000;-0.800000;-0.084861;0.828121;-0.657575;50.164559;0.510640;2.644457;0.806906;
10.002219;0.000000;0.970000;-0.800000;-0.080316;0.806814;-0.640219;50.164562;0.456717;2.373514;0.786735;
10.002306;0.000000;0.970000;-0.800000;-0.078891;0.800000;-0.634674;50.164563;0.440424;2.291598;0.780277;
10.002311;0.000000;0.970000;-0.800000;-0.078810;0.799610;-0.634356;50.164563;0.439495;2.286984;0.779908;
10.002316;0.000000;0.970000;-0.800000;-0.078729;0.799220;-0.634039;50.164563;0.438580;2.282379;0.779538;
10.002326;0.000000;0.970000;-0.800000;-0.078568;0.798441;-0.633405;50.164563;0.436753;2.273196;0.778800;
10.002346;0.000000;0.970000;-0.800000;-0.078246;0.796886;-0.632140;50.164564;0.433116;2.254943;0.777324;
10.002386;0.000000;0.970000;-0.800000;-0.077605;0.793783;-0.629616;50.164564;0.425943;2.218888;0.774382;
10.002466;0.000000;0.970000;-0.800000;-0.076341;0.787615;-0.624601;50.164565;0.411943;2.148558;0.768530;
10.002626;0.000000;0.970000;-0.800000;-0.073876;0.775425;-0.614694;50.164567;0.385309;2.014749;0.756956;
10.002630;0.000000;0.970000;-0.800000;-0.073830;0.775192;-0.614504;50.164567;0.384812;2.012251;0.756734;
10.002635;0.000000;0.970000;-0.800000;-0.073746;0.774776;-0.614166;50.164567;0.383928;2.007811;0.756339;
10.002641;0.000000;0.970000;-0.800000;-0.073663;0.774360;-0.613829;50.164567;0.383046;2.003382;0.755944;
10.002652;0.000000;0.970000;-0.800000;-0.073497;0.773529;-0.613154;50.164567;0.381289;1.994550;0.755155;
10.002674;0.000000;0.970000;-0.800000;-0.073166;0.771870;-0.611806;50.164568;0.377796;1.977008;0.753578;
10.002700;0.000000;0.970000;-0.800000;-0.072774;0.769900;-0.610206;50.164568;0.373683;1.956343;0.751706;
10.002700;0.000000;0.970000;-0.800000;-0.072774;0.769900;-0.610206;50.164568;0.373683;1.956342;0.751706;
10.002706;0.000000;0.970000;-0.800000;-0.072691;0.769478;-0.609864;50.164568;0.372807;1.951941;0.751305;
10.002711;0.000000;0.970000;-0.800000;-0.072607;0.769057;-0.609522;50.164568;0.371933;1.947550;0.750905;
10.002723;0.000000;0.970000;-0.800000;-0.072440;0.768214;-0.608837;50.164568;0.370191;1.938795;0.750104;
10.002745;0.000000;0.970000;-0.800000;-0.072107;0.766532;-0.607472;50.164569;0.366729;1.921409;0.748505;
10.002790;0.000000;0.970000;-0.800000;-0.071446;0.763178;-0.604749;50.164569;0.359904;1.887122;0.745317;
10.002880;0.000000;0.970000;-0.800000;-0.070143;0.756516;-0.599343;50.164570;0.346634;1.820458;0.738981;
10.003046;0.000000;0.970000;-0.800000;-0.067812;0.744431;-0.589540;50.164572;0.323520;1.704352;0.727478;
10.003052;0.000000;0.970000;-0.800000;-0.067726;0.743980;-0.589175;50.164572;0.322682;1.700146;0.727049;
10.003059;0.000000;0.970000;-0.800000;-0.067640;0.743530;-0.588810;50.164572;0.321847;1.695952;0.726620;
10.003071;0.000000;0.970000;-0.800000;-0.067469;0.742631;-0.588081;50.164572;0.320183;1.687592;0.725764;
10.003096;0.000000;0.970000;-0.800000;-0.067127;0.740835;-0.586625;50.164573;0.316880;1.671002;0.724053;
10.003146;0.000000;0.970000;-0.800000;-0.066449;0.737257;-0.583725;50.164573;0.310376;1.638336;0.720644;
10.003246;0.000000;0.970000;-0.800000;-0.065115;0.730153;-0.577970;50.164574;0.297771;1.575022;0.713874;
10.003445;0.000000;0.970000;-0.800000;-0.062527;0.716153;-0.566635;50.164577;0.274090;1.456090;0.700521;
10.003844;0.000000;0.970000;-0.800000;-0.057662;0.688968;-0.544654;50.164581;0.232282;1.246163;0.674552;
10.004243;0.000000;0.970000;-0.800000;-0.053183;0.662838;-0.523563;50.164585;0.197051;1.068994;0.649542;
10.004642;0.000000;0.970000;-0.800000;-0.049061;0.637725;-0.503328;50.164589;0.167294;0.919674;0.625460;
10.004887;0.000000;0.970000;-0.800000;-0.046689;0.622776;-0.491298;50.164592;0.151366;0.839810;0.611104;
10.004887;0.000000;0.970000;-0.800000;-0.046689;0.622776;-0.491298;50.164592;0.151302;0.839801;0.611104;
10.004896;0.000000;0.970000;-0.800000;-0.046604;0.622235;-0.490863;50.164592;0.150756;0.837042;0.610584;
10.004905;0.000000;0.970000;-0.800000;-0.046520;0.621695;-0.490429;50.164592;0.150207;0.834293;0.610065;
10.004923;0.000000;0.970000;-0.800000;-0.046352;0.620616;-0.489561;50.164592;0.149117;0.828824;0.609028;
10.004959;0.000000;0.970000;-0.800000;-0.046018;0.618463;-0.487830;50.164593;0.146961;0.818013;0.606959;
10.005031;0.000000;0.970000;-0.800000;-0.045356;0.614180;-0.484387;50.164593;0.142747;0.796884;0.602841;
10.005175;0.000000;0.970000;-0.800000;-0.044062;0.605706;-0.477577;50.164595;0.134701;0.756548;0.594690;
10.005462;0.000000;0.970000;-0.800000;-0.041583;0.589114;-0.464256;50.164597;0.120031;0.683029;0.578718;
10.006038;0.000000;0.970000;-0.800000;-0.037027;0.557307;-0.438761;50.164603;0.095620;0.560804;0.548050;
10.006588;0.000000;0.970000;-0.800000;-0.033127;0.528512;-0.415728;50.164607;0.077411;0.469524;0.520230;
10.006588;0.000000;0.970000;-0.800000;-0.033127;0.528512;-0.415728;50.164607;0.077357;0.469507;0.520230;
10.006598;0.000000;0.970000;-0.800000;-0.033060;0.528001;-0.415319;50.164607;0.077065;0.468047;0.519736;
10.006609;0.000000;0.970000;-0.800000;-0.032993;0.527490;-0.414911;50.164607;0.076774;0.466592;0.519242;
10.006629;0.000000;0.970000;-0.800000;-0.032859;0.526469;-0.414096;50.164608;0.076195;0.463701;0.518255;
10.006669;0.000000;0.970000;-0.800000;-0.032594;0.524434;-0.412470;50.164608;0.075052;0.457995;0.516286;
10.006750;0.000000;0.970000;-0.800000;-0.032069;0.520389;-0.409239;50.164609;0.072826;0.446885;0.512372;
10.006911;0.000000;0.970000;-0.800000;-0.031043;0.512394;-0.402856;50.164610;0.068606;0.425827;0.504633;
10.007166;0.000000;0.970000;-0.800000;-0.029483;0.500000;-0.392969;50.164612;0.062511;0.395445;0.492629;
10.007176;0.000000;0.970000;-0.800000;-0.029423;0.499512;-0.392580;50.164612;0.062282;0.394307;0.492156;
10.007186;0.000000;0.970000;-0.800000;-0.029362;0.499025;-0.392192;50.164612;0.062055;0.393174;0.491684;
10.007207;0.000000;0.970000;-0.800000;-0.029242;0.498052;-0.391416;50.164612;0.061602;0.390921;0.490741;
10.007247;0.000000;0.970000;-0.800000;-0.029002;0.496111;-0.389868;50.164613;0.060710;0.386477;0.488860;
10.007329;0.000000;0.970000;-0.800000;-0.028528;0.492253;-0.386793;50.164613;0.058973;0.377828;0.485121;
10.007492;0.000000;0.970000;-0.800000;-0.027603;0.484629;-0.380719;50.164614;0.055682;0.361458;0.477729;
10.007817;0.000000;0.970000;-0.800000;-0.025834;0.469746;-0.368870;50.164617;0.049777;0.332125;0.463288;
10.008469;0.000000;0.970000;-0.800000;-0.022596;0.441373;-0.346316;50.164622;0.040257;0.285011;0.435724;
10.008920;0.000000;0.970000;-0.800000;-0.020568;0.422775;-0.331556;50.164625;0.035136;0.259804;0.417634;
10.008930;0.000000;0.970000;-0.800000;-0.020524;0.422362;-0.331228;50.164625;0.035033;0.259296;0.417231;
10.008941;0.000000;0.970000;-0.800000;-0.020480;0.421948;-0.330900;50.164625;0.034929;0.258790;0.416828;
10.008961;0.000000;0.970000;-0.800000;-0.020392;0.421122;-0.330245;50.164625;0.034724;0.257784;0.416024;
10.009002;0.000000;0.970000;-0.800000;-0.020218;0.419475;-0.328940;50.164625;0.034320;0.255802;0.414421;
10.009085;0.000000;0.970000;-0.800000;-0.019872;0.416201;-0.326345;50.164626;0.033534;0.251952;0.411233;
10.009249;0.000000;0.970000;-0.800000;-0.019197;0.409734;-0.321219;50.164627;0.032050;0.244694;0.404934;
10.009579;0.000000;0.970000;-0.800000;-0.017903;0.397110;-0.311223;50.164629;0.029402;0.231792;0.392634;
10.010237;0.000000;0.970000;-0.800000;-0.015520;0.373058;-0.292202;50.164633;0.025185;0.211393;0.369177;
10.010442;0.000000;0.970000;-0.800000;-0.014829;0.365886;-0.286536;50.164634;0.024135;0.206278;0.362178;
10.010442;0.000000;0.970000;-0.800000;-0.014829;0.365886;-0.286536;50.164634;0.024118;0.206265;0.362178;
10.010453;0.000000;0.970000;-0.800000;-0.014795;0.365524;-0.286251;50.164634;0.024067;0.206022;0.361825;
10.010463;0.000000;0.970000;-0.800000;-0.014761;0.365163;-0.285965;50.164634;0.024017;0.205779;0.361473;
10.010484;0.000000;0.970000;-0.800000;-0.014692;0.364442;-0.285396;50.164634;0.023916;0.205298;0.360768;
10.010526;0.000000;0.970000;-0.800000;-0.014556;0.363003;-0.284260;50.164634;0.023718;0.204352;0.359364;
10.010542;0.000000;0.970000;-0.800000;-0.014505;0.362463;-0.283834;50.164635;0.023645;0.204000;0.358837;
10.010552;0.000000;0.970000;-0.800000;-0.014471;0.362104;-0.283551;50.164635;0.023596;0.203768;0.358487;
10.010563;0.000000;0.970000;-0.800000;-0.014437;0.361746;-0.283268;50.164635;0.023548;0.203538;0.358137;
10.010584;0.000000;0.970000;-0.800000;-0.014370;0.361031;-0.282703;50.164635;0.023452;0.203080;0.357438;
10.010626;0.000000;0.970000;-0.800000;-0.014235;0.359605;-0.281577;50.164635;0.023263;0.202179;0.356046;
10.010710;0.000000;0.970000;-0.800000;-0.013969;0.356770;-0.279340;50.164635;0.022897;0.200432;0.353277;
10.010877;0.000000;0.970000;-0.800000;-0.013448;0.351170;-0.274922;50.164636;0.022208;0.197156;0.347808;
10.011213;0.000000;0.970000;-0.800000;-0.012446;0.340246;-0.266308;50.164638;0.020991;0.191389;0.337135;
10.011884;0.000000;0.970000;-0.800000;-0.010586;0.319452;-0.249926;50.164642;0.019088;0.182436;0.316805;
10.012555;0.000000;0.970000;-0.800000;-0.008900;0.300000;-0.234620;50.164645;0.017810;0.176227;0.297775;
10.012555;0.000000;0.970000;-0.800000;-0.008900;0.300000;-0.234620;50.164645;0.017751;0.176167;0.297775;
10.012566;0.000000;0.970000;-0.800000;-0.008874;0.299694;-0.234379;50.164645;0.017733;0.176085;0.297475;
10.012577;0.000000;0.970000;-0.800000;-0.008848;0.299387;-0.234138;50.164645;0.017716;0.176003;0.297176;
10.012598;0.000000;0.970000;-0.800000;-0.008796;0.298776;-0.233658;50.164645;0.017681;0.175840;0.296577;
10.012642;0.000000;0.970000;-0.800000;-0.008692;0.297558;-0.232699;50.164645;0.017613;0.175521;0.295384;
10.012730;0.000000;0.970000;-0.800000;-0.008487;0.295136;-0.230795;50.164646;0.017481;0.174903;0.293014;
10.012905;0.000000;0.970000;-0.800000;-0.008084;0.290356;-0.227038;50.164646;0.017236;0.173752;0.288335;
10.013256;0.000000;0.970000;-0.800000;-0.007304;0.281040;-0.219717;50.164648;0.016813;0.171739;0.279214;
10.013957;0.000000;0.970000;-0.800000;-0.005843;0.263347;-0.205816;50.164651;0.016175;0.168540;0.261887;
10.014658;0.000000;0.970000;-0.800000;-0.004498;0.246847;-0.192854;50.164654;0.015733;0.165954;0.245722;
10.015273;0.000000;0.970000;-0.800000;-0.003403;0.233313;-0.182217;50.164656;0.015460;0.163929;0.232463;
10.015797;0.000000;0.970000;-0.800000;-0.002524;0.222413;-0.173643;50.164658;0.015293;0.162304;0.221782;
10.016321;0.000000;0.970000;-0.800000;-0.001688;0.212070;-0.165500;50.164660;0.015179;0.160757;0.211648;
10.016845;0.000000;0.970000;-0.800000;-0.000890;0.202257;-0.157761;50.164661;0.015111;0.159300;0.202034;
