time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_transformerVariableTap_U1Pu;_LOAD___2_EC_transformer_transformerVariableTap_U2Pu;_LOAD___2_EC_transformer_transformerVariableTap_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_transformerVariableTap_U1Pu;_LOAD___3_EC_transformer_transformerVariableTap_U2Pu;_LOAD___3_EC_transformer_transformerVariableTap_tap;_LOAD___2_EC_transformer_tapChanger_valueMin;_LOAD___2_EC_transformer_tapChanger_valueMax;_LOAD___3_EC_transformer_tapChanger_valueMin;_LOAD___3_EC_transformer_tapChanger_valueMax;_LOAD___2_EC_transformer_tapChanger_tap_value;_LOAD___3_EC_transformer_tapChanger_tap_value;TAP_CHANGER_LOCK_tapChangerBlocking_blockedD;TAP_CHANGER_LOCK_tapChangerBlocking_blockedT;TAP_CHANGER_LOCK_tapChangerBlocking_UMin;TAP_CHANGER_LOCK_tapChangerBlocking_state;
108.912876;1.054821;1.023157;68.181863;0.988143;1.003156;1.006481;1.067449;1.053879;1.087816;1.048679;1.044618;1.052436;1.052329;1.047238;1.030192;1.002073;1.002073;1.002073;1.002073;1.002073;221.197608;29.590208;0.075263;-0.010333;0.004142;18.244304;155.169661;175.712307;19.201021;20.957841;0.173644;1.379422;0.863146;1.023157;0.863146;10.000000;0.802250;1.530365;0.897620;0.988143;0.897620;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
109.999978;1.054821;1.023157;68.181839;0.988143;1.003156;1.006480;1.067449;1.053879;1.087816;1.048679;1.044618;1.052436;1.052329;1.047237;1.030192;1.002070;1.002070;1.002070;1.002070;1.002070;221.205346;29.596125;0.063998;-0.010818;0.003306;18.242633;155.170916;175.716651;19.201173;20.958062;0.173644;1.379421;0.863146;1.023157;0.863146;10.000000;0.802250;1.530364;0.897619;0.988143;0.897619;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
109.999978;1.054502;1.022257;68.110903;0.987115;1.002477;1.005858;1.067139;1.053451;1.087619;1.048245;1.044208;1.052076;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310840;29.644233;0.959350;0.042478;0.032417;19.357062;157.617657;179.227583;19.373212;21.096658;0.175850;1.408742;0.870439;1.022257;0.870439;11.000000;0.812133;1.561908;0.904976;0.987115;0.904976;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
109.999979;1.054502;1.022257;68.110899;0.987114;1.002477;1.005858;1.067139;1.053451;1.087619;1.048245;1.044208;1.052076;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644192;0.959220;0.042475;0.032414;19.357107;157.617743;179.227734;19.373219;21.096664;0.175849;1.408744;0.870438;1.022257;0.870438;11.000000;0.812132;1.561911;0.904975;0.987114;0.904975;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
109.999980;1.054502;1.022257;68.110899;0.987114;1.002477;1.005858;1.067139;1.053451;1.087619;1.048245;1.044208;1.052076;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644193;0.959219;0.042475;0.032415;19.357110;157.617741;179.227731;19.373219;21.096665;0.175849;1.408744;0.870438;1.022257;0.870438;11.000000;0.812132;1.561911;0.904975;0.987114;0.904975;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
109.999982;1.054502;1.022257;68.110899;0.987114;1.002477;1.005858;1.067139;1.053451;1.087619;1.048245;1.044208;1.052076;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310825;29.644196;0.959225;0.042474;0.032415;19.357112;157.617731;179.227716;19.373219;21.096666;0.175849;1.408744;0.870439;1.022257;0.870439;11.000000;0.812132;1.561911;0.904975;0.987114;0.904975;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
109.999986;1.054502;1.022257;68.110897;0.987114;1.002477;1.005858;1.067139;1.053451;1.087619;1.048245;1.044208;1.052076;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644194;0.959213;0.042472;0.032416;19.357123;157.617726;179.227714;19.373220;21.096669;0.175849;1.408744;0.870438;1.022257;0.870438;11.000000;0.812132;1.561911;0.904975;0.987114;0.904975;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
109.999994;1.054502;1.022257;68.110895;0.987114;1.002477;1.005858;1.067139;1.053451;1.087619;1.048245;1.044208;1.052076;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644197;0.959206;0.042468;0.032418;19.357141;157.617707;179.227691;19.373220;21.096673;0.175849;1.408744;0.870438;1.022257;0.870438;11.000000;0.812132;1.561911;0.904975;0.987114;0.904975;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.000010;1.054502;1.022257;68.110891;0.987114;1.002477;1.005858;1.067139;1.053451;1.087619;1.048245;1.044208;1.052076;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644201;0.959191;0.042460;0.032421;19.357177;157.617668;179.227644;19.373221;21.096683;0.175849;1.408744;0.870438;1.022257;0.870438;11.000000;0.812132;1.561910;0.904975;0.987114;0.904975;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.000042;1.054501;1.022256;68.110882;0.987114;1.002477;1.005858;1.067138;1.053451;1.087619;1.048245;1.044208;1.052076;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644211;0.959161;0.042444;0.032427;19.357250;157.617589;179.227550;19.373223;21.096702;0.175849;1.408743;0.870438;1.022256;0.870438;11.000000;0.812132;1.561910;0.904975;0.987114;0.904975;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.000106;1.054501;1.022256;68.110864;0.987114;1.002477;1.005858;1.067138;1.053451;1.087619;1.048245;1.044208;1.052075;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644229;0.959102;0.042412;0.032440;19.357394;157.617433;179.227364;19.373226;21.096741;0.175849;1.408743;0.870438;1.022256;0.870438;11.000000;0.812131;1.561909;0.904975;0.987114;0.904975;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.000234;1.054501;1.022256;68.110828;0.987113;1.002477;1.005857;1.067138;1.053451;1.087619;1.048244;1.044208;1.052075;1.052013;1.046914;1.029812;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644266;0.958983;0.042349;0.032466;19.357682;157.617122;179.226991;19.373234;21.096818;0.175849;1.408742;0.870438;1.022256;0.870438;11.000000;0.812131;1.561907;0.904974;0.987113;0.904974;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.000490;1.054501;1.022255;68.110757;0.987112;1.002476;1.005857;1.067137;1.053450;1.087619;1.048244;1.044207;1.052075;1.052012;1.046913;1.029811;1.002070;1.002070;1.002070;1.002070;1.002070;221.310824;29.644340;0.958744;0.042225;0.032517;19.358254;157.616502;179.226250;19.373249;21.096971;0.175849;1.408739;0.870437;1.022255;0.870437;11.000000;0.812130;1.561903;0.904974;0.987112;0.904974;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.001002;1.054500;1.022254;68.110615;0.987110;1.002475;1.005855;1.067136;1.053449;1.087618;1.048243;1.044206;1.052073;1.052011;1.046912;1.029810;1.002070;1.002070;1.002070;1.002070;1.002070;221.310825;29.644490;0.958267;0.041980;0.032618;19.359386;157.615274;179.224778;19.373282;21.097274;0.175849;1.408735;0.870436;1.022254;0.870436;11.000000;0.812127;1.561895;0.904972;0.987110;0.904972;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.002026;1.054498;1.022251;68.110337;0.987106;1.002472;1.005853;1.067134;1.053447;1.087617;1.048241;1.044204;1.052071;1.052009;1.046910;1.029808;1.002070;1.002070;1.002070;1.002070;1.002070;221.310830;29.644795;0.957310;0.041508;0.032816;19.361601;157.612868;179.221882;19.373359;21.097869;0.175848;1.408726;0.870434;1.022251;0.870434;11.000000;0.812123;1.561880;0.904968;0.987106;0.904968;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.004074;1.054495;1.022246;68.109799;0.987099;1.002467;1.005848;1.067130;1.053444;1.087616;1.048237;1.044201;1.052067;1.052005;1.046906;1.029804;1.002070;1.002070;1.002070;1.002070;1.002070;221.310853;29.645427;0.955388;0.040629;0.033195;19.365841;157.608248;179.216276;19.373551;21.099012;0.175847;1.408710;0.870430;1.022246;0.870430;11.000000;0.812113;1.561851;0.904962;0.987099;0.904962;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.008170;1.054489;1.022236;68.108790;0.987084;1.002458;1.005839;1.067122;1.053438;1.087613;1.048230;1.044194;1.052060;1.051997;1.046898;1.029797;1.002070;1.002070;1.002069;1.002069;1.002070;221.310956;29.646783;0.951517;0.039094;0.033894;19.373603;157.599731;179.205777;19.374072;21.101123;0.175845;1.408678;0.870422;1.022236;0.870422;11.000000;0.812096;1.561796;0.904949;0.987084;0.904949;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.016362;1.054479;1.022219;68.107022;0.987058;1.002441;1.005824;1.067110;1.053427;1.087608;1.048219;1.044182;1.052048;1.051985;1.046886;1.029786;1.002070;1.002070;1.002069;1.002069;1.002070;221.311423;29.649877;0.943688;0.036694;0.035092;19.386585;157.585299;179.187419;19.375558;21.104728;0.175840;1.408625;0.870409;1.022219;0.870409;11.000000;0.812066;1.561700;0.904927;0.987058;0.904927;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.032746;1.054463;1.022195;68.104315;0.987019;1.002418;1.005802;1.067095;1.053412;1.087602;1.048203;1.044167;1.052033;1.051970;1.046872;1.029771;1.002070;1.002070;1.002068;1.002068;1.002069;221.313521;29.657578;0.927756;0.033416;0.036916;19.404486;157.564882;179.159739;19.379657;21.109972;0.175835;1.408546;0.870389;1.022195;0.870389;11.000000;0.812021;1.561554;0.904893;0.987019;0.904893;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.065514;1.054447;1.022170;68.101266;0.986975;1.002394;1.005780;1.067088;1.053399;1.087598;1.048191;1.044156;1.052025;1.051964;1.046865;1.029761;1.002069;1.002069;1.002066;1.002066;1.002068;221.322393;29.678318;0.894725;0.028650;0.039203;19.419245;157.546801;179.131233;19.389536;21.115281;0.175829;1.408466;0.870370;1.022170;0.870370;11.000000;0.811969;1.561388;0.904854;0.986975;0.904854;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.131050;1.054446;1.022171;68.100249;0.986960;1.002394;1.005781;1.067115;1.053407;1.087607;1.048202;1.044170;1.052045;1.051988;1.046888;1.029778;1.002068;1.002068;1.002063;1.002063;1.002066;221.355249;29.734638;0.822340;0.017589;0.041026;19.409389;157.554969;179.136412;19.408156;21.115962;0.175829;1.408471;0.870371;1.022171;0.870371;11.000000;0.811952;1.561333;0.904841;0.986960;0.904841;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.262122;1.054488;1.022236;68.104869;0.987027;1.002449;1.005835;1.067194;1.053458;1.087641;1.048261;1.044232;1.052115;1.052066;1.046964;1.029843;1.002065;1.002066;1.002057;1.002059;1.002062;221.453187;29.869119;0.654878;-0.005998;0.039044;19.348577;157.619664;179.240106;19.432055;21.106500;0.175844;1.408677;0.870422;1.022236;0.870422;11.000000;0.812030;1.561584;0.904900;0.987027;0.904900;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
110.524266;1.054569;1.022359;68.116017;0.987189;1.002559;1.005938;1.067288;1.053540;1.087692;1.048347;1.044318;1.052205;1.052158;1.047055;1.029930;1.002057;1.002057;1.002051;1.002055;1.002054;221.614772;30.030980;0.403127;-0.003968;0.031938;19.239593;157.735376;179.461728;19.429394;21.088040;0.175874;1.409070;0.870519;1.022359;0.870519;11.000000;0.812219;1.562189;0.905040;0.987189;0.905040;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
111.048554;1.054631;1.022467;68.127346;0.987353;1.002658;1.006028;1.067343;1.053606;1.087728;1.048413;1.044382;1.052263;1.052213;1.047110;1.029990;1.002041;1.002041;1.002040;1.002041;1.002040;221.676099;30.074802;0.334238;0.005050;0.030732;19.135435;157.846845;179.628707;19.407166;21.070375;0.175900;1.409417;0.870605;1.022467;0.870605;11.000000;0.812411;1.562804;0.905182;0.987353;0.905182;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
111.572842;1.054655;1.022519;68.133288;0.987439;1.002704;1.006069;1.067357;1.053634;1.087741;1.048440;1.044406;1.052283;1.052227;1.047126;1.030011;1.002028;1.002028;1.002028;1.002028;1.002027;221.676467;30.068225;0.360558;0.003450;0.027813;19.079585;157.908609;179.697518;19.391047;21.061549;0.175912;1.409584;0.870646;1.022519;0.870646;11.000000;0.812511;1.563126;0.905257;0.987439;0.905257;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
112.621418;1.054665;1.022552;68.136935;0.987492;1.002728;1.006089;1.067357;1.053646;1.087745;1.048450;1.044415;1.052287;1.052229;1.047128;1.030018;1.002007;1.002007;1.002006;1.002007;1.002007;221.719158;30.097567;0.314092;-0.000598;0.021439;19.028874;157.962622;179.766676;19.378762;21.056736;0.175920;1.409687;0.870672;1.022552;0.870672;11.000000;0.812573;1.563324;0.905303;0.987492;0.905303;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
114.718570;1.054665;1.022563;68.138106;0.987509;1.002732;1.006090;1.067353;1.053646;1.087745;1.048450;1.044413;1.052284;1.052225;1.047124;1.030016;1.001978;1.001978;1.001977;1.001977;1.001977;221.802054;30.160579;0.196283;-0.005392;0.013125;18.992682;157.996898;179.831389;19.374542;21.056416;0.175923;1.409723;0.870680;1.022563;0.870680;11.000000;0.812593;1.563388;0.905318;0.987509;0.905318;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
118.912874;1.054662;1.022564;68.138131;0.987509;1.002727;1.006085;1.067349;1.053643;1.087745;1.048445;1.044409;1.052280;1.052221;1.047120;1.030012;1.001947;1.001947;1.001946;1.001946;1.001946;221.886714;30.225349;0.073467;-0.010579;0.004173;18.970172;158.015433;179.882769;19.375012;21.058267;0.175923;1.409726;0.870681;1.022564;0.870681;11.000000;0.812593;1.563389;0.905318;0.987509;0.905318;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
119.999976;1.054662;1.022564;68.138107;0.987509;1.002727;1.006084;1.067349;1.053643;1.087745;1.048445;1.044409;1.052280;1.052221;1.047120;1.030012;1.001944;1.001944;1.001943;1.001944;1.001944;221.894525;30.231323;0.062103;-0.011068;0.003330;18.968492;158.016708;179.887164;19.375168;21.058492;0.175923;1.409726;0.870681;1.022564;0.870681;11.000000;0.812593;1.563388;0.905318;0.987509;0.905318;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;-1.000000;-1.000000;68.240000;3.000000;
119.999976;1.054662;1.022564;68.138107;0.987509;1.002727;1.006084;1.067349;1.053643;1.087745;1.048445;1.044409;1.052280;1.052221;1.047120;1.030012;1.001944;1.001944;1.001943;1.001944;1.001944;221.894525;30.231323;0.062103;-0.011068;0.003330;18.968492;158.016708;179.887164;19.375168;21.058492;0.175923;1.409726;0.870681;1.022564;0.870681;11.000000;0.812593;1.563388;0.905318;0.987509;0.905318;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;1.000000;1.000000;68.240000;3.000000;
119.999976;1.054662;1.022564;68.138107;0.987509;1.002727;1.006084;1.067349;1.053643;1.087745;1.048445;1.044409;1.052280;1.052221;1.047120;1.030012;1.001944;1.001944;1.001943;1.001944;1.001944;221.894525;30.231323;0.062103;-0.011068;0.003330;18.968492;158.016708;179.887164;19.375168;21.058492;0.175923;1.409726;0.870681;1.022564;0.870681;11.000000;0.812593;1.563388;0.905318;0.987509;0.905318;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;1.000000;1.000000;68.240000;3.000000;
127.301482;1.054659;1.022563;68.137947;0.987506;1.002723;1.006080;1.067346;1.053640;1.087745;1.048442;1.044406;1.052277;1.052218;1.047117;1.030009;1.001924;1.001924;1.001924;1.001924;1.001924;221.946985;30.271445;-0.014217;-0.014350;-0.002329;18.957212;158.025276;179.916687;19.376210;21.059998;0.175923;1.409722;0.870680;1.022563;0.870680;11.000000;0.812590;1.563379;0.905316;0.987506;0.905316;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;1.000000;1.000000;68.240000;3.000000;
135.690090;1.054658;1.022562;68.137868;0.987505;1.002721;1.006078;1.067345;1.053639;1.087745;1.048441;1.044405;1.052276;1.052217;1.047116;1.030008;1.001916;1.001916;1.001916;1.001916;1.001916;221.968683;30.288036;-0.045796;-0.015712;-0.004675;18.952790;158.028563;179.928730;19.376693;21.060649;0.175923;1.409721;0.870680;1.022562;0.870680;11.000000;0.812589;1.563375;0.905315;0.987505;0.905315;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;1.000000;1.000000;68.240000;3.000000;
145.690090;1.054658;1.022562;68.137836;0.987505;1.002720;1.006077;1.067345;1.053639;1.087745;1.048440;1.044404;1.052276;1.052217;1.047116;1.030007;1.001913;1.001913;1.001913;1.001913;1.001913;221.976990;30.294393;-0.057893;-0.016233;-0.005575;18.951115;158.029806;179.933322;19.376883;21.060900;0.175923;1.409720;0.870680;1.022562;0.870680;11.000000;0.812588;1.563373;0.905314;0.987505;0.905314;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;1.000000;1.000000;68.240000;3.000000;
155.690090;1.054658;1.022562;68.137827;0.987505;1.002720;1.006077;1.067345;1.053639;1.087745;1.048440;1.044404;1.052276;1.052217;1.047116;1.030007;1.001912;1.001912;1.001912;1.001912;1.001912;221.979508;30.296317;-0.061557;-0.016392;-0.005847;18.950612;158.030178;179.934716;19.376940;21.060976;0.175923;1.409720;0.870680;1.022562;0.870680;11.000000;0.812588;1.563373;0.905314;0.987505;0.905314;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;1.000000;1.000000;68.240000;3.000000;
165.690090;1.054658;1.022562;68.137823;0.987505;1.002720;1.006077;1.067345;1.053639;1.087745;1.048440;1.044404;1.052276;1.052217;1.047116;1.030007;1.001912;1.001912;1.001912;1.001912;1.001912;221.980416;30.297012;-0.062879;-0.016449;-0.005946;18.950429;158.030314;179.935217;19.376961;21.061004;0.175922;1.409720;0.870680;1.022562;0.870680;11.000000;0.812588;1.563372;0.905314;0.987505;0.905314;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;1.000000;1.000000;68.240000;3.000000;
170.000000;1.054658;1.022562;68.137822;0.987505;1.002720;1.006077;1.067345;1.053639;1.087745;1.048440;1.044404;1.052275;1.052217;1.047116;1.030007;1.001912;1.001912;1.001912;1.001912;1.001912;221.980647;30.297189;-0.063216;-0.016463;-0.005971;18.950382;158.030348;179.935345;19.376966;21.061011;0.175922;1.409720;0.870680;1.022562;0.870680;11.000000;0.812588;1.563372;0.905314;0.987505;0.905314;14.000000;0.990000;1.010000;0.990000;1.010000;11.000000;14.000000;1.000000;1.000000;68.240000;3.000000;
