time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;VariableImpedantFault_variableImpedantFault_ZvPu_re;VariableImpedantFault_variableImpedantFault_ZvPu_im;
10.011294;0.030906;0.022940;0.081436;0.000000;0.015000;
10.011353;0.030882;0.023237;0.081653;0.000000;0.015000;
10.011404;0.030861;0.023495;0.081841;0.000000;0.015000;
10.011455;0.030841;0.023755;0.082028;0.000000;0.015000;
10.011506;0.030822;0.024016;0.082216;0.000000;0.015000;
10.011557;0.030803;0.024279;0.082404;0.000000;0.015000;
10.011608;0.030785;0.024543;0.082591;0.000000;0.015000;
10.011659;0.030768;0.024808;0.082779;0.000000;0.015000;
10.011710;0.030751;0.025075;0.082966;0.000000;0.015000;
10.011812;0.030719;0.025611;0.083340;0.000000;0.015000;
10.011914;0.030689;0.026154;0.083715;0.000000;0.015000;
10.012118;0.030638;0.027257;0.084464;0.000000;0.015000;
10.012294;0.030602;0.028227;0.085111;0.000000;0.015000;
10.012377;0.030587;0.028694;0.085419;0.000000;0.015000;
10.012460;0.030574;0.029165;0.085726;0.000000;0.015000;
10.012533;0.030564;0.029579;0.085995;0.000000;0.015000;
10.012606;0.030555;0.029996;0.086263;0.000000;0.015000;
10.012679;0.030547;0.030414;0.086531;0.000000;0.015000;
10.012752;0.030540;0.030835;0.086799;0.000000;0.015000;
10.012825;0.030534;0.031258;0.087066;0.000000;0.015000;
10.012971;0.030526;0.032111;0.087599;0.000000;0.015000;
10.013117;0.030522;0.032973;0.088132;0.000000;0.015000;
10.013263;0.030523;0.033848;0.088665;0.000000;0.015000;
10.013352;0.030526;0.034389;0.088992;0.000000;0.015000;
10.013441;0.030531;0.034933;0.089318;0.000000;0.015000;
10.013518;0.030536;0.035402;0.089597;0.000000;0.015000;
10.013587;0.030541;0.035827;0.089849;0.000000;0.015000;
10.013656;0.030548;0.036254;0.090100;0.000000;0.015000;
10.013725;0.030555;0.036681;0.090350;0.000000;0.015000;
10.013794;0.030563;0.037110;0.090600;0.000000;0.015000;
10.013932;0.030582;0.037973;0.091098;0.000000;0.015000;
10.014071;0.030604;0.038843;0.091595;0.000000;0.015000;
10.014209;0.030631;0.039721;0.092092;0.000000;0.015000;
10.014347;0.030661;0.040607;0.092588;0.000000;0.015000;
10.014425;0.030680;0.041112;0.092868;0.000000;0.015000;
10.014503;0.030699;0.041618;0.093147;0.000000;0.015000;
10.014582;0.030720;0.042126;0.093426;0.000000;0.015000;
10.014660;0.030742;0.042635;0.093704;0.000000;0.015000;
10.014738;0.030764;0.043144;0.093980;0.000000;0.015000;
10.014816;0.030788;0.043655;0.094256;0.000000;0.015000;
10.014870;0.030805;0.044008;0.094446;0.000000;0.015000;
10.014870;0.030805;0.044009;0.094446;0.000000;0.015000;
10.014870;0.030805;0.044010;0.094447;0.000000;0.015000;
10.014871;0.030805;0.044012;0.094448;0.000000;0.015000;
10.014871;0.030805;0.044015;0.094450;0.000000;0.015000;
10.014872;0.030805;0.044023;0.094454;0.000000;0.015000;
10.014875;0.030806;0.044037;0.094462;0.000000;0.015000;
10.014879;0.030808;0.044067;0.094477;0.000000;0.015000;
10.014888;0.030810;0.044125;0.094509;0.000000;0.015000;
10.014906;0.030816;0.044242;0.094572;0.000000;0.015000;
10.014942;0.030828;0.044477;0.094697;0.000000;0.015000;
10.015013;0.030852;0.044948;0.094948;0.000000;0.015000;
10.015156;0.030902;0.045895;0.095448;0.000000;0.015000;
10.015299;0.030957;0.046849;0.095948;0.000000;0.015000;
10.015385;0.030991;0.047427;0.096248;0.000000;0.015000;
10.015472;0.031027;0.048006;0.096548;0.000000;0.015000;
10.015558;0.031064;0.048586;0.096846;0.000000;0.015000;
10.015644;0.031101;0.049168;0.097143;0.000000;0.015000;
10.015730;0.031140;0.049750;0.097439;0.000000;0.015000;
10.015816;0.031180;0.050332;0.097733;0.000000;0.015000;
10.015902;0.031221;0.050916;0.098027;0.000000;0.015000;
10.016075;0.031306;0.052087;0.098611;0.000000;0.015000;
10.016247;0.031396;0.053266;0.099193;0.000000;0.015000;
10.016273;0.031410;0.053446;0.099282;0.000000;0.015000;
10.016273;0.031410;0.053447;0.099282;0.000000;0.015000;
10.016273;0.031410;0.053448;0.099283;0.000000;0.015000;
10.016274;0.031410;0.053450;0.099284;0.000000;0.015000;
10.016274;0.031411;0.053455;0.099286;0.000000;0.015000;
10.016276;0.031411;0.053463;0.099290;0.000000;0.015000;
10.016278;0.031413;0.053480;0.099298;0.000000;0.015000;
10.016283;0.031415;0.053514;0.099315;0.000000;0.015000;
10.016293;0.031421;0.053582;0.099348;0.000000;0.015000;
10.016313;0.031432;0.053718;0.099415;0.000000;0.015000;
10.016352;0.031453;0.053990;0.099548;0.000000;0.015000;
10.016392;0.031475;0.054261;0.099680;0.000000;0.015000;
10.016471;0.031519;0.054802;0.099943;0.000000;0.015000;
10.016543;0.031559;0.055288;0.100178;0.000000;0.015000;
10.016614;0.031599;0.055772;0.100411;0.000000;0.015000;
10.016685;0.031640;0.056255;0.100643;0.000000;0.015000;
10.016756;0.031682;0.056736;0.100873;0.000000;0.015000;
10.016828;0.031723;0.057216;0.101101;0.000000;0.015000;
10.016970;0.031808;0.058171;0.101554;0.000000;0.015000;
10.017090;0.031881;0.058965;0.101927;0.000000;0.015000;
10.017090;0.031881;0.058967;0.101928;0.000000;0.015000;
10.017090;0.031881;0.058968;0.101928;0.000000;0.015000;
10.017090;0.031881;0.058970;0.101929;0.000000;0.015000;
10.017091;0.031882;0.058974;0.101931;0.000000;0.015000;
10.017092;0.031882;0.058983;0.101936;0.000000;0.015000;
10.017095;0.031884;0.059001;0.101944;0.000000;0.015000;
10.017100;0.031887;0.059036;0.101960;0.000000;0.015000;
10.017111;0.031894;0.059106;0.101993;0.000000;0.015000;
10.017132;0.031907;0.059247;0.102059;0.000000;0.015000;
10.017174;0.031933;0.059527;0.102190;0.000000;0.015000;
10.017259;0.031986;0.060087;0.102451;0.000000;0.015000;
10.017344;0.032039;0.060644;0.102709;0.000000;0.015000;
10.017391;0.032069;0.060954;0.102852;0.000000;0.015000;
10.017391;0.032069;0.060955;0.102853;0.000000;0.015000;
10.017391;0.032069;0.060956;0.102853;0.000000;0.015000;
10.017392;0.032070;0.060959;0.102854;0.000000;0.015000;
10.017392;0.032070;0.060963;0.102856;0.000000;0.015000;
10.017394;0.032071;0.060972;0.102860;0.000000;0.015000;
10.017396;0.032073;0.060990;0.102869;0.000000;0.015000;
10.017402;0.032076;0.061025;0.102885;0.000000;0.015000;
10.017413;0.032083;0.061096;0.102918;0.000000;0.015000;
10.017434;0.032097;0.061238;0.102983;0.000000;0.015000;
10.017478;0.032125;0.061521;0.103113;0.000000;0.015000;
10.017565;0.032181;0.062086;0.103372;0.000000;0.015000;
10.017634;0.032227;0.062536;0.103578;0.000000;0.015000;
10.017703;0.032272;0.062984;0.103782;0.000000;0.015000;
10.017772;0.032319;0.063430;0.103984;0.000000;0.015000;
10.017842;0.032365;0.063875;0.104185;0.000000;0.015000;
10.017980;0.032460;0.064760;0.104584;0.000000;0.015000;
10.018119;0.032556;0.065640;0.104977;0.000000;0.015000;
10.018257;0.032653;0.066513;0.105364;0.000000;0.015000;
10.018355;0.032723;0.067124;0.105634;0.000000;0.015000;
10.018453;0.032793;0.067732;0.105901;0.000000;0.015000;
10.018540;0.032857;0.068276;0.106140;0.000000;0.015000;
10.018628;0.032921;0.068818;0.106376;0.000000;0.015000;
10.018716;0.032987;0.069357;0.106611;0.000000;0.015000;
10.018804;0.033052;0.069894;0.106843;0.000000;0.015000;
10.018822;0.033066;0.070004;0.106890;0.000000;0.015000;
10.018822;0.033066;0.070005;0.106891;0.000000;0.015000;
10.018822;0.033066;0.070006;0.106891;0.000000;0.015000;
10.018823;0.033066;0.070008;0.106892;0.000000;0.015000;
10.018823;0.033067;0.070013;0.106894;0.000000;0.015000;
10.018825;0.033068;0.070022;0.106898;0.000000;0.015000;
10.018828;0.033070;0.070040;0.106906;0.000000;0.015000;
10.018834;0.033075;0.070077;0.106922;0.000000;0.015000;
10.018846;0.033084;0.070150;0.106954;0.000000;0.015000;
