time;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
1.209887;-0.199677;1.000084;0.869813;0.000000;0.950000;0.800000;0.950165;
1.209955;-0.199677;1.000084;0.869788;0.000000;0.950000;0.800000;0.950165;
1.210093;-0.199677;1.000084;0.869737;0.000000;0.950000;0.800000;0.950165;
1.210162;-0.199677;1.000084;0.869712;0.000000;0.950000;0.800000;0.950165;
1.210299;-0.199677;1.000084;0.869662;0.000000;0.950000;0.800000;0.950165;
1.210368;-0.199676;1.000084;0.869636;0.000000;0.950000;0.800000;0.950165;
1.210505;-0.199676;1.000084;0.869586;0.000000;0.950000;0.800000;0.950165;
1.210574;-0.199676;1.000084;0.869561;0.000000;0.950000;0.800000;0.950165;
1.210711;-0.199676;1.000084;0.869510;0.000000;0.950000;0.800000;0.950165;
1.210780;-0.199676;1.000084;0.869485;0.000000;0.950000;0.800000;0.950165;
1.210918;-0.199676;1.000084;0.869435;0.000000;0.950000;0.800000;0.950165;
1.210986;-0.199676;1.000084;0.869410;0.000000;0.950000;0.800000;0.950166;
1.211124;-0.199676;1.000084;0.869360;0.000000;0.950000;0.800000;0.950166;
1.211193;-0.199675;1.000085;0.869335;0.000000;0.950000;0.800000;0.950166;
1.211330;-0.199675;1.000085;0.869284;0.000000;0.950000;0.800000;0.950166;
1.211399;-0.199675;1.000085;0.869259;0.000000;0.950000;0.800000;0.950166;
1.211536;-0.199675;1.000085;0.869209;0.000000;0.950000;0.800000;0.950166;
1.211605;-0.199675;1.000085;0.869184;0.000000;0.950000;0.800000;0.950166;
1.211743;-0.199675;1.000085;0.869134;0.000000;0.950000;0.800000;0.950166;
1.211811;-0.199675;1.000085;0.869109;0.000000;0.950000;0.800000;0.950166;
1.211949;-0.199675;1.000085;0.869059;0.000000;0.950000;0.800000;0.950166;
1.212017;-0.199675;1.000085;0.869034;0.000000;0.950000;0.800000;0.950166;
1.212155;-0.199674;1.000085;0.868984;0.000000;0.950000;0.800000;0.950166;
1.212224;-0.199674;1.000085;0.868959;0.000000;0.950000;0.800000;0.950166;
1.212361;-0.199674;1.000085;0.868909;0.000000;0.950000;0.800000;0.950166;
1.212430;-0.199674;1.000085;0.868884;0.000000;0.950000;0.800000;0.950166;
1.212567;-0.199674;1.000085;0.868834;0.000000;0.950000;0.800000;0.950166;
1.212636;-0.199674;1.000085;0.868810;0.000000;0.950000;0.800000;0.950166;
1.212774;-0.199674;1.000085;0.868760;0.000000;0.950000;0.800000;0.950166;
1.212842;-0.199674;1.000085;0.868735;0.000000;0.950000;0.800000;0.950166;
1.212980;-0.199673;1.000085;0.868685;0.000000;0.950000;0.800000;0.950167;
1.213048;-0.199673;1.000085;0.868660;0.000000;0.950000;0.800000;0.950167;
1.213186;-0.199673;1.000085;0.868611;0.000000;0.950000;0.800000;0.950167;
1.213255;-0.199673;1.000085;0.868586;0.000000;0.950000;0.800000;0.950167;
1.213392;-0.199673;1.000085;0.868536;0.000000;0.950000;0.800000;0.950167;
1.213461;-0.199673;1.000085;0.868511;0.000000;0.950000;0.800000;0.950167;
1.213598;-0.199673;1.000085;0.868462;0.000000;0.950000;0.800000;0.950167;
1.213667;-0.199673;1.000085;0.868437;0.000000;0.950000;0.800000;0.950167;
1.213805;-0.199672;1.000085;0.868387;0.000000;0.950000;0.800000;0.950167;
1.213873;-0.199672;1.000085;0.868363;0.000000;0.950000;0.800000;0.950167;
1.214011;-0.199672;1.000085;0.868313;0.000000;0.950000;0.800000;0.950167;
1.214080;-0.199672;1.000085;0.868289;0.000000;0.950000;0.800000;0.950167;
1.214217;-0.199672;1.000085;0.868239;0.000000;0.950000;0.800000;0.950167;
1.214286;-0.199672;1.000085;0.868214;0.000000;0.950000;0.800000;0.950167;
1.214423;-0.199672;1.000085;0.868165;0.000000;0.950000;0.800000;0.950167;
1.214492;-0.199672;1.000085;0.868140;0.000000;0.950000;0.800000;0.950167;
1.214629;-0.199672;1.000085;0.868091;0.000000;0.950000;0.800000;0.950167;
1.214698;-0.199671;1.000085;0.868066;0.000000;0.950000;0.800000;0.950167;
1.214836;-0.199671;1.000085;0.868017;0.000000;0.950000;0.800000;0.950168;
1.214904;-0.199671;1.000085;0.867993;0.000000;0.950000;0.800000;0.950168;
1.215042;-0.199671;1.000085;0.867943;0.000000;0.950000;0.800000;0.950168;
1.215111;-0.199671;1.000085;0.867919;0.000000;0.950000;0.800000;0.950168;
1.215248;-0.199671;1.000085;0.867870;0.000000;0.950000;0.800000;0.950168;
1.215317;-0.199671;1.000085;0.867845;0.000000;0.950000;0.800000;0.950168;
1.215454;-0.199671;1.000085;0.867796;0.000000;0.950000;0.800000;0.950168;
1.215523;-0.199671;1.000085;0.867771;0.000000;0.950000;0.800000;0.950168;
1.215660;-0.199670;1.000086;0.867722;0.000000;0.950000;0.800000;0.950168;
1.215729;-0.199670;1.000086;0.867698;0.000000;0.950000;0.800000;0.950168;
1.215867;-0.199670;1.000086;0.867649;0.000000;0.950000;0.800000;0.950168;
1.215935;-0.199670;1.000086;0.867624;0.000000;0.950000;0.800000;0.950168;
1.216073;-0.199670;1.000086;0.867576;0.000000;0.950000;0.800000;0.950168;
1.216142;-0.199670;1.000086;0.867551;0.000000;0.950000;0.800000;0.950168;
1.216279;-0.199670;1.000086;0.867502;0.000000;0.950000;0.800000;0.950168;
1.216348;-0.199670;1.000086;0.867478;0.000000;0.950000;0.800000;0.950168;
1.216485;-0.199669;1.000086;0.867429;0.000000;0.950000;0.800000;0.950168;
1.216554;-0.199669;1.000086;0.867405;0.000000;0.950000;0.800000;0.950168;
1.216691;-0.199669;1.000086;0.867356;0.000000;0.950000;0.800000;0.950168;
1.216760;-0.199669;1.000086;0.867331;0.000000;0.950000;0.800000;0.950168;
1.216898;-0.199669;1.000086;0.867283;0.000000;0.950000;0.800000;0.950169;
1.216966;-0.199669;1.000086;0.867258;0.000000;0.950000;0.800000;0.950169;
1.217104;-0.199669;1.000086;0.867210;0.000000;0.950000;0.800000;0.950169;
1.217173;-0.199669;1.000086;0.867185;0.000000;0.950000;0.800000;0.950169;
1.217310;-0.199669;1.000086;0.867137;0.000000;0.950000;0.800000;0.950169;
1.217379;-0.199668;1.000086;0.867112;0.000000;0.950000;0.800000;0.950169;
1.217516;-0.199668;1.000086;0.867064;0.000000;0.950000;0.800000;0.950169;
1.217585;-0.199668;1.000086;0.867040;0.000000;0.950000;0.800000;0.950169;
1.217723;-0.199668;1.000086;0.866991;0.000000;0.950000;0.800000;0.950169;
1.217791;-0.199668;1.000086;0.866967;0.000000;0.950000;0.800000;0.950169;
1.217929;-0.199668;1.000086;0.866918;0.000000;0.950000;0.800000;0.950169;
1.217997;-0.199668;1.000086;0.866894;0.000000;0.950000;0.800000;0.950169;
1.218135;-0.199668;1.000086;0.866846;0.000000;0.950000;0.800000;0.950169;
1.218204;-0.199668;1.000086;0.866822;0.000000;0.950000;0.800000;0.950169;
1.218341;-0.199667;1.000086;0.866773;0.000000;0.950000;0.800000;0.950169;
1.218410;-0.199667;1.000086;0.866749;0.000000;0.950000;0.800000;0.950169;
1.218547;-0.199667;1.000086;0.866701;0.000000;0.950000;0.800000;0.950169;
1.218616;-0.199667;1.000086;0.866677;0.000000;0.950000;0.800000;0.950169;
1.218754;-0.199667;1.000086;0.866628;0.000000;0.950000;0.800000;0.950169;
1.218822;-0.199667;1.000086;0.866604;0.000000;0.950000;0.800000;0.950169;
1.218960;-0.199667;1.000086;0.866556;0.000000;0.950000;0.800000;0.950170;
1.219028;-0.199667;1.000086;0.866532;0.000000;0.950000;0.800000;0.950170;
1.219166;-0.199666;1.000086;0.866484;0.000000;0.950000;0.800000;0.950170;
1.219235;-0.199666;1.000086;0.866460;0.000000;0.950000;0.800000;0.950170;
1.219372;-0.199666;1.000086;0.866412;0.000000;0.950000;0.800000;0.950170;
1.219441;-0.199666;1.000086;0.866388;0.000000;0.950000;0.800000;0.950170;
1.219578;-0.199666;1.000086;0.866340;0.000000;0.950000;0.800000;0.950170;
1.219647;-0.199666;1.000086;0.866316;0.000000;0.950000;0.800000;0.950170;
1.219785;-0.199666;1.000086;0.866268;0.000000;0.950000;0.800000;0.950170;
1.219853;-0.199666;1.000086;0.866244;0.000000;0.950000;0.800000;0.950170;
1.219991;-0.199666;1.000086;0.866196;0.000000;0.950000;0.800000;0.950170;
1.220060;-0.199666;1.000086;0.866172;0.000000;0.950000;0.800000;0.950170;
1.220197;-0.199665;1.000087;0.866124;0.000000;0.950000;0.800000;0.950170;
1.220266;-0.199665;1.000087;0.866100;0.000000;0.950000;0.800000;0.950170;
1.220403;-0.199665;1.000087;0.866052;0.000000;0.950000;0.800000;0.950170;
1.220472;-0.199665;1.000087;0.866028;0.000000;0.950000;0.800000;0.950170;
1.220609;-0.199665;1.000087;0.865980;0.000000;0.950000;0.800000;0.950170;
1.220678;-0.199665;1.000087;0.865956;0.000000;0.950000;0.800000;0.950170;
1.220816;-0.199665;1.000087;0.865909;0.000000;0.950000;0.800000;0.950170;
1.220884;-0.199665;1.000087;0.865885;0.000000;0.950000;0.800000;0.950170;
1.221022;-0.199664;1.000087;0.865837;0.000000;0.950000;0.800000;0.950171;
1.221091;-0.199664;1.000087;0.865813;0.000000;0.950000;0.800000;0.950171;
1.221228;-0.199664;1.000087;0.865766;0.000000;0.950000;0.800000;0.950171;
1.221297;-0.199664;1.000087;0.865742;0.000000;0.950000;0.800000;0.950171;
1.221434;-0.199664;1.000087;0.865694;0.000000;0.950000;0.800000;0.950171;
1.221503;-0.199664;1.000087;0.865671;0.000000;0.950000;0.800000;0.950171;
1.221640;-0.199664;1.000087;0.865623;0.000000;0.950000;0.800000;0.950171;
1.221709;-0.199664;1.000087;0.865599;0.000000;0.950000;0.800000;0.950171;
1.221847;-0.199664;1.000087;0.865552;0.000000;0.950000;0.800000;0.950171;
1.221915;-0.199664;1.000087;0.865528;0.000000;0.950000;0.800000;0.950171;
1.222053;-0.199663;1.000087;0.865481;0.000000;0.950000;0.800000;0.950171;
1.222122;-0.199663;1.000087;0.865457;0.000000;0.950000;0.800000;0.950171;
1.222259;-0.199663;1.000087;0.865410;0.000000;0.950000;0.800000;0.950171;
1.222328;-0.199663;1.000087;0.865386;0.000000;0.950000;0.800000;0.950171;
1.222465;-0.199663;1.000087;0.865339;0.000000;0.950000;0.800000;0.950171;
1.222534;-0.199663;1.000087;0.865315;0.000000;0.950000;0.800000;0.950171;
1.222671;-0.199663;1.000087;0.865268;0.000000;0.950000;0.800000;0.950171;
1.222740;-0.199663;1.000087;0.865244;0.000000;0.950000;0.800000;0.950171;
1.222878;-0.199662;1.000087;0.865197;0.000000;0.950000;0.800000;0.950171;
1.222946;-0.199662;1.000087;0.865173;0.000000;0.950000;0.800000;0.950171;
1.223084;-0.199662;1.000087;0.865126;0.000000;0.950000;0.800000;0.950172;
1.223153;-0.199662;1.000087;0.865103;0.000000;0.950000;0.800000;0.950172;
1.223290;-0.199662;1.000087;0.865056;0.000000;0.950000;0.800000;0.950172;
1.223359;-0.199662;1.000087;0.865032;0.000000;0.950000;0.800000;0.950172;
1.223496;-0.199662;1.000087;0.864985;0.000000;0.950000;0.800000;0.950172;
1.223565;-0.199662;1.000087;0.864961;0.000000;0.950000;0.800000;0.950172;
1.223703;-0.199662;1.000087;0.864914;0.000000;0.950000;0.800000;0.950172;
1.223771;-0.199662;1.000087;0.864891;0.000000;0.950000;0.800000;0.950172;
1.223909;-0.199661;1.000087;0.864844;0.000000;0.950000;0.800000;0.950172;
1.223977;-0.199661;1.000087;0.864820;0.000000;0.950000;0.800000;0.950172;
1.224115;-0.199661;1.000087;0.864774;0.000000;0.950000;0.800000;0.950172;
1.224184;-0.199661;1.000087;0.864750;0.000000;0.950000;0.800000;0.950172;
1.224321;-0.199661;1.000087;0.864703;0.000000;0.950000;0.800000;0.950172;
1.224390;-0.199661;1.000087;0.864680;0.000000;0.950000;0.800000;0.950172;
1.224527;-0.199661;1.000087;0.864633;0.000000;0.950000;0.800000;0.950172;
1.224596;-0.199661;1.000087;0.864610;0.000000;0.950000;0.800000;0.950172;
1.224734;-0.199661;1.000087;0.864563;0.000000;0.950000;0.800000;0.950172;
1.224802;-0.199660;1.000087;0.864540;0.000000;0.950000;0.800000;0.950172;
1.224940;-0.199660;1.000088;0.864493;0.000000;0.950000;0.800000;0.950172;
1.225008;-0.199660;1.000088;0.864469;0.000000;0.950000;0.800000;0.950172;
1.225146;-0.199660;1.000088;0.864423;0.000000;0.950000;0.800000;0.950173;
1.225215;-0.199660;1.000088;0.864400;0.000000;0.950000;0.800000;0.950173;
1.225352;-0.199660;1.000088;0.864353;0.000000;0.950000;0.800000;0.950173;
1.225421;-0.199660;1.000088;0.864330;0.000000;0.950000;0.800000;0.950173;
1.225558;-0.199660;1.000088;0.864283;0.000000;0.950000;0.800000;0.950173;
1.225627;-0.199660;1.000088;0.864260;0.000000;0.950000;0.800000;0.950173;
1.225765;-0.199659;1.000088;0.864213;0.000000;0.950000;0.800000;0.950173;
1.225833;-0.199659;1.000088;0.864190;0.000000;0.950000;0.800000;0.950173;
1.225971;-0.199659;1.000088;0.864144;0.000000;0.950000;0.800000;0.950173;
1.226040;-0.199659;1.000088;0.864120;0.000000;0.950000;0.800000;0.950173;
1.226177;-0.199659;1.000088;0.864074;0.000000;0.950000;0.800000;0.950173;
1.226246;-0.199659;1.000088;0.864051;0.000000;0.950000;0.800000;0.950173;
1.226383;-0.199659;1.000088;0.864004;0.000000;0.950000;0.800000;0.950173;
1.226452;-0.199659;1.000088;0.863981;0.000000;0.950000;0.800000;0.950173;
1.226589;-0.199659;1.000088;0.863935;0.000000;0.950000;0.800000;0.950173;
1.226658;-0.199659;1.000088;0.863912;0.000000;0.950000;0.800000;0.950173;
1.226796;-0.199658;1.000088;0.863866;0.000000;0.950000;0.800000;0.950173;
1.226864;-0.199658;1.000088;0.863843;0.000000;0.950000;0.800000;0.950173;
1.227002;-0.199658;1.000088;0.863796;0.000000;0.950000;0.800000;0.950173;
1.227071;-0.199658;1.000088;0.863773;0.000000;0.950000;0.800000;0.950173;
1.227208;-0.199658;1.000088;0.863727;0.000000;0.950000;0.800000;0.950174;
1.227277;-0.199658;1.000088;0.863704;0.000000;0.950000;0.800000;0.950174;
1.227414;-0.199658;1.000088;0.863658;0.000000;0.950000;0.800000;0.950174;
1.227483;-0.199658;1.000088;0.863635;0.000000;0.950000;0.800000;0.950174;
1.227620;-0.199658;1.000088;0.863589;0.000000;0.950000;0.800000;0.950174;
1.227689;-0.199657;1.000088;0.863566;0.000000;0.950000;0.800000;0.950174;
1.227827;-0.199657;1.000088;0.863520;0.000000;0.950000;0.800000;0.950174;
1.227895;-0.199657;1.000088;0.863497;0.000000;0.950000;0.800000;0.950174;
1.228033;-0.199657;1.000088;0.863451;0.000000;0.950000;0.800000;0.950174;
1.228102;-0.199657;1.000088;0.863428;0.000000;0.950000;0.800000;0.950174;
1.228239;-0.199657;1.000088;0.863382;0.000000;0.950000;0.800000;0.950174;
1.228308;-0.199657;1.000088;0.863359;0.000000;0.950000;0.800000;0.950174;
1.228445;-0.199657;1.000088;0.863313;0.000000;0.950000;0.800000;0.950174;
1.228514;-0.199657;1.000088;0.863290;0.000000;0.950000;0.800000;0.950174;
1.228651;-0.199656;1.000088;0.863245;0.000000;0.950000;0.800000;0.950174;
1.228720;-0.199656;1.000088;0.863222;0.000000;0.950000;0.800000;0.950174;
1.228858;-0.199656;1.000088;0.863176;0.000000;0.950000;0.800000;0.950174;
1.228926;-0.199656;1.000088;0.863153;0.000000;0.950000;0.800000;0.950174;
1.229064;-0.199656;1.000088;0.863107;0.000000;0.950000;0.800000;0.950174;
1.229133;-0.199656;1.000088;0.863084;0.000000;0.950000;0.800000;0.950174;
1.229270;-0.199656;1.000088;0.863039;0.000000;0.950000;0.800000;0.950174;
1.229339;-0.199656;1.000088;0.863016;0.000000;0.950000;0.800000;0.950174;
1.229476;-0.199656;1.000088;0.862970;0.000000;0.950000;0.800000;0.950175;
1.229545;-0.199656;1.000088;0.862948;0.000000;0.950000;0.800000;0.950175;
1.229682;-0.199655;1.000088;0.862902;0.000000;0.950000;0.800000;0.950175;
1.229751;-0.199655;1.000089;0.862879;0.000000;0.950000;0.800000;0.950175;
1.229889;-0.199655;1.000089;0.862834;0.000000;0.950000;0.800000;0.950175;
1.229957;-0.199655;1.000089;0.862811;0.000000;0.950000;0.800000;0.950175;
1.230095;-0.199655;1.000089;0.862766;0.000000;0.950000;0.800000;0.950175;
1.230164;-0.199655;1.000089;0.862743;0.000000;0.950000;0.800000;0.950175;
1.230301;-0.199655;1.000089;0.862698;0.000000;0.950000;0.800000;0.950175;
1.230370;-0.199655;1.000089;0.862675;0.000000;0.950000;0.800000;0.950175;
1.230507;-0.199655;1.000089;0.862629;0.000000;0.950000;0.800000;0.950175;
1.230576;-0.199655;1.000089;0.862607;0.000000;0.950000;0.800000;0.950175;
1.230714;-0.199654;1.000089;0.862562;0.000000;0.950000;0.800000;0.950175;
1.230782;-0.199654;1.000089;0.862539;0.000000;0.950000;0.800000;0.950175;
1.230920;-0.199654;1.000089;0.862494;0.000000;0.950000;0.800000;0.950175;
1.230988;-0.199654;1.000089;0.862471;0.000000;0.950000;0.800000;0.950175;
1.231126;-0.199654;1.000089;0.862426;0.000000;0.950000;0.800000;0.950175;
1.231195;-0.199654;1.000089;0.862403;0.000000;0.950000;0.800000;0.950175;
1.231332;-0.199654;1.000089;0.862358;0.000000;0.950000;0.800000;0.950175;
1.231401;-0.199654;1.000089;0.862335;0.000000;0.950000;0.800000;0.950175;
1.231538;-0.199654;1.000089;0.862290;0.000000;0.950000;0.800000;0.950175;
1.231607;-0.199653;1.000089;0.862268;0.000000;0.950000;0.800000;0.950176;
1.231745;-0.199653;1.000089;0.862223;0.000000;0.950000;0.800000;0.950176;
1.231813;-0.199653;1.000089;0.862200;0.000000;0.950000;0.800000;0.950176;
1.231951;-0.199653;1.000089;0.862155;0.000000;0.950000;0.800000;0.950176;
1.232020;-0.199653;1.000089;0.862133;0.000000;0.950000;0.800000;0.950176;
1.232157;-0.199653;1.000089;0.862088;0.000000;0.950000;0.800000;0.950176;
1.232226;-0.199653;1.000089;0.862065;0.000000;0.950000;0.800000;0.950176;
1.232363;-0.199653;1.000089;0.862020;0.000000;0.950000;0.800000;0.950176;
1.232432;-0.199653;1.000089;0.861998;0.000000;0.950000;0.800000;0.950176;
1.232569;-0.199653;1.000089;0.861953;0.000000;0.950000;0.800000;0.950176;
1.232638;-0.199652;1.000089;0.861931;0.000000;0.950000;0.800000;0.950176;
1.232776;-0.199652;1.000089;0.861886;0.000000;0.950000;0.800000;0.950176;
1.232844;-0.199652;1.000089;0.861863;0.000000;0.950000;0.800000;0.950176;
1.232982;-0.199652;1.000089;0.861819;0.000000;0.950000;0.800000;0.950176;
1.233051;-0.199652;1.000089;0.861796;0.000000;0.950000;0.800000;0.950176;
1.233188;-0.199652;1.000089;0.861752;0.000000;0.950000;0.800000;0.950176;
1.233257;-0.199652;1.000089;0.861729;0.000000;0.950000;0.800000;0.950176;
1.233394;-0.199652;1.000089;0.861685;0.000000;0.950000;0.800000;0.950176;
1.233463;-0.199652;1.000089;0.861662;0.000000;0.950000;0.800000;0.950176;
1.233600;-0.199651;1.000089;0.861618;0.000000;0.950000;0.800000;0.950176;
1.233669;-0.199651;1.000089;0.861595;0.000000;0.950000;0.800000;0.950176;
1.233807;-0.199651;1.000089;0.861551;0.000000;0.950000;0.800000;0.950177;
1.233875;-0.199651;1.000089;0.861528;0.000000;0.950000;0.800000;0.950177;
1.234013;-0.199651;1.000089;0.861484;0.000000;0.950000;0.800000;0.950177;
1.234082;-0.199651;1.000089;0.861462;0.000000;0.950000;0.800000;0.950177;
1.234219;-0.199651;1.000089;0.861417;0.000000;0.950000;0.800000;0.950177;
1.234288;-0.199651;1.000089;0.861395;0.000000;0.950000;0.800000;0.950177;
1.234425;-0.199651;1.000089;0.861351;0.000000;0.950000;0.800000;0.950177;
1.234494;-0.199651;1.000089;0.861328;0.000000;0.950000;0.800000;0.950177;
1.234631;-0.199650;1.000089;0.861284;0.000000;0.950000;0.800000;0.950177;
1.234700;-0.199650;1.000090;0.861262;0.000000;0.950000;0.800000;0.950177;
1.234838;-0.199650;1.000090;0.861217;0.000000;0.950000;0.800000;0.950177;
1.234906;-0.199650;1.000090;0.861195;0.000000;0.950000;0.800000;0.950177;
1.235044;-0.199650;1.000090;0.861151;0.000000;0.950000;0.800000;0.950177;
1.235113;-0.199650;1.000090;0.861129;0.000000;0.950000;0.800000;0.950177;
1.235250;-0.199650;1.000090;0.861085;0.000000;0.950000;0.800000;0.950177;
1.235319;-0.199650;1.000090;0.861063;0.000000;0.950000;0.800000;0.950177;
1.235456;-0.199650;1.000090;0.861018;0.000000;0.950000;0.800000;0.950177;
1.235525;-0.199650;1.000090;0.860996;0.000000;0.950000;0.800000;0.950177;
1.235662;-0.199649;1.000090;0.860952;0.000000;0.950000;0.800000;0.950177;
1.235731;-0.199649;1.000090;0.860930;0.000000;0.950000;0.800000;0.950177;
1.235869;-0.199649;1.000090;0.860886;0.000000;0.950000;0.800000;0.950177;
1.235937;-0.199649;1.000090;0.860864;0.000000;0.950000;0.800000;0.950177;
1.236075;-0.199649;1.000090;0.860820;0.000000;0.950000;0.800000;0.950178;
1.236144;-0.199649;1.000090;0.860798;0.000000;0.950000;0.800000;0.950178;
1.236281;-0.199649;1.000090;0.860754;0.000000;0.950000;0.800000;0.950178;
1.236350;-0.199649;1.000090;0.860732;0.000000;0.950000;0.800000;0.950178;
1.236487;-0.199649;1.000090;0.860688;0.000000;0.950000;0.800000;0.950178;
1.236556;-0.199649;1.000090;0.860666;0.000000;0.950000;0.800000;0.950178;
1.236694;-0.199648;1.000090;0.860622;0.000000;0.950000;0.800000;0.950178;
1.236762;-0.199648;1.000090;0.860600;0.000000;0.950000;0.800000;0.950178;
1.236900;-0.199648;1.000090;0.860556;0.000000;0.950000;0.800000;0.950178;
1.236968;-0.199648;1.000090;0.860534;0.000000;0.950000;0.800000;0.950178;
1.237106;-0.199648;1.000090;0.860491;0.000000;0.950000;0.800000;0.950178;
1.237175;-0.199648;1.000090;0.860469;0.000000;0.950000;0.800000;0.950178;
1.237312;-0.199648;1.000090;0.860425;0.000000;0.950000;0.800000;0.950178;
1.237381;-0.199648;1.000090;0.860403;0.000000;0.950000;0.800000;0.950178;
1.237518;-0.199648;1.000090;0.860359;0.000000;0.950000;0.800000;0.950178;
1.237587;-0.199648;1.000090;0.860338;0.000000;0.950000;0.800000;0.950178;
1.237725;-0.199647;1.000090;0.860294;0.000000;0.950000;0.800000;0.950178;
1.237793;-0.199647;1.000090;0.860272;0.000000;0.950000;0.800000;0.950178;
1.237931;-0.199647;1.000090;0.860228;0.000000;0.950000;0.800000;0.950178;
1.238000;-0.199647;1.000090;0.860207;0.000000;0.950000;0.800000;0.950178;
1.238137;-0.199647;1.000090;0.860163;0.000000;0.950000;0.800000;0.950178;
1.238206;-0.199647;1.000090;0.860141;0.000000;0.950000;0.800000;0.950178;
1.238343;-0.199647;1.000090;0.860098;0.000000;0.950000;0.800000;0.950178;
1.238412;-0.199647;1.000090;0.860076;0.000000;0.950000;0.800000;0.950179;
1.238549;-0.199647;1.000090;0.860033;0.000000;0.950000;0.800000;0.950179;
1.238618;-0.199647;1.000090;0.860011;0.000000;0.950000;0.800000;0.950179;
