time;WT3A_WT_controlMeasurements_PPuSnRef;WT3A_WT_controlMeasurements_QPuSnRef;WT3A_WT_controlMeasurements_UPu;WT3A_WT_mechanical_omegaGenPu;WT3A_WT_mechanical_omegaWTRPu;PRefPu_step_step;WT3A_WT_terminal_V_re;WT3A_WT_terminal_V_im;WT3A_WT_terminal_i_re;WT3A_WT_terminal_i_im;
2.006296;0.589765;0.100000;1.000000;0.998374;0.984404;0.400000;1.000000;0.000000;-0.589765;0.100000;
2.006350;0.589764;0.100000;1.000000;0.998374;0.984403;0.400000;1.000000;0.000000;-0.589764;0.100000;
2.006457;0.589761;0.100000;1.000000;0.998373;0.984401;0.400000;1.000000;0.000000;-0.589761;0.100000;
2.006471;0.589761;0.100000;1.000000;0.998373;0.984400;0.400000;1.000000;0.000000;-0.589761;0.100000;
2.006498;0.589761;0.100000;1.000000;0.998373;0.984400;0.400000;1.000000;0.000000;-0.589761;0.100000;
2.006511;0.589760;0.100000;1.000000;0.998373;0.984400;0.400000;1.000000;0.000000;-0.589760;0.100000;
2.006538;0.589760;0.100000;1.000000;0.998373;0.984399;0.400000;1.000000;0.000000;-0.589760;0.100000;
2.006551;0.589759;0.100000;1.000000;0.998373;0.984399;0.400000;1.000000;0.000000;-0.589759;0.100000;
2.006578;0.589759;0.100000;1.000000;0.998373;0.984398;0.400000;1.000000;0.000000;-0.589759;0.100000;
2.006632;0.589758;0.100000;1.000000;0.998372;0.984397;0.400000;1.000000;0.000000;-0.589758;0.100000;
2.006686;0.589757;0.100000;1.000000;0.998372;0.984396;0.400000;1.000000;0.000000;-0.589757;0.100000;
2.006793;0.589755;0.100000;1.000000;0.998372;0.984394;0.400000;1.000000;0.000000;-0.589755;0.100000;
2.006901;0.589752;0.100000;1.000000;0.998371;0.984392;0.400000;1.000000;0.000000;-0.589752;0.100000;
2.007008;0.589750;0.100000;1.000000;0.998371;0.984390;0.400000;1.000000;0.000000;-0.589750;0.100000;
2.007116;0.589748;0.100000;1.000000;0.998370;0.984389;0.400000;1.000000;0.000000;-0.589748;0.100000;
2.007331;0.589744;0.100000;1.000000;0.998369;0.984385;0.400000;1.000000;0.000000;-0.589744;0.100000;
2.007546;0.589739;0.100000;1.000000;0.998368;0.984381;0.400000;1.000000;0.000000;-0.589739;0.100000;
2.007761;0.589735;0.100000;1.000000;0.998367;0.984377;0.400000;1.000000;0.000000;-0.589735;0.100000;
2.007976;0.589731;0.100000;1.000000;0.998366;0.984373;0.400000;1.000000;0.000000;-0.589731;0.100000;
2.008191;0.589726;0.100000;1.000000;0.998365;0.984369;0.400000;1.000000;0.000000;-0.589726;0.100000;
2.008406;0.589722;0.100000;1.000000;0.998364;0.984365;0.400000;1.000000;0.000000;-0.589722;0.100000;
2.008621;0.589717;0.100000;1.000000;0.998363;0.984361;0.400000;1.000000;0.000000;-0.589717;0.100000;
2.008836;0.589713;0.100000;1.000000;0.998362;0.984357;0.400000;1.000000;0.000000;-0.589713;0.100000;
2.009051;0.589708;0.100000;1.000000;0.998361;0.984353;0.400000;1.000000;0.000000;-0.589708;0.100000;
2.009266;0.589703;0.100000;1.000000;0.998360;0.984349;0.400000;1.000000;0.000000;-0.589703;0.100000;
2.009481;0.589698;0.100000;1.000000;0.998359;0.984345;0.400000;1.000000;0.000000;-0.589698;0.100000;
2.009696;0.589694;0.100000;1.000000;0.998358;0.984341;0.400000;1.000000;0.000000;-0.589694;0.100000;
2.009911;0.589689;0.100000;1.000000;0.998357;0.984337;0.400000;1.000000;0.000000;-0.589689;0.100000;
2.010126;0.589683;0.100000;1.000000;0.998356;0.984333;0.400000;1.000000;0.000000;-0.589683;0.100000;
2.010341;0.589678;0.100000;1.000000;0.998355;0.984329;0.400000;1.000000;0.000000;-0.589678;0.100000;
2.010556;0.589673;0.100000;1.000000;0.998355;0.984326;0.400000;1.000000;0.000000;-0.589673;0.100000;
2.010772;0.589668;0.100000;1.000000;0.998354;0.984322;0.400000;1.000000;0.000000;-0.589668;0.100000;
2.010987;0.589662;0.100000;1.000000;0.998353;0.984318;0.400000;1.000000;0.000000;-0.589662;0.100000;
2.011202;0.589656;0.100000;1.000000;0.998352;0.984314;0.400000;1.000000;0.000000;-0.589656;0.100000;
2.011417;0.589651;0.100000;1.000000;0.998351;0.984310;0.400000;1.000000;0.000000;-0.589651;0.100000;
2.011632;0.589645;0.100000;1.000000;0.998350;0.984306;0.400000;1.000000;0.000000;-0.589645;0.100000;
2.011847;0.589638;0.100000;1.000000;0.998349;0.984302;0.400000;1.000000;0.000000;-0.589638;0.100000;
2.012062;0.589632;0.100000;1.000000;0.998348;0.984298;0.400000;1.000000;0.000000;-0.589632;0.100000;
2.012277;0.589626;0.100000;1.000000;0.998347;0.984294;0.400000;1.000000;0.000000;-0.589626;0.100000;
2.012492;0.589619;0.100000;1.000000;0.998346;0.984290;0.400000;1.000000;0.000000;-0.589619;0.100000;
2.012707;0.589612;0.100000;1.000000;0.998345;0.984286;0.400000;1.000000;0.000000;-0.589612;0.100000;
2.013137;0.589598;0.100000;1.000000;0.998343;0.984278;0.400000;1.000000;0.000000;-0.589598;0.100000;
2.013519;0.589585;0.100000;1.000000;0.998341;0.984272;0.400000;1.000000;0.000000;-0.589585;0.100000;
2.013901;0.589571;0.100000;1.000000;0.998339;0.984265;0.400000;1.000000;0.000000;-0.589571;0.100000;
2.014283;0.589556;0.100000;1.000000;0.998337;0.984258;0.400000;1.000000;0.000000;-0.589556;0.100000;
2.014665;0.589540;0.100000;1.000000;0.998336;0.984251;0.400000;1.000000;0.000000;-0.589540;0.100000;
2.015047;0.589524;0.100000;1.000000;0.998334;0.984244;0.400000;1.000000;0.000000;-0.589524;0.100000;
2.015429;0.589507;0.100000;1.000000;0.998332;0.984237;0.400000;1.000000;0.000000;-0.589507;0.100000;
2.015811;0.589490;0.100000;1.000000;0.998330;0.984230;0.400000;1.000000;0.000000;-0.589490;0.100000;
2.015893;0.589486;0.100000;1.000000;0.998330;0.984228;0.400000;1.000000;0.000000;-0.589486;0.100000;
2.015895;0.589486;0.100000;1.000000;0.998330;0.984228;0.400000;1.000000;0.000000;-0.589486;0.100000;
2.015898;0.589485;0.100000;1.000000;0.998330;0.984228;0.400000;1.000000;0.000000;-0.589485;0.100000;
2.015904;0.589485;0.100000;1.000000;0.998330;0.984228;0.400000;1.000000;0.000000;-0.589485;0.100000;
2.015915;0.589485;0.100000;1.000000;0.998330;0.984228;0.400000;1.000000;0.000000;-0.589485;0.100000;
2.015939;0.589483;0.100000;1.000000;0.998330;0.984228;0.400000;1.000000;0.000000;-0.589483;0.100000;
2.015985;0.589481;0.100000;1.000000;0.998330;0.984227;0.400000;1.000000;0.000000;-0.589481;0.100000;
2.016079;0.589477;0.100000;1.000000;0.998329;0.984225;0.400000;1.000000;0.000000;-0.589477;0.100000;
2.016266;0.589468;0.100000;1.000000;0.998328;0.984222;0.400000;1.000000;0.000000;-0.589468;0.100000;
2.016639;0.589449;0.100000;1.000000;0.998327;0.984215;0.400000;1.000000;0.000000;-0.589449;0.100000;
2.017013;0.589429;0.100000;1.000000;0.998325;0.984208;0.400000;1.000000;0.000000;-0.589429;0.100000;
2.017761;0.589385;0.100000;1.000000;0.998322;0.984195;0.400000;1.000000;0.000000;-0.589385;0.100000;
2.018433;0.589343;0.100000;1.000000;0.998319;0.984182;0.400000;1.000000;0.000000;-0.589343;0.100000;
2.019106;0.589298;0.100000;1.000000;0.998315;0.984170;0.400000;1.000000;0.000000;-0.589298;0.100000;
2.019779;0.589250;0.100000;1.000000;0.998312;0.984158;0.400000;1.000000;0.000000;-0.589250;0.100000;
2.020452;0.589199;0.100000;1.000000;0.998309;0.984146;0.400000;1.000000;0.000000;-0.589199;0.100000;
2.021125;0.589144;0.100000;1.000000;0.998306;0.984134;0.400000;1.000000;0.000000;-0.589144;0.100000;
2.021797;0.589086;0.100000;1.000000;0.998303;0.984122;0.400000;1.000000;0.000000;-0.589086;0.100000;
2.022470;0.589024;0.100000;1.000000;0.998300;0.984110;0.400000;1.000000;0.000000;-0.589024;0.100000;
2.023143;0.588959;0.100000;1.000000;0.998297;0.984098;0.400000;1.000000;0.000000;-0.588959;0.100000;
2.023816;0.588891;0.100000;1.000000;0.998294;0.984086;0.400000;1.000000;0.000000;-0.588891;0.100000;
2.024488;0.588819;0.100000;1.000000;0.998291;0.984074;0.400000;1.000000;0.000000;-0.588819;0.100000;
2.025161;0.588743;0.100000;1.000000;0.998288;0.984062;0.400000;1.000000;0.000000;-0.588743;0.100000;
2.025834;0.588663;0.100000;1.000000;0.998285;0.984050;0.400000;1.000000;0.000000;-0.588663;0.100000;
2.026507;0.588580;0.100000;1.000000;0.998282;0.984038;0.400000;1.000000;0.000000;-0.588580;0.100000;
2.027179;0.588493;0.100000;1.000000;0.998279;0.984026;0.400000;1.000000;0.000000;-0.588493;0.100000;
2.027852;0.588403;0.100000;1.000000;0.998276;0.984014;0.400000;1.000000;0.000000;-0.588403;0.100000;
2.028525;0.588308;0.100000;1.000000;0.998273;0.984002;0.400000;1.000000;0.000000;-0.588308;0.100000;
2.029198;0.588210;0.100000;1.000000;0.998270;0.983990;0.400000;1.000000;0.000000;-0.588210;0.100000;
2.029871;0.588108;0.100000;1.000000;0.998267;0.983978;0.400000;1.000000;0.000000;-0.588108;0.100000;
2.030543;0.588002;0.100000;1.000000;0.998264;0.983966;0.400000;1.000000;0.000000;-0.588002;0.100000;
2.031216;0.587892;0.100000;1.000000;0.998261;0.983954;0.400000;1.000000;0.000000;-0.587892;0.100000;
2.031889;0.587778;0.100000;1.000000;0.998258;0.983942;0.400000;1.000000;0.000000;-0.587778;0.100000;
2.032562;0.587661;0.100000;1.000000;0.998255;0.983930;0.400000;1.000000;0.000000;-0.587661;0.100000;
2.033234;0.587540;0.100000;1.000000;0.998252;0.983918;0.400000;1.000000;0.000000;-0.587540;0.100000;
2.033907;0.587415;0.100000;1.000000;0.998249;0.983906;0.400000;1.000000;0.000000;-0.587415;0.100000;
2.034580;0.587286;0.100000;1.000000;0.998246;0.983895;0.400000;1.000000;0.000000;-0.587286;0.100000;
2.035253;0.587153;0.100000;1.000000;0.998243;0.983883;0.400000;1.000000;0.000000;-0.587153;0.100000;
2.035858;0.587031;0.100000;1.000000;0.998240;0.983872;0.400000;1.000000;0.000000;-0.587031;0.100000;
2.036464;0.586905;0.100000;1.000000;0.998237;0.983862;0.400000;1.000000;0.000000;-0.586905;0.100000;
2.037069;0.586777;0.100000;1.000000;0.998235;0.983851;0.400000;1.000000;0.000000;-0.586777;0.100000;
2.037675;0.586645;0.100000;1.000000;0.998232;0.983840;0.400000;1.000000;0.000000;-0.586645;0.100000;
2.038280;0.586511;0.100000;1.000000;0.998230;0.983830;0.400000;1.000000;0.000000;-0.586511;0.100000;
2.038886;0.586373;0.100000;1.000000;0.998227;0.983819;0.400000;1.000000;0.000000;-0.586373;0.100000;
2.039491;0.586233;0.100000;1.000000;0.998224;0.983809;0.400000;1.000000;0.000000;-0.586233;0.100000;
2.040097;0.586090;0.100000;1.000000;0.998222;0.983798;0.400000;1.000000;0.000000;-0.586090;0.100000;
2.040702;0.585943;0.100000;1.000000;0.998219;0.983787;0.400000;1.000000;0.000000;-0.585943;0.100000;
2.041308;0.585794;0.100000;1.000000;0.998217;0.983777;0.400000;1.000000;0.000000;-0.585794;0.100000;
2.041913;0.585643;0.100000;1.000000;0.998214;0.983766;0.400000;1.000000;0.000000;-0.585643;0.100000;
2.042519;0.585488;0.100000;1.000000;0.998212;0.983756;0.400000;1.000000;0.000000;-0.585488;0.100000;
2.043124;0.585331;0.100000;1.000000;0.998209;0.983745;0.400000;1.000000;0.000000;-0.585331;0.100000;
2.043730;0.585170;0.100000;1.000000;0.998207;0.983735;0.400000;1.000000;0.000000;-0.585170;0.100000;
2.044335;0.585008;0.100000;1.000000;0.998204;0.983724;0.400000;1.000000;0.000000;-0.585008;0.100000;
2.044941;0.584842;0.100000;1.000000;0.998202;0.983714;0.400000;1.000000;0.000000;-0.584842;0.100000;
2.045546;0.584674;0.100000;1.000000;0.998199;0.983704;0.400000;1.000000;0.000000;-0.584674;0.100000;
2.046152;0.584504;0.100000;1.000000;0.998197;0.983693;0.400000;1.000000;0.000000;-0.584504;0.100000;
2.046757;0.584330;0.100000;1.000000;0.998194;0.983683;0.400000;1.000000;0.000000;-0.584330;0.100000;
2.047363;0.584155;0.100000;1.000000;0.998192;0.983672;0.400000;1.000000;0.000000;-0.584155;0.100000;
2.047968;0.583976;0.100000;1.000000;0.998189;0.983662;0.400000;1.000000;0.000000;-0.583976;0.100000;
2.048574;0.583796;0.100000;1.000000;0.998187;0.983651;0.400000;1.000000;0.000000;-0.583796;0.100000;
2.049179;0.583613;0.100000;1.000000;0.998184;0.983641;0.400000;1.000000;0.000000;-0.583613;0.100000;
2.049785;0.583428;0.100000;1.000000;0.998182;0.983631;0.400000;1.000000;0.000000;-0.583428;0.100000;
2.050390;0.583240;0.100000;1.000000;0.998180;0.983620;0.400000;1.000000;0.000000;-0.583240;0.100000;
2.050996;0.583050;0.100000;1.000000;0.998177;0.983610;0.400000;1.000000;0.000000;-0.583050;0.100000;
2.051601;0.582858;0.100000;1.000000;0.998175;0.983600;0.400000;1.000000;0.000000;-0.582858;0.100000;
2.052207;0.582664;0.100000;1.000000;0.998173;0.983589;0.400000;1.000000;0.000000;-0.582664;0.100000;
2.052812;0.582467;0.100000;1.000000;0.998170;0.983579;0.400000;1.000000;0.000000;-0.582467;0.100000;
2.053418;0.582269;0.100000;1.000000;0.998168;0.983569;0.400000;1.000000;0.000000;-0.582269;0.100000;
2.053886;0.582114;0.100000;1.000000;0.998166;0.983561;0.400000;1.000000;0.000000;-0.582114;0.100000;
2.053887;0.582114;0.100000;1.000000;0.998166;0.983561;0.400000;1.000000;0.000000;-0.582114;0.100000;
2.053889;0.582113;0.100000;1.000000;0.998166;0.983561;0.400000;1.000000;0.000000;-0.582113;0.100000;
2.053892;0.582112;0.100000;1.000000;0.998166;0.983561;0.400000;1.000000;0.000000;-0.582112;0.100000;
2.053898;0.582110;0.100000;1.000000;0.998166;0.983561;0.400000;1.000000;0.000000;-0.582110;0.100000;
2.053911;0.582106;0.100000;1.000000;0.998166;0.983560;0.400000;1.000000;0.000000;-0.582106;0.100000;
2.053937;0.582097;0.100000;1.000000;0.998166;0.983560;0.400000;1.000000;0.000000;-0.582097;0.100000;
2.053988;0.582080;0.100000;1.000000;0.998166;0.983559;0.400000;1.000000;0.000000;-0.582080;0.100000;
2.054091;0.582046;0.100000;1.000000;0.998165;0.983557;0.400000;1.000000;0.000000;-0.582046;0.100000;
2.054297;0.581978;0.100000;1.000000;0.998165;0.983554;0.400000;1.000000;0.000000;-0.581978;0.100000;
2.054708;0.581840;0.100000;1.000000;0.998163;0.983547;0.400000;1.000000;0.000000;-0.581840;0.100000;
2.055119;0.581701;0.100000;1.000000;0.998162;0.983540;0.400000;1.000000;0.000000;-0.581701;0.100000;
2.055530;0.581562;0.100000;1.000000;0.998160;0.983533;0.400000;1.000000;0.000000;-0.581562;0.100000;
2.055941;0.581422;0.100000;1.000000;0.998159;0.983526;0.400000;1.000000;0.000000;-0.581422;0.100000;
2.056353;0.581281;0.100000;1.000000;0.998157;0.983519;0.400000;1.000000;0.000000;-0.581281;0.100000;
2.056764;0.581139;0.100000;1.000000;0.998156;0.983512;0.400000;1.000000;0.000000;-0.581139;0.100000;
2.057175;0.580996;0.100000;1.000000;0.998154;0.983505;0.400000;1.000000;0.000000;-0.580996;0.100000;
2.057586;0.580852;0.100000;1.000000;0.998153;0.983498;0.400000;1.000000;0.000000;-0.580852;0.100000;
2.057997;0.580708;0.100000;1.000000;0.998151;0.983491;0.400000;1.000000;0.000000;-0.580708;0.100000;
2.058408;0.580563;0.100000;1.000000;0.998150;0.983484;0.400000;1.000000;0.000000;-0.580563;0.100000;
2.058820;0.580417;0.100000;1.000000;0.998148;0.983477;0.400000;1.000000;0.000000;-0.580417;0.100000;
2.059231;0.580270;0.100000;1.000000;0.998147;0.983470;0.400000;1.000000;0.000000;-0.580270;0.100000;
2.059642;0.580122;0.100000;1.000000;0.998145;0.983464;0.400000;1.000000;0.000000;-0.580122;0.100000;
2.060053;0.579974;0.100000;1.000000;0.998144;0.983457;0.400000;1.000000;0.000000;-0.579974;0.100000;
2.060464;0.579825;0.100000;1.000000;0.998142;0.983450;0.400000;1.000000;0.000000;-0.579825;0.100000;
2.060876;0.579676;0.100000;1.000000;0.998141;0.983443;0.400000;1.000000;0.000000;-0.579676;0.100000;
2.061287;0.579526;0.100000;1.000000;0.998139;0.983436;0.400000;1.000000;0.000000;-0.579526;0.100000;
2.061698;0.579375;0.100000;1.000000;0.998138;0.983429;0.400000;1.000000;0.000000;-0.579375;0.100000;
2.062109;0.579223;0.100000;1.000000;0.998137;0.983422;0.400000;1.000000;0.000000;-0.579223;0.100000;
2.062520;0.579071;0.100000;1.000000;0.998135;0.983415;0.400000;1.000000;0.000000;-0.579071;0.100000;
2.062931;0.578919;0.100000;1.000000;0.998134;0.983408;0.400000;1.000000;0.000000;-0.578919;0.100000;
2.063343;0.578765;0.100000;1.000000;0.998132;0.983402;0.400000;1.000000;0.000000;-0.578765;0.100000;
2.063754;0.578611;0.100000;1.000000;0.998131;0.983395;0.400000;1.000000;0.000000;-0.578611;0.100000;
2.064165;0.578457;0.100000;1.000000;0.998130;0.983388;0.400000;1.000000;0.000000;-0.578457;0.100000;
2.064576;0.578302;0.100000;1.000000;0.998128;0.983381;0.400000;1.000000;0.000000;-0.578302;0.100000;
2.064987;0.578146;0.100000;1.000000;0.998127;0.983374;0.400000;1.000000;0.000000;-0.578146;0.100000;
2.065398;0.577990;0.100000;1.000000;0.998126;0.983367;0.400000;1.000000;0.000000;-0.577990;0.100000;
2.065810;0.577834;0.100000;1.000000;0.998124;0.983361;0.400000;1.000000;0.000000;-0.577834;0.100000;
2.066221;0.577676;0.100000;1.000000;0.998123;0.983354;0.400000;1.000000;0.000000;-0.577676;0.100000;
2.066632;0.577519;0.100000;1.000000;0.998122;0.983347;0.400000;1.000000;0.000000;-0.577519;0.100000;
2.067043;0.577361;0.100000;1.000000;0.998120;0.983340;0.400000;1.000000;0.000000;-0.577361;0.100000;
2.067454;0.577202;0.100000;1.000000;0.998119;0.983333;0.400000;1.000000;0.000000;-0.577202;0.100000;
2.067866;0.577043;0.100000;1.000000;0.998118;0.983327;0.400000;1.000000;0.000000;-0.577043;0.100000;
2.068277;0.576884;0.100000;1.000000;0.998117;0.983320;0.400000;1.000000;0.000000;-0.576884;0.100000;
2.068688;0.576724;0.100000;1.000000;0.998115;0.983313;0.400000;1.000000;0.000000;-0.576724;0.100000;
2.069099;0.576564;0.100000;1.000000;0.998114;0.983306;0.400000;1.000000;0.000000;-0.576564;0.100000;
2.069510;0.576404;0.100000;1.000000;0.998113;0.983300;0.400000;1.000000;0.000000;-0.576404;0.100000;
2.069921;0.576243;0.100000;1.000000;0.998111;0.983293;0.400000;1.000000;0.000000;-0.576243;0.100000;
2.070333;0.576082;0.100000;1.000000;0.998110;0.983286;0.400000;1.000000;0.000000;-0.576082;0.100000;
2.070744;0.575920;0.100000;1.000000;0.998109;0.983279;0.400000;1.000000;0.000000;-0.575920;0.100000;
2.071155;0.575758;0.100000;1.000000;0.998108;0.983273;0.400000;1.000000;0.000000;-0.575758;0.100000;
2.071566;0.575596;0.100000;1.000000;0.998107;0.983266;0.400000;1.000000;0.000000;-0.575596;0.100000;
2.071977;0.575434;0.100000;1.000000;0.998105;0.983259;0.400000;1.000000;0.000000;-0.575434;0.100000;
2.072388;0.575271;0.100000;1.000000;0.998104;0.983252;0.400000;1.000000;0.000000;-0.575271;0.100000;
2.072800;0.575108;0.100000;1.000000;0.998103;0.983246;0.400000;1.000000;0.000000;-0.575108;0.100000;
2.073211;0.574945;0.100000;1.000000;0.998102;0.983239;0.400000;1.000000;0.000000;-0.574945;0.100000;
2.073622;0.574781;0.100000;1.000000;0.998101;0.983232;0.400000;1.000000;0.000000;-0.574781;0.100000;
2.074033;0.574618;0.100000;1.000000;0.998099;0.983226;0.400000;1.000000;0.000000;-0.574618;0.100000;
2.074444;0.574454;0.100000;1.000000;0.998098;0.983219;0.400000;1.000000;0.000000;-0.574454;0.100000;
2.074855;0.574290;0.100000;1.000000;0.998097;0.983212;0.400000;1.000000;0.000000;-0.574290;0.100000;
2.075267;0.574125;0.100000;1.000000;0.998096;0.983205;0.400000;1.000000;0.000000;-0.574125;0.100000;
2.075678;0.573961;0.100000;1.000000;0.998095;0.983199;0.400000;1.000000;0.000000;-0.573961;0.100000;
2.076089;0.573796;0.100000;1.000000;0.998094;0.983192;0.400000;1.000000;0.000000;-0.573796;0.100000;
2.076500;0.573631;0.100000;1.000000;0.998093;0.983185;0.400000;1.000000;0.000000;-0.573631;0.100000;
2.076911;0.573466;0.100000;1.000000;0.998091;0.983179;0.400000;1.000000;0.000000;-0.573466;0.100000;
2.077323;0.573301;0.100000;1.000000;0.998090;0.983172;0.400000;1.000000;0.000000;-0.573301;0.100000;
2.077734;0.573136;0.100000;1.000000;0.998089;0.983166;0.400000;1.000000;0.000000;-0.573136;0.100000;
2.078145;0.572971;0.100000;1.000000;0.998088;0.983159;0.400000;1.000000;0.000000;-0.572971;0.100000;
2.078556;0.572806;0.100000;1.000000;0.998087;0.983152;0.400000;1.000000;0.000000;-0.572806;0.100000;
2.078967;0.572640;0.100000;1.000000;0.998086;0.983146;0.400000;1.000000;0.000000;-0.572640;0.100000;
2.079378;0.572475;0.100000;1.000000;0.998085;0.983139;0.400000;1.000000;0.000000;-0.572475;0.100000;
2.079790;0.572309;0.100000;1.000000;0.998084;0.983132;0.400000;1.000000;0.000000;-0.572309;0.100000;
2.080201;0.572144;0.100000;1.000000;0.998083;0.983126;0.400000;1.000000;0.000000;-0.572144;0.100000;
2.080612;0.571978;0.100000;1.000000;0.998082;0.983119;0.400000;1.000000;0.000000;-0.571978;0.100000;
2.081023;0.571813;0.100000;1.000000;0.998081;0.983113;0.400000;1.000000;0.000000;-0.571813;0.100000;
2.081434;0.571647;0.100000;1.000000;0.998080;0.983106;0.400000;1.000000;0.000000;-0.571647;0.100000;
2.081845;0.571481;0.100000;1.000000;0.998079;0.983100;0.400000;1.000000;0.000000;-0.571481;0.100000;
2.082257;0.571316;0.100000;1.000000;0.998078;0.983093;0.400000;1.000000;0.000000;-0.571316;0.100000;
2.082668;0.571150;0.100000;1.000000;0.998077;0.983086;0.400000;1.000000;0.000000;-0.571150;0.100000;
2.083079;0.570985;0.100000;1.000000;0.998076;0.983080;0.400000;1.000000;0.000000;-0.570985;0.100000;
2.083490;0.570819;0.100000;1.000000;0.998075;0.983073;0.400000;1.000000;0.000000;-0.570819;0.100000;
2.083901;0.570654;0.100000;1.000000;0.998074;0.983067;0.400000;1.000000;0.000000;-0.570654;0.100000;
2.084724;0.570323;0.100000;1.000000;0.998072;0.983054;0.400000;1.000000;0.000000;-0.570323;0.100000;
2.085439;0.570036;0.100000;1.000000;0.998070;0.983042;0.400000;1.000000;0.000000;-0.570036;0.100000;
2.086155;0.569749;0.100000;1.000000;0.998069;0.983031;0.400000;1.000000;0.000000;-0.569749;0.100000;
2.086870;0.569462;0.100000;1.000000;0.998067;0.983020;0.400000;1.000000;0.000000;-0.569462;0.100000;
2.087586;0.569176;0.100000;1.000000;0.998066;0.983008;0.400000;1.000000;0.000000;-0.569176;0.100000;
