time;WPP4A_WPP_elecMeasurements_PPu;WPP4A_WPP_elecMeasurements_QPu;WPP4A_WPP_elecMeasurements_UPu;WPP4A_WPP_elecMeasurements_UPhase;Tfo_transformer_P1Pu;Tfo_transformer_Q1Pu;Tfo_transformer_U1Pu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_theta;WPP4A_WPP_wPPControl_measurements_UPu;
6.059732;0.710093;-0.024897;0.756849;0.274968;-0.710093;0.068964;0.759943;-0.068964;0.710093;0.213199;0.759943;
6.060756;0.710719;-0.025176;0.756689;0.275324;-0.710719;0.069340;0.759805;-0.069340;0.710719;0.213476;0.759805;
6.061780;0.711347;-0.025448;0.756532;0.275679;-0.711347;0.069711;0.759670;-0.069711;0.711347;0.213753;0.759670;
6.063828;0.712608;-0.025973;0.756223;0.276390;-0.712608;0.070431;0.759403;-0.070431;0.712608;0.214306;0.759403;
6.065876;0.713876;-0.026470;0.755923;0.277099;-0.713876;0.071124;0.759144;-0.071124;0.713876;0.214859;0.759144;
6.067924;0.715152;-0.026939;0.755633;0.277808;-0.715152;0.071788;0.758892;-0.071788;0.715152;0.215412;0.758892;
6.069972;0.716434;-0.027379;0.755352;0.278516;-0.716434;0.072425;0.758648;-0.072425;0.716434;0.215964;0.758648;
6.074068;0.719018;-0.028188;0.754813;0.279929;-0.719018;0.073628;0.758178;-0.073628;0.719018;0.217068;0.758178;
6.078164;0.721622;-0.028916;0.754300;0.281341;-0.721622;0.074751;0.757728;-0.074751;0.721622;0.218171;0.757728;
6.082260;0.724240;-0.029583;0.753807;0.282750;-0.724240;0.075815;0.757294;-0.075815;0.724240;0.219273;0.757294;
6.086356;0.726866;-0.030207;0.753326;0.284159;-0.726866;0.076837;0.756870;-0.076837;0.726866;0.220375;0.756870;
6.090452;0.729496;-0.030803;0.752853;0.285568;-0.729496;0.077832;0.756452;-0.077832;0.729496;0.221476;0.756452;
6.094548;0.732126;-0.031382;0.752384;0.286976;-0.732126;0.078813;0.756037;-0.078813;0.732126;0.222578;0.756037;
6.098644;0.734752;-0.031952;0.751917;0.288385;-0.734752;0.079786;0.755623;-0.079786;0.734752;0.223680;0.755623;
6.106836;0.739993;-0.033082;0.750980;0.291205;-0.739993;0.081726;0.754792;-0.081726;0.739993;0.225884;0.754792;
6.110096;0.742073;-0.033528;0.750606;0.292327;-0.742073;0.082497;0.754460;-0.082497;0.742073;0.226761;0.754460;
6.110224;0.742154;-0.033546;0.750591;0.292371;-0.742154;0.082528;0.754447;-0.082528;0.742154;0.226795;0.754447;
6.110352;0.742233;-0.033564;0.750576;0.292414;-0.742233;0.082558;0.754434;-0.082558;0.742233;0.226829;0.754434;
6.110608;0.742389;-0.033601;0.750547;0.292499;-0.742389;0.082620;0.754408;-0.082620;0.742389;0.226895;0.754408;
6.111120;0.742686;-0.033680;0.750487;0.292663;-0.742686;0.082746;0.754356;-0.082746;0.742686;0.227023;0.754356;
6.112144;0.743228;-0.033852;0.750368;0.292967;-0.743228;0.083007;0.754251;-0.083007;0.743228;0.227260;0.754251;
6.114192;0.744128;-0.034242;0.750130;0.293496;-0.744128;0.083549;0.754045;-0.083549;0.744128;0.227670;0.754045;
6.116240;0.744737;-0.034689;0.749898;0.293891;-0.744737;0.084110;0.753848;-0.084110;0.744737;0.227973;0.753848;
6.118288;0.745209;-0.035149;0.749674;0.294222;-0.745209;0.084665;0.753659;-0.084665;0.745209;0.228226;0.753659;
6.120336;0.745573;-0.035613;0.749459;0.294500;-0.745573;0.085209;0.753479;-0.085209;0.745573;0.228437;0.753479;
6.124432;0.746109;-0.036535;0.749050;0.294959;-0.746109;0.086262;0.753137;-0.086262;0.746109;0.228782;0.753137;
6.128528;0.746395;-0.037439;0.748672;0.295291;-0.746395;0.087261;0.752825;-0.087261;0.746395;0.229028;0.752825;
6.136720;0.746544;-0.039167;0.747989;0.295729;-0.746544;0.089111;0.752264;-0.089111;0.746544;0.229342;0.752264;
6.144093;0.746355;-0.040650;0.747433;0.295947;-0.746355;0.090653;0.751812;-0.090653;0.746355;0.229488;0.751812;
6.151466;0.746016;-0.042094;0.746906;0.296082;-0.746016;0.092133;0.751385;-0.092133;0.746016;0.229569;0.751385;
6.158838;0.745599;-0.043525;0.746391;0.296176;-0.745599;0.093589;0.750970;-0.093589;0.745599;0.229617;0.750970;
6.166211;0.745139;-0.044958;0.745880;0.296250;-0.745139;0.095040;0.750557;-0.095040;0.745139;0.229650;0.750557;
6.173584;0.744655;-0.046393;0.745368;0.296313;-0.744655;0.096491;0.750145;-0.096491;0.744655;0.229673;0.750145;
6.180957;0.744158;-0.047830;0.744857;0.296369;-0.744158;0.097942;0.749734;-0.097942;0.744158;0.229692;0.749734;
6.195702;0.743155;-0.050686;0.743840;0.296476;-0.743155;0.100826;0.748915;-0.100826;0.743155;0.229724;0.748915;
6.210448;0.742154;-0.053500;0.742836;0.296576;-0.742154;0.103668;0.748106;-0.103668;0.742154;0.229752;0.748106;
6.225194;0.741164;-0.056282;0.741840;0.296676;-0.741164;0.106479;0.747305;-0.106479;0.741164;0.229780;0.747305;
6.249999;0.739536;-0.060845;0.740201;0.296842;-0.739536;0.111093;0.745986;-0.111093;0.739536;0.229827;0.745986;
6.249999;1.002770;-0.165109;1.013762;0.215743;-1.002770;0.215357;1.023101;-0.215357;1.002770;0.167383;1.023101;
6.250014;1.002824;-0.164992;1.013794;0.215746;-1.002824;0.215241;1.023127;-0.215241;1.002824;0.167386;1.023127;
6.250142;1.003225;-0.164069;1.014049;0.215766;-1.003225;0.214317;1.023336;-0.214317;1.003225;0.167409;1.023336;
6.250270;1.003530;-0.163254;1.014278;0.215770;-1.003530;0.213495;1.023522;-0.213495;1.003530;0.167418;1.023522;
6.250398;1.003742;-0.162544;1.014480;0.215759;-1.003742;0.212774;1.023687;-0.212774;1.003742;0.167414;1.023687;
6.250590;1.003892;-0.161669;1.014734;0.215715;-1.003892;0.211876;1.023896;-0.211876;1.003892;0.167385;1.023896;
6.250705;1.003889;-0.161252;1.014860;0.215674;-1.003889;0.211439;1.024000;-0.211439;1.003889;0.167355;1.024000;
6.250820;1.003819;-0.160913;1.014966;0.215622;-1.003819;0.211077;1.024087;-0.211077;1.003819;0.167316;1.024087;
6.250936;1.003684;-0.160650;1.015052;0.215560;-1.003684;0.210789;1.024160;-0.210789;1.003684;0.167268;1.024160;
6.251051;1.003486;-0.160462;1.015120;0.215488;-1.003486;0.210572;1.024216;-0.210572;1.003486;0.167211;1.024216;
6.251166;1.003227;-0.160347;1.015168;0.215407;-1.003227;0.210425;1.024259;-0.210425;1.003227;0.167146;1.024259;
6.251281;1.002908;-0.160303;1.015199;0.215316;-1.002908;0.210346;1.024286;-0.210346;1.002908;0.167074;1.024286;
6.251396;1.002533;-0.160329;1.015212;0.215216;-1.002533;0.210335;1.024299;-0.210335;1.002533;0.166994;1.024299;
6.251512;1.002101;-0.160422;1.015208;0.215108;-1.002101;0.210388;1.024299;-0.210388;1.002101;0.166906;1.024299;
6.251742;1.001081;-0.160803;1.015150;0.214868;-1.001081;0.210681;1.024258;-0.210681;1.001081;0.166710;1.024258;
6.251972;0.999861;-0.161433;1.015028;0.214597;-0.999861;0.211215;1.024165;-0.211215;0.999861;0.166488;1.024165;
6.252139;0.998859;-0.162039;1.014901;0.214383;-0.998859;0.211746;1.024067;-0.211746;0.998859;0.166311;1.024067;
6.252139;0.998859;-0.162039;1.014901;0.214383;-0.998859;0.211746;1.024067;-0.211745;0.998859;0.166311;1.024067;
6.252267;0.998024;-0.162588;1.014782;0.214209;-0.998024;0.212234;1.023974;-0.212234;0.998024;0.166168;1.023974;
6.252395;0.997137;-0.163205;1.014645;0.214028;-0.997137;0.212788;1.023867;-0.212788;0.997137;0.166017;1.023867;
6.252651;0.995214;-0.164632;1.014321;0.213642;-0.995214;0.214083;1.023613;-0.214083;0.995214;0.165698;1.023613;
6.252907;0.993104;-0.166308;1.013933;0.213230;-0.993104;0.215620;1.023307;-0.215620;0.993104;0.165354;1.023307;
6.253030;0.992032;-0.167191;1.013726;0.213024;-0.992032;0.216434;1.023143;-0.216434;0.992032;0.165182;1.023143;
6.253158;0.990869;-0.168174;1.013493;0.212802;-0.990869;0.217343;1.022959;-0.217343;0.990869;0.164997;1.022959;
6.253286;0.989666;-0.169210;1.013247;0.212575;-0.989666;0.218305;1.022763;-0.218305;0.989666;0.164807;1.022763;
6.253542;0.987150;-0.171437;1.012713;0.212104;-0.987150;0.220378;1.022339;-0.220378;0.987150;0.164413;1.022339;
6.253981;0.982537;-0.175683;1.011682;0.211257;-0.982537;0.224351;1.021520;-0.224351;0.982537;0.163703;1.021520;
6.254109;0.981116;-0.177027;1.011353;0.211000;-0.981116;0.225613;1.021258;-0.225613;0.981116;0.163486;1.021258;
6.254175;0.980369;-0.177739;1.011178;0.210865;-0.980369;0.226283;1.021118;-0.226283;0.980369;0.163373;1.021118;
6.254239;0.979644;-0.178430;1.011009;0.210734;-0.979644;0.226933;1.020983;-0.226933;0.979644;0.163263;1.020983;
6.254431;0.977454;-0.180480;1.010507;0.210335;-0.977454;0.228858;1.020584;-0.228858;0.977454;0.162928;1.020584;
6.254687;0.974510;-0.183161;1.009854;0.209791;-0.974510;0.231367;1.020064;-0.231367;0.974510;0.162472;1.020064;
6.255199;0.968561;-0.188342;1.008602;0.208667;-0.968561;0.236194;1.019071;-0.236194;0.968561;0.161533;1.019071;
6.256223;0.956559;-0.198005;1.006302;0.206322;-0.956559;0.245120;1.017251;-0.245120;0.956559;0.159583;1.017251;
6.256419;0.954261;-0.199753;1.005891;0.205863;-0.954261;0.246724;1.016927;-0.246724;0.954261;0.159202;1.016927;
6.256419;0.954262;-0.199753;1.005891;0.205863;-0.954262;0.246724;1.016927;-0.246724;0.954262;0.159202;1.016927;
6.256547;0.952750;-0.200874;1.005629;0.205558;-0.952750;0.247749;1.016720;-0.247749;0.952750;0.158950;1.016720;
6.256675;0.951239;-0.201981;1.005371;0.205252;-0.951239;0.248760;1.016517;-0.248760;0.951239;0.158696;1.016517;
6.256931;0.948223;-0.204155;1.004866;0.204637;-0.948223;0.250741;1.016120;-0.250741;0.948223;0.158188;1.016120;
6.257443;0.942226;-0.208341;1.003900;0.203401;-0.942226;0.254540;1.015362;-0.254540;0.942226;0.157166;1.015362;
6.257955;0.936286;-0.212317;1.002992;0.202160;-0.936286;0.258128;1.014651;-0.258128;0.936286;0.156143;1.014651;
6.258979;0.924666;-0.219675;1.001335;0.199688;-0.924666;0.264718;1.013356;-0.264718;0.924666;0.154109;1.013356;
6.259000;0.924432;-0.219818;1.001303;0.199638;-0.924432;0.264845;1.013331;-0.264845;0.924432;0.154068;1.013331;
6.259022;0.924190;-0.219964;1.001270;0.199586;-0.924190;0.264975;1.013306;-0.264975;0.924190;0.154025;1.013306;
6.259022;0.924190;-0.219964;1.001270;0.199586;-0.924190;0.264976;1.013306;-0.264976;0.924190;0.154025;1.013306;
6.259031;0.924086;-0.220037;1.001253;0.199564;-0.924086;0.265041;1.013293;-0.265041;0.924086;0.154008;1.013293;
6.259095;0.923345;-0.220550;1.001133;0.199411;-0.923345;0.265509;1.013198;-0.265509;0.923345;0.153881;1.013198;
6.259287;0.921137;-0.222061;1.000782;0.198952;-0.921137;0.266881;1.012922;-0.266881;0.921137;0.153502;1.012922;
6.259543;0.918227;-0.224008;1.000332;0.198342;-0.918227;0.268644;1.012569;-0.268644;0.918227;0.153000;1.012569;
6.260055;0.912527;-0.227671;0.999493;0.197132;-0.912527;0.271942;1.011912;-0.271942;0.912527;0.152005;1.011912;
6.260567;0.906990;-0.231037;0.998734;0.195939;-0.906990;0.274948;1.011321;-0.274948;0.906990;0.151025;1.011321;
6.261591;0.896425;-0.236956;0.997435;0.193612;-0.896425;0.280164;1.010313;-0.280164;0.896425;0.149119;1.010313;
6.262615;0.886535;-0.241878;0.996401;0.191374;-0.886535;0.284406;1.009519;-0.284406;0.886535;0.147293;1.009519;
6.263639;0.877315;-0.245922;0.995598;0.189237;-0.877315;0.287798;1.008911;-0.287798;0.877315;0.145553;1.008911;
6.264663;0.868752;-0.249202;0.994994;0.187208;-0.868752;0.290456;1.008462;-0.290456;0.868752;0.143905;1.008462;
6.264949;0.866477;-0.249999;0.994856;0.186662;-0.866477;0.291084;1.008361;-0.291084;0.866477;0.143462;1.008361;
6.264949;0.866478;-0.249998;0.994856;0.186662;-0.866478;0.291084;1.008361;-0.291084;0.866478;0.143462;1.008361;
6.265077;0.865476;-0.250334;0.994799;0.186420;-0.865476;0.291345;1.008320;-0.291345;0.865476;0.143266;1.008320;
6.265205;0.864484;-0.250659;0.994746;0.186180;-0.864484;0.291596;1.008282;-0.291596;0.864484;0.143071;1.008282;
6.265461;0.862528;-0.251283;0.994645;0.185705;-0.862528;0.292073;1.008210;-0.292073;0.862528;0.142686;1.008210;
6.265973;0.858732;-0.252424;0.994471;0.184777;-0.858732;0.292928;1.008087;-0.292928;0.858732;0.141935;1.008087;
6.266997;0.851586;-0.254327;0.994216;0.183009;-0.851586;0.294282;1.007917;-0.294282;0.851586;0.140505;1.007917;
6.268021;0.845015;-0.255772;0.994073;0.181355;-0.845015;0.295211;1.007834;-0.295211;0.845015;0.139170;1.007834;
6.269045;0.838987;-0.256821;0.994024;0.179815;-0.838987;0.295778;1.007826;-0.295778;0.838987;0.137929;1.007826;
6.270053;0.833552;-0.257524;0.994053;0.178405;-0.833552;0.296037;1.007879;-0.296037;0.833552;0.136794;1.007879;
6.270053;0.833552;-0.257524;0.994053;0.178405;-0.833552;0.296037;1.007879;-0.296040;0.833552;0.136794;1.007879;
6.270181;0.832898;-0.257590;0.994062;0.178234;-0.832898;0.296049;1.007890;-0.296049;0.832898;0.136656;1.007890;
6.270309;0.832251;-0.257651;0.994072;0.178065;-0.832251;0.296057;1.007901;-0.296057;0.832251;0.136520;1.007901;
6.270565;0.830979;-0.257762;0.994095;0.177730;-0.830979;0.296062;1.007927;-0.296062;0.830979;0.136251;1.007927;
6.271077;0.828522;-0.257936;0.994151;0.177081;-0.828522;0.296030;1.007986;-0.296030;0.828522;0.135729;1.007986;
6.272101;0.823938;-0.258116;0.994300;0.175858;-0.823938;0.295820;1.008132;-0.295820;0.823938;0.134747;1.008132;
6.273125;0.819775;-0.258095;0.994491;0.174731;-0.819775;0.295438;1.008310;-0.295438;0.819775;0.133844;1.008310;
6.274149;0.816004;-0.257904;0.994715;0.173697;-0.816004;0.294913;1.008513;-0.294913;0.816004;0.133015;1.008513;
6.275173;0.812598;-0.257571;0.994966;0.172750;-0.812598;0.294272;1.008737;-0.294272;0.812598;0.132258;1.008736;
6.276197;0.809532;-0.257121;0.995237;0.171886;-0.809532;0.293539;1.008975;-0.293539;0.809532;0.131566;1.008975;
6.277221;0.806780;-0.256576;0.995523;0.171099;-0.806780;0.292735;1.009223;-0.292735;0.806780;0.130938;1.009223;
6.278245;0.804320;-0.255955;0.995819;0.170384;-0.804320;0.291877;1.009479;-0.291877;0.804320;0.130368;1.009479;
6.279269;0.802128;-0.255274;0.996122;0.169737;-0.802128;0.290979;1.009738;-0.290979;0.802128;0.129852;1.009738;
6.280293;0.800185;-0.254548;0.996427;0.169154;-0.800185;0.290055;1.009999;-0.290055;0.800185;0.129388;1.009999;
6.281317;0.798471;-0.253787;0.996733;0.168629;-0.798471;0.289116;1.010258;-0.289116;0.798471;0.128971;1.010258;
6.282341;0.796968;-0.253004;0.997036;0.168160;-0.796968;0.288171;1.010514;-0.288171;0.796968;0.128599;1.010514;
6.282797;0.796359;-0.252652;0.997169;0.167967;-0.796359;0.287752;1.010627;-0.287752;0.796359;0.128446;1.010627;
6.282925;0.796196;-0.252553;0.997207;0.167915;-0.796196;0.287634;1.010658;-0.287634;0.796196;0.128405;1.010658;
6.283053;0.796037;-0.252452;0.997244;0.167864;-0.796037;0.287516;1.010690;-0.287516;0.796037;0.128364;1.010690;
6.283309;0.795726;-0.252251;0.997319;0.167764;-0.795726;0.287279;1.010753;-0.287279;0.795726;0.128285;1.010753;
6.283821;0.795137;-0.251848;0.997467;0.167572;-0.795137;0.286808;1.010877;-0.286808;0.795137;0.128133;1.010877;
6.284845;0.794085;-0.251041;0.997758;0.167223;-0.794085;0.285876;1.011121;-0.285876;0.794085;0.127857;1.011121;
6.286893;0.792427;-0.249442;0.998316;0.166645;-0.792427;0.284066;1.011588;-0.284066;0.792427;0.127402;1.011588;
6.288941;0.791304;-0.247883;0.998838;0.166215;-0.791304;0.282344;1.012022;-0.282344;0.791304;0.127065;1.012022;
6.290989;0.790638;-0.246387;0.999323;0.165913;-0.790638;0.280725;1.012423;-0.280725;0.790638;0.126830;1.012423;
6.293037;0.790360;-0.244970;0.999767;0.165721;-0.790360;0.279219;1.012790;-0.279219;0.790360;0.126683;1.012790;
6.295085;0.790411;-0.243640;1.000170;0.165625;-0.790411;0.277834;1.013121;-0.277834;0.790411;0.126613;1.013121;
6.297133;0.790739;-0.242404;1.000533;0.165610;-0.790739;0.276569;1.013418;-0.276569;0.790739;0.126608;1.013418;
6.299181;0.791302;-0.241264;1.000857;0.165666;-0.791302;0.275424;1.013681;-0.275424;0.791302;0.126658;1.013681;
6.301229;0.792064;-0.240217;1.001145;0.165783;-0.792064;0.274393;1.013914;-0.274393;0.792064;0.126758;1.013914;
6.303277;0.792995;-0.239263;1.001398;0.165952;-0.792995;0.273472;1.014117;-0.273472;0.792995;0.126899;1.014117;
6.305325;0.794069;-0.238397;1.001617;0.166167;-0.794069;0.272655;1.014293;-0.272655;0.794069;0.127076;1.014293;
6.307373;0.795266;-0.237613;1.001807;0.166421;-0.795266;0.271935;1.014443;-0.271935;0.795266;0.127284;1.014443;
6.309421;0.796567;-0.236909;1.001968;0.166709;-0.796567;0.271305;1.014569;-0.271305;0.796567;0.127520;1.014569;
6.311469;0.797958;-0.236277;1.002103;0.167027;-0.797958;0.270760;1.014674;-0.270760;0.797958;0.127779;1.014674;
6.313517;0.799426;-0.235713;1.002214;0.167372;-0.799426;0.270292;1.014758;-0.270292;0.799426;0.128059;1.014758;
6.315565;0.800960;-0.235212;1.002304;0.167739;-0.800960;0.269895;1.014824;-0.269895;0.800960;0.128357;1.014824;
6.315959;0.801262;-0.235122;1.002319;0.167812;-0.801262;0.269826;1.014835;-0.269826;0.801262;0.128416;1.014835;
6.316087;0.801361;-0.235093;1.002323;0.167836;-0.801361;0.269804;1.014838;-0.269804;0.801361;0.128435;1.014838;
6.316215;0.801460;-0.235065;1.002328;0.167860;-0.801460;0.269783;1.014842;-0.269783;0.801460;0.128455;1.014842;
6.316471;0.801658;-0.235009;1.002337;0.167908;-0.801658;0.269741;1.014848;-0.269741;0.801658;0.128494;1.014848;
6.316983;0.802058;-0.234900;1.002354;0.168006;-0.802058;0.269660;1.014860;-0.269660;0.802058;0.128573;1.014860;
6.318007;0.802867;-0.234691;1.002384;0.168204;-0.802867;0.269509;1.014881;-0.269509;0.802867;0.128733;1.014881;
6.320055;0.804519;-0.234312;1.002431;0.168613;-0.804519;0.269249;1.014912;-0.269249;0.804519;0.129064;1.014912;
6.324151;0.807939;-0.233688;1.002479;0.169473;-0.807939;0.268882;1.014934;-0.268882;0.807939;0.129758;1.014934;
6.327035;0.810425;-0.233347;1.002479;0.170107;-0.810425;0.268733;1.014923;-0.268733;0.810425;0.130270;1.014923;
6.327035;0.810426;-0.233347;1.002479;0.170107;-0.810426;0.268733;1.014923;-0.268733;0.810426;0.130270;1.014923;
6.327163;0.810538;-0.233333;1.002478;0.170136;-0.810538;0.268729;1.014921;-0.268729;0.810538;0.130293;1.014921;
6.327291;0.810650;-0.233320;1.002477;0.170165;-0.810650;0.268724;1.014920;-0.268724;0.810650;0.130317;1.014920;
6.327547;0.810875;-0.233295;1.002476;0.170223;-0.810875;0.268716;1.014918;-0.268716;0.810875;0.130363;1.014918;
6.328059;0.811325;-0.233245;1.002472;0.170339;-0.811325;0.268702;1.014913;-0.268702;0.811325;0.130457;1.014913;
6.329083;0.812231;-0.233153;1.002462;0.170573;-0.812231;0.268682;1.014900;-0.268682;0.812231;0.130645;1.014900;
6.331131;0.814060;-0.232991;1.002435;0.171048;-0.814060;0.268666;1.014869;-0.268666;0.814060;0.131028;1.014869;
6.335227;0.817776;-0.232752;1.002351;0.172020;-0.817776;0.268729;1.014781;-0.268729;0.817776;0.131810;1.014781;
6.339323;0.821559;-0.232613;1.002232;0.173019;-0.821559;0.268904;1.014665;-0.268904;0.821559;0.132614;1.014665;
6.343419;0.825397;-0.232560;1.002084;0.174041;-0.825397;0.269175;1.014524;-0.269175;0.825397;0.133436;1.014524;
6.347515;0.829278;-0.232578;1.001911;0.175082;-0.829278;0.269526;1.014362;-0.269526;0.829278;0.134272;1.014362;
6.351611;0.833195;-0.232656;1.001716;0.176138;-0.833195;0.269945;1.014182;-0.269945;0.833195;0.135120;1.014182;
6.352706;0.834247;-0.232686;1.001661;0.176423;-0.834247;0.270067;1.014131;-0.270067;0.834247;0.135348;1.014131;
6.352707;0.834248;-0.232686;1.001661;0.176423;-0.834248;0.270067;1.014131;-0.270067;0.834248;0.135349;1.014131;
6.352835;0.834371;-0.232690;1.001654;0.176457;-0.834371;0.270082;1.014125;-0.270082;0.834371;0.135375;1.014125;
6.352963;0.834494;-0.232694;1.001648;0.176490;-0.834494;0.270097;1.014119;-0.270097;0.834494;0.135402;1.014119;
6.353219;0.834741;-0.232702;1.001635;0.176557;-0.834741;0.270126;1.014107;-0.270126;0.834741;0.135456;1.014107;
6.353731;0.835233;-0.232718;1.001608;0.176690;-0.835233;0.270186;1.014083;-0.270186;0.835233;0.135563;1.014083;
6.354755;0.836216;-0.232754;1.001554;0.176957;-0.836216;0.270309;1.014033;-0.270309;0.836216;0.135777;1.014033;
6.356803;0.838180;-0.232834;1.001443;0.177491;-0.838180;0.270563;1.013932;-0.270563;0.838180;0.136205;1.013932;
6.360899;0.842095;-0.233027;1.001210;0.178559;-0.842095;0.271106;1.013720;-0.271106;0.842095;0.137062;1.013720;
6.369091;0.849886;-0.233508;1.000713;0.180696;-0.849886;0.272294;1.013270;-0.272294;0.849886;0.138775;1.013270;
6.377283;0.857633;-0.234088;1.000181;0.182834;-0.857633;0.273591;1.012791;-0.273591;0.857633;0.140489;1.012791;
6.385475;0.865348;-0.234736;0.999624;0.184975;-0.865348;0.274962;1.012291;-0.274962;0.865348;0.142204;1.012291;
6.393667;0.873038;-0.235425;0.999048;0.187117;-0.873038;0.276384;1.011775;-0.276384;0.873038;0.143919;1.011775;
6.401859;0.880706;-0.236139;0.998460;0.189261;-0.880706;0.277838;1.011248;-0.277838;0.880706;0.145635;1.011248;
6.410051;0.888356;-0.236865;0.997863;0.191407;-0.888356;0.279310;1.010712;-0.279310;0.888356;0.147351;1.010712;
6.426435;0.903616;-0.238300;0.996656;0.195700;-0.903616;0.282259;1.009629;-0.282259;0.903616;0.150785;1.009629;
6.442819;0.918828;-0.239685;0.995441;0.199997;-0.918828;0.285184;1.008536;-0.285184;0.918828;0.154220;1.008536;
6.459203;0.934003;-0.240982;0.994229;0.204297;-0.934003;0.288046;1.007443;-0.288046;0.934003;0.157656;1.007443;
6.468707;0.942792;-0.241682;0.993531;0.206792;-0.942792;0.289664;1.006812;-0.289664;0.942792;0.159649;1.006812;
6.468707;0.942793;-0.241682;0.993531;0.206792;-0.942793;0.289664;1.006812;-0.289664;0.942793;0.159649;1.006812;
6.468835;0.942911;-0.241691;0.993521;0.206826;-0.942911;0.289686;1.006804;-0.289686;0.942911;0.159676;1.006804;
6.468963;0.943029;-0.241700;0.993512;0.206860;-0.943029;0.289707;1.006795;-0.289707;0.943029;0.159703;1.006795;
6.469219;0.943266;-0.241719;0.993493;0.206927;-0.943266;0.289751;1.006778;-0.289751;0.943266;0.159757;1.006778;
6.469552;0.943574;-0.241743;0.993469;0.207014;-0.943574;0.289807;1.006756;-0.289807;0.943574;0.159827;1.006756;
6.469680;0.943693;-0.241752;0.993459;0.207048;-0.943693;0.289829;1.006747;-0.289829;0.943693;0.159854;1.006747;
6.469764;0.943770;-0.241758;0.993453;0.207070;-0.943770;0.289843;1.006742;-0.289843;0.943770;0.159871;1.006742;
6.469796;0.943799;-0.241760;0.993451;0.207078;-0.943799;0.289848;1.006740;-0.289848;0.943799;0.159878;1.006740;
