time;Generator_generator_UPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_PGenPu;Generator_generator_QGenPu;NETWORK_Load1_P;NETWORK_Load1_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load4_P;NETWORK_Load4_Q;NETWORK_Transformer_i1_value;NETWORK_Transformer_i2_value;NETWORK_Transformer_P1_value;NETWORK_Transformer_P2_value;NETWORK_Transformer_Q1_value;NETWORK_Transformer_Q2_value;NETWORK_Transformer_iS1ToS2Side1_value;NETWORK_Transformer_iS2ToS1Side1_value;NETWORK_Transformer_iS1ToS2Side2_value;NETWORK_Transformer_iS2ToS1Side2_value;NETWORK_Transformer_iSide1_value;NETWORK_Transformer_iSide2_value;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
52.1684531194;0.9999998053;7.0596984865;1.5937060415;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929684;2368.3035929684;-2368.8007097201;2368.8007097201;2368.3035929684;2368.8007097201;0.9931670670;-0.8918664360;0.9999998053;0.2449770831;
52.1750886394;0.9999998052;7.0596984771;1.5937060470;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969906;-0.0051052457;0.0059370644;-2368.3035900450;2368.3035900450;-2368.8007067961;2368.8007067961;2368.3035900450;2368.8007067961;0.9931670670;23.0064559456;0.9999998052;24.1432994630;
52.1784063994;0.9999998054;7.0596984872;1.5937060418;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929721;2368.3035929721;-2368.8007097239;2368.8007097239;2368.3035929721;2368.8007097239;0.9931670671;34.9556149440;0.9999998054;36.0924584630;
52.1850419194;0.9999998053;7.0596984778;1.5937060473;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969906;-0.0051052457;0.0059370644;-2368.3035900488;2368.3035900488;-2368.8007067998;2368.8007067998;2368.3035900488;2368.8007067998;0.9931670671;58.8539286365;0.9999998053;59.9907721537;
52.1883596794;0.9999998055;7.0596984879;1.5937060421;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929759;2368.3035929759;-2368.8007097277;2368.8007097277;2368.3035929759;2368.8007097277;0.9931670672;70.8030832914;0.9999998055;71.9399268103;
52.1949951994;0.9999998054;7.0596984785;1.5937060476;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969906;-0.0051052457;0.0059370644;-2368.3035900525;2368.3035900525;-2368.8007068036;2368.8007068036;2368.3035900525;2368.8007068036;0.9931670672;94.7013882992;0.9999998054;95.8382318163;
52.1983129594;0.9999998056;7.0596984886;1.5937060424;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929796;2368.3035929796;-2368.8007097314;2368.8007097314;2368.3035929796;2368.8007097314;0.9931670673;106.6505386129;0.9999998056;107.7873821316;
52.2049484794;0.9999998055;7.0596984792;1.5937060479;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969906;-0.0051052457;0.0059370644;-2368.3035900562;2368.3035900562;-2368.8007068074;2368.8007068074;2368.3035900562;2368.8007068074;0.9931670673;130.5488349405;0.9999998055;131.6856784575;
52.2082662394;0.9999998057;7.0596984893;1.5937060427;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929833;2368.3035929833;-2368.8007097351;2368.8007097351;2368.3035929833;2368.8007097351;0.9931670674;142.4979809151;0.9999998057;143.6348244338;
52.2149017594;0.9999998056;7.0596984799;1.5937060482;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969906;-0.0051052457;0.0059370644;-2368.3035900599;2368.3035900599;-2368.8007068111;2368.8007068111;2368.3035900599;2368.8007068111;0.9931670674;166.3962685670;0.9999998056;167.5331120838;
52.2182195194;0.9999998058;7.0596984900;1.5937060430;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929870;2368.3035929870;-2368.8007097389;2368.8007097389;2368.3035929870;2368.8007097389;0.9931670675;178.3454102048;0.9999998058;179.4822537233;
52.2248550394;0.9999998057;7.0596984806;1.5937060485;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969906;-0.0051052457;0.0059370644;-2368.3035900636;2368.3035900636;-2368.8007068149;2368.8007068149;2368.3035900636;2368.8007068149;0.9931670675;-157.7563108147;0.9999998057;-156.6194672980;
52.2281727994;0.9999998059;7.0596984907;1.5937060433;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929907;2368.3035929907;-2368.8007097426;2368.8007097426;2368.3035929907;2368.8007097426;0.9931670676;-145.8071735114;0.9999998059;-144.6703299930;
52.2348083194;0.9999998058;7.0596984813;1.5937060488;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969906;-0.0051052457;0.0059370644;-2368.3035900673;2368.3035900673;-2368.8007068186;2368.8007068186;2368.3035900673;2368.8007068186;0.9931670676;-121.9089031979;0.9999998058;-120.7720596813;
52.2381260794;0.9999998060;7.0596984914;1.5937060436;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929944;2368.3035929944;-2368.8007097464;2368.8007097464;2368.3035929944;2368.8007097464;0.9931670677;-109.9597702270;0.9999998060;-108.8229267087;
52.2447615994;0.9999998059;7.0596984820;1.5937060491;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969906;-0.0051052457;0.0059370644;-2368.3035900711;2368.3035900711;-2368.8007068224;2368.8007068224;2368.3035900711;2368.8007068224;0.9931670677;-86.0615085759;0.9999998059;-84.9246650594;
52.2480793594;0.9999998061;7.0596984921;1.5937060439;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035929981;2368.3035929981;-2368.8007097502;2368.8007097502;2368.3035929981;2368.8007097502;0.9931670678;-74.1123799352;0.9999998061;-72.9755364170;
52.2547148794;0.9999998060;7.0596984827;1.5937060494;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969907;-0.0051052457;0.0059370644;-2368.3035900748;2368.3035900748;-2368.8007068262;2368.8007068262;2368.3035900748;2368.8007068262;0.9931670678;-50.2141269422;0.9999998060;-49.0772834258;
52.2580326394;0.9999998062;7.0596984928;1.5937060442;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035930018;2368.3035930018;-2368.8007097539;2368.8007097539;2368.3035930018;2368.8007097539;0.9931670679;-38.2650026293;0.9999998062;-37.1281591112;
52.2646681594;0.9999998061;7.0596984834;1.5937060497;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187903;0.0405969907;-0.0051052457;0.0059370644;-2368.3035900785;2368.3035900785;-2368.8007068299;2368.8007068299;2368.3035900785;2368.8007068299;0.9931670679;-14.3667582900;0.9999998061;-13.2299147737;
52.2679859194;0.9999998063;7.0596984935;1.5937060445;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035930055;2368.3035930055;-2368.8007097576;2368.8007097576;2368.3035930055;2368.8007097576;0.9931670680;-2.4176383028;0.9999998063;-1.2807947849;
52.2746214394;0.9999998062;7.0596984841;1.5937060500;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035900822;2368.3035900822;-2368.8007068336;2368.8007068336;2368.3035900822;2368.8007068336;0.9931670679;21.4805973873;0.9999998062;22.6174409035;
52.2779391994;0.9999998064;7.0596984942;1.5937060448;0.0705969849;0.0159370604;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035930092;2368.3035930092;-2368.8007097614;2368.8007097614;2368.3035930092;2368.8007097614;0.9931670681;33.4297130509;0.9999998064;34.5665565688;
52.2845747194;0.9999998063;7.0596984848;1.5937060503;0.0705969848;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035900859;2368.3035900859;-2368.8007068374;2368.8007068374;2368.3035900859;2368.8007068374;0.9931670680;57.3279400963;0.9999998063;58.4647836124;
52.2878924794;0.9999998065;7.0596984949;1.5937060451;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187914;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035930129;2368.3035930129;-2368.8007097651;2368.8007097651;2368.3035930129;2368.8007097651;0.9931670682;69.2770514386;0.9999998065;70.4138949563;
52.2945279994;0.9999998064;7.0596984855;1.5937060506;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035900896;2368.3035900896;-2368.8007068411;2368.8007068411;2368.3035900896;2368.8007068411;0.9931670681;93.1752698436;0.9999998064;94.3121133596;
52.2978457594;0.9999998066;7.0596984956;1.5937060454;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035930166;2368.3035930166;-2368.8007097688;2368.8007097688;2368.3035930166;2368.8007097688;0.9931670683;105.1243768669;0.9999998066;106.2612203845;
52.3044812794;0.9999998065;7.0596984862;1.5937060509;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035900932;2368.3035900932;-2368.8007068449;2368.8007068449;2368.3035900932;2368.8007068449;0.9931670682;129.0225866359;0.9999998065;130.1594301517;
52.3077990394;0.9999998067;7.0596984963;1.5937060457;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035930203;2368.3035930203;-2368.8007097726;2368.8007097726;2368.3035930203;2368.8007097726;0.9931670684;140.9716893423;0.9999998067;142.1085328598;
52.3144345594;0.9999998066;7.0596984869;1.5937060512;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999962;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035900970;2368.3035900970;-2368.8007068486;2368.8007068486;2368.3035900970;2368.8007068486;0.9931670683;164.8698904798;0.9999998066;166.0067339955;
52.3177523194;0.9999998068;7.0596984970;1.5937060460;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370643;-2368.3035930239;2368.3035930239;-2368.8007097763;2368.8007097763;2368.3035930239;2368.8007097763;0.9931670685;176.8189888715;0.9999998068;177.9558323889;
52.3243878394;0.9999998067;7.0596984876;1.5937060515;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901007;2368.3035901007;-2368.8007068523;2368.8007068523;2368.3035901007;2368.8007068523;0.9931670684;-159.2828186181;0.9999998067;-158.1459751025;
52.3277055994;0.9999998069;7.0596984977;1.5937060463;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370644;-2368.3035930276;2368.3035930276;-2368.8007097800;2368.8007097800;2368.3035930276;2368.8007097800;0.9931670686;-147.3337245389;0.9999998069;-146.1968810216;
52.3343411194;0.9999998068;7.0596984883;1.5937060518;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187906;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901044;2368.3035901044;-2368.8007068561;2368.8007068561;2368.3035901044;2368.8007068561;0.9931670685;-123.4355406512;0.9999998068;-122.2986971358;
52.3376588794;0.9999998070;7.0596984984;1.5937060466;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052459;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052456;0.0059370644;-2368.3035930313;2368.3035930313;-2368.8007097837;2368.8007097837;2368.3035930313;2368.8007097837;0.9931670687;-111.4864508822;0.9999998070;-110.3496073651;
52.3442943994;0.9999998069;7.0596984890;1.5937060521;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901081;2368.3035901081;-2368.8007068598;2368.8007068598;2368.3035901081;2368.8007068598;0.9931670686;-87.5882756129;0.9999998069;-86.4514320976;
52.3476121594;0.9999998071;7.0596984991;1.5937060469;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930350;2368.3035930350;-2368.8007097874;2368.8007097874;2368.3035930350;2368.8007097874;0.9931670688;-75.6391901519;0.9999998071;-74.5023466349;
52.3542476794;0.9999998070;7.0596984897;1.5937060524;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901118;2368.3035901118;-2368.8007068635;2368.8007068635;2368.3035901118;2368.8007068635;0.9931670687;-51.7410234965;0.9999998070;-50.6041799813;
52.3575654394;0.9999998071;7.0596984998;1.5937060472;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930386;2368.3035930386;-2368.8007097912;2368.8007097912;2368.3035930386;2368.8007097912;0.9931670689;-39.7919423414;0.9999998071;-38.6550988245;
52.3642009594;0.9999998071;7.0596984904;1.5937060527;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901155;2368.3035901155;-2368.8007068673;2368.8007068673;2368.3035901155;2368.8007068673;0.9931670688;-15.8937842955;0.9999998071;-14.7569407803;
52.3675187194;0.9999998072;7.0596985005;1.5937060475;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187904;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930423;2368.3035930423;-2368.8007097949;2368.8007097949;2368.3035930423;2368.8007097949;0.9931670690;-3.9447074440;0.9999998072;-2.8078639272;
52.3741542394;0.9999998072;7.0596984911;1.5937060530;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901192;2368.3035901192;-2368.8007068710;2368.8007068710;2368.3035901192;2368.8007068710;0.9931670689;19.9534419968;0.9999998072;21.0902855119;
52.3774719994;0.9999998073;7.0596985012;1.5937060478;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930460;2368.3035930460;-2368.8007097986;2368.8007097986;2368.3035930460;2368.8007097986;0.9931670691;31.9025145469;0.9999998073;33.0393580636;
52.3841075194;0.9999998073;7.0596984918;1.5937060533;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901229;2368.3035901229;-2368.8007068748;2368.8007068748;2368.3035901229;2368.8007068748;0.9931670690;55.8006553870;0.9999998073;56.9374989019;
52.3874252794;0.9999998074;7.0596985019;1.5937060481;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930497;2368.3035930497;-2368.8007098023;2368.8007098023;2368.3035930497;2368.8007098023;0.9931670692;67.7497236378;0.9999998074;68.8865671544;
52.3940607994;0.9999998074;7.0596984925;1.5937060536;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901265;2368.3035901265;-2368.8007068785;2368.8007068785;2368.3035901265;2368.8007068785;0.9931670691;91.6478558816;0.9999998074;92.7846993964;
52.3973785594;0.9999998075;7.0596985026;1.5937060484;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930533;2368.3035930533;-2368.8007098060;2368.8007098060;2368.3035930533;2368.8007098060;0.9931670693;103.5969198354;0.9999998075;104.7337633518;
52.4040140794;0.9999998075;7.0596984932;1.5937060539;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052457;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901302;2368.3035901302;-2368.8007068822;2368.8007068822;2368.3035901302;2368.8007068822;0.9931670692;127.4950434873;0.9999998075;128.6318870020;
52.4073318394;0.9999998076;7.0596985033;1.5937060487;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930570;2368.3035930570;-2368.8007098097;2368.8007098097;2368.3035930570;2368.8007098097;0.9931670694;139.4441031462;0.9999998076;140.5809466625;
52.4139673594;0.9999998076;7.0596984939;1.5937060542;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901339;2368.3035901339;-2368.8007068859;2368.8007068859;2368.3035901339;2368.8007068859;0.9931670693;163.3422182106;0.9999998076;164.4790617252;
52.4172851194;0.9999998077;7.0596985040;1.5937060490;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930607;2368.3035930607;-2368.8007098134;2368.8007098134;2368.3035930607;2368.8007098134;0.9931670695;175.2912735768;0.9999998077;176.4281170931;
52.4239206394;0.9999998077;7.0596984946;1.5937060545;0.0705969849;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901376;2368.3035901376;-2368.8007068896;2368.8007068896;2368.3035901376;2368.8007068896;0.9931670694;-160.8106199418;0.9999998077;-159.6737764274;
52.4272383994;0.9999998078;7.0596985047;1.5937060493;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930643;2368.3035930643;-2368.8007098172;2368.8007098172;2368.3035930643;2368.8007098172;0.9931670696;-148.8615688661;0.9999998078;-147.7247253500;
52.4338739194;0.9999998078;7.0596984953;1.5937060548;0.0705969850;0.0159370605;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901412;2368.3035901412;-2368.8007068933;2368.8007068933;2368.3035901412;2368.8007068933;0.9931670695;-124.9634709635;0.9999998078;-123.8266274492;
52.4371916794;0.9999998079;7.0596985054;1.5937060496;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052456;0.0059370644;-2368.3035930680;2368.3035930680;-2368.8007098209;2368.8007098209;2368.3035930680;2368.8007098209;0.9931670697;-113.0144241760;0.9999998079;-111.8775806600;
52.4438271994;0.9999998079;7.0596984960;1.5937060551;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901449;2368.3035901449;-2368.8007068971;2368.8007068971;2368.3035901449;2368.8007068971;0.9931670696;-89.1163348478;0.9999998079;-87.9794913336;
52.4471449594;0.9999998080;7.0596985061;1.5937060499;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035930717;2368.3035930717;-2368.8007098246;2368.8007098246;2368.3035930717;2368.8007098246;0.9931670698;-77.1672923463;0.9999998080;-76.0304488305;
52.4537804794;0.9999998080;7.0596984967;1.5937060554;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901486;2368.3035901486;-2368.8007069008;2368.8007069008;2368.3035901486;2368.8007069008;0.9931670697;-53.2692115881;0.9999998080;-52.1323680740;
52.4570982394;0.9999998081;7.0596985068;1.5937060502;0.0705969851;0.0159370605;0.0000000000;0.0000000000;0.0404187915;0.0051052460;0.0199999966;0.0049999983;0.0099999983;0.0049999983;0.0410202215;0.0410288318;-0.0404187905;0.0405969908;-0.0051052457;0.0059370644;-2368.3035930753;2368.3035930753;-2368.8007098283;2368.8007098283;2368.3035930753;2368.8007098283;0.9931670699;-41.3201733705;0.9999998081;-40.1833298548;
52.4637337594;0.9999998081;7.0596984974;1.5937060557;0.0705969850;0.0159370606;0.0000000000;0.0000000000;0.0404187907;0.0051052458;0.0199999963;0.0049999981;0.0099999981;0.0049999981;0.0410202215;0.0410288318;-0.0404187904;0.0405969907;-0.0051052457;0.0059370644;-2368.3035901523;2368.3035901523;-2368.8007069045;2368.8007069045;2368.3035901523;2368.8007069045;0.9931670698;-17.4221011779;0.9999998081;-16.2852576639;
