time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;SM_voltageRegulator_UOelPu;SM_overExcitationLimiter_inputPu;SM_overExcitationLimiter_Input0Pu;SM_overExcitationLimiter_add3_u1;SM_overExcitationLimiter_add3_u2;SM_overExcitationLimiter_add3_u3;SM_overExcitationLimiter_or1_u1;SM_overExcitationLimiter_or1_u2;SM_overExcitationLimiter_or1_y;SM_overExcitationLimiter_K;SM_overExcitationLimiter_KScale1;SM_overExcitationLimiter_KScale2;SM_overExcitationLimiter_greaterThreshold1_y;SM_overExcitationLimiter_power1_u;SM_overExcitationLimiter_limIntegrator_u;SM_overExcitationLimiter_limIntegrator_y;SM_overExcitationLimiter_limitedPI_u;SM_overExcitationLimiter_limitedPI1_u;
1.004737;5.988951;21.276217;1.000331;-0.000000;3.055572;0.782103;0.143614;0.175869;0.892857;0.000000;5.988951;2.678811;0.000023;2.191731;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.191731;1.171754;0.005408;0.000000;-1.235565;
1.005812;6.019971;21.080983;1.000406;-0.000000;2.999753;0.782228;0.142297;0.136409;0.892857;0.000000;6.019971;2.678811;0.000029;2.203088;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.203088;1.183117;0.006675;0.000000;-1.247150;
1.006888;6.049539;20.891599;1.000481;-0.000000;2.946098;0.782377;0.141018;0.099644;0.892857;0.000000;6.049539;2.678811;0.000034;2.213914;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.213914;1.193949;0.007953;0.000000;-1.258193;
1.007963;6.077706;20.707878;1.000556;-0.000000;2.894509;0.782553;0.139778;0.065386;0.892857;0.000000;6.077706;2.678811;0.000040;2.224228;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.224228;1.204267;0.009243;0.000000;-1.268712;
1.009039;6.104524;20.529637;1.000631;-0.000000;2.844896;0.782753;0.138575;0.033463;0.892857;0.000000;6.104524;2.678811;0.000045;2.234047;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.234047;1.214092;0.010543;0.000000;-1.278728;
1.010115;6.130041;20.356701;1.000706;-0.000000;2.797168;0.782979;0.137408;0.003716;0.892857;0.000000;6.130041;2.678811;0.000051;2.243390;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.243390;1.223441;0.011854;0.000000;-1.288258;
1.011190;6.154304;20.188896;1.000781;0.000000;2.751243;0.783230;0.136275;-0.024006;0.892857;0.000000;6.154304;2.678811;0.000057;2.252274;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.252274;1.232331;0.013174;0.000000;-1.297319;
1.012266;6.177357;20.026056;1.000856;0.000000;2.707040;0.783507;0.135176;-0.049841;0.892857;0.000000;6.177357;2.678811;0.000062;2.260715;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.260715;1.240778;0.014504;0.000000;-1.305930;
1.013341;6.199246;19.868017;1.000931;-0.000000;2.664482;0.783809;0.134109;-0.073917;0.892857;0.000000;6.199246;2.678811;0.000068;2.268730;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.268730;1.248798;0.015843;0.000000;-1.314104;
1.014417;6.220011;19.714622;1.001006;0.000000;2.623498;0.784136;0.133074;-0.096354;0.892857;0.000000;6.220011;2.678811;0.000074;2.276333;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.276333;1.256407;0.017190;0.000000;-1.321860;
1.015492;6.239692;19.565717;1.001081;0.000000;2.584017;0.784489;0.132069;-0.117264;0.892857;0.000000;6.239692;2.678811;0.000080;2.283540;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.283540;1.263620;0.018545;0.000000;-1.329211;
1.016568;6.258330;19.421154;1.001156;0.000000;2.545973;0.784867;0.131093;-0.136749;0.892857;0.000000;6.258330;2.678811;0.000086;2.290364;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.290364;1.270450;0.019908;0.000000;-1.336172;
1.016994;6.265438;19.365022;1.001186;-0.000000;2.531278;0.785024;0.130714;-0.144104;0.892857;0.000000;6.265438;2.678811;0.000088;2.292967;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.292967;1.273055;0.020450;0.000000;-1.338826;
1.016994;6.265438;19.365022;1.001186;0.000000;2.531278;0.785024;0.130714;-0.144092;0.892857;0.000000;6.265438;2.678811;0.000088;2.292967;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.292967;1.273055;0.020450;0.000000;-1.338826;
1.017002;6.265563;19.364031;1.001187;-0.000000;2.531018;0.785027;0.130707;-0.144221;0.892857;0.000000;6.265563;2.678811;0.000088;2.293013;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.293013;1.273101;0.020460;0.000000;-1.338873;
1.017009;6.265687;19.363040;1.001187;-0.000000;2.530759;0.785029;0.130701;-0.144350;0.892857;0.000000;6.265687;2.678811;0.000088;2.293058;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.293058;1.273146;0.020469;0.000000;-1.338920;
1.017025;6.265937;19.361058;1.001188;-0.000000;2.530241;0.785035;0.130687;-0.144606;0.892857;0.000000;6.265937;2.678811;0.000088;2.293150;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.293150;1.273238;0.020488;0.000000;-1.339013;
1.017055;6.266435;19.357098;1.001190;0.000000;2.529206;0.785046;0.130660;-0.145120;0.892857;0.000000;6.266435;2.678811;0.000088;2.293332;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.293332;1.273420;0.020527;0.000000;-1.339199;
1.017116;6.267428;19.349186;1.001194;0.000000;2.527139;0.785069;0.130607;-0.146143;0.892857;0.000000;6.267428;2.678811;0.000089;2.293696;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.293696;1.273784;0.020604;0.000000;-1.339570;
1.017237;6.269407;19.333401;1.001203;0.000000;2.523018;0.785115;0.130500;-0.148177;0.892857;0.000000;6.269407;2.678811;0.000089;2.294420;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.294420;1.274510;0.020759;0.000000;-1.340309;
1.017479;6.273326;19.301988;1.001220;-0.000000;2.514826;0.785207;0.130288;-0.152198;0.892857;0.000000;6.273326;2.678811;0.000091;2.295855;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.295855;1.275946;0.021068;0.000000;-1.341772;
1.017964;6.281016;19.239780;1.001254;-0.000000;2.498642;0.785395;0.129869;-0.160051;0.892857;0.000000;6.281016;2.678811;0.000093;2.298671;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.298671;1.278765;0.021687;0.000000;-1.344645;
1.018934;6.295819;19.117787;1.001321;0.000000;2.467056;0.785788;0.129045;-0.175032;0.892857;0.000000;6.295819;2.678811;0.000099;2.304092;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.304092;1.284190;0.022930;0.000000;-1.350174;
1.020873;6.323217;18.883108;1.001457;0.000000;2.406860;0.786634;0.127461;-0.202319;0.892857;0.000000;6.323217;2.678811;0.000109;2.314124;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.314124;1.294234;0.025430;0.000000;-1.360407;
1.022813;6.347796;18.660307;1.001592;0.000000;2.350398;0.787563;0.125957;-0.226348;0.892857;0.000000;6.347796;2.678811;0.000120;2.323125;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.323125;1.303245;0.027949;0.000000;-1.369588;
1.024752;6.369726;18.448694;1.001727;-0.000000;2.297392;0.788574;0.124529;-0.247486;0.892857;0.000000;6.369726;2.678811;0.000131;2.331156;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.331156;1.311287;0.030483;0.000000;-1.377779;
1.026692;6.389171;18.247604;1.001862;0.000000;2.247582;0.789667;0.123171;-0.266063;0.892857;0.000000;6.389171;2.678811;0.000142;2.338277;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.338277;1.318419;0.033033;0.000000;-1.385042;
1.028631;6.406289;18.056399;1.001997;-0.000000;2.200726;0.790843;0.121881;-0.282375;0.892857;0.000000;6.406289;2.678811;0.000153;2.344546;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.344546;1.324699;0.035596;0.000000;-1.391437;
1.030571;6.421226;17.874477;1.002133;-0.000000;2.156604;0.792101;0.120653;-0.296684;0.892857;0.000000;6.421226;2.678811;0.000164;2.350017;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.350017;1.330181;0.038170;0.000000;-1.397017;
1.032510;6.434122;17.701270;1.002268;-0.000000;2.115011;0.793442;0.119484;-0.309222;0.892857;0.000000;6.434122;2.678811;0.000175;2.354740;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.354740;1.334915;0.040754;0.000000;-1.401835;
1.034450;6.445106;17.536244;1.002403;0.000000;2.075759;0.794865;0.118370;-0.320192;0.892857;0.000000;6.445106;2.678811;0.000186;2.358763;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.358763;1.338950;0.043347;0.000000;-1.405939;
1.036389;6.454299;17.378895;1.002538;-0.000000;2.038675;0.796370;0.117308;-0.329775;0.892857;0.000000;6.454299;2.678811;0.000198;2.362131;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.362131;1.342329;0.045947;0.000000;-1.409374;
1.038329;6.461815;17.228748;1.002673;0.000000;2.003601;0.797957;0.116294;-0.338129;0.892857;0.000000;6.461815;2.678811;0.000209;2.364885;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.364885;1.345094;0.048553;0.000000;-1.412182;
1.040268;6.467760;17.085360;1.002808;-0.000000;1.970389;0.799627;0.115326;-0.345394;0.892857;0.000000;6.467760;2.678811;0.000220;2.367064;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.367064;1.347284;0.051163;0.000000;-1.414405;
1.042208;6.472236;16.948311;1.002943;0.000000;1.938905;0.801379;0.114401;-0.351694;0.892857;0.000000;6.472236;2.678811;0.000231;2.368704;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.368704;1.348935;0.053778;0.000000;-1.416078;
1.044147;6.475334;16.817210;1.003078;-0.000000;1.909025;0.803214;0.113516;-0.357140;0.892857;0.000000;6.475334;2.678811;0.000242;2.369841;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.369841;1.350083;0.056395;0.000000;-1.417238;
1.046087;6.477144;16.691688;1.003213;-0.000000;1.880634;0.805130;0.112669;-0.361828;0.892857;0.000000;6.477144;2.678811;0.000254;2.370505;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.370505;1.350759;0.059014;0.000000;-1.417915;
1.048026;6.477747;16.571398;1.003348;0.000000;1.853626;0.807129;0.111857;-0.365844;0.892857;0.000000;6.477747;2.678811;0.000265;2.370728;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.370728;1.350993;0.061633;0.000000;-1.418143;
1.049966;6.477220;16.456018;1.003483;-0.000000;1.827904;0.809210;0.111078;-0.369265;0.892857;0.000000;6.477220;2.678811;0.000276;2.370537;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.370537;1.350814;0.064253;0.000000;-1.417948;
1.051905;6.475635;16.345242;1.003618;0.000000;1.803377;0.811374;0.110330;-0.372157;0.892857;0.000000;6.475635;2.678811;0.000288;2.369959;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.369959;1.350247;0.066872;0.000000;-1.417359;
1.053845;6.473061;16.238787;1.003753;-0.000000;1.779963;0.813619;0.109612;-0.374580;0.892857;0.000000;6.473061;2.678811;0.000299;2.369019;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.369019;1.349318;0.069490;0.000000;-1.416400;
1.057724;6.465270;16.037565;1.004023;-0.000000;1.736124;0.818357;0.108254;-0.378263;0.892857;0.000000;6.465270;2.678811;0.000321;2.366171;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.366171;1.346492;0.074718;0.000000;-1.413494;
1.061215;6.455464;15.868763;1.004266;0.000000;1.699769;0.822902;0.107114;-0.380447;0.892857;0.000000;6.455464;2.678811;0.000341;2.362585;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.362585;1.342926;0.079411;0.000000;-1.409836;
1.064706;6.443332;15.710290;1.004508;-0.000000;1.665989;0.827714;0.106044;-0.381778;0.892857;0.000000;6.443332;2.678811;0.000362;2.358147;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.358147;1.338509;0.084091;0.000000;-1.405310;
1.068197;6.429126;15.561061;1.004751;-0.000000;1.634490;0.832791;0.105037;-0.382410;0.892857;0.000000;6.429126;2.678811;0.000382;2.352950;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.352950;1.333332;0.088754;0.000000;-1.400009;
1.071688;6.413084;15.420100;1.004994;-0.000000;1.605012;0.838135;0.104086;-0.382482;0.892857;0.000000;6.413084;2.678811;0.000402;2.347081;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.347081;1.327482;0.093398;0.000000;-1.394022;
1.075179;6.395417;15.286535;1.005236;0.000000;1.577328;0.843745;0.103184;-0.382107;0.892857;0.000000;6.395417;2.678811;0.000421;2.340616;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.340616;1.321038;0.098020;0.000000;-1.387429;
1.078670;6.376316;15.159588;1.005479;-0.000000;1.551238;0.849621;0.102327;-0.381374;0.892857;0.000000;6.376316;2.678811;0.000441;2.333627;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.333627;1.314069;0.102619;0.000000;-1.380300;
1.082162;6.355951;15.038567;1.005721;0.000000;1.526570;0.855762;0.101510;-0.380357;0.892857;0.000000;6.355951;2.678811;0.000461;2.326176;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.326176;1.306636;0.107193;0.000000;-1.372699;
1.085653;6.334474;14.922861;1.005963;-0.000000;1.503170;0.862170;0.100729;-0.379115;0.892857;0.000000;6.334474;2.678811;0.000480;2.318316;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.318316;1.298797;0.111741;0.000000;-1.364683;
1.089144;6.312020;14.811926;1.006206;-0.000000;1.480904;0.868843;0.099981;-0.377698;0.892857;0.000000;6.312020;2.678811;0.000500;2.310100;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.310100;1.290600;0.116260;0.000000;-1.356302;
1.092635;6.288710;14.705280;1.006448;-0.000000;1.459656;0.875782;0.099261;-0.376143;0.892857;0.000000;6.288710;2.678811;0.000519;2.301569;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.301569;1.282089;0.120751;0.000000;-1.347601;
1.096047;6.265203;14.604774;1.006685;0.000000;1.439771;0.882821;0.098582;-0.374522;0.892857;0.000000;6.265203;2.678811;0.000538;2.292967;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.292967;1.273505;0.125111;0.000000;-1.338826;
1.096047;6.265203;14.604737;1.006685;0.000000;1.439764;0.882821;0.098582;-0.374518;0.892857;0.000000;6.265203;2.678811;0.000538;2.292967;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.292967;1.273505;0.125111;0.000000;-1.338826;
1.096216;6.264018;14.599854;1.006696;0.000000;1.438801;0.883177;0.098549;-0.374435;0.892857;0.000000;6.264018;2.678811;0.000539;2.292533;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.292533;1.273072;0.125326;0.000000;-1.338384;
1.096385;6.262832;14.594980;1.006708;-0.000000;1.437841;0.883533;0.098516;-0.374352;0.892857;0.000000;6.262832;2.678811;0.000540;2.292099;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.292099;1.272639;0.125541;0.000000;-1.337941;
1.096724;6.260456;14.585251;1.006732;-0.000000;1.435924;0.884247;0.098450;-0.374185;0.892857;0.000000;6.260456;2.678811;0.000542;2.291230;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.291230;1.271772;0.125971;0.000000;-1.337055;
1.097400;6.255688;14.565886;1.006779;0.000000;1.432114;0.885683;0.098320;-0.373849;0.892857;0.000000;6.255688;2.678811;0.000545;2.289485;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.289485;1.270030;0.126831;0.000000;-1.335275;
1.098753;6.246084;14.527522;1.006872;-0.000000;1.424580;0.888584;0.098061;-0.373170;0.892857;0.000000;6.246084;2.678811;0.000553;2.285970;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.285970;1.266523;0.128547;0.000000;-1.331690;
1.101458;6.226627;14.452199;1.007060;0.000000;1.409846;0.894506;0.097552;-0.371787;0.892857;0.000000;6.226627;2.678811;0.000567;2.278850;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.278850;1.259417;0.131964;0.000000;-1.324427;
1.106870;6.186852;14.306647;1.007435;-0.000000;1.381591;0.906827;0.096570;-0.368945;0.892857;0.000000;6.186852;2.678811;0.000597;2.264294;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.264294;1.244890;0.138739;0.000000;-1.309579;
1.111858;6.149307;14.177899;1.007781;-0.000000;1.356836;0.918750;0.095701;-0.366263;0.892857;0.000000;6.149307;2.678811;0.000623;2.250554;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.250554;1.231177;0.144914;0.000000;-1.295565;
1.111858;6.149307;14.177889;1.007781;0.000000;1.356835;0.918750;0.095701;-0.366263;0.892857;0.000000;6.149307;2.678811;0.000623;2.250554;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.250554;1.231177;0.144914;0.000000;-1.295565;
1.111898;6.149004;14.176883;1.007784;-0.000000;1.356642;0.918847;0.095694;-0.366241;0.892857;0.000000;6.149004;2.678811;0.000623;2.250443;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.250443;1.231066;0.144963;0.000000;-1.295452;
1.111938;6.148701;14.175877;1.007786;-0.000000;1.356450;0.918944;0.095687;-0.366219;0.892857;0.000000;6.148701;2.678811;0.000624;2.250332;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.250332;1.230955;0.145012;0.000000;-1.295338;
1.112017;6.148095;14.173866;1.007792;-0.000000;1.356065;0.919139;0.095674;-0.366176;0.892857;0.000000;6.148095;2.678811;0.000624;2.250110;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.250110;1.230734;0.145110;0.000000;-1.295112;
1.112176;6.146882;14.169848;1.007803;0.000000;1.355296;0.919529;0.095646;-0.366089;0.892857;0.000000;6.146882;2.678811;0.000625;2.249666;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.249666;1.230291;0.145306;0.000000;-1.294659;
1.112495;6.144455;14.161825;1.007825;-0.000000;1.353762;0.920310;0.095592;-0.365916;0.892857;0.000000;6.144455;2.678811;0.000626;2.248778;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.248778;1.229404;0.145697;0.000000;-1.293753;
1.112799;6.142134;14.154177;1.007846;-0.000000;1.352300;0.921059;0.095541;-0.365750;0.892857;0.000000;6.142134;2.678811;0.000628;2.247928;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.247928;1.228557;0.146071;0.000000;-1.292887;
1.112799;6.142134;14.154177;1.007846;0.000000;1.352300;0.921059;0.095541;-0.365750;0.892857;0.000000;6.142134;2.678811;0.000628;2.247928;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.247928;1.228557;0.146071;0.000000;-1.292887;
1.112799;6.142134;14.154177;1.007846;0.000000;1.352300;0.921059;0.095541;-0.365750;0.892857;0.000000;6.142134;2.678811;0.000628;2.247928;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.247928;1.228557;0.146071;0.000000;-1.292887;
1.112799;6.142134;14.154177;1.007846;0.000000;1.352300;0.921059;0.095541;-0.365750;0.892857;0.000000;6.142134;2.678811;0.000628;2.247928;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.247928;1.228557;0.146071;0.000000;-1.292887;
1.112994;6.140640;14.149272;1.007860;-0.000000;1.351363;0.921541;0.095508;-0.365644;0.892857;0.000000;6.140640;2.678811;0.000629;2.247382;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.247382;1.228011;0.146311;0.000000;-1.292329;
1.113190;6.139145;14.144373;1.007873;0.000000;1.350427;0.922025;0.095475;-0.365537;0.892857;0.000000;6.139145;2.678811;0.000630;2.246834;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.246834;1.227465;0.146551;0.000000;-1.291771;
1.113580;6.136152;14.134592;1.007900;0.000000;1.348560;0.922994;0.095408;-0.365324;0.892857;0.000000;6.136152;2.678811;0.000632;2.245739;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.245739;1.226372;0.147031;0.000000;-1.290654;
1.114362;6.130157;14.115108;1.007954;0.000000;1.344845;0.924941;0.095277;-0.364896;0.892857;0.000000;6.130157;2.678811;0.000636;2.243545;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.243545;1.224181;0.147989;0.000000;-1.288416;
1.115926;6.118123;14.076443;1.008063;-0.000000;1.337487;0.928876;0.095016;-0.364041;0.892857;0.000000;6.118123;2.678811;0.000645;2.239141;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.239141;1.219786;0.149899;0.000000;-1.283924;
1.119054;6.093903;14.000278;1.008279;-0.000000;1.323053;0.936905;0.094502;-0.362327;0.892857;0.000000;6.093903;2.678811;0.000661;2.230278;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.230278;1.210938;0.153701;0.000000;-1.274883;
1.125309;6.044971;13.852158;1.008712;-0.000000;1.295205;0.953601;0.093502;-0.358902;0.892857;0.000000;6.044971;2.678811;0.000693;2.212370;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.212370;1.193063;0.161219;0.000000;-1.256617;
1.127686;6.026241;13.797206;1.008877;-0.000000;1.284949;0.960168;0.093131;-0.357604;0.892857;0.000000;6.026241;2.678811;0.000705;2.205515;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.205515;1.186220;0.164046;0.000000;-1.249625;
1.127686;6.026241;13.797211;1.008877;0.000000;1.284950;0.960168;0.093131;-0.357604;0.892857;0.000000;6.026241;2.678811;0.000705;2.205515;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.205515;1.186220;0.164046;0.000000;-1.249625;
1.127728;6.025910;13.796251;1.008880;-0.000000;1.284772;0.960285;0.093125;-0.357581;0.892857;0.000000;6.025910;2.678811;0.000706;2.205394;1.020000;-1.000000;-1.000000;-1.000000;1.020000;0.365980;0.000000;1.000000;2.205394;1.186099;0.164096;0.000000;-1.249502;
