time;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Vs;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Ws;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i3;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v3;
0.585171;207340;314.639;277.667;-446.069;168.402;-1784.93;71964.4;-70179.5;
0.585337;207340;314.655;295.853;-442.181;146.327;-6074.96;73931.3;-67856.4;
0.585503;207340;314.67;313.232;-437.08;123.848;-10348.3;75696.1;-65347.7;
0.585607;207340;314.678;323.683;-433.278;109.595;-13010;76696;-63686;
0.585711;207340;314.689;333.788;-429.01;95.2221;-15657.5;77613.6;-61956.1;
0.585815;207340;314.698;343.535;-424.281;80.7453;-18288.1;78448;-60159.9;
0.585909;207340;314.705;351.994;-419.634;67.6398;-20639;79127.2;-58488.2;
0.586003;207340;314.711;360.148;-414.623;54.475;-22971.9;79737.6;-56765.7;
0.586097;207340;314.717;367.988;-409.25;41.2621;-25284.9;80278.9;-54994;
0.58619;207340;314.722;375.508;-403.521;28.0124;-27575.8;80750.5;-53174.7;
0.586284;207340;314.726;382.703;-397.44;14.7374;-29842.8;81152.1;-51309.2;
0.586378;207340;314.729;389.565;-391.014;1.44896;-32083.9;81483.2;-49399.3;
0.586471;207340;314.732;396.088;-384.246;-11.8421;-34297.2;81743.7;-47446.4;
0.586553;207340;314.735;401.476;-378.096;-23.3804;-36195.7;81912.4;-45716.6;
0.586622;207340;314.737;405.857;-372.662;-33.1953;-37793.9;82013.8;-44219.9;
0.586691;207340;314.738;410.045;-367.05;-42.9949;-39374.1;82076.3;-42702.2;
0.586761;207340;314.74;414.037;-361.263;-52.7744;-40935.7;82099.8;-41164.2;
0.586899;207340;314.738;421.427;-349.179;-72.2483;-43999.2;82030;-38030.8;
0.587038;207340;314.735;428.015;-336.431;-91.5839;-46979.4;81804.5;-34825.2;
0.587176;207340;314.732;433.788;-323.042;-110.746;-49870.5;81423.8;-31553.3;
0.587315;207340;314.728;438.735;-309.037;-129.698;-52667.1;80888.6;-28221.4;
0.587454;207340;314.723;442.848;-294.444;-148.404;-55364;80199.8;-24835.8;
0.587575;207340;314.72;445.758;-281.202;-164.556;-57639.6;79471.7;-21832.1;
0.587696;207340;314.715;448.017;-267.549;-180.468;-59831.4;78627.9;-18796.5;
0.587818;207340;314.71;449.623;-253.505;-196.118;-61936.2;77669.8;-15733.6;
0.587939;207340;314.704;450.572;-239.091;-211.481;-63951;76598.6;-12647.6;
0.58806;207340;314.697;450.864;-224.327;-226.537;-65872.8;75415.9;-9543.16;
0.588182;207340;314.689;450.498;-209.235;-241.262;-67698.8;74123.6;-6424.74;
0.588303;207340;314.68;449.474;-193.838;-255.636;-69426.5;72723.3;-3296.85;
0.588424;207340;314.671;447.794;-178.157;-269.636;-71053.2;71217.3;-164.062;
0.588546;207340;314.661;445.46;-162.217;-283.244;-72576.7;69607.6;2969.09;
0.588667;207340;314.65;442.477;-146.039;-296.437;-73994.7;67896.6;6098.05;
0.588788;207340;314.638;438.847;-129.648;-309.199;-75305.1;66086.9;9218.28;
0.58891;207340;314.626;434.577;-113.069;-321.509;-76506.1;64180.9;12325.2;
0.589031;207340;314.613;429.674;-96.3244;-333.349;-77596;62181.6;15414.4;
0.58914;207340;314.6;424.724;-81.1328;-343.591;-78480.5;60304.7;18175.9;
0.589199;207340;314.595;421.854;-72.9218;-348.933;-78918.1;59265.8;19652.3;
0.589258;207340;314.589;418.84;-64.6858;-354.155;-79328.7;58206.8;21121.9;
0.589317;207340;314.583;415.683;-56.4276;-359.256;-79712.3;57127.9;22584.4;
0.589434;207340;314.567;408.945;-39.8605;-369.085;-80398;54912.5;25485.5;
0.589551;207340;314.551;401.65;-23.2406;-378.409;-80974.1;52622.2;28352;
0.589669;207340;314.535;393.805;-6.58992;-387.215;-81440.1;50260.2;31179.9;
0.589773;207340;314.521;386.426;8.1306;-394.557;-81759.6;48115.9;33643.7;
0.589876;207340;314.506;378.635;22.8421;-401.477;-81992.2;45920.5;36071.7;
0.58998;207340;314.491;370.441;37.5287;-407.97;-82137.7;43676.1;38461.6;
0.590084;207340;314.475;361.852;52.1746;-414.026;-82195.9;41385.3;40810.6;
0.590177;207340;314.462;353.792;65.3089;-419.1;-82173.6;39285.7;42887.9;
0.590271;207340;314.447;345.426;78.3864;-423.812;-82080.6;37152.2;44928.4;
0.590364;207340;314.433;336.763;91.3956;-428.158;-81916.9;34986.7;46930.2;
0.590458;207340;314.418;327.809;104.325;-432.134;-81682.8;32791;48891.7;
0.590551;207340;314.403;318.572;117.164;-435.737;-81378.3;30567;50811.2;
0.590644;207340;314.388;309.062;129.901;-438.963;-81003.8;28316.7;52687.1;
0.590738;207340;314.372;299.285;142.525;-441.81;-80559.5;26041.8;54517.7;
0.590831;207340;314.357;289.25;155.026;-444.275;-80045.9;23744.5;56301.4;
0.590925;207340;314.341;278.966;167.391;-446.357;-79463.5;21426.7;58036.8;
0.591018;207340;314.325;268.442;179.612;-448.054;-78812.6;19090.3;59722.3;
0.591111;207340;314.309;257.688;191.677;-449.364;-78093.9;16737.5;61356.5;
0.591205;207340;314.293;246.711;203.575;-450.287;-77308;14370.1;62937.9;
0.591392;207340;314.253;224.146;226.82;-450.966;-75537.7;9601.29;65936.4;
0.591578;207340;314.214;200.814;249.277;-450.091;-73507.4;4798.94;68708.5;
0.591765;207340;314.177;176.796;270.871;-447.667;-71224.1;-20.5749;71244.7;
0.591952;207340;314.142;152.172;291.529;-443.702;-68695.6;-4840.64;73536.2;
0.592139;207340;314.109;127.028;311.182;-438.21;-65930.5;-9644.61;75575.1;
0.592326;207340;314.077;101.449;329.761;-431.211;-62938.5;-14415.9;77354.3;
0.592434;207340;314.062;86.4657;340.01;-426.476;-61105.7;-17158.2;78263.8;
0.592542;207340;314.047;71.3821;349.867;-421.25;-59202.4;-19880.5;79083;
0.592639;207340;314.034;57.736;358.394;-416.129;-57431;-22311.2;79742.2;
0.592737;207340;314.019;44.0375;366.583;-410.621;-55606;-24720.9;80326.9;
0.592834;207340;314.004;30.299;374.429;-404.728;-53729;-27107.5;80836.6;
0.592931;207340;313.989;16.5336;381.925;-398.458;-51801.9;-29468.8;81270.7;
0.593029;207340;313.973;2.75405;389.062;-391.816;-49826.3;-31802.5;81628.9;
0.593126;207340;313.958;-11.0274;395.835;-384.808;-47804.2;-34106.6;81910.8;
0.593214;207340;313.945;-23.4218;401.614;-378.193;-45945.9;-36153.2;82099.1;
0.593301;207340;313.931;-35.7965;407.089;-371.292;-44052.9;-38172.4;82225.3;
0.593389;207340;313.918;-48.1437;412.254;-364.111;-42126.6;-40162.8;82289.4;
0.593476;207340;313.904;-60.4536;417.108;-356.654;-40168.3;-42122.8;82291.1;
0.593564;207340;313.89;-72.7156;421.644;-348.929;-38179.6;-44051;82230.6;
0.593652;207340;313.877;-84.9222;425.862;-340.94;-36162.1;-45945.9;82107.9;
0.593827;207340;313.846;-109.118;433.322;-324.204;-32047.2;-49629.2;81676.4;
0.593984;207340;313.82;-130.61;438.916;-308.305;-28260.1;-52816.5;81076.7;
0.594097;207340;313.806;-145.695;442.238;-296.544;-25525.8;-55003.8;80529.6;
0.594209;207340;313.792;-160.598;445.014;-284.416;-22759.8;-57123.1;79882.8;
0.594304;207340;313.781;-173.113;446.941;-273.828;-20385.7;-58869.5;79255.2;
0.594399;207340;313.77;-185.472;448.468;-262.996;-17993.4;-60563.2;78556.6;
0.594494;207340;313.759;-197.664;449.594;-251.929;-15585;-62202.7;77787.8;
0.59459;207340;313.748;-209.679;450.317;-240.639;-13162.7;-63786.6;76949.3;
0.594685;207340;313.737;-221.504;450.638;-229.134;-10728.6;-65313.4;76042.1;
0.59478;207340;313.727;-233.131;450.556;-217.425;-8284.97;-66781.8;75066.8;
0.594876;207340;313.717;-244.548;450.072;-205.524;-5833.87;-68190.5;74024.3;
0.594971;207340;313.707;-255.745;449.185;-193.439;-3377.55;-69538.1;72915.7;
0.595066;207340;313.697;-266.713;447.896;-181.183;-918.207;-70823.6;71741.8;
0.595161;207340;313.688;-277.442;446.208;-168.766;1541.96;-72045.7;70503.7;
0.595257;207340;313.68;-287.921;444.121;-156.2;4000.76;-73203.4;69202.6;
0.595352;207340;313.672;-298.143;441.637;-143.495;6455.98;-74295.6;67839.6;
0.595447;207340;313.664;-308.097;438.759;-130.663;8905.43;-75321.3;66415.9;
0.595542;207340;313.656;-317.775;435.49;-117.715;11346.9;-76279.7;64932.8;
0.595638;207340;313.65;-327.168;431.832;-104.664;13778.2;-77169.8;63391.6;
0.595721;207340;313.643;-335.105;428.334;-93.2285;15884.4;-77888.3;62004;
0.595804;207340;313.638;-342.816;424.547;-81.731;17979.7;-78554.1;60574.4;
0.595886;207340;313.634;-350.293;420.472;-70.1797;20062.8;-79166.6;59103.8;
0.595969;207340;313.629;-357.533;416.115;-58.5819;22132.3;-79725.5;57593.3;
0.596052;207340;313.625;-364.53;411.476;-46.9451;24186.8;-80230.4;56043.6;
0.596135;207340;313.621;-371.281;406.558;-35.2767;26224.9;-80680.8;54455.9;
0.596218;207340;313.618;-377.779;401.365;-23.5865;28245;-81076.5;52831.6;
0.596301;207340;313.615;-384.022;395.905;-11.883;30246.2;-81417.8;51171.6;
0.596384;207340;313.612;-390.011;390.177;-0.166484;32227.6;-81703.6;49476;
0.596435;207340;313.613;-393.545;386.435;7.11048;33444.4;-81846.9;48402.5;
0.596482;207340;313.613;-396.643;382.986;13.6567;34533;-81959.5;47426.6;
0.596528;207340;313.612;-399.657;379.459;20.1986;35614.5;-82055.5;46441;
0.596575;207340;313.612;-402.587;375.852;26.7348;36688.6;-82134.4;45445.8;
0.596667;207340;313.614;-408.246;368.457;39.7895;38816;-82247.2;43431.2;
0.59676;207340;313.612;-413.579;360.769;52.8099;40910.8;-82291.2;41380.4;
0.596853;207340;313.611;-418.568;352.783;65.7853;42970.7;-82265.2;39294.5;
0.596945;207340;313.609;-423.206;344.501;78.7047;44994.2;-82169.1;37175;
0.597038;207340;313.608;-427.486;335.929;91.5572;46979.3;-82003.1;35023.8;
0.597131;207340;313.607;-431.405;327.073;104.332;48924.4;-81767.1;32842.7;
0.597224;207340;313.607;-434.96;317.941;117.019;50828;-81461.6;30633.6;
0.597316;207340;313.608;-438.146;308.54;129.606;52688.3;-81086.8;28398.5;
0.597409;207340;313.609;-440.962;298.878;142.084;54503.9;-80643.1;26139.2;
0.597502;207340;313.611;-443.406;288.964;154.441;56273.2;-80130.9;23857.7;
0.597594;207340;313.614;-445.474;278.806;166.668;57994.8;-79550.7;21556;
0.597687;207340;313.617;-447.166;268.412;178.754;59667.1;-78903;19235.9;
0.59778;207340;313.621;-448.48;257.791;190.689;61288.8;-78188.4;16899.6;
0.597873;207340;313.625;-449.415;246.952;202.463;62858.4;-77407.5;14549;
0.597965;207340;313.63;-449.97;235.905;214.065;64374.8;-76560.9;12186.1;
0.598058;207340;313.635;-450.144;224.658;225.487;65836.5;-75649.5;9812.96;
0.598151;207340;313.641;-449.938;213.221;236.718;67242.4;-74673.9;7431.51;
0.598243;207340;313.647;-449.352;201.603;247.749;68591.2;-73635;5043.82;
0.598336;207340;313.654;-448.386;189.815;258.571;69881.8;-72533.7;2651.92;
0.598429;207340;313.661;-447.041;177.867;269.174;71113.1;-71371;257.828;
0.598614;207340;313.669;-443.22;153.542;289.679;73393.2;-68865.7;-4527.56;
0.598781;207340;313.681;-438.501;131.203;307.298;75232.9;-66411;-8821.9;
0.598881;207340;313.694;-435.089;117.608;317.481;76238.7;-64848.7;-11389.9;
0.598982;207340;313.706;-431.248;103.896;327.352;77168.9;-63222.4;-13946.5;
0.599082;207340;313.718;-426.98;90.0796;336.9;78022.7;-61533.6;-16489.1;
0.599172;207340;313.73;-422.777;77.5678;345.21;78725;-59961.5;-18763.5;
0.599262;207340;313.741;-418.237;64.9934;353.244;79364.1;-58341.3;-21022.7;
0.599352;207340;313.753;-413.362;52.3664;360.995;79939.4;-56674.5;-23265;
0.599442;207340;313.765;-408.155;39.6971;368.458;80450.6;-54962.2;-25488.4;
0.599533;207340;313.777;-402.622;26.9956;375.627;80897.2;-53205.9;-27691.3;
0.599623;207340;313.789;-396.767;14.272;382.495;81278.9;-51407;-29871.8;
0.599713;207340;313.801;-390.593;1.53647;389.057;81595.3;-49567;-32028.3;
0.599803;207340;313.814;-384.107;-11.2008;395.308;81846.2;-47687.2;-34159;
0.599884;207340;313.825;-378.006;-22.6579;400.664;82015.9;-45962.7;-36053.3;
0.599966;207340;313.837;-371.66;-34.1008;405.761;82132.3;-44208.3;-37923.9;
0.600047;207340;313.849;-365.072;-45.522;410.594;82195.2;-42425.3;-39769.9;
0.600128;207340;313.861;-358.248;-56.9143;415.162;82204.7;-40614.8;-41589.9;
0.600209;207340;313.873;-351.19;-68.2701;419.461;82160.8;-38777.9;-43382.9;
0.60029;207340;313.886;-343.905;-79.5821;423.487;82063.4;-36915.9;-45147.5;
0.600371;207340;313.898;-336.396;-90.843;427.239;81912.7;-35029.9;-46882.8;
0.600452;207340;313.911;-328.669;-102.046;430.715;81708.7;-33121.2;-48587.4;
0.600534;207340;313.924;-320.728;-113.182;433.91;81451.6;-31191.1;-50260.5;
0.600615;207340;313.937;-312.579;-124.246;436.825;81141.5;-29240.8;-51900.8;
0.600696;207340;313.95;-304.226;-135.23;439.456;80778.7;-27271.5;-53507.2;
0.600858;207340;313.971;-286.94;-156.92;443.861;79895.9;-23282;-56614;
0.601021;207340;313.994;-268.911;-178.203;447.114;78805.4;-19232.1;-59573.3;
0.601183;207340;314.019;-250.182;-199.026;449.208;77510;-15132.3;-62377.7;
0.601345;207340;314.045;-230.802;-219.335;450.137;76013;-10993.3;-65019.8;
0.601508;207340;314.073;-210.82;-239.077;449.898;74318.4;-6825.74;-67492.7;
0.60167;207340;314.101;-190.288;-258.203;448.491;72430.5;-2640.64;-69789.9;
0.601832;207340;314.13;-169.259;-276.661;445.921;70354.3;1551.13;-71905.4;
0.601994;207340;314.159;-147.787;-294.405;442.192;68095.1;5738.65;-73833.8;
0.602157;207340;314.189;-125.928;-311.386;437.314;65658.9;9910.99;-75569.9;
0.602237;207340;314.204;-114.963;-319.511;434.474;64387.5;11970.5;-76358;
0.602318;207340;314.221;-103.923;-327.433;431.356;63075;14022.1;-77097.1;
0.602398;207340;314.237;-92.8157;-335.147;427.962;61722.3;16064.6;-77786.9;
0.602479;207340;314.253;-81.648;-342.647;424.295;60330.2;18096.7;-78426.9;
0.602559;207340;314.268;-70.4274;-349.928;420.356;58899.6;20117;-79016.6;
0.602639;207340;314.283;-59.1608;-356.987;416.148;57431.4;22124.5;-79555.8;
0.60272;207340;314.297;-47.8557;-363.818;411.674;55926.5;24117.6;-80044.1;
0.6028;207340;314.312;-36.5191;-370.417;406.936;54386;26095.3;-80481.2;
0.602881;207340;314.325;-25.1584;-376.78;401.938;52810.7;28056.1;-80866.8;
0.602961;207340;314.339;-13.7808;-382.902;396.683;51201.7;29999;-81200.7;
0.603042;207340;314.353;-2.39353;-388.78;391.173;49560;31922.6;-81482.6;
0.603122;207340;314.366;8.99604;-394.41;385.413;47886.6;33825.7;-81712.4;
0.603203;207340;314.379;20.3807;-399.787;379.407;46182.7;35707.2;-81889.9;
0.603283;207340;314.392;31.7532;-404.91;373.157;44449.3;37565.8;-82015.1;
0.603363;207340;314.404;43.106;-409.774;366.668;42687.6;39400.3;-82087.8;
0.603444;207340;314.417;54.4322;-414.376;359.944;40898.5;41209.6;-82108.1;
0.603524;207340;314.429;65.7245;-418.713;352.989;39083.3;42992.4;-82075.8;
0.603605;207340;314.441;76.9753;-422.783;345.808;37243.3;44747.7;-81991;
0.603685;207340;314.453;88.1775;-426.583;338.405;35379.4;46474.5;-81853.8;
0.603766;207340;314.465;99.3251;-430.11;330.785;33492.8;48171.5;-81664.2;
0.603846;207340;314.476;110.409;-433.361;322.952;31584.9;49837.3;-81422.3;
0.603927;207340;314.487;121.421;-436.335;314.914;29657.3;51471.5;-81128.8;
0.604007;207340;314.499;132.36;-439.036;306.676;27709.8;53073.6;-80783.4;
0.604168;207340;314.515;153.967;-443.583;289.616;23765;56172.1;-79937;
0.604329;207340;314.531;175.178;-446.995;271.817;19759.4;59127.2;-78886.7;
0.60449;207340;314.548;195.947;-449.264;253.317;15702.8;61931.5;-77634.3;
0.604651;207340;314.565;216.217;-450.382;234.165;11606.3;64577.1;-76183.4;
0.604811;207340;314.582;235.935;-450.349;214.413;7480.05;67058;-74538;
0.604972;207340;314.599;255.057;-449.164;194.107;3334.27;69367.4;-72701.6;
0.605133;207340;314.615;273.525;-446.825;173.3;-819.555;71498.8;-70679.3;
0.605294;207340;314.63;291.293;-443.345;152.052;-4971.2;73448.1;-68476.9;
0.605455;207340;314.644;308.328;-438.735;130.408;-9111.33;75209.9;-66098.5;
0.605565;207340;314.654;319.578;-434.914;115.336;-11942;76308.3;-64366.3;
0.605676;207340;314.664;330.442;-430.563;100.121;-14758.4;77314.8;-62556.4;
0.605769;207340;314.672;339.289;-426.492;87.2034;-17118.1;78090.7;-60972.6;
0.605862;207340;314.679;347.844;-422.054;74.2096;-19463;78799.5;-59336.5;
0.605946;207340;314.685;355.29;-417.749;62.459;-21559.3;79379.8;-57820.5;
0.60603;207340;314.691;362.489;-413.153;50.6642;-23640.5;79904.9;-56264.4;
0.606114;207340;314.695;369.435;-408.269;38.8339;-25705.3;80374.5;-54669.2;
0.606197;207340;314.699;376.124;-403.1;26.9761;-27752.2;80788.3;-53036.1;
0.606281;207340;314.702;382.552;-397.651;15.0989;-29779.8;81145.9;-51366.2;
0.606365;207340;314.705;388.714;-391.925;3.21071;-31786.7;81447.3;-49660.6;
0.606449;207340;314.708;394.606;-385.925;-8.68067;-33771.5;81692.1;-47920.6;
0.606533;207340;314.71;400.223;-379.656;-20.5667;-35733;81880.2;-46147.2;
0.606617;207340;314.711;405.562;-373.123;-32.4384;-37669.6;82011.5;-44341.9;
0.6067;207340;314.713;410.618;-366.33;-44.2883;-39580.1;82085.8;-42505.7;
0.606784;207340;314.714;415.389;-359.281;-56.1079;-41463.2;82103.2;-40640;
0.606868;207340;314.714;419.871;-351.982;-67.8884;-43317.4;82063.5;-38746.1;
0.606952;207340;314.714;424.06;-344.438;-79.6219;-45141.7;81966.9;-36825.3;
0.607119;207340;314.708;431.547;-328.641;-102.906;-48694.2;81603.2;-32909;
0.60727;207340;314.703;437.26;-313.641;-123.619;-51776.6;81082.2;-29305.6;
0.607285;207340;314.703;437.746;-312.179;-125.567;-52062.3;81022.7;-28960.4;
0.607313;207340;314.704;438.683;-309.231;-129.452;-52630;80898.1;-28268.2;
0.607342;207340;314.705;439.584;-306.258;-133.327;-53193.7;80767.5;-27573.8;
0.607399;207340;314.707;441.246;-300.215;-141.031;-54306.1;80483.6;-26177.5;
0.60745;207340;314.708;442.627;-294.701;-147.926;-55293.5;80207.9;-24914.4;
0.607502;207340;314.709;443.892;-289.111;-154.781;-56266.6;79911.7;-23645.1;
0.607553;207340;314.71;445.042;-283.447;-161.595;-57225.3;79595.1;-22369.8;
0.607656;207340;314.708;447.07;-271.951;-175.119;-59103.2;78907.9;-19804.8;
0.607759;207340;314.701;448.655;-260.187;-188.468;-60919.8;78139.2;-17219.4;
0.607862;207340;314.696;449.779;-248.156;-201.623;-62672.5;77288.3;-14615.9;
0.607964;207340;314.689;450.434;-235.866;-214.568;-64359.4;76356.1;-11996.7;
0.60817;207340;314.664;450.328;-210.573;-239.756;-67527.9;74252.2;-6724.31;
0.608376;207340;314.639;448.337;-184.4;-263.938;-70413.7;71836.3;-1422.59;
0.608582;207340;314.617;444.469;-157.453;-287.016;-73005.3;69119;3886.24;
0.608787;207340;314.595;438.738;-129.843;-308.896;-75292;66112.2;9179.81;
0.608972;207340;314.578;432.008;-104.518;-327.491;-77081.8;63168.7;13913.1;
0.609069;207340;314.575;427.923;-91.1862;-336.737;-77910.5;61551.6;16358.9;
0.609165;207340;314.569;423.445;-77.7692;-345.675;-78667.8;59878.1;18789.7;
0.609261;207340;314.562;418.576;-64.2798;-354.296;-79352.9;58149.8;21203.1;
0.609348;207340;314.555;413.865;-52.0876;-361.777;-79907.4;56548.7;23358.7;
0.609435;207340;314.547;408.845;-39.8562;-368.989;-80402.6;54905.7;25496.9;
0.609521;207340;314.538;403.52;-27.5949;-375.925;-80838.1;53222;27616.2;
0.609608;207340;314.528;397.895;-15.3129;-382.582;-81213.7;51498.7;29715;
0.609695;207340;314.518;391.974;-3.01958;-388.954;-81529;49737.3;31791.7;
0.609781;207340;314.507;385.76;9.276;-395.036;-81783.8;47938.9;33844.9;
0.609868;207340;314.496;379.259;21.5646;-400.824;-81978;46105;35873;
0.609955;207340;314.484;372.476;33.837;-406.313;-82111.5;44236.9;37874.6;
0.610041;207340;314.472;365.416;46.0841;-411.5;-82184;42335.8;39848.1;
0.610119;207340;314.461;358.828;57.0776;-415.906;-82197.2;40598;41599.2;
0.610197;207340;314.45;352.025;68.0366;-420.061;-82161;38835.7;43325.3;
0.610275;207340;314.439;345.009;78.9544;-423.964;-82075.5;37050.1;45025.4;
0.610353;207340;314.427;337.786;89.8243;-427.61;-81940.7;35242.1;46698.5;
0.610431;207340;314.415;330.358;100.64;-430.998;-81756.6;33413;48343.7;
0.610509;207340;314.403;322.732;111.394;-434.127;-81523.5;31563.7;49959.8;
0.610587;207340;314.391;314.912;122.081;-436.994;-81241.5;29695.5;51546;
0.610743;207340;314.362;298.714;143.219;-441.933;-80531.3;25907.2;54624.1;
0.610884;207340;314.337;283.521;161.948;-445.469;-79726.8;22443.9;57282.9;
0.61101;207340;314.316;269.373;178.536;-447.909;-78870;19289;59581;
0.611137;207340;314.294;254.8;194.841;-449.641;-77888.9;16103.5;61785.4;
0.611263;207340;314.273;239.826;210.837;-450.663;-76785.1;12892.4;63892.7;
0.611389;207340;314.252;224.473;226.499;-450.972;-75560.4;9660.94;65899.4;
0.611516;207340;314.231;208.767;241.803;-450.57;-74216.6;6414.05;67802.5;
0.611642;207340;314.209;192.733;256.724;-449.457;-72755.8;3156.91;69598.9;
0.611768;207340;314.188;176.395;271.238;-447.634;-71180.4;-105.357;71285.7;
0.611895;207340;314.166;159.781;285.323;-445.104;-69492.8;-3367.61;72860.4;
0.612021;207340;314.145;142.916;298.957;-441.873;-67695.8;-6624.71;74320.5;
0.612148;207340;314.124;125.826;312.118;-437.944;-65792.1;-9871.52;75663.6;
0.612274;207340;314.103;108.54;324.785;-433.325;-63784.7;-13102.9;76887.6;
0.612347;207340;314.091;98.4227;331.907;-430.33;-62572.8;-14970.1;77543;
0.612421;207340;314.08;88.253;338.852;-427.105;-61327.8;-16829.3;78157.1;
0.612494;207340;314.069;78.0369;345.616;-423.653;-60050.2;-18679.6;78729.8;
0.612567;207340;314.057;67.7799;352.197;-419.977;-58740.7;-20520;79260.7;
0.612641;207340;314.046;57.4876;358.59;-416.077;-57400;-22349.5;79749.5;
0.612714;207340;314.034;47.1653;364.791;-411.956;-56028.9;-24167.2;80196.1;
0.612788;207340;314.022;36.8186;370.798;-407.617;-54628;-25972;80600;
0.612934;207340;313.996;16.0815;382.214;-398.295;-51740.5;-29538.9;81279.4;
0.613065;207340;313.973;-2.43075;391.704;-389.273;-49073.7;-32666;81739.6;
0.613148;207340;313.961;-14.1333;397.363;-383.23;-47344.8;-34614.8;81959.6;
0.61323;207340;313.948;-25.8259;402.754;-376.929;-45584;-36540.3;82124.3;
0.613313;207340;313.936;-37.5003;407.874;-370.373;-43792.5;-38441.2;82233.7;
0.613396;207340;313.924;-49.1485;412.717;-363.569;-41971.5;-40316.3;82287.7;
0.613478;207340;313.912;-60.7627;417.283;-356.52;-40122.2;-42164.2;82286.3;
0.613561;207340;313.9;-72.335;421.566;-349.231;-38245.8;-43983.7;82229.5;
0.613644;207340;313.888;-83.8576;425.565;-341.707;-36343.7;-45773.6;82117.3;
0.613809;207340;313.86;-106.713;432.696;-325.984;-32468;-49259.1;81727.1;
0.613958;207340;313.836;-127.035;438.118;-311.083;-28904.5;-52283.2;81187.7;
0.614107;207340;313.815;-147.077;442.583;-295.506;-25277.7;-55193.4;80471.1;
0.614182;207340;313.807;-157.102;444.476;-287.373;-23420.4;-56621;80041.4;
