time;WPP3_WPP3_injector_PInjPu;WPP3_WPP3_injector_QInjPu;WPP3_WPP3_injector_terminal_V_re;WPP3_WPP3_injector_terminal_i_re;WPP3_WPP3_injector_terminal_V_im;WPP3_WPP3_injector_terminal_i_im;WPP3_WPP3_pll_omegaPLLPu;WPP3_WPP3_wecc_wtgt_PePu;
5.987369;0.701912;0.403165;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987373;0.701912;0.403165;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987381;0.701912;0.403165;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987397;0.701912;0.403165;1.047175;-0.701906;0.105291;0.314427;1.000000;0.701906;
5.987429;0.701912;0.403165;1.047175;-0.701907;0.105291;0.314427;1.000000;0.701907;
5.987493;0.701912;0.403165;1.047175;-0.701907;0.105291;0.314428;1.000000;0.701907;
5.987621;0.701912;0.403166;1.047175;-0.701907;0.105291;0.314428;1.000000;0.701907;
5.987877;0.701913;0.403167;1.047175;-0.701907;0.105291;0.314429;1.000000;0.701907;
5.988389;0.701913;0.403170;1.047176;-0.701907;0.105291;0.314432;1.000000;0.701907;
5.989413;0.701913;0.403175;1.047176;-0.701907;0.105291;0.314436;1.000000;0.701907;
5.991461;0.701914;0.403185;1.047178;-0.701908;0.105292;0.314445;1.000000;0.701908;
5.995557;0.701915;0.403204;1.047180;-0.701909;0.105292;0.314463;1.000000;0.701909;
5.999999;0.701915;0.403226;1.047183;-0.701909;0.105292;0.314482;1.000000;0.701909;
6.000000;0.701915;0.403225;1.047183;-0.701909;0.105291;0.314482;0.999998;0.701909;
6.000001;0.701914;0.403227;1.047183;-0.701909;0.105294;0.314482;1.000007;0.701908;
6.000003;0.701912;0.403232;1.047183;-0.701909;0.105301;0.314482;1.000027;0.701906;
6.000007;0.701908;0.403241;1.047183;-0.701909;0.105313;0.314482;1.000063;0.701903;
6.000015;0.701901;0.403258;1.047183;-0.701909;0.105338;0.314482;1.000138;0.701895;
6.000031;0.701885;0.403293;1.047183;-0.701910;0.105389;0.314481;1.000285;0.701879;
6.000063;0.701855;0.403360;1.047183;-0.701911;0.105489;0.314478;1.000572;0.701849;
6.000127;0.701797;0.403489;1.047181;-0.701916;0.105691;0.314466;1.001122;0.701791;
6.000255;0.701690;0.403724;1.047173;-0.701936;0.106096;0.314419;1.002130;0.701684;
6.000474;0.701533;0.404065;1.047151;-0.701996;0.106793;0.314278;1.003614;0.701528;
6.000475;0.701533;0.404066;1.047151;-0.701996;0.106797;0.314277;1.003620;0.701527;
6.000476;0.701532;0.404068;1.047151;-0.701997;0.106800;0.314276;1.003626;0.701526;
6.000478;0.701531;0.404070;1.047151;-0.701998;0.106806;0.314274;1.003638;0.701525;
6.000482;0.701528;0.404076;1.047150;-0.701999;0.106819;0.314271;1.003662;0.701522;
6.000490;0.701523;0.404086;1.047149;-0.702002;0.106844;0.314264;1.003710;0.701517;
6.000506;0.701513;0.404108;1.047147;-0.702008;0.106896;0.314250;1.003804;0.701507;
6.000538;0.701494;0.404149;1.047143;-0.702020;0.106998;0.314221;1.003988;0.701488;
6.000540;0.701493;0.404152;1.047142;-0.702021;0.107005;0.314219;1.004000;0.701487;
6.000541;0.701492;0.404153;1.047142;-0.702021;0.107008;0.314219;1.004006;0.701486;
6.000542;0.701491;0.404155;1.047142;-0.702021;0.107011;0.314218;1.004011;0.701485;
6.000544;0.701490;0.404157;1.047142;-0.702022;0.107018;0.314216;1.004023;0.701484;
6.000548;0.701488;0.404162;1.047141;-0.702024;0.107030;0.314212;1.004045;0.701482;
6.000556;0.701483;0.404172;1.047140;-0.702027;0.107056;0.314205;1.004090;0.701477;
6.000572;0.701474;0.404192;1.047138;-0.702033;0.107107;0.314189;1.004178;0.701468;
6.000576;0.701471;0.404197;1.047137;-0.702035;0.107120;0.314185;1.004200;0.701465;
6.000577;0.701471;0.404198;1.047137;-0.702035;0.107123;0.314184;1.004205;0.701465;
6.000578;0.701470;0.404200;1.047137;-0.702036;0.107126;0.314184;1.004211;0.701464;
6.000580;0.701469;0.404202;1.047136;-0.702037;0.107133;0.314182;1.004222;0.701463;
6.000584;0.701467;0.404207;1.047136;-0.702038;0.107146;0.314178;1.004244;0.701461;
6.000592;0.701462;0.404217;1.047135;-0.702042;0.107171;0.314170;1.004287;0.701456;
6.000608;0.701453;0.404236;1.047132;-0.702048;0.107222;0.314154;1.004372;0.701447;
6.000640;0.701435;0.404273;1.047127;-0.702062;0.107325;0.314121;1.004540;0.701429;
6.000704;0.701401;0.404345;1.047116;-0.702092;0.107531;0.314051;1.004860;0.701395;
6.000832;0.701339;0.404474;1.047092;-0.702156;0.107942;0.313899;1.005447;0.701333;
6.001047;0.701249;0.404657;1.047047;-0.702278;0.108636;0.313610;1.006297;0.701243;
6.001048;0.701248;0.404658;1.047047;-0.702278;0.108639;0.313609;1.006301;0.701242;
6.001049;0.701248;0.404659;1.047046;-0.702279;0.108642;0.313607;1.006304;0.701242;
6.001051;0.701247;0.404660;1.047046;-0.702280;0.108649;0.313604;1.006311;0.701241;
6.001055;0.701246;0.404663;1.047045;-0.702283;0.108662;0.313598;1.006325;0.701240;
6.001063;0.701243;0.404669;1.047043;-0.702288;0.108688;0.313587;1.006353;0.701237;
6.001079;0.701237;0.404681;1.047040;-0.702298;0.108739;0.313563;1.006408;0.701231;
6.001111;0.701225;0.404703;1.047032;-0.702318;0.108843;0.313515;1.006515;0.701219;
6.001175;0.701203;0.404746;1.047017;-0.702359;0.109050;0.313418;1.006721;0.701197;
6.001303;0.701163;0.404823;1.046984;-0.702445;0.109465;0.313214;1.007099;0.701157;
6.001559;0.701095;0.404948;1.046915;-0.702629;0.110297;0.312776;1.007737;0.701089;
6.002071;0.700995;0.405113;1.046762;-0.703032;0.111966;0.311816;1.008662;0.700989;
6.002583;0.700932;0.405192;1.046593;-0.703471;0.113640;0.310770;1.009236;0.700926;
6.003095;0.700893;0.405217;1.046414;-0.703931;0.115318;0.309668;1.009582;0.700887;
6.003607;0.700869;0.405209;1.046227;-0.704405;0.116997;0.308533;1.009787;0.700863;
6.004631;0.700841;0.405154;1.045838;-0.705365;0.120358;0.306221;1.010009;0.700835;
6.005655;0.700829;0.405070;1.045434;-0.706333;0.123720;0.303876;1.010076;0.700823;
6.006679;0.700822;0.404980;1.045019;-0.707298;0.127081;0.301522;1.010086;0.700816;
6.008727;0.700807;0.404820;1.044158;-0.709204;0.133799;0.296822;1.010085;0.700801;
6.012823;0.700739;0.404609;1.042324;-0.712890;0.147213;0.287495;1.010062;0.700733;
6.016919;0.700623;0.404461;1.040327;-0.716408;0.160594;0.278191;1.010051;0.700618;
6.021015;0.700454;0.404356;1.038167;-0.719756;0.173942;0.268897;1.010042;0.700449;
6.029207;0.699986;0.404210;1.033347;-0.725967;0.200529;0.250286;1.010029;0.699980;
6.037399;0.699298;0.404138;1.027866;-0.731492;0.226952;0.231668;1.010010;0.699292;
6.045591;0.698386;0.404107;1.021727;-0.736330;0.253195;0.213043;1.009994;0.698380;
6.061975;0.696037;0.404082;1.007478;-0.744093;0.305093;0.175750;1.009969;0.696031;
6.076721;0.693475;0.404081;0.992431;-0.749061;0.351065;0.142188;1.009955;0.693470;
6.091466;0.690697;0.404083;0.975304;-0.752328;0.396269;0.108642;1.009947;0.690692;
6.106212;0.687863;0.404086;0.956122;-0.754051;0.440633;0.075123;1.009944;0.687857;
6.120957;0.685068;0.404089;0.934921;-0.754321;0.484076;0.041651;1.009943;0.685062;
6.135703;0.682342;0.404096;0.911741;-0.753172;0.526511;0.008273;1.009943;0.682336;
6.150449;0.679673;0.404107;0.886631;-0.750602;0.567845;-0.024947;1.009942;0.679668;
6.165194;0.677028;0.404121;0.859647;-0.746595;0.607987;-0.057930;1.009940;0.677023;
6.179940;0.674373;0.404138;0.830847;-0.741140;0.646848;-0.090591;1.009937;0.674367;
6.194685;0.671684;0.404158;0.800296;-0.734244;0.684343;-0.122851;1.009934;0.671679;
6.224177;0.666216;0.404202;0.734201;-0.716236;0.754925;-0.185919;1.009929;0.666211;
6.250719;0.661250;0.404248;0.669401;-0.695428;0.813026;-0.240742;1.009926;0.661245;
6.277261;0.656324;0.404298;0.600016;-0.670502;0.865586;-0.293457;1.009925;0.656318;
6.303803;0.651498;0.404351;0.526508;-0.641684;0.912245;-0.343818;1.009926;0.651492;
6.330345;0.646803;0.404406;0.449374;-0.609194;0.952683;-0.391575;1.009927;0.646796;
6.356887;0.642246;0.404463;0.369137;-0.573253;0.986619;-0.436477;1.009928;0.642241;
6.383429;0.637811;0.404501;0.286346;-0.534077;1.013811;-0.478275;1.009929;0.637862;
6.409971;0.633493;0.404526;0.201567;-0.491924;1.034068;-0.516733;1.009931;0.633603;
6.431936;0.630021;0.404542;0.130344;-0.455002;1.045480;-0.545887;1.009933;0.630176;
6.431936;0.630021;0.404543;0.130318;-0.454988;1.045484;-0.545898;1.009940;0.630016;
6.431937;0.630020;0.404543;0.130315;-0.454986;1.045485;-0.545899;1.009940;0.630015;
6.431938;0.630020;0.404543;0.130311;-0.454985;1.045485;-0.545900;1.009940;0.630015;
6.431940;0.630020;0.404543;0.130305;-0.454981;1.045486;-0.545903;1.009940;0.630015;
6.431944;0.630019;0.404543;0.130292;-0.454974;1.045488;-0.545908;1.009940;0.630014;
6.431952;0.630018;0.404543;0.130266;-0.454961;1.045491;-0.545918;1.009940;0.630013;
6.431968;0.630016;0.404543;0.130213;-0.454933;1.045498;-0.545938;1.009939;0.630011;
6.432000;0.630011;0.404543;0.130109;-0.454878;1.045511;-0.545979;1.009939;0.630006;
6.432064;0.630001;0.404543;0.129900;-0.454768;1.045537;-0.546060;1.009939;0.629996;
6.432192;0.629981;0.404544;0.129483;-0.454548;1.045589;-0.546223;1.009938;0.629976;
6.432448;0.629941;0.404545;0.128648;-0.454108;1.045692;-0.546548;1.009937;0.629936;
6.432960;0.629862;0.404547;0.126978;-0.453227;1.045898;-0.547197;1.009935;0.629857;
6.433984;0.629703;0.404552;0.123637;-0.451463;1.046301;-0.548490;1.009933;0.629698;
6.436032;0.629388;0.404564;0.116951;-0.447925;1.047075;-0.551062;1.009932;0.629383;
6.440128;0.628763;0.404588;0.103564;-0.440807;1.048494;-0.556142;1.009933;0.628758;
6.448320;0.627534;0.404631;0.076736;-0.426399;1.050819;-0.566048;1.009935;0.627529;
6.464704;0.625140;0.404697;0.022936;-0.396912;1.053406;-0.584805;1.009937;0.625135;
6.481088;0.622813;0.404739;-0.030939;-0.366595;1.053235;-0.602102;1.009938;0.622815;
6.499999;0.620195;0.404780;-0.092978;-0.330709;1.049615;-0.620174;1.009940;0.620193;
6.499999;0.620183;0.404812;-0.093026;-0.330709;1.049621;-0.620174;1.009976;0.620146;
6.500000;0.620191;0.404786;-0.093032;-0.330683;1.049613;-0.620187;1.009944;0.620187;
6.500001;0.620192;0.404784;-0.093032;-0.330681;1.049612;-0.620187;1.009934;0.620187;
6.500003;0.620194;0.404780;-0.093033;-0.330677;1.049612;-0.620189;1.009915;0.620190;
6.500007;0.620198;0.404773;-0.093033;-0.330669;1.049611;-0.620193;1.009878;0.620193;
6.500015;0.620205;0.404757;-0.093034;-0.330654;1.049608;-0.620200;1.009804;0.620200;
6.500031;0.620219;0.404727;-0.093036;-0.330624;1.049604;-0.620214;1.009657;0.620214;
6.500063;0.620246;0.404667;-0.093040;-0.330565;1.049595;-0.620242;1.009369;0.620242;
6.500127;0.620299;0.404554;-0.093048;-0.330453;1.049578;-0.620294;1.008818;0.620294;
6.500255;0.620393;0.404347;-0.093062;-0.330249;1.049548;-0.620388;1.007809;0.620388;
6.500511;0.620547;0.404003;-0.093085;-0.329910;1.049497;-0.620542;1.006103;0.620542;
6.500879;0.620707;0.403629;-0.093109;-0.329543;1.049442;-0.620702;1.004200;0.620702;
6.500880;0.620707;0.403628;-0.093110;-0.329542;1.049441;-0.620702;1.004196;0.620702;
6.500881;0.620707;0.403627;-0.093110;-0.329541;1.049441;-0.620702;1.004192;0.620702;
6.500883;0.620708;0.403626;-0.093110;-0.329540;1.049441;-0.620703;1.004184;0.620703;
6.500887;0.620709;0.403623;-0.093110;-0.329537;1.049441;-0.620704;1.004168;0.620704;
6.500895;0.620712;0.403617;-0.093110;-0.329531;1.049440;-0.620707;1.004136;0.620707;
6.500911;0.620716;0.403605;-0.093111;-0.329519;1.049438;-0.620712;1.004073;0.620712;
6.500929;0.620722;0.403591;-0.093112;-0.329506;1.049436;-0.620717;1.004000;0.620717;
6.500930;0.620722;0.403590;-0.093112;-0.329505;1.049436;-0.620717;1.003996;0.620717;
6.500931;0.620723;0.403590;-0.093112;-0.329504;1.049436;-0.620718;1.003993;0.620718;
6.500933;0.620723;0.403588;-0.093112;-0.329503;1.049436;-0.620718;1.003985;0.620718;
6.500937;0.620724;0.403585;-0.093112;-0.329500;1.049435;-0.620719;1.003970;0.620719;
6.500945;0.620727;0.403580;-0.093112;-0.329494;1.049434;-0.620722;1.003939;0.620722;
6.500961;0.620731;0.403568;-0.093113;-0.329483;1.049433;-0.620726;1.003879;0.620726;
6.500993;0.620740;0.403546;-0.093114;-0.329462;1.049429;-0.620735;1.003761;0.620735;
6.501057;0.620756;0.403505;-0.093117;-0.329421;1.049423;-0.620751;1.003535;0.620751;
6.501185;0.620784;0.403429;-0.093121;-0.329348;1.049412;-0.620779;1.003122;0.620779;
6.501441;0.620827;0.403307;-0.093127;-0.329229;1.049395;-0.620822;1.002423;0.620822;
6.501953;0.620870;0.403145;-0.093134;-0.329075;1.049371;-0.620865;1.001410;0.620865;
6.502977;0.620856;0.403017;-0.093132;-0.328961;1.049354;-0.620851;1.000294;0.620851;
6.504001;0.620763;0.403041;-0.093118;-0.328998;1.049360;-0.620758;0.999903;0.620758;
6.506049;0.620520;0.403183;-0.093081;-0.329168;1.049385;-0.620515;0.999665;0.620515;
6.510145;0.620003;0.403482;-0.093004;-0.329528;1.049439;-0.619998;0.999836;0.619998;
6.514241;0.619543;0.403685;-0.092935;-0.329791;1.049479;-0.619538;0.999877;0.619538;
6.518337;0.619139;0.403834;-0.092874;-0.329994;1.049509;-0.619134;0.999892;0.619134;
6.523188;0.618718;0.403976;-0.092811;-0.330195;1.049539;-0.618713;0.999905;0.618713;
6.523189;0.618718;0.403976;-0.092811;-0.330195;1.049539;-0.618713;0.999905;0.618713;
6.523190;0.618717;0.403976;-0.092811;-0.330195;1.049539;-0.618713;0.999905;0.618713;
6.523192;0.618717;0.403976;-0.092811;-0.330195;1.049539;-0.618712;0.999905;0.618712;
6.523196;0.618717;0.403976;-0.092811;-0.330195;1.049539;-0.618712;0.999905;0.618712;
6.523204;0.618716;0.403977;-0.092811;-0.330196;1.049540;-0.618711;0.999905;0.618711;
6.523220;0.618715;0.403977;-0.092811;-0.330196;1.049540;-0.618710;0.999905;0.618710;
6.523252;0.618712;0.403978;-0.092810;-0.330197;1.049540;-0.618707;0.999905;0.618707;
6.523316;0.618707;0.403979;-0.092809;-0.330200;1.049540;-0.618702;0.999905;0.618702;
6.523444;0.618697;0.403982;-0.092808;-0.330204;1.049541;-0.618692;0.999905;0.618692;
6.523700;0.618676;0.403989;-0.092805;-0.330213;1.049542;-0.618671;0.999905;0.618671;
6.524212;0.618635;0.404000;-0.092799;-0.330231;1.049545;-0.618630;0.999906;0.618630;
6.525236;0.618556;0.404023;-0.092787;-0.330265;1.049550;-0.618551;0.999907;0.618551;
6.527284;0.618409;0.404064;-0.092765;-0.330327;1.049559;-0.618404;0.999911;0.618404;
6.531380;0.618162;0.404132;-0.092728;-0.330431;1.049575;-0.618157;0.999920;0.618157;
6.539572;0.617850;0.404234;-0.092681;-0.330576;1.049597;-0.617845;0.999937;0.617845;
6.547764;0.617769;0.404306;-0.092669;-0.330655;1.049608;-0.617764;0.999952;0.617764;
6.564148;0.618137;0.404423;-0.092724;-0.330700;1.049615;-0.618132;0.999977;0.618132;
6.580532;0.619020;0.404523;-0.092856;-0.330641;1.049606;-0.619015;0.999993;0.619015;
6.596916;0.620173;0.404618;-0.093029;-0.330533;1.049590;-0.620168;1.000002;0.620168;
6.613300;0.621420;0.404712;-0.093216;-0.330407;1.049571;-0.621415;1.000006;0.621415;
6.629684;0.622671;0.404802;-0.093404;-0.330277;1.049552;-0.622666;1.000008;0.622666;
6.646068;0.623912;0.404889;-0.093590;-0.330144;1.049532;-0.623907;1.000010;0.623907;
6.662452;0.625172;0.404970;-0.093779;-0.330004;1.049511;-0.625167;1.000013;0.625167;
6.678836;0.626491;0.405048;-0.093977;-0.329849;1.049488;-0.626486;1.000018;0.626486;
6.695220;0.627900;0.405121;-0.094189;-0.329674;1.049461;-0.627895;1.000023;0.627895;
6.711604;0.629409;0.405191;-0.094415;-0.329479;1.049432;-0.629404;1.000028;0.629404;
6.727988;0.631009;0.405258;-0.094655;-0.329264;1.049400;-0.631004;1.000032;0.631004;
6.744372;0.632679;0.405322;-0.094905;-0.329035;1.049366;-0.632674;1.000035;0.632674;
6.760756;0.634393;0.405384;-0.095163;-0.328795;1.049330;-0.634388;1.000037;0.634388;
6.793524;0.637869;0.405501;-0.095684;-0.328298;1.049255;-0.637864;1.000040;0.637864;
6.823016;0.641023;0.405600;-0.096157;-0.327837;1.049186;-0.641018;1.000042;0.641018;
6.852507;0.644175;0.405693;-0.096630;-0.327368;1.049116;-0.644170;1.000043;0.644170;
6.881998;0.647317;0.405781;-0.097101;-0.326894;1.049045;-0.647311;1.000044;0.647311;
6.911489;0.650438;0.405864;-0.097570;-0.326416;1.048973;-0.650433;1.000044;0.650433;
6.940980;0.653528;0.405943;-0.098033;-0.325938;1.048901;-0.653522;1.000044;0.653522;
6.970472;0.656571;0.406018;-0.098489;-0.325461;1.048830;-0.656565;1.000044;0.656565;
6.999963;0.659556;0.406090;-0.098937;-0.324989;1.048759;-0.659550;1.000044;0.659550;
7.029454;0.662473;0.406158;-0.099375;-0.324524;1.048689;-0.662467;1.000043;0.662467;
7.055996;0.665036;0.406216;-0.099759;-0.324113;1.048627;-0.665030;1.000042;0.665030;
7.082538;0.667537;0.406273;-0.100135;-0.323708;1.048567;-0.667532;1.000041;0.667532;
7.109080;0.669975;0.406327;-0.100500;-0.323312;1.048507;-0.669969;1.000041;0.669969;
7.135622;0.672347;0.406379;-0.100856;-0.322924;1.048449;-0.672342;1.000040;0.672342;
7.162164;0.674652;0.406429;-0.101202;-0.322544;1.048392;-0.674647;1.000039;0.674647;
7.188707;0.676888;0.406477;-0.101537;-0.322175;1.048337;-0.676883;1.000037;0.676883;
7.215249;0.679053;0.406523;-0.101862;-0.321815;1.048283;-0.679048;1.000036;0.679048;
7.241791;0.681145;0.406567;-0.102176;-0.321466;1.048231;-0.681140;1.000035;0.681140;
7.268333;0.683163;0.406609;-0.102479;-0.321128;1.048180;-0.683157;1.000034;0.683157;
7.294875;0.685105;0.406649;-0.102770;-0.320801;1.048131;-0.685099;1.000033;0.685099;
7.321417;0.686970;0.406688;-0.103050;-0.320486;1.048084;-0.686964;1.000031;0.686964;
7.374501;0.690457;0.406760;-0.103573;-0.319895;1.047995;-0.690451;1.000029;0.690451;
7.427585;0.693613;0.406825;-0.104046;-0.319356;1.047914;-0.693607;1.000026;0.693607;
7.480669;0.696428;0.406884;-0.104468;-0.318874;1.047842;-0.696422;1.000023;0.696422;
7.533754;0.698891;0.406936;-0.104838;-0.318451;1.047778;-0.698885;1.000020;0.698885;
7.581529;0.700801;0.406977;-0.105125;-0.318123;1.047729;-0.700795;1.000017;0.700795;
7.624528;0.702267;0.407010;-0.105345;-0.317871;1.047691;-0.702261;1.000014;0.702261;
7.663226;0.703382;0.407036;-0.105512;-0.317680;1.047663;-0.703376;1.000012;0.703376;
7.701924;0.704304;0.407058;-0.105650;-0.317523;1.047639;-0.704298;1.000010;0.704298;
7.736753;0.704972;0.407076;-0.105750;-0.317410;1.047622;-0.704966;1.000008;0.704966;
7.771581;0.705492;0.407091;-0.105828;-0.317323;1.047609;-0.705486;1.000006;0.705486;
7.802927;0.705835;0.407102;-0.105880;-0.317267;1.047601;-0.705829;1.000004;0.705829;
7.834273;0.706067;0.407111;-0.105915;-0.317230;1.047595;-0.706061;1.000003;0.706061;
7.862484;0.706185;0.407118;-0.105932;-0.317214;1.047593;-0.706179;1.000001;0.706179;
7.869259;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869260;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869261;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869263;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869267;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869275;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869290;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869291;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869292;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869294;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869298;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869306;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869322;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869354;0.706201;0.407119;-0.105935;-0.317212;1.047593;-0.706195;1.000001;0.706195;
7.869418;0.706202;0.407119;-0.105935;-0.317212;1.047593;-0.706196;1.000001;0.706196;
7.869546;0.706202;0.407119;-0.105935;-0.317212;1.047593;-0.706196;1.000001;0.706196;
7.869802;0.706202;0.407119;-0.105935;-0.317212;1.047593;-0.706196;1.000001;0.706196;
7.870314;0.706203;0.407120;-0.105935;-0.317212;1.047593;-0.706197;1.000001;0.706197;
7.871338;0.706205;0.407120;-0.105935;-0.317211;1.047593;-0.706199;1.000001;0.706199;
7.873386;0.706208;0.407120;-0.105936;-0.317211;1.047593;-0.706202;1.000001;0.706202;
7.877482;0.706214;0.407121;-0.105937;-0.317211;1.047593;-0.706208;1.000000;0.706208;
7.885674;0.706220;0.407122;-0.105937;-0.317211;1.047593;-0.706214;1.000000;0.706214;
7.902058;0.706212;0.407125;-0.105936;-0.317215;1.047593;-0.706206;0.999999;0.706206;
7.934826;0.706125;0.407128;-0.105923;-0.317234;1.047596;-0.706119;0.999998;0.706119;
7.967594;0.705946;0.407129;-0.105896;-0.317270;1.047601;-0.705941;0.999997;0.705941;
8.000362;0.705687;0.407128;-0.105857;-0.317320;1.047609;-0.705681;0.999996;0.705681;
8.033130;0.705355;0.407126;-0.105808;-0.317381;1.047618;-0.705349;0.999995;0.705349;
8.065898;0.704962;0.407122;-0.105749;-0.317453;1.047629;-0.704956;0.999994;0.704956;
8.098666;0.704518;0.407115;-0.105682;-0.317534;1.047641;-0.704512;0.999993;0.704512;
8.131434;0.704033;0.407108;-0.105609;-0.317620;1.047654;-0.704027;0.999993;0.704027;
8.164202;0.703516;0.407099;-0.105532;-0.317711;1.047668;-0.703510;0.999993;0.703510;
8.229738;0.702443;0.407076;-0.105371;-0.317897;1.047695;-0.702437;0.999992;0.702437;
8.295274;0.701361;0.407047;-0.105208;-0.318079;1.047723;-0.701355;0.999992;0.701355;
8.360810;0.700331;0.407014;-0.105054;-0.318247;1.047748;-0.700325;0.999993;0.700325;
8.426346;0.699405;0.406976;-0.104915;-0.318390;1.047769;-0.699399;0.999994;0.699399;
8.485329;0.698692;0.406939;-0.104808;-0.318492;1.047785;-0.698686;0.999995;0.698686;
8.538413;0.698166;0.406903;-0.104729;-0.318560;1.047795;-0.698160;0.999996;0.698160;
8.586188;0.697797;0.406869;-0.104674;-0.318599;1.047801;-0.697791;0.999997;0.697791;
8.633964;0.697530;0.406833;-0.104634;-0.318617;1.047803;-0.697524;0.999998;0.697524;
8.681740;0.697365;0.406795;-0.104609;-0.318614;1.047803;-0.697359;0.999999;0.697359;
8.712534;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712535;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712536;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712538;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712542;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712550;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712566;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712598;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712662;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.712790;0.697310;0.406770;-0.104601;-0.318602;1.047801;-0.697304;1.000000;0.697304;
8.713046;0.697310;0.406770;-0.104601;-0.318601;1.047801;-0.697304;1.000000;0.697304;
8.713558;0.697309;0.406769;-0.104601;-0.318601;1.047801;-0.697303;1.000000;0.697303;
8.714582;0.697308;0.406768;-0.104601;-0.318601;1.047801;-0.697302;1.000000;0.697302;
8.716630;0.697306;0.406767;-0.104600;-0.318599;1.047801;-0.697300;1.000000;0.697300;
8.720726;0.697303;0.406763;-0.104600;-0.318597;1.047800;-0.697297;1.000000;0.697297;
8.728918;0.697298;0.406756;-0.104599;-0.318592;1.047800;-0.697292;1.000000;0.697292;
8.745302;0.697297;0.406743;-0.104599;-0.318579;1.047798;-0.697291;1.000000;0.697291;
8.778070;0.697326;0.406715;-0.104603;-0.318548;1.047793;-0.697321;1.000001;0.697321;
8.810838;0.697396;0.406686;-0.104614;-0.318509;1.047787;-0.697390;1.000001;0.697390;
8.843606;0.697502;0.406657;-0.104630;-0.318462;1.047780;-0.697496;1.000002;0.697496;
8.876374;0.697641;0.406627;-0.104650;-0.318408;1.047772;-0.697635;1.000002;0.697635;
8.909142;0.697809;0.406596;-0.104676;-0.318348;1.047763;-0.697804;1.000003;0.697804;
8.941910;0.698003;0.406565;-0.104705;-0.318282;1.047753;-0.697997;1.000003;0.697997;
8.974678;0.698218;0.406533;-0.104737;-0.318212;1.047743;-0.698212;1.000003;0.698212;
9.007446;0.698450;0.406501;-0.104772;-0.318138;1.047732;-0.698444;1.000003;0.698444;
9.072982;0.698941;0.406435;-0.104846;-0.317984;1.047708;-0.698935;1.000004;0.698935;
9.138518;0.699448;0.406366;-0.104922;-0.317824;1.047684;-0.699442;1.000004;0.699442;
9.204054;0.699941;0.406295;-0.104996;-0.317665;1.047661;-0.699935;1.000003;0.699935;
9.269590;0.700394;0.406221;-0.105064;-0.317511;1.047637;-0.700388;1.000003;0.700388;
9.328572;0.700751;0.406153;-0.105117;-0.317380;1.047618;-0.700745;1.000003;0.700745;
9.381656;0.701019;0.406090;-0.105157;-0.317271;1.047602;-0.701013;1.000002;0.701013;
9.429432;0.701211;0.406033;-0.105186;-0.317181;1.047588;-0.701205;1.000002;0.701205;
9.477208;0.701354;0.405974;-0.105208;-0.317100;1.047576;-0.701348;1.000001;0.701348;
9.524984;0.701446;0.405914;-0.105221;-0.317028;1.047565;-0.701440;1.000001;0.701440;
9.572759;0.701488;0.405853;-0.105228;-0.316964;1.047555;-0.701482;1.000000;0.701482;
9.576650;0.701489;0.405848;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
9.576651;0.701489;0.405848;-0.105228;-0.316959;1.047555;-0.701483;1.000000;0.701483;
