time;Generator_generator_UPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_PGenPu;Generator_generator_QGenPu;Load_load_PPu;Load_load_QPu;Transformer_transformer_terminal1_V_re;Transformer_transformer_terminal1_V_im;Transformer_transformer_terminal2_V_re;Transformer_transformer_terminal2_V_im;Transformer_transformer_terminal1_i_re;Transformer_transformer_terminal1_i_im;Transformer_transformer_terminal2_i_re;Transformer_transformer_terminal2_i_im;Transformer_transformer_P1Pu;Transformer_transformer_Q1Pu;Transformer_transformer_P2Pu;Transformer_transformer_Q2Pu;Transformer_transformer_U1Pu;Transformer_transformer_U2Pu;Bus1_bus_U;Bus1_bus_UPhaseDeg;Bus2_bus_U;Bus2_bus_UPhaseDeg;
28.2000000000;0.9999997671;9.0849086983;1.5087753662;0.0908490870;0.0150877537;0.0900000000;0.0100000000;0.3773046237;-0.9080218486;0.4329331768;-0.9014257587;-0.0257298207;0.0884252068;0.0257311060;-0.0884257375;-0.0900000000;-0.0100000000;0.0908490870;0.0150877537;0.9832916437;0.9999997671;0.9832916437;-67.4359560293;0.9999997671;-64.3461421382;
28.3000000000;0.9999997685;9.0849086981;1.5087753647;0.0908490870;0.0150877536;0.0900000000;0.0100000000;0.3716366890;-0.9103563209;0.4273052810;-0.9041071473;-0.0251780784;0.0885838880;0.0251793604;-0.0885844267;-0.0900000000;-0.0100000000;0.0908490870;0.0150877536;0.9832916452;0.9999997685;0.9832916452;-67.7931399486;0.9999997685;-64.7033260664;
28.4000000000;0.9999997699;9.0849086978;1.5087753632;0.0908490870;0.0150877536;0.0900000000;0.0100000000;0.3659468951;-0.9126583875;0.4216534107;-0.9067568258;-0.0246246365;0.0887393266;0.0246259151;-0.0887398733;-0.0900000000;-0.0100000000;0.0908490870;0.0150877536;0.9832916466;0.9999997699;0.9832916466;-68.1507894439;0.9999997699;-65.0609755707;
28.5000000000;0.9999997713;9.0849086976;1.5087753617;0.0908490870;0.0150877536;0.0900000000;0.0100000000;0.3602354534;-0.9149278022;0.4159777667;-0.9093745324;-0.0240695173;0.0888915020;0.0240707924;-0.0888920567;-0.0900000000;-0.0100000000;0.0908490870;0.0150877536;0.9832916481;0.9999997713;0.9832916481;-68.5089016582;0.9999997713;-65.4190877939;
28.6000000000;0.9999997727;9.0849086974;1.5087753602;0.0908490870;0.0150877536;0.0900000000;0.0100000000;0.3545025775;-0.9171643204;0.4102785527;-0.9119600071;-0.0235127431;0.0890403935;0.0235140147;-0.0890409562;-0.0900000000;-0.0100000000;0.0908490870;0.0150877536;0.9832916495;0.9999997727;0.9832916495;-68.8674737520;0.9999997727;-65.7776598965;
28.7000000000;0.9999997741;9.0849086972;1.5087753587;0.0908490870;0.0150877536;0.0900000000;0.0100000000;0.3487484832;-0.9193676991;0.4045559746;-0.9145129915;-0.0229543365;0.0891859808;0.0229556046;-0.0891865515;-0.0900000000;-0.0100000000;0.0908490870;0.0150877536;0.9832916509;0.9999997741;0.9832916509;-69.2265029032;0.9999997741;-66.1366890565;
28.8000000000;0.9999997755;9.0849086969;1.5087753573;0.0908490870;0.0150877536;0.0900000000;0.0100000000;0.3429733890;-0.9215376976;0.3988102409;-0.9170332288;-0.0223943204;0.0893282437;0.0223955849;-0.0893288223;-0.0900000000;-0.0100000000;0.0908490870;0.0150877536;0.9832916523;0.9999997755;0.9832916523;-69.5859863070;0.9999997755;-66.4961724690;
28.9000000000;0.9999997769;9.0849086967;1.5087753558;0.0908490870;0.0150877536;0.0900000000;0.0100000000;0.3371775155;-0.9236740764;0.3930415626;-0.9195204641;-0.0218327178;0.0894671623;0.0218339787;-0.0894677488;-0.0900000000;-0.0100000000;0.0908490870;0.0150877536;0.9832916538;0.9999997769;0.9832916538;-69.9459211758;0.9999997769;-66.8561073465;
29.0000000000;0.9999997782;9.0849086965;1.5087753544;0.0908490870;0.0150877535;0.0900000000;0.0100000000;0.3313610856;-0.9257765984;0.3872501531;-0.9219744440;-0.0212695519;0.0896027166;0.0212708091;-0.0896033111;-0.0900000000;-0.0100000000;0.0908490870;0.0150877535;0.9832916551;0.9999997782;0.9832916551;-70.3063047393;0.9999997782;-67.2164909186;
29.1000000000;0.9999997796;9.0849086963;1.5087753530;0.0908490870;0.0150877535;0.0900000000;0.0100000000;0.3255243247;-0.9278450279;0.3814362284;-0.9243949172;-0.0207048462;0.0897348873;0.0207060995;-0.0897354896;-0.0900000000;-0.0100000000;0.0908490870;0.0150877535;0.9832916565;0.9999997796;0.9832916565;-70.6671342438;0.9999997796;-67.5773204317;
29.2000000000;0.9999997810;9.0849086960;1.5087753515;0.0908490870;0.0150877535;0.0900000000;0.0100000000;0.3196674604;-0.9298791316;0.3756000067;-0.9267816339;-0.0201386241;0.0898636547;0.0201398736;-0.0898642649;-0.0900000000;-0.0100000000;0.0908490870;0.0150877535;0.9832916579;0.9999997810;0.9832916579;-71.0284069530;0.9999997810;-67.9385931494;
29.3000000000;0.9999997823;9.0849086958;1.5087753501;0.0908490870;0.0150877535;0.0900000000;0.0100000000;0.3137907225;-0.9318786775;0.3697417088;-0.9291343462;-0.0195709095;0.0899889999;0.0195721552;-0.0899896180;-0.0900000000;-0.0100000000;0.0908490870;0.0150877535;0.9832916593;0.9999997823;0.9832916593;-71.3901201469;0.9999997823;-68.3003063518;
29.4000000000;0.9999997836;9.0849086956;1.5087753487;0.0908490870;0.0150877535;0.0900000000;0.0100000000;0.3078943434;-0.9338434361;0.3638615580;-0.9314528082;-0.0190017265;0.0901109037;0.0190029682;-0.0901115297;-0.0900000000;-0.0100000000;0.0908490870;0.0150877535;0.9832916607;0.9999997836;0.9832916607;-71.7522711226;0.9999997836;-68.6624573359;
29.5000000000;0.9999997850;9.0849086954;1.5087753473;0.0908490870;0.0150877535;0.0900000000;0.0100000000;0.3019785572;-0.9357731795;0.3579597796;-0.9337367756;-0.0184310990;0.0902293474;0.0184323368;-0.0902299812;-0.0900000000;-0.0100000000;0.0908490870;0.0150877535;0.9832916620;0.9999997850;0.9832916620;-72.1148571934;0.9999997850;-69.0250434151;
29.6000000000;0.9999997863;9.0849086952;1.5087753459;0.0908490870;0.0150877535;0.0900000000;0.0100000000;0.2960436008;-0.9376676819;0.3520366018;-0.9359860061;-0.0178590517;0.0903443125;0.0178602854;-0.0903449541;-0.0900000000;-0.0100000000;0.0908490870;0.0150877535;0.9832916634;0.9999997863;0.9832916634;-72.4778756895;0.9999997863;-69.3880619195;
29.7000000000;0.9999997876;9.0849086950;1.5087753445;0.0908490869;0.0150877534;0.0900000000;0.0100000000;0.2900897129;-0.9395267193;0.3460922547;-0.9382002592;-0.0172856089;0.0904557805;0.0172868385;-0.0904564300;-0.0900000000;-0.0100000000;0.0908490869;0.0150877534;0.9832916647;0.9999997876;0.9832916647;-72.8413239572;0.9999997876;-69.7515101954;
29.8000000000;0.9999997889;9.0849086947;1.5087753432;0.0908490869;0.0150877534;0.0900000000;0.0100000000;0.2841171346;-0.9413500700;0.3401269711;-0.9403792965;-0.0167107954;0.0905637334;0.0167120209;-0.0905643906;-0.0900000000;-0.0100000000;0.0908490869;0.0150877534;0.9832916660;0.9999997889;0.9832916660;-73.2051993591;0.9999997889;-70.1153856055;
29.9000000000;0.9999997902;9.0849086945;1.5087753418;0.0908490869;0.0150877534;0.0900000000;0.0100000000;0.2781261093;-0.9431375140;0.3341409858;-0.9425228814;-0.0161346362;0.0906681530;0.0161358574;-0.0906688180;-0.0900000000;-0.0100000000;0.0908490869;0.0150877534;0.9832916673;0.9999997902;0.9832916673;-73.5694992741;0.9999997902;-70.4796855286;
30.0000000000;0.9999997915;9.0849086943;1.5087753405;0.0908490869;0.0150877534;0.0900000000;0.0100000000;0.2721168822;-0.9448888337;0.3281345363;-0.9446307792;-0.0155571562;0.0907690218;0.0155583733;-0.0907696946;-0.0900000000;-0.0100000000;0.0908490869;0.0150877534;0.9832916687;0.9999997915;0.9832916687;-73.9342210970;0.9999997915;-70.8444073597;
