time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load2_zP;NETWORK_Load2_zQ;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
593.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210047;0.110283;1.023487;1.047512;-0.531687;0.092941;0.589953;0.489717;1.420520;49.611277;
594.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110284;1.023487;1.047513;-0.531687;0.092941;0.589952;0.489716;1.420520;49.611267;
595.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110284;1.023488;1.047514;-0.531687;0.092941;0.589952;0.489716;1.420520;49.611257;
596.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110284;1.023488;1.047515;-0.531687;0.092941;0.589952;0.489716;1.420520;49.611247;
597.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110284;1.023489;1.047516;-0.531686;0.092941;0.589952;0.489716;1.420520;49.611237;
598.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110284;1.023489;1.047518;-0.531686;0.092941;0.589952;0.489716;1.420520;49.611228;
599.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110284;1.023490;1.047519;-0.531686;0.092941;0.589952;0.489716;1.420520;49.611218;
600.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110284;1.023490;1.047520;-0.531686;0.092941;0.589952;0.489716;1.420520;49.611209;
601.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110284;1.023491;1.047521;-0.531686;0.092941;0.589952;0.489716;1.420520;49.611199;
602.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110285;1.023491;1.047522;-0.531686;0.092941;0.589952;0.489715;1.420520;49.611190;
603.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210048;0.110285;1.023492;1.047523;-0.531686;0.092941;0.589952;0.489715;1.420520;49.611181;
604.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023492;1.047525;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611171;
605.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047526;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611162;
606.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
607.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
608.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
609.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
610.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
611.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
612.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
613.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
614.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
615.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
616.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
617.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
618.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
619.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
620.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
621.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
622.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
623.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
624.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
625.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
626.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
627.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
628.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
629.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
630.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
631.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
632.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
633.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
634.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
635.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
636.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
637.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
638.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
639.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
640.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
641.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
642.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
643.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
644.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
645.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
646.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
647.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
648.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
649.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
650.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
651.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
652.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
653.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
654.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
655.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
656.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
657.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
658.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
659.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
660.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
661.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
662.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
663.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
664.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
665.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
666.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
667.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
668.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
669.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
670.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
671.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
672.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
673.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
674.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
675.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
676.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
677.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
678.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
679.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
680.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
681.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
682.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
683.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
684.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
685.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
686.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
687.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
688.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
689.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
690.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
691.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
692.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
693.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
694.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
695.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
696.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
697.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
698.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
699.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
700.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
701.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
702.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
703.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
704.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
705.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
706.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
707.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
708.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
709.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
710.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
711.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
712.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
713.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
714.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
715.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
716.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
717.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
718.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
719.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
720.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
721.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
722.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
723.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
724.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
725.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
726.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
727.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
728.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
729.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
730.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
731.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
732.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
733.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
734.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
735.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
736.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
737.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
738.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
739.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
740.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
741.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611153;
