time;GFM_GFM_Control_PFilterPu;GFM_GFM_Control_PFilterRefPu;
15.6310;1.0000;1.0000;
15.6320;1.0000;1.0000;
15.6330;1.0000;1.0000;
15.6340;1.0000;1.0000;
15.6350;1.0000;1.0000;
15.6360;1.0000;1.0000;
15.6370;1.0000;1.0000;
15.6380;1.0000;1.0000;
15.6390;1.0000;1.0000;
15.6400;1.0000;1.0000;
15.6410;1.0000;1.0000;
15.6420;1.0000;1.0000;
15.6430;1.0000;1.0000;
15.6440;1.0000;1.0000;
15.6450;1.0000;1.0000;
15.6460;1.0000;1.0000;
15.6470;1.0000;1.0000;
15.6480;1.0000;1.0000;
15.6490;1.0000;1.0000;
15.6500;1.0000;1.0000;
15.6510;1.0000;1.0000;
15.6520;1.0000;1.0000;
15.6530;1.0000;1.0000;
15.6540;1.0000;1.0000;
15.6550;1.0000;1.0000;
15.6560;1.0000;1.0000;
15.6570;1.0000;1.0000;
15.6580;1.0000;1.0000;
15.6590;1.0000;1.0000;
15.6600;1.0000;1.0000;
15.6610;1.0000;1.0000;
15.6620;1.0000;1.0000;
15.6630;1.0000;1.0000;
15.6640;1.0000;1.0000;
15.6650;1.0000;1.0000;
15.6660;1.0000;1.0000;
15.6670;1.0000;1.0000;
15.6680;1.0000;1.0000;
15.6690;1.0000;1.0000;
15.6700;1.0000;1.0000;
15.6710;1.0000;1.0000;
15.6720;1.0000;1.0000;
15.6730;1.0000;1.0000;
15.6740;1.0000;1.0000;
15.6750;1.0000;1.0000;
15.6760;1.0000;1.0000;
15.6770;1.0000;1.0000;
15.6780;1.0000;1.0000;
15.6790;1.0000;1.0000;
15.6800;1.0000;1.0000;
15.6810;1.0000;1.0000;
15.6820;1.0000;1.0000;
15.6830;1.0000;1.0000;
15.6840;1.0000;1.0000;
15.6850;1.0000;1.0000;
15.6860;1.0000;1.0000;
15.6870;1.0000;1.0000;
15.6880;1.0000;1.0000;
15.6890;1.0000;1.0000;
15.6900;1.0000;1.0000;
15.6910;1.0000;1.0000;
15.6920;1.0000;1.0000;
15.6930;1.0000;1.0000;
15.6940;1.0000;1.0000;
15.6950;1.0000;1.0000;
15.6960;1.0000;1.0000;
15.6970;1.0000;1.0000;
15.6980;1.0000;1.0000;
15.6990;1.0000;1.0000;
15.7000;1.0000;1.0000;
15.7010;1.0000;1.0000;
15.7020;1.0000;1.0000;
15.7030;1.0000;1.0000;
15.7040;1.0000;1.0000;
15.7050;1.0000;1.0000;
15.7060;1.0000;1.0000;
15.7070;1.0000;1.0000;
15.7080;1.0000;1.0000;
15.7090;1.0000;1.0000;
15.7100;1.0000;1.0000;
15.7110;1.0000;1.0000;
15.7120;1.0000;1.0000;
15.7130;1.0000;1.0000;
15.7140;1.0000;1.0000;
15.7150;1.0000;1.0000;
15.7160;1.0000;1.0000;
15.7170;1.0000;1.0000;
15.7180;1.0000;1.0000;
15.7190;1.0000;1.0000;
15.7200;1.0000;1.0000;
15.7210;1.0000;1.0000;
15.7220;1.0000;1.0000;
15.7230;1.0000;1.0000;
15.7240;1.0000;1.0000;
15.7250;1.0000;1.0000;
15.7260;1.0000;1.0000;
15.7270;1.0000;1.0000;
15.7280;1.0000;1.0000;
15.7290;1.0000;1.0000;
15.7300;1.0000;1.0000;
15.7310;1.0000;1.0000;
15.7320;1.0000;1.0000;
15.7330;1.0000;1.0000;
15.7340;1.0000;1.0000;
15.7350;1.0000;1.0000;
15.7360;1.0000;1.0000;
15.7370;1.0000;1.0000;
15.7380;1.0000;1.0000;
15.7390;1.0000;1.0000;
15.7400;1.0000;1.0000;
15.7410;1.0000;1.0000;
15.7420;1.0000;1.0000;
15.7430;1.0000;1.0000;
15.7440;1.0000;1.0000;
15.7450;1.0000;1.0000;
15.7460;1.0000;1.0000;
15.7470;1.0000;1.0000;
15.7480;1.0000;1.0000;
15.7490;1.0000;1.0000;
15.7500;1.0000;1.0000;
15.7510;1.0000;1.0000;
15.7520;1.0000;1.0000;
15.7530;1.0000;1.0000;
15.7540;1.0000;1.0000;
15.7550;1.0000;1.0000;
15.7560;1.0000;1.0000;
15.7570;1.0000;1.0000;
15.7580;1.0000;1.0000;
15.7590;1.0000;1.0000;
15.7600;1.0000;1.0000;
15.7610;1.0000;1.0000;
15.7620;1.0000;1.0000;
15.7630;1.0000;1.0000;
15.7640;1.0000;1.0000;
15.7650;1.0000;1.0000;
15.7660;1.0000;1.0000;
15.7670;1.0000;1.0000;
15.7680;1.0000;1.0000;
15.7690;1.0000;1.0000;
15.7700;1.0000;1.0000;
15.7710;1.0000;1.0000;
15.7720;1.0000;1.0000;
15.7730;1.0000;1.0000;
15.7740;1.0000;1.0000;
15.7750;1.0000;1.0000;
15.7760;1.0000;1.0000;
15.7770;1.0000;1.0000;
15.7780;1.0000;1.0000;
15.7790;1.0000;1.0000;
15.7800;1.0000;1.0000;
15.7810;1.0000;1.0000;
15.7820;1.0000;1.0000;
15.7830;1.0000;1.0000;
15.7840;1.0000;1.0000;
15.7850;1.0000;1.0000;
15.7860;1.0000;1.0000;
15.7870;1.0000;1.0000;
15.7880;1.0000;1.0000;
15.7890;1.0000;1.0000;
15.7900;1.0000;1.0000;
15.7910;1.0000;1.0000;
15.7920;1.0000;1.0000;
15.7930;1.0000;1.0000;
15.7940;1.0000;1.0000;
15.7950;1.0000;1.0000;
15.7960;1.0000;1.0000;
15.7970;1.0000;1.0000;
15.7980;1.0000;1.0000;
15.7990;1.0000;1.0000;
15.8000;1.0000;1.0000;
15.8010;1.0000;1.0000;
15.8020;1.0000;1.0000;
15.8030;1.0000;1.0000;
15.8040;1.0000;1.0000;
15.8050;1.0000;1.0000;
15.8060;1.0000;1.0000;
15.8070;1.0000;1.0000;
15.8080;1.0000;1.0000;
15.8090;1.0000;1.0000;
15.8100;1.0000;1.0000;
15.8110;1.0000;1.0000;
15.8120;1.0000;1.0000;
15.8130;1.0000;1.0000;
15.8140;1.0000;1.0000;
15.8150;1.0000;1.0000;
15.8160;1.0000;1.0000;
15.8170;1.0000;1.0000;
15.8180;1.0000;1.0000;
15.8190;1.0000;1.0000;
15.8200;1.0000;1.0000;
15.8210;1.0000;1.0000;
15.8220;1.0000;1.0000;
15.8230;1.0000;1.0000;
15.8240;1.0000;1.0000;
15.8250;1.0000;1.0000;
15.8260;1.0000;1.0000;
15.8270;1.0000;1.0000;
15.8280;1.0000;1.0000;
15.8290;1.0000;1.0000;
15.8300;1.0000;1.0000;
15.8310;1.0000;1.0000;
15.8320;1.0000;1.0000;
15.8330;1.0000;1.0000;
15.8340;1.0000;1.0000;
15.8350;1.0000;1.0000;
15.8360;1.0000;1.0000;
15.8370;1.0000;1.0000;
15.8380;1.0000;1.0000;
15.8390;1.0000;1.0000;
15.8400;1.0000;1.0000;
15.8410;1.0000;1.0000;
15.8420;1.0000;1.0000;
15.8430;1.0000;1.0000;
15.8440;1.0000;1.0000;
15.8450;1.0000;1.0000;
15.8460;1.0000;1.0000;
15.8470;1.0000;1.0000;
15.8480;1.0000;1.0000;
15.8490;1.0000;1.0000;
15.8500;1.0000;1.0000;
15.8510;1.0000;1.0000;
15.8520;1.0000;1.0000;
15.8530;1.0000;1.0000;
15.8540;1.0000;1.0000;
15.8550;1.0000;1.0000;
15.8560;1.0000;1.0000;
15.8570;1.0000;1.0000;
15.8580;1.0000;1.0000;
15.8590;1.0000;1.0000;
15.8600;1.0000;1.0000;
15.8610;1.0000;1.0000;
15.8620;1.0000;1.0000;
15.8630;1.0000;1.0000;
15.8640;1.0000;1.0000;
15.8650;1.0000;1.0000;
15.8660;1.0000;1.0000;
15.8670;1.0000;1.0000;
15.8680;1.0000;1.0000;
15.8690;1.0000;1.0000;
15.8700;1.0000;1.0000;
15.8710;1.0000;1.0000;
15.8720;1.0000;1.0000;
15.8730;1.0000;1.0000;
15.8740;1.0000;1.0000;
15.8750;1.0000;1.0000;
15.8760;1.0000;1.0000;
15.8770;1.0000;1.0000;
15.8780;1.0000;1.0000;
15.8790;1.0000;1.0000;
15.8800;1.0000;1.0000;
15.8810;1.0000;1.0000;
15.8820;1.0000;1.0000;
15.8830;1.0000;1.0000;
15.8840;1.0000;1.0000;
15.8850;1.0000;1.0000;
15.8860;1.0000;1.0000;
15.8870;1.0000;1.0000;
15.8880;1.0000;1.0000;
15.8890;1.0000;1.0000;
15.8900;1.0000;1.0000;
15.8910;1.0000;1.0000;
15.8920;1.0000;1.0000;
15.8930;1.0000;1.0000;
15.8940;1.0000;1.0000;
15.8950;1.0000;1.0000;
15.8960;1.0000;1.0000;
15.8970;1.0000;1.0000;
15.8980;1.0000;1.0000;
15.8990;1.0000;1.0000;
15.9000;1.0000;1.0000;
15.9010;1.0000;1.0000;
15.9020;1.0000;1.0000;
15.9030;1.0000;1.0000;
15.9040;1.0000;1.0000;
15.9050;1.0000;1.0000;
15.9060;1.0000;1.0000;
15.9070;1.0000;1.0000;
15.9080;1.0000;1.0000;
15.9090;1.0000;1.0000;
15.9100;1.0000;1.0000;
15.9110;1.0000;1.0000;
15.9120;1.0000;1.0000;
15.9130;1.0000;1.0000;
15.9140;1.0000;1.0000;
15.9150;1.0000;1.0000;
15.9160;1.0000;1.0000;
15.9170;1.0000;1.0000;
15.9180;1.0000;1.0000;
15.9190;1.0000;1.0000;
15.9200;1.0000;1.0000;
15.9210;1.0000;1.0000;
15.9220;1.0000;1.0000;
15.9230;1.0000;1.0000;
15.9240;1.0000;1.0000;
15.9250;1.0000;1.0000;
15.9260;1.0000;1.0000;
15.9270;1.0000;1.0000;
15.9280;1.0000;1.0000;
15.9290;1.0000;1.0000;
15.9300;1.0000;1.0000;
15.9310;1.0000;1.0000;
15.9320;1.0000;1.0000;
15.9330;1.0000;1.0000;
15.9340;1.0000;1.0000;
15.9350;1.0000;1.0000;
15.9360;1.0000;1.0000;
15.9370;1.0000;1.0000;
15.9380;1.0000;1.0000;
15.9390;1.0000;1.0000;
15.9400;1.0000;1.0000;
15.9410;1.0000;1.0000;
15.9420;1.0000;1.0000;
15.9430;1.0000;1.0000;
15.9440;1.0000;1.0000;
15.9450;1.0000;1.0000;
15.9460;1.0000;1.0000;
15.9470;1.0000;1.0000;
15.9480;1.0000;1.0000;
15.9490;1.0000;1.0000;
15.9500;1.0000;1.0000;
15.9510;1.0000;1.0000;
15.9520;1.0000;1.0000;
15.9530;1.0000;1.0000;
15.9540;1.0000;1.0000;
15.9550;1.0000;1.0000;
15.9560;1.0000;1.0000;
15.9570;1.0000;1.0000;
15.9580;1.0000;1.0000;
15.9590;1.0000;1.0000;
15.9600;1.0000;1.0000;
15.9610;1.0000;1.0000;
15.9620;1.0000;1.0000;
15.9630;1.0000;1.0000;
15.9640;1.0000;1.0000;
15.9650;1.0000;1.0000;
15.9660;1.0000;1.0000;
15.9670;1.0000;1.0000;
15.9680;1.0000;1.0000;
15.9690;1.0000;1.0000;
15.9700;1.0000;1.0000;
15.9710;1.0000;1.0000;
15.9720;1.0000;1.0000;
15.9730;1.0000;1.0000;
15.9740;1.0000;1.0000;
15.9750;1.0000;1.0000;
15.9760;1.0000;1.0000;
15.9770;1.0000;1.0000;
15.9780;1.0000;1.0000;
15.9790;1.0000;1.0000;
15.9800;1.0000;1.0000;
15.9810;1.0000;1.0000;
15.9820;1.0000;1.0000;
15.9830;1.0000;1.0000;
15.9840;1.0000;1.0000;
15.9850;1.0000;1.0000;
15.9860;1.0000;1.0000;
15.9870;1.0000;1.0000;
15.9880;1.0000;1.0000;
15.9890;1.0000;1.0000;
15.9900;1.0000;1.0000;
15.9910;1.0000;1.0000;
15.9920;1.0000;1.0000;
15.9930;1.0000;1.0000;
15.9940;1.0000;1.0000;
15.9950;1.0000;1.0000;
15.9960;1.0000;1.0000;
15.9970;1.0000;1.0000;
15.9980;1.0000;1.0000;
15.9990;1.0000;1.0000;
16.0000;1.0000;1.0000;
16.0010;1.0000;1.0000;
16.0020;1.0000;1.0000;
16.0030;1.0000;1.0000;
16.0040;1.0000;1.0000;
16.0050;1.0000;1.0000;
16.0060;1.0000;1.0000;
16.0070;1.0000;1.0000;
16.0080;1.0000;1.0000;
16.0090;1.0000;1.0000;
16.0100;1.0000;1.0000;
16.0110;1.0000;1.0000;
16.0120;1.0000;1.0000;
16.0130;1.0000;1.0000;
16.0140;1.0000;1.0000;
16.0150;1.0000;1.0000;
16.0160;1.0000;1.0000;
16.0170;1.0000;1.0000;
16.0180;1.0000;1.0000;
16.0190;1.0000;1.0000;
16.0200;1.0000;1.0000;
16.0210;1.0000;1.0000;
16.0220;1.0000;1.0000;
16.0230;1.0000;1.0000;
16.0240;1.0000;1.0000;
16.0250;1.0000;1.0000;
16.0260;1.0000;1.0000;
16.0270;1.0000;1.0000;
16.0280;1.0000;1.0000;
16.0290;1.0000;1.0000;
16.0300;1.0000;1.0000;
16.0310;1.0000;1.0000;
16.0320;1.0000;1.0000;
16.0330;1.0000;1.0000;
16.0340;1.0000;1.0000;
16.0350;1.0000;1.0000;
16.0360;1.0000;1.0000;
16.0370;1.0000;1.0000;
16.0380;1.0000;1.0000;
16.0390;1.0000;1.0000;
16.0400;1.0000;1.0000;
16.0410;1.0000;1.0000;
16.0420;1.0000;1.0000;
16.0430;1.0000;1.0000;
16.0440;1.0000;1.0000;
16.0450;1.0000;1.0000;
16.0460;1.0000;1.0000;
16.0470;1.0000;1.0000;
16.0480;1.0000;1.0000;
16.0490;1.0000;1.0000;
16.0500;1.0000;1.0000;
16.0510;1.0000;1.0000;
16.0520;1.0000;1.0000;
16.0530;1.0000;1.0000;
16.0540;1.0000;1.0000;
16.0550;1.0000;1.0000;
16.0560;1.0000;1.0000;
16.0570;1.0000;1.0000;
16.0580;1.0000;1.0000;
16.0590;1.0000;1.0000;
16.0600;1.0000;1.0000;
16.0610;1.0000;1.0000;
16.0620;1.0000;1.0000;
16.0630;1.0000;1.0000;
16.0640;1.0000;1.0000;
16.0650;1.0000;1.0000;
16.0660;1.0000;1.0000;
16.0670;1.0000;1.0000;
16.0680;1.0000;1.0000;
16.0690;1.0000;1.0000;
16.0700;1.0000;1.0000;
16.0710;1.0000;1.0000;
16.0720;1.0000;1.0000;
16.0730;1.0000;1.0000;
16.0740;1.0000;1.0000;
16.0750;1.0000;1.0000;
16.0760;1.0000;1.0000;
16.0770;1.0000;1.0000;
16.0780;1.0000;1.0000;
16.0790;1.0000;1.0000;
16.0800;1.0000;1.0000;
16.0810;1.0000;1.0000;
16.0820;1.0000;1.0000;
16.0830;1.0000;1.0000;
16.0840;1.0000;1.0000;
16.0850;1.0000;1.0000;
16.0860;1.0000;1.0000;
16.0870;1.0000;1.0000;
16.0880;1.0000;1.0000;
16.0890;1.0000;1.0000;
16.0900;1.0000;1.0000;
16.0910;1.0000;1.0000;
16.0920;1.0000;1.0000;
16.0930;1.0000;1.0000;
16.0940;1.0000;1.0000;
16.0950;1.0000;1.0000;
16.0960;1.0000;1.0000;
16.0970;1.0000;1.0000;
16.0980;1.0000;1.0000;
16.0990;1.0000;1.0000;
16.1000;1.0000;1.0000;
16.1010;1.0000;1.0000;
16.1020;1.0000;1.0000;
16.1030;1.0000;1.0000;
16.1040;1.0000;1.0000;
16.1050;1.0000;1.0000;
16.1060;1.0000;1.0000;
16.1070;1.0000;1.0000;
16.1080;1.0000;1.0000;
16.1090;1.0000;1.0000;
16.1100;1.0000;1.0000;
16.1110;1.0000;1.0000;
16.1120;1.0000;1.0000;
16.1130;1.0000;1.0000;
16.1140;1.0000;1.0000;
16.1150;1.0000;1.0000;
16.1160;1.0000;1.0000;
16.1170;1.0000;1.0000;
16.1180;1.0000;1.0000;
16.1190;1.0000;1.0000;
16.1200;1.0000;1.0000;
16.1210;1.0000;1.0000;
16.1220;1.0000;1.0000;
16.1230;1.0000;1.0000;
16.1240;1.0000;1.0000;
16.1250;1.0000;1.0000;
16.1260;1.0000;1.0000;
16.1270;1.0000;1.0000;
16.1280;1.0000;1.0000;
16.1290;1.0000;1.0000;
16.1300;1.0000;1.0000;
16.1310;1.0000;1.0000;
16.1320;1.0000;1.0000;
16.1330;1.0000;1.0000;
16.1340;1.0000;1.0000;
16.1350;1.0000;1.0000;
16.1360;1.0000;1.0000;
16.1370;1.0000;1.0000;
16.1380;1.0000;1.0000;
16.1390;1.0000;1.0000;
16.1400;1.0000;1.0000;
16.1410;1.0000;1.0000;
16.1420;1.0000;1.0000;
16.1430;1.0000;1.0000;
16.1440;1.0000;1.0000;
16.1450;1.0000;1.0000;
16.1460;1.0000;1.0000;
16.1470;1.0000;1.0000;
16.1480;1.0000;1.0000;
16.1490;1.0000;1.0000;
16.1500;1.0000;1.0000;
16.1510;1.0000;1.0000;
16.1520;1.0000;1.0000;
16.1530;1.0000;1.0000;
16.1540;1.0000;1.0000;
16.1550;1.0000;1.0000;
16.1560;1.0000;1.0000;
16.1570;1.0000;1.0000;
16.1580;1.0000;1.0000;
16.1590;1.0000;1.0000;
16.1600;1.0000;1.0000;
16.1610;1.0000;1.0000;
16.1620;1.0000;1.0000;
16.1630;1.0000;1.0000;
16.1640;1.0000;1.0000;
16.1650;1.0000;1.0000;
16.1660;1.0000;1.0000;
16.1670;1.0000;1.0000;
16.1680;1.0000;1.0000;
16.1690;1.0000;1.0000;
16.1700;1.0000;1.0000;
16.1710;1.0000;1.0000;
16.1720;1.0000;1.0000;
16.1730;1.0000;1.0000;
16.1740;1.0000;1.0000;
16.1750;1.0000;1.0000;
16.1760;1.0000;1.0000;
16.1770;1.0000;1.0000;
16.1780;1.0000;1.0000;
16.1790;1.0000;1.0000;
16.1800;1.0000;1.0000;
16.1810;1.0000;1.0000;
16.1820;1.0000;1.0000;
16.1830;1.0000;1.0000;
16.1840;1.0000;1.0000;
16.1850;1.0000;1.0000;
16.1860;1.0000;1.0000;
16.1870;1.0000;1.0000;
16.1880;1.0000;1.0000;
16.1890;1.0000;1.0000;
16.1900;1.0000;1.0000;
16.1910;1.0000;1.0000;
16.1920;1.0000;1.0000;
16.1930;1.0000;1.0000;
16.1940;1.0000;1.0000;
16.1950;1.0000;1.0000;
16.1960;1.0000;1.0000;
16.1970;1.0000;1.0000;
16.1980;1.0000;1.0000;
16.1990;1.0000;1.0000;
16.2000;1.0000;1.0000;
16.2010;1.0000;1.0000;
16.2020;1.0000;1.0000;
16.2030;1.0000;1.0000;
16.2040;1.0000;1.0000;
16.2050;1.0000;1.0000;
16.2060;1.0000;1.0000;
16.2070;1.0000;1.0000;
16.2080;1.0000;1.0000;
16.2090;1.0000;1.0000;
16.2100;1.0000;1.0000;
16.2110;1.0000;1.0000;
16.2120;1.0000;1.0000;
16.2130;1.0000;1.0000;
16.2140;1.0000;1.0000;
16.2150;1.0000;1.0000;
16.2160;1.0000;1.0000;
16.2170;1.0000;1.0000;
16.2180;1.0000;1.0000;
16.2190;1.0000;1.0000;
16.2200;1.0000;1.0000;
16.2210;1.0000;1.0000;
16.2220;1.0000;1.0000;
16.2230;1.0000;1.0000;
16.2240;1.0000;1.0000;
16.2250;1.0000;1.0000;
16.2260;1.0000;1.0000;
16.2270;1.0000;1.0000;
16.2280;1.0000;1.0000;
16.2290;1.0000;1.0000;
16.2300;1.0000;1.0000;
16.2310;1.0000;1.0000;
16.2320;1.0000;1.0000;
16.2330;1.0000;1.0000;
16.2340;1.0000;1.0000;
16.2350;1.0000;1.0000;
16.2360;1.0000;1.0000;
16.2370;1.0000;1.0000;
16.2380;1.0000;1.0000;
16.2390;1.0000;1.0000;
16.2400;1.0000;1.0000;
16.2410;1.0000;1.0000;
16.2420;1.0000;1.0000;
16.2430;1.0000;1.0000;
16.2440;1.0000;1.0000;
16.2450;1.0000;1.0000;
16.2460;1.0000;1.0000;
16.2470;1.0000;1.0000;
16.2480;1.0000;1.0000;
16.2490;1.0000;1.0000;
16.2500;1.0000;1.0000;
16.2510;1.0000;1.0000;
16.2520;1.0000;1.0000;
16.2530;1.0000;1.0000;
16.2540;1.0000;1.0000;
16.2550;1.0000;1.0000;
16.2560;1.0000;1.0000;
16.2570;1.0000;1.0000;
16.2580;1.0000;1.0000;
16.2590;1.0000;1.0000;
16.2600;1.0000;1.0000;
16.2610;1.0000;1.0000;
16.2620;1.0000;1.0000;
16.2630;1.0000;1.0000;
16.2640;1.0000;1.0000;
16.2650;1.0000;1.0000;
16.2660;1.0000;1.0000;
16.2670;1.0000;1.0000;
16.2680;1.0000;1.0000;
16.2690;1.0000;1.0000;
16.2700;1.0000;1.0000;
16.2710;1.0000;1.0000;
16.2720;1.0000;1.0000;
16.2730;1.0000;1.0000;
16.2740;1.0000;1.0000;
16.2750;1.0000;1.0000;
16.2760;1.0000;1.0000;
16.2770;1.0000;1.0000;
16.2780;1.0000;1.0000;
16.2790;1.0000;1.0000;
16.2800;1.0000;1.0000;
16.2810;1.0000;1.0000;
16.2820;1.0000;1.0000;
16.2830;1.0000;1.0000;
16.2840;1.0000;1.0000;
16.2850;1.0000;1.0000;
16.2860;1.0000;1.0000;
16.2870;1.0000;1.0000;
16.2880;1.0000;1.0000;
16.2890;1.0000;1.0000;
16.2900;1.0000;1.0000;
16.2910;1.0000;1.0000;
16.2920;1.0000;1.0000;
16.2930;1.0000;1.0000;
16.2940;1.0000;1.0000;
16.2950;1.0000;1.0000;
16.2960;1.0000;1.0000;
16.2970;1.0000;1.0000;
16.2980;1.0000;1.0000;
16.2990;1.0000;1.0000;
16.3000;1.0000;1.0000;
16.3010;1.0000;1.0000;
16.3020;1.0000;1.0000;
16.3030;1.0000;1.0000;
16.3040;1.0000;1.0000;
16.3050;1.0000;1.0000;
16.3060;1.0000;1.0000;
16.3070;1.0000;1.0000;
16.3080;1.0000;1.0000;
16.3090;1.0000;1.0000;
16.3100;1.0000;1.0000;
16.3110;1.0000;1.0000;
16.3120;1.0000;1.0000;
16.3130;1.0000;1.0000;
16.3140;1.0000;1.0000;
16.3150;1.0000;1.0000;
16.3160;1.0000;1.0000;
16.3170;1.0000;1.0000;
16.3180;1.0000;1.0000;
16.3190;1.0000;1.0000;
16.3200;1.0000;1.0000;
16.3210;1.0000;1.0000;
16.3220;1.0000;1.0000;
16.3230;1.0000;1.0000;
16.3240;1.0000;1.0000;
16.3250;1.0000;1.0000;
16.3260;1.0000;1.0000;
16.3270;1.0000;1.0000;
16.3280;1.0000;1.0000;
16.3290;1.0000;1.0000;
16.3300;1.0000;1.0000;
16.3310;1.0000;1.0000;
16.3320;1.0000;1.0000;
16.3330;1.0000;1.0000;
16.3340;1.0000;1.0000;
16.3350;1.0000;1.0000;
16.3360;1.0000;1.0000;
16.3370;1.0000;1.0000;
16.3380;1.0000;1.0000;
16.3390;1.0000;1.0000;
16.3400;1.0000;1.0000;
16.3410;1.0000;1.0000;
16.3420;1.0000;1.0000;
16.3430;1.0000;1.0000;
16.3440;1.0000;1.0000;
16.3450;1.0000;1.0000;
16.3460;1.0000;1.0000;
16.3470;1.0000;1.0000;
16.3480;1.0000;1.0000;
16.3490;1.0000;1.0000;
16.3500;1.0000;1.0000;
16.3510;1.0000;1.0000;
16.3520;1.0000;1.0000;
16.3530;1.0000;1.0000;
16.3540;1.0000;1.0000;
16.3550;1.0000;1.0000;
16.3560;1.0000;1.0000;
16.3570;1.0000;1.0000;
16.3580;1.0000;1.0000;
16.3590;1.0000;1.0000;
16.3600;1.0000;1.0000;
16.3610;1.0000;1.0000;
16.3620;1.0000;1.0000;
16.3630;1.0000;1.0000;
16.3640;1.0000;1.0000;
16.3650;1.0000;1.0000;
16.3660;1.0000;1.0000;
16.3670;1.0000;1.0000;
16.3680;1.0000;1.0000;
16.3690;1.0000;1.0000;
16.3700;1.0000;1.0000;
16.3710;1.0000;1.0000;
16.3720;1.0000;1.0000;
16.3730;1.0000;1.0000;
16.3740;1.0000;1.0000;
16.3750;1.0000;1.0000;
16.3760;1.0000;1.0000;
16.3770;1.0000;1.0000;
16.3780;1.0000;1.0000;
16.3790;1.0000;1.0000;
16.3800;1.0000;1.0000;
16.3810;1.0000;1.0000;
16.3820;1.0000;1.0000;
16.3830;1.0000;1.0000;
16.3840;1.0000;1.0000;
16.3850;1.0000;1.0000;
16.3860;1.0000;1.0000;
16.3870;1.0000;1.0000;
16.3880;1.0000;1.0000;
16.3890;1.0000;1.0000;
16.3900;1.0000;1.0000;
16.3910;1.0000;1.0000;
16.3920;1.0000;1.0000;
16.3930;1.0000;1.0000;
16.3940;1.0000;1.0000;
16.3950;1.0000;1.0000;
16.3960;1.0000;1.0000;
16.3970;1.0000;1.0000;
16.3980;1.0000;1.0000;
16.3990;1.0000;1.0000;
16.4000;1.0000;1.0000;
16.4010;1.0000;1.0000;
16.4020;1.0000;1.0000;
16.4030;1.0000;1.0000;
16.4040;1.0000;1.0000;
16.4050;1.0000;1.0000;
16.4060;1.0000;1.0000;
16.4070;1.0000;1.0000;
16.4080;1.0000;1.0000;
16.4090;1.0000;1.0000;
16.4100;1.0000;1.0000;
16.4110;1.0000;1.0000;
16.4120;1.0000;1.0000;
16.4130;1.0000;1.0000;
16.4140;1.0000;1.0000;
16.4150;1.0000;1.0000;
16.4160;1.0000;1.0000;
16.4170;1.0000;1.0000;
16.4180;1.0000;1.0000;
16.4190;1.0000;1.0000;
16.4200;1.0000;1.0000;
16.4210;1.0000;1.0000;
16.4220;1.0000;1.0000;
16.4230;1.0000;1.0000;
16.4240;1.0000;1.0000;
16.4250;1.0000;1.0000;
16.4260;1.0000;1.0000;
16.4270;1.0000;1.0000;
16.4280;1.0000;1.0000;
16.4290;1.0000;1.0000;
16.4300;1.0000;1.0000;
16.4310;1.0000;1.0000;
16.4320;1.0000;1.0000;
16.4330;1.0000;1.0000;
16.4340;1.0000;1.0000;
16.4350;1.0000;1.0000;
16.4360;1.0000;1.0000;
16.4370;1.0000;1.0000;
16.4380;1.0000;1.0000;
16.4390;1.0000;1.0000;
16.4400;1.0000;1.0000;
16.4410;1.0000;1.0000;
16.4420;1.0000;1.0000;
16.4430;1.0000;1.0000;
16.4440;1.0000;1.0000;
16.4450;1.0000;1.0000;
16.4460;1.0000;1.0000;
16.4470;1.0000;1.0000;
16.4480;1.0000;1.0000;
16.4490;1.0000;1.0000;
16.4500;1.0000;1.0000;
16.4510;1.0000;1.0000;
16.4520;1.0000;1.0000;
16.4530;1.0000;1.0000;
16.4540;1.0000;1.0000;
16.4550;1.0000;1.0000;
16.4560;1.0000;1.0000;
16.4570;1.0000;1.0000;
16.4580;1.0000;1.0000;
16.4590;1.0000;1.0000;
16.4600;1.0000;1.0000;
16.4610;1.0000;1.0000;
16.4620;1.0000;1.0000;
16.4630;1.0000;1.0000;
16.4640;1.0000;1.0000;
16.4650;1.0000;1.0000;
16.4660;1.0000;1.0000;
16.4670;1.0000;1.0000;
16.4680;1.0000;1.0000;
16.4690;1.0000;1.0000;
16.4700;1.0000;1.0000;
16.4710;1.0000;1.0000;
16.4720;1.0000;1.0000;
16.4730;1.0000;1.0000;
16.4740;1.0000;1.0000;
16.4750;1.0000;1.0000;
16.4760;1.0000;1.0000;
16.4770;1.0000;1.0000;
16.4780;1.0000;1.0000;
16.4790;1.0000;1.0000;
16.4800;1.0000;1.0000;
16.4810;1.0000;1.0000;
16.4820;1.0000;1.0000;
16.4830;1.0000;1.0000;
16.4840;1.0000;1.0000;
16.4850;1.0000;1.0000;
16.4860;1.0000;1.0000;
16.4870;1.0000;1.0000;
16.4880;1.0000;1.0000;
16.4890;1.0000;1.0000;
16.4900;1.0000;1.0000;
16.4910;1.0000;1.0000;
16.4920;1.0000;1.0000;
16.4930;1.0000;1.0000;
16.4940;1.0000;1.0000;
16.4950;1.0000;1.0000;
16.4960;1.0000;1.0000;
16.4970;1.0000;1.0000;
16.4980;1.0000;1.0000;
16.4990;1.0000;1.0000;
16.5000;1.0000;1.0000;
16.5010;1.0000;1.0000;
16.5020;1.0000;1.0000;
