time;HVDC1_converter_omegaPu;HVDC1_control_PRefPu;HVDC1_converter_PFilterPu;HVDC1_converter_QFilterPu;HVDC1_converter_IConvPu;HVDC1_converter_UPu;HVDC2_converter_omegaPu;HVDC2_converter_PFilterPu;HVDC2_converter_QFilterPu;HVDC2_converter_IConvPu;HVDC2_converter_UPu;INF_converter_omegaPu;INF_converter_PFilterPu;INF_converter_QFilterPu;INF_converter_IConvPu;INF_converter_UPu;WP1_WPP4A_pll_omegaPLLPu;WP1_WPP4A_injector_PInjPuSn;WP1_WPP4A_injector_QInjPuSn;WP1_WPP4A_injector_UPu;WP2_WPP4A_pll_omegaPLLPu;WP2_WPP4A_PRefPu;WP2_WPP4A_injector_PInjPuSn;WP2_WPP4A_injector_QInjPuSn;WP2_WPP4A_injector_UPu;
0.30000;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.30300;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.30600;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.30900;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.31200;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.31500;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.31800;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.32100;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.32400;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.32700;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.33000;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.33300;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19005;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.33600;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.33900;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.34200;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05020;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.34500;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.34800;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.35100;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.35400;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.35700;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.36000;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.36300;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.36600;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84881;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.36900;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.37200;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.37500;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.37800;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.38100;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.38400;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.38700;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.39000;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.39300;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.39600;1.00000;0.87000;0.86996;0.15220;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.39900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.40200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.40500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.40800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.41100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.41400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25903;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.41700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.42000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.42300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.42600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.42900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.43200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.43500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.43800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.44100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.44400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.44700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.45000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.45300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.45600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.45900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.46200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.46500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.46800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.47100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.47400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.47700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.48000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.48300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.48600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.48900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.49200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.49500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.49800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.50100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.50400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.50700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.51000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.51300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.51600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.51900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.52200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.52500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.52800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.53100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.53400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.53700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.54000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.54300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.54600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.54900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.55200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.55500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.55800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.56100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.56400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.56700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.57000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.57300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.57600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.57900;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.58200;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.58500;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.58800;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.59100;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.59400;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.59700;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.60000;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.60300;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
0.60600;1.00000;0.87000;0.86996;0.15221;0.85297;1.00060;1.00000;0.86694;0.25904;0.84882;1.00041;1.00000;0.01768;0.19006;0.10474;1.05019;1.00000;0.86957;0.12659;1.01127;1.00000;0.87000;0.87001;0.14607;1.01628;
