time;WT3A_WT_controlMeasurements_PPuSnRef;WT3A_WT_controlMeasurements_QPuSnRef;WT3A_WT_controlMeasurements_UPu;InfBus_infiniteBus_PPu;InfBus_infiniteBus_QPu;InfBus_infiniteBus_UPu;WT3A_WT_terminal_V_re;WT3A_WT_terminal_V_im;WT3A_WT_terminal_i_re;WT3A_WT_terminal_i_im;
1.016993;0.105791;0.236868;0.200000;0.105791;0.236868;0.200000;0.200000;0.000000;-0.528955;1.184341;
1.017023;0.105816;0.236733;0.200000;0.105816;0.236733;0.200000;0.200000;0.000000;-0.529079;1.183665;
1.017054;0.105841;0.236598;0.200000;0.105841;0.236598;0.200000;0.200000;0.000000;-0.529204;1.182990;
1.017084;0.105866;0.236463;0.200000;0.105866;0.236463;0.200000;0.200000;0.000000;-0.529329;1.182315;
1.017115;0.105891;0.236328;0.200000;0.105891;0.236328;0.200000;0.200000;0.000000;-0.529455;1.181641;
1.017145;0.105916;0.236193;0.200000;0.105916;0.236193;0.200000;0.200000;0.000000;-0.529582;1.180967;
1.017176;0.105942;0.236059;0.200000;0.105942;0.236059;0.200000;0.200000;0.000000;-0.529710;1.180294;
1.017206;0.105968;0.235924;0.200000;0.105968;0.235924;0.200000;0.200000;0.000000;-0.529838;1.179621;
1.017237;0.105993;0.235790;0.200000;0.105993;0.235790;0.200000;0.200000;0.000000;-0.529967;1.178948;
1.017267;0.106019;0.235655;0.200000;0.106019;0.235655;0.200000;0.200000;0.000000;-0.530097;1.178275;
1.017298;0.106046;0.235521;0.200000;0.106046;0.235521;0.200000;0.200000;0.000000;-0.530228;1.177603;
1.017328;0.106072;0.235386;0.200000;0.106072;0.235386;0.200000;0.200000;0.000000;-0.530359;1.176932;
1.017359;0.106098;0.235252;0.200000;0.106098;0.235252;0.200000;0.200000;0.000000;-0.530491;1.176261;
1.017389;0.106125;0.235118;0.200000;0.106125;0.235118;0.200000;0.200000;0.000000;-0.530623;1.175590;
1.017420;0.106151;0.234984;0.200000;0.106151;0.234984;0.200000;0.200000;0.000000;-0.530757;1.174919;
1.017450;0.106178;0.234850;0.200000;0.106178;0.234850;0.200000;0.200000;0.000000;-0.530891;1.174249;
1.017481;0.106205;0.234716;0.200000;0.106205;0.234716;0.200000;0.200000;0.000000;-0.531026;1.173580;
1.017511;0.106232;0.234582;0.200000;0.106232;0.234582;0.200000;0.200000;0.000000;-0.531161;1.172911;
1.017542;0.106260;0.234448;0.200000;0.106260;0.234448;0.200000;0.200000;0.000000;-0.531298;1.172242;
1.017572;0.106287;0.234315;0.200000;0.106287;0.234315;0.200000;0.200000;0.000000;-0.531435;1.171573;
1.017602;0.106314;0.234181;0.200000;0.106314;0.234181;0.200000;0.200000;0.000000;-0.531572;1.170905;
1.017633;0.106342;0.234048;0.200000;0.106342;0.234048;0.200000;0.200000;0.000000;-0.531710;1.170238;
1.017663;0.106370;0.233914;0.200000;0.106370;0.233914;0.200000;0.200000;0.000000;-0.531850;1.169570;
1.017694;0.106398;0.233781;0.200000;0.106398;0.233781;0.200000;0.200000;0.000000;-0.531989;1.168904;
1.017724;0.106426;0.233647;0.200000;0.106426;0.233647;0.200000;0.200000;0.000000;-0.532130;1.168237;
1.017755;0.106454;0.233514;0.200000;0.106454;0.233514;0.200000;0.200000;0.000000;-0.532271;1.167571;
1.017785;0.106483;0.233381;0.200000;0.106483;0.233381;0.200000;0.200000;0.000000;-0.532413;1.166906;
1.017816;0.106511;0.233248;0.200000;0.106511;0.233248;0.200000;0.200000;0.000000;-0.532555;1.166240;
1.017846;0.106540;0.233115;0.200000;0.106540;0.233115;0.200000;0.200000;0.000000;-0.532698;1.165575;
1.017877;0.106568;0.232982;0.200000;0.106568;0.232982;0.200000;0.200000;0.000000;-0.532842;1.164911;
1.017907;0.106597;0.232849;0.200000;0.106597;0.232849;0.200000;0.200000;0.000000;-0.532987;1.164247;
1.017938;0.106626;0.232717;0.200000;0.106626;0.232717;0.200000;0.200000;0.000000;-0.533132;1.163583;
1.017968;0.106656;0.232584;0.200000;0.106656;0.232584;0.200000;0.200000;0.000000;-0.533278;1.162920;
1.017999;0.106685;0.232451;0.200000;0.106685;0.232451;0.200000;0.200000;0.000000;-0.533424;1.162257;
1.018029;0.106714;0.232319;0.200000;0.106714;0.232319;0.200000;0.200000;0.000000;-0.533571;1.161595;
1.018060;0.106744;0.232187;0.200000;0.106744;0.232187;0.200000;0.200000;0.000000;-0.533719;1.160933;
1.018090;0.106774;0.232054;0.200000;0.106774;0.232054;0.200000;0.200000;0.000000;-0.533868;1.160271;
1.018121;0.106803;0.231922;0.200000;0.106803;0.231922;0.200000;0.200000;0.000000;-0.534017;1.159610;
1.018151;0.106833;0.231790;0.200000;0.106833;0.231790;0.200000;0.200000;0.000000;-0.534167;1.158949;
1.018182;0.106863;0.231658;0.200000;0.106863;0.231658;0.200000;0.200000;0.000000;-0.534317;1.158289;
1.018212;0.106894;0.231526;0.200000;0.106894;0.231526;0.200000;0.200000;0.000000;-0.534468;1.157629;
1.018243;0.106924;0.231394;0.200000;0.106924;0.231394;0.200000;0.200000;0.000000;-0.534620;1.156970;
1.018273;0.106955;0.231262;0.200000;0.106955;0.231262;0.200000;0.200000;0.000000;-0.534773;1.156311;
1.018303;0.106985;0.231130;0.200000;0.106985;0.231130;0.200000;0.200000;0.000000;-0.534926;1.155652;
1.018334;0.107016;0.230999;0.200000;0.107016;0.230999;0.200000;0.200000;0.000000;-0.535080;1.154993;
1.018364;0.107047;0.230867;0.200000;0.107047;0.230867;0.200000;0.200000;0.000000;-0.535234;1.154336;
1.018395;0.107078;0.230736;0.200000;0.107078;0.230736;0.200000;0.200000;0.000000;-0.535389;1.153678;
1.018425;0.107109;0.230604;0.200000;0.107109;0.230604;0.200000;0.200000;0.000000;-0.535545;1.153021;
1.018456;0.107140;0.230473;0.200000;0.107140;0.230473;0.200000;0.200000;0.000000;-0.535701;1.152364;
1.018486;0.107172;0.230342;0.200000;0.107172;0.230342;0.200000;0.200000;0.000000;-0.535858;1.151708;
1.018517;0.107203;0.230210;0.200000;0.107203;0.230210;0.200000;0.200000;0.000000;-0.536015;1.151052;
1.018547;0.107235;0.230079;0.200000;0.107235;0.230079;0.200000;0.200000;0.000000;-0.536173;1.150397;
1.018578;0.107266;0.229948;0.200000;0.107266;0.229948;0.200000;0.200000;0.000000;-0.536332;1.149742;
1.018608;0.107298;0.229817;0.200000;0.107298;0.229817;0.200000;0.200000;0.000000;-0.536492;1.149087;
1.018639;0.107330;0.229687;0.200000;0.107330;0.229687;0.200000;0.200000;0.000000;-0.536652;1.148433;
1.018669;0.107362;0.229556;0.200000;0.107362;0.229556;0.200000;0.200000;0.000000;-0.536812;1.147779;
1.018700;0.107395;0.229425;0.200000;0.107395;0.229425;0.200000;0.200000;0.000000;-0.536974;1.147126;
1.018730;0.107427;0.229295;0.200000;0.107427;0.229295;0.200000;0.200000;0.000000;-0.537135;1.146473;
1.018761;0.107460;0.229164;0.200000;0.107460;0.229164;0.200000;0.200000;0.000000;-0.537298;1.145821;
1.018791;0.107492;0.229034;0.200000;0.107492;0.229034;0.200000;0.200000;0.000000;-0.537461;1.145169;
1.018822;0.107525;0.228903;0.200000;0.107525;0.228903;0.200000;0.200000;0.000000;-0.537625;1.144517;
1.018852;0.107558;0.228773;0.200000;0.107558;0.228773;0.200000;0.200000;0.000000;-0.537789;1.143866;
1.018883;0.107591;0.228643;0.200000;0.107591;0.228643;0.200000;0.200000;0.000000;-0.537954;1.143215;
1.018913;0.107624;0.228513;0.200000;0.107624;0.228513;0.200000;0.200000;0.000000;-0.538119;1.142565;
1.018944;0.107657;0.228383;0.200000;0.107657;0.228383;0.200000;0.200000;0.000000;-0.538285;1.141915;
1.018974;0.107690;0.228253;0.200000;0.107690;0.228253;0.200000;0.200000;0.000000;-0.538452;1.141265;
1.019004;0.107724;0.228123;0.200000;0.107724;0.228123;0.200000;0.200000;0.000000;-0.538619;1.140616;
1.019035;0.107757;0.227993;0.200000;0.107757;0.227993;0.200000;0.200000;0.000000;-0.538787;1.139967;
1.019065;0.107791;0.227864;0.200000;0.107791;0.227864;0.200000;0.200000;0.000000;-0.538956;1.139319;
1.019096;0.107825;0.227734;0.200000;0.107825;0.227734;0.200000;0.200000;0.000000;-0.539125;1.138671;
1.019126;0.107859;0.227605;0.200000;0.107859;0.227605;0.200000;0.200000;0.000000;-0.539294;1.138024;
1.019157;0.107893;0.227475;0.200000;0.107893;0.227475;0.200000;0.200000;0.000000;-0.539464;1.137377;
1.019187;0.107927;0.227346;0.200000;0.107927;0.227346;0.200000;0.200000;0.000000;-0.539635;1.136730;
1.019218;0.107961;0.227217;0.200000;0.107961;0.227217;0.200000;0.200000;0.000000;-0.539807;1.136084;
1.019248;0.107996;0.227088;0.200000;0.107996;0.227088;0.200000;0.200000;0.000000;-0.539978;1.135439;
1.019279;0.108030;0.226959;0.200000;0.108030;0.226959;0.200000;0.200000;0.000000;-0.540151;1.134793;
1.019309;0.108065;0.226830;0.200000;0.108065;0.226830;0.200000;0.200000;0.000000;-0.540324;1.134148;
1.019340;0.108100;0.226701;0.200000;0.108100;0.226701;0.200000;0.200000;0.000000;-0.540498;1.133504;
1.019370;0.108134;0.226572;0.200000;0.108134;0.226572;0.200000;0.200000;0.000000;-0.540672;1.132860;
1.019401;0.108169;0.226443;0.200000;0.108169;0.226443;0.200000;0.200000;0.000000;-0.540847;1.132216;
1.019431;0.108204;0.226315;0.200000;0.108204;0.226315;0.200000;0.200000;0.000000;-0.541022;1.131573;
1.019462;0.108240;0.226186;0.200000;0.108240;0.226186;0.200000;0.200000;0.000000;-0.541198;1.130931;
1.019492;0.108275;0.226058;0.200000;0.108275;0.226058;0.200000;0.200000;0.000000;-0.541374;1.130288;
1.019523;0.108310;0.225929;0.200000;0.108310;0.225929;0.200000;0.200000;0.000000;-0.541551;1.129647;
1.019553;0.108346;0.225801;0.200000;0.108346;0.225801;0.200000;0.200000;0.000000;-0.541729;1.129005;
1.019584;0.108381;0.225673;0.200000;0.108381;0.225673;0.200000;0.200000;0.000000;-0.541907;1.128364;
1.019614;0.108417;0.225545;0.200000;0.108417;0.225545;0.200000;0.200000;0.000000;-0.542085;1.127724;
1.019645;0.108453;0.225417;0.200000;0.108453;0.225417;0.200000;0.200000;0.000000;-0.542264;1.127084;
1.019675;0.108489;0.225289;0.200000;0.108489;0.225289;0.200000;0.200000;0.000000;-0.542444;1.126444;
1.019705;0.108525;0.225161;0.200000;0.108525;0.225161;0.200000;0.200000;0.000000;-0.542624;1.125805;
1.019736;0.108561;0.225033;0.200000;0.108561;0.225033;0.200000;0.200000;0.000000;-0.542805;1.125166;
1.019766;0.108597;0.224906;0.200000;0.108597;0.224906;0.200000;0.200000;0.000000;-0.542986;1.124528;
1.019797;0.108634;0.224778;0.200000;0.108634;0.224778;0.200000;0.200000;0.000000;-0.543168;1.123890;
1.019827;0.108670;0.224650;0.200000;0.108670;0.224650;0.200000;0.200000;0.000000;-0.543351;1.123252;
1.019858;0.108707;0.224523;0.200000;0.108707;0.224523;0.200000;0.200000;0.000000;-0.543534;1.122615;
1.019888;0.108743;0.224396;0.200000;0.108743;0.224396;0.200000;0.200000;0.000000;-0.543717;1.121979;
1.019919;0.108780;0.224269;0.200000;0.108780;0.224269;0.200000;0.200000;0.000000;-0.543901;1.121343;
1.019949;0.108817;0.224141;0.200000;0.108817;0.224141;0.200000;0.200000;0.000000;-0.544085;1.120707;
1.019980;0.108854;0.224014;0.200000;0.108854;0.224014;0.200000;0.200000;0.000000;-0.544270;1.120072;
1.020010;0.108891;0.223887;0.200000;0.108891;0.223887;0.200000;0.200000;0.000000;-0.544456;1.119437;
1.020041;0.108928;0.223761;0.200000;0.108928;0.223761;0.200000;0.200000;0.000000;-0.544642;1.118803;
1.020071;0.108966;0.223634;0.200000;0.108966;0.223634;0.200000;0.200000;0.000000;-0.544828;1.118169;
1.020102;0.109003;0.223507;0.200000;0.109003;0.223507;0.200000;0.200000;0.000000;-0.545016;1.117535;
1.020132;0.109041;0.223380;0.200000;0.109041;0.223380;0.200000;0.200000;0.000000;-0.545203;1.116902;
1.020163;0.109078;0.223254;0.200000;0.109078;0.223254;0.200000;0.200000;0.000000;-0.545391;1.116270;
1.020193;0.109116;0.223127;0.200000;0.109116;0.223127;0.200000;0.200000;0.000000;-0.545580;1.115637;
1.020224;0.109154;0.223001;0.200000;0.109154;0.223001;0.200000;0.200000;0.000000;-0.545769;1.115006;
1.020254;0.109192;0.222875;0.200000;0.109192;0.222875;0.200000;0.200000;0.000000;-0.545958;1.114374;
1.020285;0.109230;0.222749;0.200000;0.109230;0.222749;0.200000;0.200000;0.000000;-0.546149;1.113744;
1.020315;0.109268;0.222623;0.200000;0.109268;0.222623;0.200000;0.200000;0.000000;-0.546339;1.113113;
1.020346;0.109306;0.222497;0.200000;0.109306;0.222497;0.200000;0.200000;0.000000;-0.546530;1.112483;
1.020376;0.109344;0.222371;0.200000;0.109344;0.222371;0.200000;0.200000;0.000000;-0.546722;1.111854;
1.020406;0.109383;0.222245;0.200000;0.109383;0.222245;0.200000;0.200000;0.000000;-0.546914;1.111225;
1.020437;0.109421;0.222119;0.200000;0.109421;0.222119;0.200000;0.200000;0.000000;-0.547106;1.110596;
1.020467;0.109460;0.221994;0.200000;0.109460;0.221994;0.200000;0.200000;0.000000;-0.547299;1.109968;
1.020498;0.109499;0.221868;0.200000;0.109499;0.221868;0.200000;0.200000;0.000000;-0.547493;1.109340;
1.020528;0.109537;0.221743;0.200000;0.109537;0.221743;0.200000;0.200000;0.000000;-0.547687;1.108713;
1.020559;0.109576;0.221617;0.200000;0.109576;0.221617;0.200000;0.200000;0.000000;-0.547881;1.108086;
1.020589;0.109615;0.221492;0.200000;0.109615;0.221492;0.200000;0.200000;0.000000;-0.548076;1.107460;
1.020620;0.109654;0.221367;0.200000;0.109654;0.221367;0.200000;0.200000;0.000000;-0.548272;1.106834;
1.020650;0.109694;0.221242;0.200000;0.109694;0.221242;0.200000;0.200000;0.000000;-0.548468;1.106209;
1.020681;0.109733;0.221117;0.200000;0.109733;0.221117;0.200000;0.200000;0.000000;-0.548664;1.105584;
1.020711;0.109772;0.220992;0.200000;0.109772;0.220992;0.200000;0.200000;0.000000;-0.548861;1.104959;
1.020742;0.109812;0.220867;0.200000;0.109812;0.220867;0.200000;0.200000;0.000000;-0.549058;1.104335;
1.020772;0.109851;0.220742;0.200000;0.109851;0.220742;0.200000;0.200000;0.000000;-0.549256;1.103712;
1.020803;0.109891;0.220618;0.200000;0.109891;0.220618;0.200000;0.200000;0.000000;-0.549455;1.103089;
1.020833;0.109931;0.220493;0.200000;0.109931;0.220493;0.200000;0.200000;0.000000;-0.549653;1.102466;
1.020864;0.109970;0.220369;0.200000;0.109970;0.220369;0.200000;0.200000;0.000000;-0.549852;1.101844;
1.020894;0.110010;0.220244;0.200000;0.110010;0.220244;0.200000;0.200000;0.000000;-0.550052;1.101222;
1.020925;0.110050;0.220120;0.200000;0.110050;0.220120;0.200000;0.200000;0.000000;-0.550252;1.100600;
1.020955;0.110091;0.219996;0.200000;0.110091;0.219996;0.200000;0.200000;0.000000;-0.550453;1.099980;
1.020986;0.110131;0.219872;0.200000;0.110131;0.219872;0.200000;0.200000;0.000000;-0.550654;1.099359;
1.021016;0.110171;0.219748;0.200000;0.110171;0.219748;0.200000;0.200000;0.000000;-0.550855;1.098739;
1.021047;0.110211;0.219624;0.200000;0.110211;0.219624;0.200000;0.200000;0.000000;-0.551057;1.098120;
1.021077;0.110252;0.219500;0.200000;0.110252;0.219500;0.200000;0.200000;0.000000;-0.551260;1.097501;
1.021107;0.110292;0.219376;0.200000;0.110292;0.219376;0.200000;0.200000;0.000000;-0.551462;1.096882;
1.021138;0.110333;0.219253;0.200000;0.110333;0.219253;0.200000;0.200000;0.000000;-0.551666;1.096264;
1.021168;0.110374;0.219129;0.200000;0.110374;0.219129;0.200000;0.200000;0.000000;-0.551869;1.095646;
1.021199;0.110415;0.219006;0.200000;0.110415;0.219006;0.200000;0.200000;0.000000;-0.552074;1.095029;
1.021229;0.110456;0.218882;0.200000;0.110456;0.218882;0.200000;0.200000;0.000000;-0.552278;1.094412;
1.021260;0.110497;0.218759;0.200000;0.110497;0.218759;0.200000;0.200000;0.000000;-0.552483;1.093796;
1.021290;0.110538;0.218636;0.200000;0.110538;0.218636;0.200000;0.200000;0.000000;-0.552689;1.093180;
1.021321;0.110579;0.218513;0.200000;0.110579;0.218513;0.200000;0.200000;0.000000;-0.552895;1.092565;
1.021351;0.110620;0.218390;0.200000;0.110620;0.218390;0.200000;0.200000;0.000000;-0.553101;1.091950;
1.021382;0.110662;0.218267;0.200000;0.110662;0.218267;0.200000;0.200000;0.000000;-0.553308;1.091336;
1.021412;0.110703;0.218144;0.200000;0.110703;0.218144;0.200000;0.200000;0.000000;-0.553515;1.090722;
1.021443;0.110745;0.218022;0.200000;0.110745;0.218022;0.200000;0.200000;0.000000;-0.553723;1.090108;
1.021504;0.110828;0.217777;0.200000;0.110828;0.217777;0.200000;0.200000;0.000000;-0.554139;1.088883;
1.021557;0.110901;0.217563;0.200000;0.110901;0.217563;0.200000;0.200000;0.000000;-0.554504;1.087817;
1.021610;0.110974;0.217351;0.200000;0.110974;0.217351;0.200000;0.200000;0.000000;-0.554870;1.086753;
1.021663;0.111047;0.217138;0.200000;0.111047;0.217138;0.200000;0.200000;0.000000;-0.555236;1.085690;
1.021716;0.111121;0.216926;0.200000;0.111121;0.216926;0.200000;0.200000;0.000000;-0.555605;1.084629;
1.021769;0.111195;0.216714;0.200000;0.111195;0.216714;0.200000;0.200000;0.000000;-0.555974;1.083569;
1.021822;0.111269;0.216502;0.200000;0.111269;0.216502;0.200000;0.200000;0.000000;-0.556345;1.082511;
1.021875;0.111343;0.216291;0.200000;0.111343;0.216291;0.200000;0.200000;0.000000;-0.556716;1.081453;
1.021928;0.111418;0.216080;0.200000;0.111418;0.216080;0.200000;0.200000;0.000000;-0.557089;1.080398;
1.021981;0.111493;0.215869;0.200000;0.111493;0.215869;0.200000;0.200000;0.000000;-0.557464;1.079344;
1.022035;0.111568;0.215658;0.200000;0.111568;0.215658;0.200000;0.200000;0.000000;-0.557839;1.078291;
1.022088;0.111643;0.215448;0.200000;0.111643;0.215448;0.200000;0.200000;0.000000;-0.558216;1.077239;
1.022141;0.111719;0.215238;0.200000;0.111719;0.215238;0.200000;0.200000;0.000000;-0.558594;1.076189;
1.022194;0.111794;0.215028;0.200000;0.111794;0.215028;0.200000;0.200000;0.000000;-0.558972;1.075141;
1.022247;0.111871;0.214819;0.200000;0.111871;0.214819;0.200000;0.200000;0.000000;-0.559353;1.074094;
1.022300;0.111947;0.214610;0.200000;0.111947;0.214610;0.200000;0.200000;0.000000;-0.559734;1.073048;
1.022353;0.112023;0.214401;0.200000;0.112023;0.214401;0.200000;0.200000;0.000000;-0.560116;1.072004;
1.022406;0.112100;0.214192;0.200000;0.112100;0.214192;0.200000;0.200000;0.000000;-0.560500;1.070961;
1.022459;0.112177;0.213984;0.200000;0.112177;0.213984;0.200000;0.200000;0.000000;-0.560884;1.069920;
1.022512;0.112254;0.213776;0.200000;0.112254;0.213776;0.200000;0.200000;0.000000;-0.561270;1.068880;
1.022565;0.112331;0.213568;0.200000;0.112331;0.213568;0.200000;0.200000;0.000000;-0.561657;1.067842;
1.022619;0.112409;0.213361;0.200000;0.112409;0.213361;0.200000;0.200000;0.000000;-0.562045;1.066805;
1.022672;0.112487;0.213154;0.200000;0.112487;0.213154;0.200000;0.200000;0.000000;-0.562434;1.065770;
1.022725;0.112565;0.212947;0.200000;0.112565;0.212947;0.200000;0.200000;0.000000;-0.562824;1.064736;
1.022778;0.112643;0.212741;0.200000;0.112643;0.212741;0.200000;0.200000;0.000000;-0.563215;1.063704;
1.022794;0.112666;0.212679;0.200000;0.112666;0.212679;0.200000;0.200000;0.000000;-0.563332;1.063397;
1.022794;0.112667;0.212678;0.200000;0.112667;0.212678;0.200000;0.200000;0.000000;-0.563334;1.063391;
1.022794;0.112668;0.212676;0.200000;0.112668;0.212676;0.200000;0.200000;0.000000;-0.563338;1.063381;
1.022796;0.112669;0.212672;0.200000;0.112669;0.212672;0.200000;0.200000;0.000000;-0.563346;1.063359;
1.022798;0.112672;0.212663;0.200000;0.112672;0.212663;0.200000;0.200000;0.000000;-0.563362;1.063316;
1.022802;0.112679;0.212646;0.200000;0.112679;0.212646;0.200000;0.200000;0.000000;-0.563395;1.063231;
1.022811;0.112692;0.212612;0.200000;0.112692;0.212612;0.200000;0.200000;0.000000;-0.563460;1.063059;
1.022829;0.112718;0.212543;0.200000;0.112718;0.212543;0.200000;0.200000;0.000000;-0.563590;1.062716;
1.022864;0.112770;0.212406;0.200000;0.112770;0.212406;0.200000;0.200000;0.000000;-0.563851;1.062032;
1.022899;0.112823;0.212270;0.200000;0.112823;0.212270;0.200000;0.200000;0.000000;-0.564113;1.061348;
1.022935;0.112875;0.212133;0.200000;0.112875;0.212133;0.200000;0.200000;0.000000;-0.564375;1.060664;
1.022970;0.112927;0.211996;0.200000;0.112927;0.211996;0.200000;0.200000;0.000000;-0.564637;1.059982;
1.023005;0.112980;0.211860;0.200000;0.112980;0.211860;0.200000;0.200000;0.000000;-0.564900;1.059299;
1.023040;0.113033;0.211724;0.200000;0.113033;0.211724;0.200000;0.200000;0.000000;-0.565164;1.058618;
1.023076;0.113086;0.211587;0.200000;0.113086;0.211587;0.200000;0.200000;0.000000;-0.565428;1.057937;
1.023111;0.113138;0.211451;0.200000;0.113138;0.211451;0.200000;0.200000;0.000000;-0.565692;1.057257;
1.023146;0.113191;0.211315;0.200000;0.113191;0.211315;0.200000;0.200000;0.000000;-0.565957;1.056577;
1.023182;0.113244;0.211180;0.200000;0.113244;0.211180;0.200000;0.200000;0.000000;-0.566222;1.055899;
1.023217;0.113298;0.211044;0.200000;0.113298;0.211044;0.200000;0.200000;0.000000;-0.566488;1.055220;
1.023252;0.113351;0.210909;0.200000;0.113351;0.210909;0.200000;0.200000;0.000000;-0.566754;1.054543;
1.023287;0.113404;0.210773;0.200000;0.113404;0.210773;0.200000;0.200000;0.000000;-0.567020;1.053866;
1.023323;0.113457;0.210638;0.200000;0.113457;0.210638;0.200000;0.200000;0.000000;-0.567287;1.053190;
1.023358;0.113511;0.210503;0.200000;0.113511;0.210503;0.200000;0.200000;0.000000;-0.567555;1.052514;
1.023429;0.113618;0.210233;0.200000;0.113618;0.210233;0.200000;0.200000;0.000000;-0.568091;1.051166;
1.023490;0.113712;0.209998;0.200000;0.113712;0.209998;0.200000;0.200000;0.000000;-0.568560;1.049992;
1.023552;0.113806;0.209764;0.200000;0.113806;0.209764;0.200000;0.200000;0.000000;-0.569031;1.048820;
1.023613;0.113900;0.209530;0.200000;0.113900;0.209530;0.200000;0.200000;0.000000;-0.569502;1.047651;
1.023675;0.113995;0.209297;0.200000;0.113995;0.209297;0.200000;0.200000;0.000000;-0.569975;1.046483;
1.023736;0.114090;0.209063;0.200000;0.114090;0.209063;0.200000;0.200000;0.000000;-0.570449;1.045317;
1.023798;0.114185;0.208831;0.200000;0.114185;0.208831;0.200000;0.200000;0.000000;-0.570924;1.044154;
1.023859;0.114280;0.208598;0.200000;0.114280;0.208598;0.200000;0.200000;0.000000;-0.571401;1.042992;
1.023921;0.114376;0.208366;0.200000;0.114376;0.208366;0.200000;0.200000;0.000000;-0.571879;1.041832;
