time;Measurements_measurements_PPu;WTG4B_WTG4B_HvMeasurements_PPu;Measurements_measurements_QPu;WTG4B_WTG4B_HvMeasurements_QPu;Measurements_measurements_UPu;WTG4B_WTG4B_HvMeasurements_UPu;WTG4B_WTG4B_LvMeasurements_PPu;WTG4B_WTG4B_LvMeasurements_QPu;WTG4B_WTG4B_LvMeasurements_UPu;WTG4B_WTG4B_injector_PInjPuSn;WTG4B_WTG4B_injector_QInjPuSn;WTG4B_WTG4B_injector_UPu;WTG4B_WTG4B_injector_idPu;WTG4B_WTG4B_injector_iqPu;
0.507000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004005;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.510000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004005;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.513000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004005;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.516000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004005;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.519000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004005;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.522000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004005;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.525000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004005;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.528000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004005;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.531000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.534000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.537000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.540000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.543000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356127;-0.152574;
0.546000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356126;-0.152574;
0.549000;-0.700005;0.352880;-0.199994;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356126;-0.152574;
0.552000;-0.700005;0.352880;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356126;-0.152574;
0.555000;-0.700005;0.352880;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356126;-0.152574;
0.558000;-0.700005;0.352880;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356126;-0.152574;
0.561000;-0.700005;0.352880;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355143;0.152154;0.997238;0.356126;-0.152574;
0.564000;-0.700005;0.352880;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152574;
0.567000;-0.700004;0.352880;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152574;
0.570000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152574;
0.573000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152574;
0.576000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152574;
0.579000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152574;
0.582000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152574;
0.585000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152574;
0.588000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.591000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.594000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.597000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.600000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.603000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.606000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.609000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.612000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.615000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.618000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.621000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.624000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.627000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.630000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.633000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152152;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.636000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.639000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.642000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355141;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.645000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.648000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.651000;-0.700004;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.654000;-0.700003;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.657000;-0.700003;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.660000;-0.700003;0.352879;-0.199995;0.143156;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.663000;-0.700003;0.352879;-0.199996;0.143156;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.666000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.669000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.672000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.675000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.678000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.681000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.684000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.687000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.690000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.693000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.696000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.699000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.702000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.705000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356126;-0.152575;
0.708000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.711000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.714000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.717000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.720000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.723000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.726000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.729000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.732000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.735000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.738000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.741000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.744000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.747000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.750000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.753000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.756000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355142;0.152154;0.997238;0.356125;-0.152575;
0.759000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.762000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.765000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.768000;-0.700003;0.352879;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.771000;-0.700003;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.774000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.777000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.780000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.783000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.786000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.789000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.792000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.795000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.798000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.801000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.804000;-0.700002;0.352878;-0.199996;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.807000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997238;0.356125;-0.152575;
0.810000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997239;0.356125;-0.152575;
0.813000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997239;0.356125;-0.152575;
0.816000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997239;0.356125;-0.152575;
0.819000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997239;0.356125;-0.152575;
0.822000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152154;0.997239;0.356125;-0.152575;
0.825000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.828000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.831000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.834000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.837000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.840000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.843000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.846000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.849000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.852000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.855000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.858000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.861000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.864000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.867000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.870000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.873000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.876000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.879000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.882000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.885000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.888000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.891000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997233;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.894000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.897000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.900000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.903000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.906000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.909000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.912000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.915000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.918000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.921000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355140;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.924000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.927000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.930000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.933000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.936000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.939000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.942000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.945000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.948000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.951000;-0.700002;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.954000;-0.700001;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.957000;-0.700001;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
0.960000;-0.700001;0.352878;-0.199997;0.143157;1.000000;1.004006;0.355139;0.152153;0.997234;0.355141;0.152155;0.997239;0.356125;-0.152575;
