time;NETWORK_1011_131_Upu_value;NETWORK_4011_401_Upu_value;NETWORK_B11___21_Upu_value;NETWORK_BG09__11_Upu_value;NETWORK_1012_131_Upu_value;NETWORK_4012_401_Upu_value;NETWORK_B12___21_Upu_value;NETWORK_BG01__11_Upu_value;NETWORK_BG10__11_Upu_value;NETWORK_1013_131_Upu_value;NETWORK_B13___21_Upu_value;NETWORK_BG02__11_Upu_value;NETWORK_1014_131_Upu_value;NETWORK_BG03__11_Upu_value;NETWORK_1021_131_Upu_value;NETWORK_BG04__11_Upu_value;NETWORK_1022_131_Upu_value;NETWORK_4022_401_Upu_value;NETWORK_B22___21_Upu_value;NETWORK_BG05__11_Upu_value;NETWORK_1041_131_Upu_value;NETWORK_B01___21_Upu_value;NETWORK_1042_131_Upu_value;NETWORK_B02___21_Upu_value;NETWORK_BG06__11_Upu_value;NETWORK_1043_131_Upu_value;NETWORK_B03___21_Upu_value;NETWORK_BG07__11_Upu_value;NETWORK_1044_131_Upu_value;NETWORK_4044_401_Upu_value;NETWORK_B04___21_Upu_value;NETWORK_1045_131_Upu_value;NETWORK_4045_401_Upu_value;NETWORK_B05___21_Upu_value;NETWORK_2031_221_Upu_value;NETWORK_4031_401_Upu_value;NETWORK_B31___21_Upu_value;NETWORK_BG12__11_Upu_value;NETWORK_2032_221_Upu_value;NETWORK_B32___21_Upu_value;NETWORK_BG08__11_Upu_value;NETWORK_4021_401_Upu_value;NETWORK_BG11__11_Upu_value;NETWORK_4032_401_Upu_value;NETWORK_4041_401_Upu_value;NETWORK_B41___21_Upu_value;NETWORK_BG13__11_Upu_value;NETWORK_4042_401_Upu_value;NETWORK_B42___21_Upu_value;NETWORK_BG14__11_Upu_value;NETWORK_4043_401_Upu_value;NETWORK_B43___21_Upu_value;NETWORK_4046_401_Upu_value;NETWORK_B46___21_Upu_value;NETWORK_4047_401_Upu_value;NETWORK_B47___21_Upu_value;NETWORK_BG15__11_Upu_value;NETWORK_4051_401_Upu_value;NETWORK_B51___21_Upu_value;NETWORK_BG16__11_Upu_value;NETWORK_4061_401_Upu_value;NETWORK_B61___21_Upu_value;NETWORK_4062_401_Upu_value;NETWORK_B62___21_Upu_value;NETWORK_BG17__11_Upu_value;NETWORK_4063_401_Upu_value;NETWORK_B63___21_Upu_value;NETWORK_BG18__11_Upu_value;NETWORK_4071_401_Upu_value;NETWORK_B71___21_Upu_value;NETWORK_BG19__11_Upu_value;NETWORK_4072_401_Upu_value;NETWORK_B72___21_Upu_value;NETWORK_BG20__11_Upu_value;
104.000000;1.048637;1.007911;0.990129;0.997966;1.055822;1.012409;0.990393;1.068256;1.015213;1.050419;0.991567;1.056688;1.058176;1.059906;1.024931;1.034516;1.017363;0.955510;0.982001;1.026400;0.900665;0.965752;0.983334;0.980175;1.005731;0.921377;0.940858;0.942437;0.906680;0.937734;0.979531;0.923124;0.964735;0.957218;0.961383;0.959566;0.977887;0.971996;1.047999;0.977686;1.048188;0.969429;0.984821;0.961851;0.958741;0.985362;0.991937;0.928160;0.960281;0.949222;0.944415;0.958817;0.957030;0.960717;1.004057;0.980995;1.040181;1.013306;0.976348;1.047775;0.987992;0.974650;1.026279;0.981428;1.007567;1.039157;0.985512;1.030324;1.044109;0.998602;1.029626;1.058139;0.996584;1.018498;
106.000000;1.048007;1.007235;0.989532;0.997881;1.055424;1.011871;0.990018;1.068176;1.015130;1.050144;0.991306;1.056605;1.057960;1.059828;1.024510;1.034364;1.015938;0.953878;0.980622;1.026295;0.896301;0.961058;0.982402;0.979242;1.005852;0.916751;0.946006;0.937560;0.903266;0.934299;0.975831;0.919709;0.961481;0.963841;0.958914;0.956766;0.985555;0.969561;1.047196;0.976935;1.048130;0.966225;0.982102;0.958683;0.956021;0.982559;0.991230;0.924357;0.956336;0.945213;0.941261;0.955606;0.954080;0.967648;1.002186;0.979162;1.040237;1.011625;0.974724;1.047954;0.986569;0.973243;1.025448;0.980632;1.007695;1.038804;0.985177;1.030404;1.043901;0.998403;1.029616;1.058095;0.996542;1.018494;
106.000000;1.048007;1.007235;0.989532;0.997881;1.055424;1.011871;0.990018;1.068176;1.015130;1.050144;0.991306;1.056605;1.057960;1.059828;1.024510;1.034364;1.015938;0.953878;0.980622;1.026295;0.896301;0.961058;0.982402;0.979242;1.005852;0.916751;0.946006;0.937560;0.903266;0.934299;0.975831;0.919709;0.961481;0.963841;0.958914;0.956766;0.985555;0.969561;1.047196;0.976935;1.048130;0.966225;0.982102;0.958683;0.956021;0.982559;0.991230;0.924357;0.956336;0.945213;0.941261;0.955606;0.954080;0.967648;1.002186;0.979162;1.040237;1.011625;0.974724;1.047954;0.986569;0.973243;1.025448;0.980632;1.007695;1.038804;0.985177;1.030404;1.043901;0.998403;1.029616;1.058095;0.996542;1.018494;
108.000000;1.047847;1.007098;0.989381;0.997695;1.055235;1.011719;0.989841;1.067945;1.014923;1.049918;0.991092;1.056346;1.057721;1.059559;1.024058;1.033840;1.015850;0.953841;0.980537;1.026222;0.896489;0.961260;0.982523;0.979364;1.005927;0.916919;0.946179;0.937508;0.903498;0.934549;0.976082;0.919920;0.961703;0.964062;0.959041;0.956938;0.985685;0.969653;1.047136;0.976879;1.047996;0.966328;0.982127;0.958859;0.956430;0.982980;0.992270;0.924560;0.956545;0.945225;0.941508;0.955857;0.954334;0.967906;1.002453;0.979424;1.040512;1.011878;0.974968;1.048226;0.986623;0.973297;1.025336;0.980524;1.007535;1.038565;0.984949;1.030072;1.043853;0.998357;1.029625;1.058082;0.996531;1.018491;
110.000000;1.047689;1.006957;0.989231;0.997483;1.055048;1.011563;0.989665;1.067715;1.014704;1.049706;0.990892;1.056108;1.057500;1.059315;1.023645;1.033366;1.015737;0.953783;0.980428;1.026049;0.896473;0.961242;0.982387;0.979228;1.005742;0.916913;0.946173;0.937481;0.903516;0.934576;0.976101;0.919884;0.961666;0.964025;0.959083;0.957023;0.985728;0.969727;1.047000;0.976751;1.047794;0.966398;0.982175;0.958949;0.956624;0.983176;0.992926;0.924625;0.956612;0.945272;0.941522;0.955871;0.954325;0.967897;1.002409;0.979381;1.040405;1.011803;0.974896;1.048113;0.986452;0.973128;1.024995;0.980198;1.007107;1.038135;0.984540;1.029589;1.043799;0.998305;1.029620;1.058065;0.996515;1.018483;
112.000000;1.047557;1.006839;0.989107;0.997316;1.054898;1.011436;0.989524;1.067538;1.014533;1.049542;0.990737;1.055928;1.057329;1.059131;1.023317;1.032996;1.015624;0.953710;0.980318;1.025903;0.896402;0.961167;0.982248;0.979089;1.005576;0.916851;0.946110;0.937419;0.903471;0.934536;0.976054;0.919800;0.961579;0.963937;0.959070;0.957039;0.985716;0.969747;1.046875;0.976634;1.047631;0.966404;0.982184;0.958965;0.956710;0.983267;0.993368;0.924615;0.956603;0.945264;0.941473;0.955823;0.954260;0.967832;1.002319;0.979294;1.040275;1.011694;0.974791;1.047984;0.986270;0.972948;1.024689;0.979904;1.006730;1.037772;0.984196;1.029197;1.043759;0.998267;1.029622;1.058058;0.996508;1.018484;
112.000000;1.047557;1.006839;0.989107;0.997316;1.054898;1.011436;0.989524;1.067538;1.014533;1.049542;0.990737;1.055928;1.057329;1.059131;1.023317;1.032996;1.015624;0.953710;0.980318;1.025903;0.896402;0.961167;0.982248;0.979089;1.005576;0.916851;0.946110;0.937419;0.903471;0.934536;0.976054;0.919800;0.961579;0.963937;0.959070;0.957039;0.985716;0.969747;1.046875;0.976634;1.047631;0.966404;0.982184;0.958965;0.956710;0.983267;0.993368;0.924615;0.956603;0.945264;0.941473;0.955823;0.954260;0.967832;1.002319;0.979294;1.040275;1.011694;0.974791;1.047984;0.986270;0.972948;1.024689;0.979904;1.006730;1.037772;0.984196;1.029197;1.043759;0.998267;1.029622;1.058058;0.996508;1.018484;
114.000000;1.046476;1.005624;0.988083;0.997298;1.054324;1.010526;0.988984;1.067654;1.014580;1.049295;0.990503;1.056121;1.057222;1.059359;1.023096;1.033422;1.012792;0.950415;0.977578;1.025519;0.885641;0.960060;0.979371;0.976212;1.004950;0.906626;0.935521;0.927403;0.895091;0.926314;0.977749;0.912304;0.954048;0.956058;0.953856;0.950942;0.980343;0.964707;1.045070;0.984255;1.047454;0.959525;0.976608;0.951997;0.950082;0.976439;0.989902;0.915836;0.957602;0.936761;0.933967;0.958085;0.947843;0.961306;0.997524;0.984465;1.039139;1.006312;0.979216;1.046666;0.982652;0.969369;1.022445;0.977752;1.006407;1.036730;0.983205;1.029242;1.043390;0.997913;1.029564;1.057984;0.996438;1.018483;
114.000000;1.046476;1.005624;0.988083;0.997298;1.054324;1.010526;0.988984;1.067654;1.014580;1.049295;0.990503;1.056121;1.057222;1.059359;1.023096;1.033422;1.012792;0.950415;0.977578;1.025519;0.885641;0.960060;0.979371;0.976212;1.004950;0.906626;0.935521;0.927403;0.895091;0.926314;0.977749;0.912304;0.954048;0.956058;0.953856;0.950942;0.980343;0.964707;1.045070;0.984255;1.047454;0.959525;0.976608;0.951997;0.950082;0.976439;0.989902;0.915836;0.957602;0.936761;0.933967;0.958085;0.947843;0.961306;0.997524;0.984465;1.039139;1.006312;0.979216;1.046666;0.982652;0.969369;1.022445;0.977752;1.006407;1.036730;0.983205;1.029242;1.043390;0.997913;1.029564;1.057984;0.996438;1.018483;
116.000000;1.045992;1.005085;0.987625;0.997352;1.054073;1.010127;0.988748;1.067721;1.014639;1.049169;0.990384;1.056187;1.057157;1.059432;1.022959;1.033565;1.011550;0.948943;0.976376;1.025546;0.881271;0.955310;0.978525;0.975367;1.005183;0.901979;0.940642;0.922442;0.891691;0.922895;0.974025;0.908919;0.950832;0.962769;0.951560;0.948256;0.977978;0.962375;1.044432;0.983653;1.047544;0.956398;0.973954;0.948913;0.947404;0.973680;0.989188;0.912035;0.953617;0.932730;0.930835;0.954863;0.944922;0.968342;0.995707;0.982667;1.039286;1.004700;0.977644;1.046946;0.981380;0.968111;1.021818;0.977151;1.006763;1.036615;0.983095;1.029575;1.043232;0.997762;1.029562;1.057953;0.996409;1.018484;
116.000000;1.045992;1.005085;0.987625;0.997352;1.054073;1.010127;0.988748;1.067721;1.014639;1.049169;0.990384;1.056187;1.057157;1.059432;1.022959;1.033565;1.011550;0.948943;0.976376;1.025546;0.881271;0.955310;0.978525;0.975367;1.005183;0.901979;0.940642;0.922442;0.891691;0.922895;0.974025;0.908919;0.950832;0.962769;0.951560;0.948256;0.977978;0.962375;1.044432;0.983653;1.047544;0.956398;0.973954;0.948913;0.947404;0.973680;0.989188;0.912035;0.953617;0.932730;0.930835;0.954863;0.944922;0.968342;0.995707;0.982667;1.039286;1.004700;0.977644;1.046946;0.981380;0.968111;1.021818;0.977151;1.006763;1.036615;0.983095;1.029575;1.043232;0.997762;1.029562;1.057953;0.996409;1.018484;
118.000000;1.045684;1.004778;0.987334;0.997203;1.053820;1.009850;0.988510;1.067548;1.014479;1.048938;0.990165;1.056000;1.056937;1.059241;1.022542;1.033199;1.011019;0.948381;0.975862;1.025439;0.880791;0.954788;0.978467;0.975309;1.005268;0.901446;0.940087;0.921673;0.891261;0.922452;0.973553;0.908589;0.950499;0.962421;0.950899;0.947517;0.977297;0.961702;1.044138;0.983375;1.047424;0.955614;0.973253;0.948153;0.946825;0.973083;0.989649;0.911388;0.952940;0.931892;0.930448;0.954466;0.944646;0.968061;0.995598;0.982559;1.039517;1.004638;0.977583;1.047190;0.980350;0.976884;1.021268;0.976624;1.006579;1.036197;0.982698;1.029300;1.043128;0.997662;1.029554;1.057926;0.996383;1.018476;
120.000000;1.045558;1.004667;0.987215;0.997053;1.053675;1.009729;0.988374;1.067374;1.014319;1.048771;0.990007;1.055814;1.056762;1.059048;1.022211;1.032820;1.010932;0.948332;0.975778;1.025349;0.880848;0.954850;0.978422;0.975264;1.005178;0.901504;0.940148;0.921680;0.891341;0.922542;0.973641;0.908637;0.950550;0.962472;0.950957;0.947608;0.977356;0.961763;1.044060;0.983302;1.047295;0.955663;0.973276;0.948244;0.947073;0.973339;0.990411;0.911478;0.953033;0.931930;0.930524;0.954543;0.944709;0.968125;0.995642;0.982603;1.039524;1.004666;0.977610;1.047192;0.980320;0.976857;1.021109;0.976472;1.006371;1.035956;0.982469;1.029002;1.043089;0.997625;1.029558;1.057916;0.996374;1.018473;
122.000000;1.045455;1.004574;0.987117;0.996928;1.053558;1.009630;0.988264;1.067238;1.014189;1.048641;0.989884;1.055672;1.056628;1.058902;1.021955;1.032530;1.010848;0.948278;0.975696;1.025252;0.880828;0.954829;0.978331;0.975173;1.005059;0.901492;0.940136;0.921667;0.891341;0.922546;0.973641;0.908604;0.950516;0.962438;0.950967;0.947641;0.977366;0.961793;1.043976;0.983222;1.047177;0.955674;0.973284;0.948275;0.947201;0.973471;0.990927;0.911498;0.953054;0.931950;0.930518;0.954538;0.944690;0.968106;0.995604;0.982565;1.039450;1.004612;0.977558;1.047118;0.980213;0.976751;1.020894;0.976266;1.006098;1.035687;0.982213;1.028699;1.043057;0.997594;1.029561;1.057910;0.996368;1.018472;
122.000000;1.045455;1.004574;0.987117;0.996928;1.053558;1.009630;0.988264;1.067238;1.014189;1.048641;0.989884;1.055672;1.056628;1.058902;1.021955;1.032530;1.010848;0.948278;0.975696;1.025252;0.880828;0.954829;0.978331;0.975173;1.005059;0.901492;0.940136;0.921667;0.891341;0.922546;0.973641;0.908604;0.950516;0.962438;0.950967;0.947641;0.977366;0.961793;1.043976;0.983222;1.047177;0.955674;0.973284;0.948275;0.947201;0.973471;0.990927;0.911498;0.953054;0.931950;0.930518;0.954538;0.944690;0.968106;0.995604;0.982565;1.039450;1.004612;0.977558;1.047118;0.980213;0.976751;1.020894;0.976266;1.006098;1.035687;0.982213;1.028699;1.043057;0.997594;1.029561;1.057910;0.996368;1.018472;
124.000000;1.044445;1.003418;0.986161;0.997023;1.053076;1.008791;0.987810;1.067472;1.014350;1.048499;0.989749;1.055985;1.056631;1.059252;1.021939;1.033197;1.008034;0.944959;0.972973;1.024973;0.869719;0.953258;0.975450;0.972292;1.004527;0.890900;0.929051;0.911139;0.882697;0.914063;0.975037;0.900904;0.942784;0.954258;0.945607;0.941350;0.971843;0.956569;1.042204;0.991011;1.047107;0.948559;0.967486;0.941066;0.940361;0.966423;0.987377;0.902380;0.953669;0.923020;0.922782;0.956571;0.938099;0.961334;0.990715;0.987730;1.038390;0.999143;0.981970;1.045875;0.976610;0.973150;1.018770;0.974229;1.005997;1.034831;0.981399;1.028976;1.042712;0.997263;1.029508;1.057841;0.996303;1.018473;
124.000000;1.044445;1.003418;0.986161;0.997023;1.053076;1.008791;0.987810;1.067472;1.014350;1.048499;0.989749;1.055985;1.056631;1.059252;1.021939;1.033197;1.008034;0.944959;0.972973;1.024973;0.869719;0.953258;0.975450;0.972292;1.004527;0.890900;0.929051;0.911139;0.882697;0.914063;0.975037;0.900904;0.942784;0.954258;0.945607;0.941350;0.971843;0.956569;1.042204;0.991011;1.047107;0.948559;0.967486;0.941066;0.940361;0.966423;0.987377;0.902380;0.953669;0.923020;0.922782;0.956571;0.938099;0.961334;0.990715;0.987730;1.038390;0.999143;0.981970;1.045875;0.976610;0.973150;1.018770;0.974229;1.005997;1.034831;0.981399;1.028976;1.042712;0.997263;1.029508;1.057841;0.996303;1.018473;
126.000000;1.043924;1.002821;0.985667;0.997165;1.052845;1.008368;0.987594;1.067640;1.014503;1.048432;0.989686;1.056160;1.056641;1.059438;1.021942;1.033563;1.006568;0.943193;0.971555;1.025053;0.864572;0.947601;0.973764;0.980542;1.004603;0.885428;0.933288;0.905225;0.878580;0.909917;0.970476;0.896912;0.938954;0.960374;0.942783;0.938038;0.968935;0.953696;1.041463;0.990305;1.047274;0.944724;0.964235;0.937268;0.937027;0.962988;0.986332;0.897729;0.948740;0.918062;0.919002;0.952643;0.934638;0.967887;0.988534;0.985551;1.038542;0.997204;0.980059;1.046166;0.975097;0.971639;1.018095;0.973582;1.006524;1.034805;0.981374;1.029512;1.042539;0.997097;1.029502;1.057807;0.996271;1.018474;
126.000000;1.043859;1.002753;0.985606;0.997129;1.052795;1.008307;0.987546;1.067613;1.014471;1.048397;0.989653;1.056141;1.056611;1.059422;1.021890;1.033535;1.006414;0.943026;0.971406;1.024971;0.864308;0.947311;0.973622;0.980398;1.004517;0.885175;0.933020;0.905065;0.878319;0.909644;0.970187;0.896650;0.938681;0.960093;0.942514;0.937737;0.968657;0.953528;1.041327;0.990175;1.047201;0.944516;0.964121;0.936986;0.936559;0.962506;0.986036;0.897487;0.948483;0.917918;0.918764;0.952395;0.934419;0.967658;0.988345;0.985361;1.038431;0.996995;0.979853;1.046038;0.974038;0.980509;1.017459;0.972972;1.006135;1.034340;0.980933;1.029233;1.042511;0.997070;1.029487;1.057797;0.996261;1.018468;
128.000000;1.044782;1.003706;0.986480;0.997605;1.053492;1.009127;0.988202;1.067991;1.014893;1.048927;0.990155;1.056449;1.057073;1.059706;1.022716;1.034076;1.008149;0.944837;0.973085;1.025771;0.863751;0.946699;0.949599;0.956132;0.972048;0.884551;0.932360;0.904143;0.877832;0.910049;0.969648;0.896277;0.938749;0.959692;0.944713;0.940140;0.970923;0.955447;1.042457;0.991252;1.047786;0.946988;0.966076;0.939410;0.938717;0.964729;0.988184;0.898998;0.950084;0.919180;0.919695;0.953363;0.935381;0.968657;0.989350;0.986366;1.039430;0.997445;0.980297;1.046893;0.975636;0.982123;1.018819;0.974276;1.007405;1.035553;0.982086;1.030240;1.042853;0.997398;1.029600;1.057891;0.996350;1.018500;
128.000000;1.044782;1.003706;0.986480;0.997605;1.053492;1.009127;0.988202;1.067991;1.014893;1.048927;0.990155;1.056449;1.057073;1.059706;1.022716;1.034076;1.008149;0.944837;0.973085;1.025771;0.863751;0.946699;0.949599;0.956132;0.972048;0.884551;0.932360;0.904143;0.877832;0.910049;0.969648;0.896277;0.938749;0.959692;0.944713;0.940140;0.970923;0.955447;1.042457;0.991252;1.047786;0.946988;0.966076;0.939410;0.938717;0.964729;0.988184;0.898998;0.950084;0.919180;0.919695;0.953363;0.935381;0.968657;0.989350;0.986366;1.039430;0.997445;0.980297;1.046893;0.975636;0.982123;1.018819;0.974276;1.007405;1.035553;0.982086;1.030240;1.042853;0.997398;1.029600;1.057891;0.996350;1.018500;
130.000000;1.044893;1.003832;0.986585;0.997572;1.053538;1.009214;0.988244;1.067944;1.014855;1.048934;0.990161;1.056398;1.057061;1.059652;1.022709;1.033983;1.008453;0.945195;0.973379;1.025764;0.863755;0.946703;0.945453;0.951943;0.966433;0.884544;0.932353;0.904009;0.877877;0.910263;0.969697;0.896299;0.938854;0.959715;0.945226;0.940734;0.971451;0.955995;1.042592;0.991381;1.047751;0.947644;0.966663;0.940039;0.939296;0.965326;0.989000;0.899468;0.950582;0.919619;0.919974;0.953652;0.935622;0.968908;0.989540;0.986555;1.039510;0.997560;0.980410;1.047013;0.975703;0.982191;1.018669;0.983706;1.007310;1.035395;0.981936;1.030090;1.042884;0.997428;1.029592;1.057892;0.996351;1.018494;
130.000000;1.044893;1.003832;0.986585;0.997572;1.053538;1.009214;0.988244;1.067944;1.014855;1.048934;0.990161;1.056398;1.057061;1.059652;1.022709;1.033983;1.008453;0.945195;0.973379;1.025764;0.863755;0.946703;0.945453;0.951943;0.966433;0.884544;0.932353;0.904009;0.877877;0.910263;0.969697;0.896299;0.938854;0.959715;0.945226;0.940734;0.971451;0.955995;1.042592;0.991381;1.047751;0.947644;0.966663;0.940039;0.939296;0.965326;0.989000;0.899468;0.950582;0.919619;0.919974;0.953652;0.935622;0.968908;0.989540;0.986555;1.039510;0.997560;0.980410;1.047013;0.975703;0.982191;1.018669;0.983706;1.007310;1.035395;0.981936;1.030090;1.042884;0.997428;1.029592;1.057892;0.996351;1.018494;
132.000000;1.044840;1.003792;0.986534;0.997446;1.053451;1.009156;0.988163;1.067808;1.014726;1.048824;0.990057;1.056258;1.056941;1.059508;1.022483;1.033700;1.008479;0.945268;0.973404;1.025655;0.863793;0.946744;0.944827;0.951311;0.965563;0.884589;0.932400;0.904020;0.877941;0.910357;0.969769;0.896319;0.938884;0.959736;0.945399;0.940955;0.971630;0.956204;1.042556;0.991347;1.047629;0.947874;0.966872;0.940271;0.939559;0.965596;0.989479;0.899643;0.950767;0.919782;0.920062;0.953744;0.935679;0.968967;0.989550;0.986565;1.039431;0.997551;0.980400;1.046958;0.975672;0.982159;1.018499;0.983544;1.007065;1.035155;0.981707;1.029804;1.042867;0.997412;1.029588;1.057888;0.996347;1.018493;
132.000000;1.044840;1.003792;0.986534;0.997446;1.053451;1.009156;0.988163;1.067808;1.014726;1.048824;0.990057;1.056258;1.056941;1.059508;1.022483;1.033700;1.008479;0.945268;0.973404;1.025655;0.863793;0.946744;0.944827;0.951311;0.965563;0.884589;0.932400;0.904020;0.877941;0.910357;0.969769;0.896319;0.938884;0.959736;0.945399;0.940955;0.971630;0.956204;1.042556;0.991347;1.047629;0.947874;0.966872;0.940271;0.939559;0.965596;0.989479;0.899643;0.950767;0.919782;0.920062;0.953744;0.935679;0.968967;0.989550;0.986565;1.039431;0.997551;0.980400;1.046958;0.975672;0.982159;1.018499;0.983544;1.007065;1.035155;0.981707;1.029804;1.042867;0.997412;1.029588;1.057888;0.996347;1.018493;
134.000000;1.044262;1.003075;0.985988;0.997747;1.053300;1.008699;0.988021;1.068230;1.015082;1.048950;0.990176;1.056744;1.057185;1.060026;1.022911;1.034694;1.006426;0.942740;0.971417;1.025648;0.852544;0.944910;0.936359;0.942758;0.957488;0.873848;0.921038;0.893174;0.869268;0.902077;0.971104;0.888584;0.931230;0.951431;0.940794;0.935550;0.966884;0.951745;1.041276;0.990127;1.047792;0.941776;0.961927;0.933967;0.933362;0.959211;0.986213;0.891092;0.951970;0.911355;0.912683;0.956166;0.929448;0.962498;0.985025;0.982043;1.038593;0.992187;0.984990;1.045876;0.972550;0.979008;1.016788;0.981886;1.007320;1.034687;0.981263;1.030424;1.042671;0.997224;1.029564;1.057854;0.996315;1.018501;
134.000000;1.044262;1.003075;0.985988;0.997747;1.053300;1.008699;0.988021;1.068230;1.015082;1.048950;0.990176;1.056744;1.057185;1.060026;1.022911;1.034694;1.006426;0.942740;0.971417;1.025648;0.852544;0.944910;0.936359;0.942758;0.957488;0.873848;0.921038;0.893174;0.869268;0.902077;0.971104;0.888584;0.931230;0.951431;0.940794;0.935550;0.966884;0.951745;1.041276;0.990127;1.047792;0.941776;0.961927;0.933967;0.933362;0.959211;0.986213;0.891092;0.951970;0.911355;0.912683;0.956166;0.929448;0.962498;0.985025;0.982043;1.038593;0.992187;0.984990;1.045876;0.972550;0.979008;1.016788;0.981886;1.007320;1.034687;0.981263;1.030424;1.042671;0.997224;1.029564;1.057854;0.996315;1.018501;
136.000000;1.043913;1.002667;0.985657;0.997888;1.053158;1.008409;0.987887;1.068384;1.015228;1.048934;0.990161;1.056903;1.057223;1.060194;1.022920;1.035012;1.005167;0.941381;0.979829;1.025697;0.847270;0.939044;0.929622;0.945634;0.950736;0.868230;0.925074;0.886906;0.865121;0.898103;0.966455;0.884506;0.927412;0.957485;0.938651;0.933024;0.964677;0.949553;1.040740;0.989616;1.047950;0.938830;0.959426;0.930994;0.930645;0.956411;0.985399;0.886976;0.947559;0.906847;0.909164;0.952467;0.926189;0.969341;0.982977;0.979996;1.038730;0.990249;0.983060;1.046151;0.971293;0.977739;1.016196;0.981313;1.007822;1.034679;0.981255;1.030923;1.042551;0.997108;1.029555;1.057828;0.996290;1.018498;
136.000000;1.043913;1.002667;0.985657;0.997888;1.053158;1.008409;0.987887;1.068384;1.015228;1.048934;0.990161;1.056903;1.057223;1.060194;1.022920;1.035012;1.005167;0.941381;0.979829;1.025697;0.847270;0.939044;0.929622;0.945634;0.950736;0.868230;0.925074;0.886906;0.865121;0.898103;0.966455;0.884506;0.927412;0.957485;0.938651;0.933024;0.964677;0.949553;1.040740;0.989616;1.047950;0.938830;0.959426;0.930994;0.930645;0.956411;0.985399;0.886976;0.947559;0.906847;0.909164;0.952467;0.926189;0.969341;0.982977;0.979996;1.038730;0.990249;0.983060;1.046151;0.971293;0.977739;1.016196;0.981313;1.007822;1.034679;0.981255;1.030923;1.042551;0.997108;1.029555;1.057828;0.996290;1.018498;
138.000000;1.043452;1.002190;0.985221;0.997716;1.052810;1.007994;0.987560;1.068206;1.015055;1.048654;0.989897;1.056724;1.056973;1.060016;1.022448;1.034684;1.004195;0.940312;0.978880;1.025510;0.845798;0.937411;0.927461;0.943431;0.948342;0.866654;0.923393;0.884921;0.863773;0.896777;0.964947;0.883387;0.926305;0.956274;0.937149;0.931318;0.963129;0.948075;1.040145;0.989048;1.047772;0.937236;0.958066;0.929275;0.928825;0.964608;0.985100;0.885390;0.945861;0.904979;0.908013;0.951260;0.925264;0.968373;0.982390;0.979409;1.038858;0.989728;0.982543;1.046316;0.969618;0.986134;1.015290;0.980435;1.007555;1.034068;0.980674;1.030607;1.042389;0.996953;1.029528;1.057785;0.996250;1.018486;
138.000000;1.043452;1.002190;0.985221;0.997716;1.052810;1.007994;0.987560;1.068206;1.015055;1.048654;0.989897;1.056724;1.056973;1.060016;1.022448;1.034684;1.004195;0.940312;0.978880;1.025510;0.845798;0.937411;0.927461;0.943431;0.948342;0.866654;0.923393;0.884921;0.863773;0.896777;0.964947;0.883387;0.926305;0.956274;0.937149;0.931318;0.963129;0.948075;1.040145;0.989048;1.047772;0.937236;0.958066;0.929275;0.928825;0.964608;0.985100;0.885390;0.945861;0.904979;0.908013;0.951260;0.925264;0.968373;0.982390;0.979409;1.038858;0.989728;0.982543;1.046316;0.969618;0.986134;1.015290;0.980435;1.007555;1.034068;0.980674;1.030607;1.042389;0.996953;1.029528;1.057785;0.996250;1.018486;
140.000000;1.042972;1.001706;0.984767;0.997439;1.052411;1.007558;0.987185;1.067925;1.014779;1.048301;0.989562;1.056442;1.056639;1.059733;1.021813;1.034131;1.003337;0.939415;0.978042;1.025218;0.844571;0.936049;0.925918;0.941855;0.946701;0.865361;0.922011;0.883434;0.862634;0.895641;0.963671;0.882404;0.925319;0.955207;0.936001;0.930041;0.961946;0.946974;1.039587;0.988517;1.047499;0.935923;0.956959;0.927937;0.927664;0.963402;0.985121;0.884052;0.944429;0.903498;0.906969;0.950164;0.924365;0.967430;0.981707;0.978727;1.038659;0.989108;0.981926;1.046139;0.968394;0.984888;1.014102;0.989002;1.006944;1.032712;0.989008;1.029852;1.042225;0.996796;1.029504;1.057746;0.996213;1.018477;
142.000000;1.042777;1.001531;0.984582;0.997211;1.052193;1.007371;0.986980;1.067671;1.014540;1.048056;0.989331;1.056174;1.056385;1.059456;1.021330;1.033587;1.003171;0.939302;0.977880;1.025053;0.844509;0.935980;0.925694;0.941627;0.946413;0.865299;0.921945;0.883295;0.862614;0.895635;0.963649;0.882352;0.925271;0.955152;0.935992;0.930068;0.961937;0.946979;1.039435;0.988371;1.047296;0.935915;0.956933;0.927962;0.927843;0.963586;0.985826;0.884051;0.944427;0.903424;0.906950;0.950144;0.924333;0.967397;0.981657;0.978677;1.038579;0.989042;0.981861;1.046058;0.968295;0.984790;1.013875;0.988788;1.006646;1.032424;0.988737;1.029527;1.042164;0.996737;1.029505;1.057731;0.996199;1.018474;
