"time","gridFollowingPlantPropInt.URefPu","gridFollowingPlantPropInt.URef0Pu","gridFollowingPlantPropInt.injector.QInjPu"
11.204,1.50229742,1.00229742,0.5654547840842139
11.205,1.50229742,1.00229742,0.5654547922737027
11.206,1.50229742,1.00229742,0.5654548004497066
11.207,1.50229742,1.00229742,0.5654548086122385
11.208,1.50229742,1.00229742,0.565454816761314
11.209,1.50229742,1.00229742,0.565454824896944
11.21,1.50229742,1.00229742,0.5654548330191436
11.211,1.50229742,1.00229742,0.5654548411279259
11.212,1.50229742,1.00229742,0.5654548492233031
11.213,1.50229742,1.00229742,0.5654548573052895
11.214,1.50229742,1.00229742,0.5654548653738986
11.215,1.50229742,1.00229742,0.5654548734291425
11.216,1.50229742,1.00229742,0.5654548814710347
11.217,1.50229742,1.00229742,0.5654548894995877
11.218,1.50229742,1.00229742,0.5654548975148137
11.219,1.50229742,1.00229742,0.5654549055167271
11.22,1.50229742,1.00229742,0.5654549135053395
11.221,1.50229742,1.00229742,0.5654549214806628
11.222,1.50229742,1.00229742,0.5654549294427097
11.223,1.50229742,1.00229742,0.5654549373914942
11.224,1.50229742,1.00229742,0.5654549453270263
11.225,1.50229742,1.00229742,0.5654549532493198
11.226,1.50229742,1.00229742,0.5654549611583864
11.227,1.50229742,1.00229742,0.5654549690542376
11.228,1.50229742,1.00229742,0.5654549769368858
11.229,1.50229742,1.00229742,0.5654549848063434
11.23,1.50229742,1.00229742,0.5654549926626212
11.231,1.50229742,1.00229742,0.5654550005057312
11.232,1.50229742,1.00229742,0.5654550083356844
11.233,1.50229742,1.00229742,0.5654550161524938
11.234,1.50229742,1.00229742,0.5654550239561709
11.235,1.50229742,1.00229742,0.565455031746725
11.236,1.50229742,1.00229742,0.565455039524169
11.237,1.50229742,1.00229742,0.5654550472885134
11.238,1.50229742,1.00229742,0.5654550550397702
11.239,1.50229742,1.00229742,0.56545506277795
11.24,1.50229742,1.00229742,0.5654550705030633
11.241,1.50229742,1.00229742,0.5654550782151219
11.242,1.50229742,1.00229742,0.5654550859141352
11.243,1.50229742,1.00229742,0.5654550936001151
11.244,1.50229742,1.00229742,0.5654551012730716
11.245,1.50229742,1.00229742,0.5654551089330152
11.246,1.50229742,1.00229742,0.5654551165799576
11.247,1.50229742,1.00229742,0.5654551242139073
11.248,1.50229742,1.00229742,0.5654551318348764
11.249,1.50229742,1.00229742,0.5654551394428733
11.25,1.50229742,1.00229742,0.5654551470379091
11.251,1.50229742,1.00229742,0.565455154619994
11.252,1.50229742,1.00229742,0.5654551621891377
11.253,1.50229742,1.00229742,0.5654551697453499
11.254,1.50229742,1.00229742,0.565455177288641
11.255,1.50229742,1.00229742,0.5654551848190197
11.256,1.50229742,1.00229742,0.5654551923364967
11.257,1.50229742,1.00229742,0.5654551998410806
11.258,1.50229742,1.00229742,0.5654552073327809
11.259,1.50229742,1.00229742,0.5654552148116082
11.26,1.50229742,1.00229742,0.5654552222775704
11.261,1.50229742,1.00229742,0.5654552297306773
11.262,1.50229742,1.00229742,0.5654552371709378
11.263,1.50229742,1.00229742,0.5654552445983615
11.264,1.50229742,1.00229742,0.5654552520129563
11.265,1.50229742,1.00229742,0.5654552594147322
11.266,1.50229742,1.00229742,0.5654552668036975
11.267,1.50229742,1.00229742,0.5654552741798607
11.268,1.50229742,1.00229742,0.5654552815432315
11.269,1.50229742,1.00229742,0.5654552888938167
11.27,1.50229742,1.00229742,0.5654552962316266
11.271,1.50229742,1.00229742,0.5654553035566674
11.272,1.50229742,1.00229742,0.5654553108689496
11.273,1.50229742,1.00229742,0.5654553181684797
11.274,1.50229742,1.00229742,0.5654553254552669
11.275,1.50229742,1.00229742,0.5654553327293187
11.276,1.50229742,1.00229742,0.5654553399906438
11.277,1.50229742,1.00229742,0.5654553472392487
11.278,1.50229742,1.00229742,0.5654553545712833
11.279,1.50229742,1.00229742,0.5654553619043022
11.28,1.50229742,1.00229742,0.5654553692258846
11.281,1.50229742,1.00229742,0.5654553765360445
11.282,1.50229742,1.00229742,0.5654553838347949
11.283,1.50229742,1.00229742,0.5654553911221506
11.284,1.50229742,1.00229742,0.5654553983981258
11.285,1.50229742,1.00229742,0.5654554056627332
11.286,1.50229742,1.00229742,0.5654554129159861
11.287,1.50229742,1.00229742,0.565455420157902
11.288,1.50229742,1.00229742,0.5654554273884898
11.289,1.50229742,1.00229742,0.5654554346077644
11.29,1.50229742,1.00229742,0.5654554418157409
11.291,1.50229742,1.00229742,0.5654554490124314
11.292,1.50229742,1.00229742,0.5654554561978486
11.293,1.50229742,1.00229742,0.5654554633720076
11.294,1.50229742,1.00229742,0.5654554705349205
11.295,1.50229742,1.00229742,0.5654554776865998
11.296,1.50229742,1.00229742,0.56545548482706
11.297,1.50229742,1.00229742,0.5654554919563123
11.298,1.50229742,1.00229742,0.5654554990743706
11.299,1.50229742,1.00229742,0.5654555061812486
11.3,1.50229742,1.00229742,0.5654555132769582
11.301,1.50229742,1.00229742,0.565455520361512
11.302,1.50229742,1.00229742,0.5654555274349219
11.303,1.50229742,1.00229742,0.565455534497202
11.304,1.50229742,1.00229742,0.5654555415483639
11.305,1.50229742,1.00229742,0.5654555485884208
11.306,1.50229742,1.00229742,0.5654555556173836
11.307,1.50229742,1.00229742,0.5654555626352659
11.308,1.50229742,1.00229742,0.5654555696420789
11.309,1.50229742,1.00229742,0.565455576637836
11.31,1.50229742,1.00229742,0.5654555836225476
11.311,1.50229742,1.00229742,0.5654555905962284
11.312,1.50229742,1.00229742,0.565455597558888
11.313,1.50229742,1.00229742,0.5654556045105389
11.314,1.50229742,1.00229742,0.5654556114511923
11.315,1.50229742,1.00229742,0.5654556183808609
11.316,1.50229742,1.00229742,0.5654556252995565
11.317,1.50229742,1.00229742,0.5654556322072898
11.318,1.50229742,1.00229742,0.5654556391040719
11.319,1.50229742,1.00229742,0.5654556459899163
11.32,1.50229742,1.00229742,0.5654556528648331
11.321,1.50229742,1.00229742,0.5654556597288333
11.322,1.50229742,1.00229742,0.5654556665819286
11.323,1.50229742,1.00229742,0.56545567342413
11.324,1.50229742,1.00229742,0.565455680255449
11.325,1.50229742,1.00229742,0.5654556870758964
11.326,1.50229742,1.00229742,0.5654556938854831
11.327,1.50229742,1.00229742,0.5654557006842198
11.328,1.50229742,1.00229742,0.5654557074721185
11.329,1.50229742,1.00229742,0.5654557142491872
11.33,1.50229742,1.00229742,0.56545572101544
11.331,1.50229742,1.00229742,0.5654557277708856
11.332,1.50229742,1.00229742,0.5654557345155344
11.333,1.50229742,1.00229742,0.5654557412493979
11.334,1.50229742,1.00229742,0.565455747972486
11.335,1.50229742,1.00229742,0.5654557546848094
11.336,1.50229742,1.00229742,0.565455761386377
11.337,1.50229742,1.00229742,0.5654557680772008
11.338,1.50229742,1.00229742,0.5654557747572907
11.339,1.50229742,1.00229742,0.5654557814266559
11.34,1.50229742,1.00229742,0.5654557880853063
11.341,1.50229742,1.00229742,0.5654557947332526
11.342,1.50229742,1.00229742,0.5654558013705042
11.343,1.50229742,1.00229742,0.5654558079970714
11.344,1.50229742,1.00229742,0.5654558146129633
11.345,1.50229742,1.00229742,0.56545582121819
11.346,1.50229742,1.00229742,0.5654558278127609
11.347,1.50229742,1.00229742,0.5654558343966853
11.348,1.50229742,1.00229742,0.5654558409699734
11.349,1.50229742,1.00229742,0.5654558475326347
11.35,1.50229742,1.00229742,0.5654558540846769
11.351,1.50229742,1.00229742,0.5654558606261105
11.352,1.50229742,1.00229742,0.5654558671569438
11.353,1.50229742,1.00229742,0.5654558736771877
11.354,1.50229742,1.00229742,0.565455880186849
11.355,1.50229742,1.00229742,0.5654558866859384
11.356,1.50229742,1.00229742,0.5654558931744638
11.357,1.50229742,1.00229742,0.5654558996524347
11.358,1.50229742,1.00229742,0.5654559061198596
11.359,1.50229742,1.00229742,0.5654559125767465
11.36,1.50229742,1.00229742,0.5654559190231051
11.361,1.50229742,1.00229742,0.5654559254589427
11.362,1.50229742,1.00229742,0.5654559318842692
11.363,1.50229742,1.00229742,0.5654559382990926
11.364,1.50229742,1.00229742,0.5654559447034202
11.365,1.50229742,1.00229742,0.5654559510972628
11.366,1.50229742,1.00229742,0.5654559574806243
11.367,1.50229742,1.00229742,0.5654559638535174
11.368,1.50229742,1.00229742,0.5654559702159474
11.369,1.50229742,1.00229742,0.5654559765679231
11.37,1.50229742,1.00229742,0.5654559829094525
11.371,1.50229742,1.00229742,0.5654559892405426
11.372,1.50229742,1.00229742,0.5654559955612023
