time;WPP4A_WPP_wPPControl_measurements_PPu;WPP4A_WPP_wPPControl_measurements_QPu;WPP4A_WPP_wPPControl_measurements_UPu;WPP4A_WPP_terminal_V_re;WPP4A_WPP_terminal_V_im;WPP4A_WPP_terminal_i_re;WPP4A_WPP_terminal_i_im;WPP4A_WPP_wT4ACurrentSource_gridProtection_fOCB;
3.561255;0.484587;-0.210006;1.018349;1.014734;0.085732;-0.456805;-0.245551;-1.000000;
3.561388;0.484591;-0.210006;1.018349;1.014734;0.085732;-0.456808;-0.245551;-1.000000;
3.561654;0.484597;-0.210006;1.018349;1.014733;0.085734;-0.456815;-0.245553;-1.000000;
3.561787;0.484601;-0.210006;1.018349;1.014733;0.085735;-0.456818;-0.245553;-1.000000;
3.562053;0.484608;-0.210006;1.018349;1.014733;0.085737;-0.456824;-0.245555;-1.000000;
3.562186;0.484611;-0.210006;1.018348;1.014733;0.085738;-0.456827;-0.245556;-1.000000;
3.562452;0.484618;-0.210006;1.018348;1.014733;0.085739;-0.456833;-0.245557;-1.000000;
3.562586;0.484621;-0.210006;1.018348;1.014732;0.085740;-0.456837;-0.245558;-1.000000;
3.562852;0.484628;-0.210006;1.018348;1.014732;0.085742;-0.456843;-0.245559;-1.000000;
3.562985;0.484631;-0.210006;1.018348;1.014732;0.085743;-0.456846;-0.245560;-1.000000;
3.563251;0.484638;-0.210006;1.018348;1.014732;0.085744;-0.456852;-0.245561;-1.000000;
3.563384;0.484641;-0.210006;1.018348;1.014732;0.085745;-0.456855;-0.245562;-1.000000;
3.563650;0.484648;-0.210006;1.018348;1.014731;0.085747;-0.456862;-0.245563;-1.000000;
3.563783;0.484651;-0.210006;1.018348;1.014731;0.085748;-0.456865;-0.245564;-1.000000;
3.564050;0.484658;-0.210006;1.018348;1.014731;0.085750;-0.456871;-0.245565;-1.000000;
3.564183;0.484662;-0.210006;1.018348;1.014731;0.085750;-0.456874;-0.245566;-1.000000;
3.564449;0.484668;-0.210006;1.018348;1.014731;0.085752;-0.456880;-0.245567;-1.000000;
3.564582;0.484672;-0.210006;1.018348;1.014731;0.085753;-0.456883;-0.245568;-1.000000;
3.564848;0.484678;-0.210006;1.018348;1.014730;0.085755;-0.456890;-0.245569;-1.000000;
3.564981;0.484682;-0.210006;1.018347;1.014730;0.085756;-0.456893;-0.245570;-1.000000;
3.565248;0.484689;-0.210006;1.018347;1.014730;0.085757;-0.456899;-0.245571;-1.000000;
3.565381;0.484692;-0.210006;1.018347;1.014730;0.085758;-0.456902;-0.245572;-1.000000;
3.565647;0.484699;-0.210006;1.018347;1.014730;0.085760;-0.456908;-0.245573;-1.000000;
3.565780;0.484702;-0.210006;1.018347;1.014730;0.085761;-0.456911;-0.245574;-1.000000;
3.566046;0.484709;-0.210006;1.018347;1.014729;0.085762;-0.456918;-0.245575;-1.000000;
3.566179;0.484712;-0.210006;1.018347;1.014729;0.085763;-0.456921;-0.245576;-1.000000;
3.566445;0.484719;-0.210006;1.018347;1.014729;0.085765;-0.456927;-0.245577;-1.000000;
3.566579;0.484722;-0.210006;1.018347;1.014729;0.085766;-0.456930;-0.245578;-1.000000;
3.566845;0.484729;-0.210006;1.018347;1.014729;0.085768;-0.456936;-0.245579;-1.000000;
3.566978;0.484732;-0.210006;1.018347;1.014728;0.085768;-0.456939;-0.245580;-1.000000;
3.567244;0.484739;-0.210006;1.018347;1.014728;0.085770;-0.456946;-0.245581;-1.000000;
3.567377;0.484742;-0.210006;1.018347;1.014728;0.085771;-0.456949;-0.245582;-1.000000;
3.567643;0.484749;-0.210006;1.018346;1.014728;0.085773;-0.456955;-0.245583;-1.000000;
3.567776;0.484752;-0.210006;1.018346;1.014728;0.085774;-0.456958;-0.245584;-1.000000;
3.568043;0.484759;-0.210006;1.018346;1.014727;0.085775;-0.456964;-0.245585;-1.000000;
3.568176;0.484763;-0.210006;1.018346;1.014727;0.085776;-0.456967;-0.245586;-1.000000;
3.568442;0.484769;-0.210006;1.018346;1.014727;0.085778;-0.456973;-0.245587;-1.000000;
3.568575;0.484773;-0.210006;1.018346;1.014727;0.085779;-0.456976;-0.245588;-1.000000;
3.568841;0.484779;-0.210006;1.018346;1.014727;0.085780;-0.456983;-0.245589;-1.000000;
3.568974;0.484783;-0.210006;1.018346;1.014727;0.085781;-0.456986;-0.245590;-1.000000;
3.569241;0.484789;-0.210006;1.018346;1.014726;0.085783;-0.456992;-0.245591;-1.000000;
3.569374;0.484793;-0.210006;1.018346;1.014726;0.085784;-0.456995;-0.245592;-1.000000;
3.569640;0.484799;-0.210006;1.018346;1.014726;0.085786;-0.457001;-0.245593;-1.000000;
3.569773;0.484803;-0.210006;1.018346;1.014726;0.085786;-0.457004;-0.245594;-1.000000;
3.570039;0.484809;-0.210006;1.018346;1.014726;0.085788;-0.457010;-0.245595;-1.000000;
3.570172;0.484813;-0.210006;1.018346;1.014726;0.085789;-0.457014;-0.245596;-1.000000;
3.570438;0.484819;-0.210006;1.018345;1.014725;0.085791;-0.457020;-0.245597;-1.000000;
3.570572;0.484823;-0.210006;1.018345;1.014725;0.085791;-0.457023;-0.245598;-1.000000;
3.570838;0.484829;-0.210006;1.018345;1.014725;0.085793;-0.457029;-0.245599;-1.000000;
3.570971;0.484833;-0.210006;1.018345;1.014725;0.085794;-0.457032;-0.245600;-1.000000;
3.571237;0.484839;-0.210006;1.018345;1.014725;0.085796;-0.457038;-0.245601;-1.000000;
3.571370;0.484843;-0.210006;1.018345;1.014724;0.085797;-0.457041;-0.245602;-1.000000;
3.571636;0.484849;-0.210006;1.018345;1.014724;0.085798;-0.457047;-0.245603;-1.000000;
3.571769;0.484853;-0.210006;1.018345;1.014724;0.085799;-0.457050;-0.245604;-1.000000;
3.572036;0.484859;-0.210006;1.018345;1.014724;0.085801;-0.457057;-0.245605;-1.000000;
3.572169;0.484863;-0.210006;1.018345;1.014724;0.085802;-0.457060;-0.245606;-1.000000;
3.572435;0.484869;-0.210006;1.018345;1.014724;0.085803;-0.457066;-0.245607;-1.000000;
3.572568;0.484873;-0.210006;1.018345;1.014723;0.085804;-0.457069;-0.245608;-1.000000;
3.572834;0.484879;-0.210006;1.018345;1.014723;0.085806;-0.457075;-0.245609;-1.000000;
3.572967;0.484883;-0.210006;1.018345;1.014723;0.085807;-0.457078;-0.245610;-1.000000;
3.573234;0.484889;-0.210006;1.018344;1.014723;0.085808;-0.457084;-0.245611;-1.000000;
3.573367;0.484893;-0.210006;1.018344;1.014723;0.085809;-0.457087;-0.245612;-1.000000;
3.573633;0.484899;-0.210006;1.018344;1.014722;0.085811;-0.457094;-0.245614;-1.000000;
3.573766;0.484903;-0.210006;1.018344;1.014722;0.085812;-0.457097;-0.245614;-1.000000;
3.574032;0.484909;-0.210006;1.018344;1.014722;0.085813;-0.457103;-0.245616;-1.000000;
3.574165;0.484913;-0.210006;1.018344;1.014722;0.085814;-0.457106;-0.245616;-1.000000;
3.574431;0.484919;-0.210006;1.018344;1.014722;0.085816;-0.457112;-0.245618;-1.000000;
3.574565;0.484923;-0.210006;1.018344;1.014722;0.085817;-0.457115;-0.245618;-1.000000;
3.574831;0.484929;-0.210006;1.018344;1.014721;0.085819;-0.457121;-0.245620;-1.000000;
3.574964;0.484933;-0.210006;1.018344;1.014721;0.085819;-0.457124;-0.245620;-1.000000;
3.575230;0.484939;-0.210006;1.018344;1.014721;0.085821;-0.457130;-0.245622;-1.000000;
3.575363;0.484942;-0.210006;1.018344;1.014721;0.085822;-0.457133;-0.245622;-1.000000;
3.575629;0.484949;-0.210006;1.018344;1.014721;0.085824;-0.457139;-0.245624;-1.000000;
3.575762;0.484952;-0.210006;1.018344;1.014721;0.085824;-0.457142;-0.245624;-1.000000;
3.576029;0.484959;-0.210006;1.018343;1.014720;0.085826;-0.457149;-0.245626;-1.000000;
3.576162;0.484962;-0.210006;1.018343;1.014720;0.085827;-0.457152;-0.245626;-1.000000;
3.576428;0.484969;-0.210006;1.018343;1.014720;0.085829;-0.457158;-0.245628;-1.000000;
3.576561;0.484972;-0.210006;1.018343;1.014720;0.085830;-0.457161;-0.245628;-1.000000;
3.576827;0.484979;-0.210006;1.018343;1.014720;0.085831;-0.457167;-0.245629;-1.000000;
3.576960;0.484982;-0.210006;1.018343;1.014719;0.085832;-0.457170;-0.245630;-1.000000;
3.577227;0.484989;-0.210006;1.018343;1.014719;0.085834;-0.457176;-0.245631;-1.000000;
3.577360;0.484992;-0.210006;1.018343;1.014719;0.085835;-0.457179;-0.245632;-1.000000;
3.577626;0.484999;-0.210006;1.018343;1.014719;0.085836;-0.457185;-0.245633;-1.000000;
3.577759;0.485002;-0.210006;1.018343;1.014719;0.085837;-0.457188;-0.245634;-1.000000;
3.578025;0.485009;-0.210006;1.018343;1.014718;0.085839;-0.457194;-0.245635;-1.000000;
3.578158;0.485012;-0.210006;1.018343;1.014718;0.085840;-0.457197;-0.245636;-1.000000;
3.578424;0.485019;-0.210006;1.018343;1.014718;0.085841;-0.457203;-0.245637;-1.000000;
3.578558;0.485022;-0.210006;1.018343;1.014718;0.085842;-0.457207;-0.245638;-1.000000;
3.578824;0.485028;-0.210006;1.018342;1.014718;0.085844;-0.457213;-0.245639;-1.000000;
3.578957;0.485032;-0.210006;1.018342;1.014718;0.085845;-0.457216;-0.245640;-1.000000;
3.579223;0.485038;-0.210006;1.018342;1.014717;0.085846;-0.457222;-0.245641;-1.000000;
3.579356;0.485042;-0.210006;1.018342;1.014717;0.085847;-0.457225;-0.245642;-1.000000;
3.579622;0.485048;-0.210006;1.018342;1.014717;0.085849;-0.457231;-0.245643;-1.000000;
3.579755;0.485051;-0.210006;1.018342;1.014717;0.085850;-0.457234;-0.245644;-1.000000;
3.580022;0.485058;-0.210006;1.018342;1.014717;0.085851;-0.457240;-0.245645;-1.000000;
3.580155;0.485061;-0.210006;1.018342;1.014717;0.085852;-0.457243;-0.245646;-1.000000;
3.580421;0.485068;-0.210006;1.018342;1.014716;0.085854;-0.457249;-0.245647;-1.000000;
3.580554;0.485071;-0.210006;1.018342;1.014716;0.085855;-0.457252;-0.245648;-1.000000;
3.580820;0.485078;-0.210006;1.018342;1.014716;0.085856;-0.457258;-0.245649;-1.000000;
3.580953;0.485081;-0.210006;1.018342;1.014716;0.085857;-0.457261;-0.245650;-1.000000;
3.581220;0.485088;-0.210006;1.018342;1.014716;0.085859;-0.457267;-0.245651;-1.000000;
3.581353;0.485091;-0.210006;1.018342;1.014716;0.085860;-0.457270;-0.245652;-1.000000;
3.581619;0.485097;-0.210006;1.018341;1.014715;0.085861;-0.457276;-0.245653;-1.000000;
3.581752;0.485101;-0.210006;1.018341;1.014715;0.085862;-0.457279;-0.245654;-1.000000;
3.582018;0.485107;-0.210006;1.018341;1.014715;0.085864;-0.457285;-0.245655;-1.000000;
3.582151;0.485111;-0.210006;1.018341;1.014715;0.085865;-0.457288;-0.245656;-1.000000;
3.582417;0.485117;-0.210006;1.018341;1.014715;0.085866;-0.457294;-0.245657;-1.000000;
3.582551;0.485120;-0.210006;1.018341;1.014714;0.085867;-0.457297;-0.245658;-1.000000;
3.582817;0.485127;-0.210006;1.018341;1.014714;0.085869;-0.457304;-0.245659;-1.000000;
3.582950;0.485130;-0.210006;1.018341;1.014714;0.085870;-0.457307;-0.245660;-1.000000;
3.583216;0.485137;-0.210006;1.018341;1.014714;0.085871;-0.457313;-0.245661;-1.000000;
3.583349;0.485140;-0.210006;1.018341;1.014714;0.085872;-0.457316;-0.245662;-1.000000;
3.583615;0.485147;-0.210006;1.018341;1.014714;0.085874;-0.457322;-0.245663;-1.000000;
3.583748;0.485150;-0.210006;1.018341;1.014713;0.085875;-0.457325;-0.245664;-1.000000;
3.584015;0.485156;-0.210006;1.018341;1.014713;0.085876;-0.457331;-0.245665;-1.000000;
3.584148;0.485160;-0.210006;1.018341;1.014713;0.085877;-0.457334;-0.245666;-1.000000;
3.584414;0.485166;-0.210006;1.018340;1.014713;0.085879;-0.457340;-0.245667;-1.000000;
3.584547;0.485169;-0.210006;1.018340;1.014713;0.085880;-0.457343;-0.245668;-1.000000;
3.584813;0.485176;-0.210006;1.018340;1.014712;0.085881;-0.457349;-0.245669;-1.000000;
3.584946;0.485179;-0.210006;1.018340;1.014712;0.085882;-0.457352;-0.245670;-1.000000;
3.585212;0.485186;-0.210006;1.018340;1.014712;0.085884;-0.457358;-0.245671;-1.000000;
3.585346;0.485189;-0.210006;1.018340;1.014712;0.085885;-0.457361;-0.245672;-1.000000;
3.585612;0.485195;-0.210006;1.018340;1.014712;0.085886;-0.457367;-0.245673;-1.000000;
3.585745;0.485199;-0.210006;1.018340;1.014712;0.085887;-0.457370;-0.245674;-1.000000;
3.586011;0.485205;-0.210006;1.018340;1.014711;0.085889;-0.457376;-0.245675;-1.000000;
3.586144;0.485208;-0.210006;1.018340;1.014711;0.085890;-0.457379;-0.245676;-1.000000;
3.586410;0.485215;-0.210006;1.018340;1.014711;0.085891;-0.457385;-0.245677;-1.000000;
3.586543;0.485218;-0.210006;1.018340;1.014711;0.085892;-0.457388;-0.245678;-1.000000;
3.586810;0.485225;-0.210006;1.018340;1.014711;0.085894;-0.457394;-0.245679;-1.000000;
3.586943;0.485228;-0.210006;1.018340;1.014711;0.085895;-0.457397;-0.245680;-1.000000;
3.587209;0.485234;-0.210006;1.018339;1.014710;0.085896;-0.457403;-0.245681;-1.000000;
3.587342;0.485238;-0.210006;1.018339;1.014710;0.085897;-0.457406;-0.245682;-1.000000;
3.587608;0.485244;-0.210006;1.018339;1.014710;0.085899;-0.457412;-0.245683;-1.000000;
3.587741;0.485247;-0.210006;1.018339;1.014710;0.085900;-0.457415;-0.245684;-1.000000;
3.588008;0.485254;-0.210006;1.018339;1.014710;0.085901;-0.457421;-0.245685;-1.000000;
3.588141;0.485257;-0.210006;1.018339;1.014710;0.085902;-0.457424;-0.245685;-1.000000;
3.588407;0.485264;-0.210006;1.018339;1.014709;0.085904;-0.457430;-0.245687;-1.000000;
3.588540;0.485267;-0.210006;1.018339;1.014709;0.085905;-0.457433;-0.245687;-1.000000;
3.588806;0.485273;-0.210006;1.018339;1.014709;0.085906;-0.457439;-0.245689;-1.000000;
3.588939;0.485277;-0.210006;1.018339;1.014709;0.085907;-0.457442;-0.245689;-1.000000;
3.589205;0.485283;-0.210006;1.018339;1.014709;0.085909;-0.457448;-0.245691;-1.000000;
3.589339;0.485286;-0.210006;1.018339;1.014708;0.085909;-0.457451;-0.245691;-1.000000;
3.589605;0.485293;-0.210006;1.018339;1.014708;0.085911;-0.457457;-0.245693;-1.000000;
3.589738;0.485296;-0.210006;1.018339;1.014708;0.085912;-0.457460;-0.245693;-1.000000;
3.590004;0.485303;-0.210006;1.018338;1.014708;0.085914;-0.457466;-0.245695;-1.000000;
3.590137;0.485306;-0.210006;1.018338;1.014708;0.085914;-0.457469;-0.245695;-1.000000;
3.590403;0.485312;-0.210006;1.018338;1.014708;0.085916;-0.457475;-0.245697;-1.000000;
3.590536;0.485315;-0.210006;1.018338;1.014707;0.085917;-0.457478;-0.245697;-1.000000;
3.590803;0.485322;-0.210006;1.018338;1.014707;0.085919;-0.457484;-0.245699;-1.000000;
3.590936;0.485325;-0.210006;1.018338;1.014707;0.085919;-0.457487;-0.245699;-1.000000;
3.591202;0.485332;-0.210006;1.018338;1.014707;0.085921;-0.457493;-0.245700;-1.000000;
3.591335;0.485335;-0.210006;1.018338;1.014707;0.085922;-0.457496;-0.245701;-1.000000;
3.591601;0.485341;-0.210006;1.018338;1.014706;0.085923;-0.457501;-0.245702;-1.000000;
3.591734;0.485345;-0.210006;1.018338;1.014706;0.085924;-0.457504;-0.245703;-1.000000;
3.592001;0.485351;-0.210006;1.018338;1.014706;0.085926;-0.457510;-0.245704;-1.000000;
3.592134;0.485354;-0.210006;1.018338;1.014706;0.085927;-0.457513;-0.245705;-1.000000;
3.592400;0.485361;-0.210006;1.018338;1.014706;0.085928;-0.457519;-0.245706;-1.000000;
3.592533;0.485364;-0.210006;1.018338;1.014706;0.085929;-0.457522;-0.245707;-1.000000;
3.592799;0.485370;-0.210006;1.018337;1.014705;0.085931;-0.457528;-0.245708;-1.000000;
3.592932;0.485374;-0.210006;1.018337;1.014705;0.085932;-0.457531;-0.245709;-1.000000;
3.593198;0.485380;-0.210006;1.018337;1.014705;0.085933;-0.457537;-0.245710;-1.000000;
3.593332;0.485383;-0.210006;1.018337;1.014705;0.085934;-0.457540;-0.245711;-1.000000;
3.593598;0.485390;-0.210006;1.018337;1.014705;0.085936;-0.457546;-0.245712;-1.000000;
3.593731;0.485393;-0.210006;1.018337;1.014705;0.085937;-0.457549;-0.245713;-1.000000;
3.593997;0.485399;-0.210006;1.018337;1.014704;0.085938;-0.457555;-0.245714;-1.000000;
3.594130;0.485402;-0.210006;1.018337;1.014704;0.085939;-0.457558;-0.245715;-1.000000;
3.594396;0.485409;-0.210006;1.018337;1.014704;0.085941;-0.457564;-0.245716;-1.000000;
3.594529;0.485412;-0.210006;1.018337;1.014704;0.085941;-0.457567;-0.245717;-1.000000;
3.594796;0.485419;-0.210006;1.018337;1.014704;0.085943;-0.457573;-0.245718;-1.000000;
3.594929;0.485422;-0.210006;1.018337;1.014704;0.085944;-0.457576;-0.245719;-1.000000;
3.595195;0.485428;-0.210006;1.018337;1.014703;0.085946;-0.457582;-0.245720;-1.000000;
3.595328;0.485431;-0.210006;1.018337;1.014703;0.085946;-0.457585;-0.245721;-1.000000;
3.595594;0.485438;-0.210006;1.018337;1.014703;0.085948;-0.457591;-0.245722;-1.000000;
3.595727;0.485441;-0.210006;1.018336;1.014703;0.085949;-0.457593;-0.245722;-1.000000;
3.595994;0.485447;-0.210006;1.018336;1.014703;0.085950;-0.457599;-0.245724;-1.000000;
3.596127;0.485451;-0.210006;1.018336;1.014703;0.085951;-0.457602;-0.245724;-1.000000;
3.596393;0.485457;-0.210006;1.018336;1.014702;0.085953;-0.457608;-0.245726;-1.000000;
3.596526;0.485460;-0.210006;1.018336;1.014702;0.085954;-0.457611;-0.245726;-1.000000;
3.596792;0.485467;-0.210006;1.018336;1.014702;0.085955;-0.457617;-0.245728;-1.000000;
3.596925;0.485470;-0.210006;1.018336;1.014702;0.085956;-0.457620;-0.245728;-1.000000;
3.597191;0.485476;-0.210006;1.018336;1.014702;0.085958;-0.457626;-0.245730;-1.000000;
3.597325;0.485479;-0.210006;1.018336;1.014702;0.085959;-0.457629;-0.245730;-1.000000;
3.597591;0.485486;-0.210006;1.018336;1.014701;0.085960;-0.457635;-0.245732;-1.000000;
3.597724;0.485489;-0.210006;1.018336;1.014701;0.085961;-0.457638;-0.245732;-1.000000;
3.597990;0.485495;-0.210006;1.018336;1.014701;0.085963;-0.457644;-0.245733;-1.000000;
3.598123;0.485499;-0.210006;1.018336;1.014701;0.085963;-0.457647;-0.245734;-1.000000;
3.598389;0.485505;-0.210006;1.018336;1.014701;0.085965;-0.457652;-0.245735;-1.000000;
3.598522;0.485508;-0.210006;1.018335;1.014700;0.085966;-0.457655;-0.245736;-1.000000;
3.598789;0.485514;-0.210006;1.018335;1.014700;0.085968;-0.457661;-0.245737;-1.000000;
3.598922;0.485518;-0.210006;1.018335;1.014700;0.085968;-0.457664;-0.245738;-1.000000;
3.599188;0.485524;-0.210006;1.018335;1.014700;0.085970;-0.457670;-0.245739;-1.000000;
3.599321;0.485527;-0.210006;1.018335;1.014700;0.085971;-0.457673;-0.245740;-1.000000;
3.599587;0.485534;-0.210006;1.018335;1.014700;0.085972;-0.457679;-0.245741;-1.000000;
3.599720;0.485537;-0.210006;1.018335;1.014699;0.085973;-0.457682;-0.245742;-1.000000;
3.599987;0.485543;-0.210006;1.018335;1.014699;0.085975;-0.457688;-0.245743;-1.000000;
3.600120;0.485546;-0.210006;1.018335;1.014699;0.085976;-0.457691;-0.245744;-1.000000;
3.600386;0.485553;-0.210006;1.018335;1.014699;0.085977;-0.457697;-0.245745;-1.000000;
3.600519;0.485556;-0.210006;1.018335;1.014699;0.085978;-0.457699;-0.245746;-1.000000;
3.600785;0.485562;-0.210006;1.018335;1.014699;0.085980;-0.457705;-0.245747;-1.000000;
3.600918;0.485565;-0.210006;1.018335;1.014698;0.085980;-0.457708;-0.245748;-1.000000;
3.601184;0.485572;-0.210006;1.018335;1.014698;0.085982;-0.457714;-0.245749;-1.000000;
3.601318;0.485575;-0.210006;1.018335;1.014698;0.085983;-0.457717;-0.245749;-1.000000;
3.601584;0.485581;-0.210006;1.018334;1.014698;0.085985;-0.457723;-0.245751;-1.000000;
3.601717;0.485584;-0.210006;1.018334;1.014698;0.085985;-0.457726;-0.245751;-1.000000;
3.601983;0.485591;-0.210006;1.018334;1.014697;0.085987;-0.457732;-0.245753;-1.000000;
3.602116;0.485594;-0.210006;1.018334;1.014697;0.085988;-0.457735;-0.245753;-1.000000;
3.602382;0.485600;-0.210006;1.018334;1.014697;0.085989;-0.457741;-0.245755;-1.000000;
3.602515;0.485603;-0.210006;1.018334;1.014697;0.085990;-0.457743;-0.245755;-1.000000;
3.602782;0.485610;-0.210006;1.018334;1.014697;0.085992;-0.457749;-0.245756;-1.000000;
3.602915;0.485613;-0.210006;1.018334;1.014697;0.085993;-0.457752;-0.245757;-1.000000;
3.603181;0.485619;-0.210006;1.018334;1.014696;0.085994;-0.457758;-0.245758;-1.000000;
3.603314;0.485622;-0.210006;1.018334;1.014696;0.085995;-0.457761;-0.245759;-1.000000;
3.603580;0.485629;-0.210006;1.018334;1.014696;0.085997;-0.457767;-0.245760;-1.000000;
3.603713;0.485632;-0.210006;1.018334;1.014696;0.085997;-0.457770;-0.245761;-1.000000;
3.603980;0.485638;-0.210006;1.018334;1.014696;0.085999;-0.457776;-0.245762;-1.000000;
3.604113;0.485641;-0.210006;1.018334;1.014696;0.086000;-0.457778;-0.245763;-1.000000;
3.604379;0.485648;-0.210006;1.018333;1.014695;0.086001;-0.457784;-0.245764;-1.000000;
3.604512;0.485651;-0.210006;1.018333;1.014695;0.086002;-0.457787;-0.245765;-1.000000;
3.604778;0.485657;-0.210006;1.018333;1.014695;0.086004;-0.457793;-0.245766;-1.000000;
3.604911;0.485660;-0.210006;1.018333;1.014695;0.086005;-0.457796;-0.245767;-1.000000;
3.605177;0.485667;-0.210006;1.018333;1.014695;0.086006;-0.457802;-0.245768;-1.000000;
3.605311;0.485670;-0.210006;1.018333;1.014695;0.086007;-0.457805;-0.245769;-1.000000;
3.605577;0.485676;-0.210006;1.018333;1.014694;0.086009;-0.457811;-0.245770;-1.000000;
3.605710;0.485679;-0.210006;1.018333;1.014694;0.086009;-0.457813;-0.245770;-1.000000;
3.605976;0.485686;-0.210006;1.018333;1.014694;0.086011;-0.457819;-0.245772;-1.000000;
3.606109;0.485689;-0.210006;1.018333;1.014694;0.086012;-0.457822;-0.245772;-1.000000;
3.606375;0.485695;-0.210006;1.018333;1.014694;0.086013;-0.457828;-0.245774;-1.000000;
3.606508;0.485698;-0.210006;1.018333;1.014694;0.086014;-0.457831;-0.245774;-1.000000;
3.606775;0.485704;-0.210006;1.018333;1.014693;0.086016;-0.457837;-0.245776;-1.000000;
3.606908;0.485708;-0.210006;1.018333;1.014693;0.086017;-0.457840;-0.245776;-1.000000;
3.607174;0.485714;-0.210006;1.018333;1.014693;0.086018;-0.457845;-0.245777;-1.000000;
3.607307;0.485717;-0.210006;1.018332;1.014693;0.086019;-0.457848;-0.245778;-1.000000;
3.607573;0.485723;-0.210006;1.018332;1.014693;0.086021;-0.457854;-0.245779;-1.000000;
3.607706;0.485726;-0.210006;1.018332;1.014693;0.086021;-0.457857;-0.245780;-1.000000;
3.607973;0.485733;-0.210006;1.018332;1.014692;0.086023;-0.457863;-0.245781;-1.000000;
3.608106;0.485736;-0.210006;1.018332;1.014692;0.086024;-0.457866;-0.245782;-1.000000;
3.608372;0.485742;-0.210006;1.018332;1.014692;0.086025;-0.457871;-0.245783;-1.000000;
3.608505;0.485745;-0.210006;1.018332;1.014692;0.086026;-0.457874;-0.245784;-1.000000;
3.608771;0.485752;-0.210006;1.018332;1.014692;0.086028;-0.457880;-0.245785;-1.000000;
3.608904;0.485755;-0.210006;1.018332;1.014692;0.086029;-0.457883;-0.245786;-1.000000;
3.609170;0.485761;-0.210006;1.018332;1.014691;0.086030;-0.457889;-0.245787;-1.000000;
3.609304;0.485764;-0.210006;1.018332;1.014691;0.086031;-0.457892;-0.245788;-1.000000;
3.609570;0.485770;-0.210006;1.018332;1.014691;0.086033;-0.457898;-0.245789;-1.000000;
3.609703;0.485773;-0.210006;1.018332;1.014691;0.086033;-0.457900;-0.245789;-1.000000;
3.609969;0.485780;-0.210006;1.018332;1.014691;0.086035;-0.457906;-0.245791;-1.000000;
3.610102;0.485783;-0.210006;1.018332;1.014691;0.086036;-0.457909;-0.245791;-1.000000;
3.610368;0.485789;-0.210006;1.018331;1.014690;0.086037;-0.457915;-0.245793;-1.000000;
3.610501;0.485792;-0.210006;1.018331;1.014690;0.086038;-0.457918;-0.245793;-1.000000;
