time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;SynchronousGenerator_pss_VPssPu;
0.200014;0.846837;4.033977;5.462917;-0.068811;1.011542;0.020082;
0.200014;0.846837;4.033982;5.462926;-0.068804;1.011542;0.020075;
0.200014;0.846838;4.033987;5.462935;-0.068797;1.011542;0.020068;
0.200015;0.846838;4.033992;5.462943;-0.068790;1.011542;0.020061;
0.200015;0.846838;4.033997;5.462952;-0.068783;1.011542;0.020054;
0.200015;0.846839;4.034002;5.462960;-0.068776;1.011542;0.020048;
0.200015;0.846839;4.034007;5.462969;-0.068769;1.011542;0.020041;
0.200016;0.846840;4.034012;5.462977;-0.068762;1.011542;0.020035;
0.200016;0.846840;4.034017;5.462986;-0.068755;1.011541;0.020029;
0.200016;0.846840;4.034022;5.462995;-0.068748;1.011541;0.020023;
0.200017;0.846841;4.034026;5.463003;-0.068741;1.011541;0.020017;
0.200017;0.846841;4.034031;5.463012;-0.068734;1.011541;0.020012;
0.200017;0.846842;4.034036;5.463020;-0.068727;1.011541;0.020006;
0.200017;0.846842;4.034041;5.463029;-0.068720;1.011541;0.020001;
0.200018;0.846842;4.034046;5.463038;-0.068713;1.011541;0.019996;
0.200018;0.846843;4.034051;5.463046;-0.068706;1.011541;0.019991;
0.200018;0.846843;4.034056;5.463055;-0.068699;1.011541;0.019986;
0.200018;0.846844;4.034061;5.463063;-0.068692;1.011541;0.019981;
0.200019;0.846844;4.034066;5.463072;-0.068685;1.011541;0.019977;
0.200019;0.846844;4.034071;5.463080;-0.068678;1.011541;0.019972;
0.200019;0.846845;4.034076;5.463089;-0.068671;1.011541;0.019968;
0.200020;0.846845;4.034081;5.463098;-0.068664;1.011541;0.019964;
0.200020;0.846846;4.034085;5.463106;-0.068657;1.011541;0.019960;
0.200020;0.846846;4.034090;5.463115;-0.068650;1.011541;0.019956;
0.200021;0.846847;4.034100;5.463132;-0.068636;1.011541;0.019948;
0.200021;0.846848;4.034109;5.463147;-0.068624;1.011541;0.019942;
0.200022;0.846848;4.034118;5.463163;-0.068611;1.011541;0.019936;
0.200022;0.846849;4.034127;5.463178;-0.068599;1.011541;0.019930;
0.200023;0.846850;4.034136;5.463194;-0.068586;1.011541;0.019924;
0.200023;0.846851;4.034144;5.463209;-0.068573;1.011541;0.019919;
0.200024;0.846851;4.034153;5.463225;-0.068561;1.011541;0.019914;
0.200024;0.846852;4.034162;5.463240;-0.068548;1.011541;0.019909;
0.200025;0.846853;4.034171;5.463255;-0.068536;1.011541;0.019905;
0.200025;0.846853;4.034180;5.463271;-0.068523;1.011541;0.019901;
0.200025;0.846854;4.034189;5.463286;-0.068510;1.011541;0.019897;
0.200026;0.846855;4.034198;5.463302;-0.068498;1.011541;0.019893;
0.200026;0.846856;4.034206;5.463317;-0.068485;1.011541;0.019889;
0.200027;0.846856;4.034215;5.463333;-0.068473;1.011541;0.019886;
0.200027;0.846857;4.034224;5.463348;-0.068460;1.011541;0.019883;
0.200028;0.846858;4.034233;5.463364;-0.068447;1.011541;0.019879;
0.200028;0.846859;4.034242;5.463379;-0.068435;1.011541;0.019877;
0.200029;0.846859;4.034251;5.463394;-0.068422;1.011541;0.019874;
0.200029;0.846860;4.034259;5.463410;-0.068410;1.011541;0.019871;
0.200030;0.846861;4.034268;5.463425;-0.068397;1.011541;0.019869;
0.200030;0.846861;4.034277;5.463441;-0.068384;1.011541;0.019867;
0.200031;0.846862;4.034286;5.463456;-0.068372;1.011541;0.019864;
0.200031;0.846863;4.034295;5.463472;-0.068359;1.011541;0.019862;
0.200032;0.846864;4.034304;5.463487;-0.068347;1.011541;0.019860;
0.200032;0.846864;4.034312;5.463503;-0.068334;1.011541;0.019859;
0.200033;0.846865;4.034321;5.463518;-0.068322;1.011541;0.019857;
0.200033;0.846866;4.034330;5.463533;-0.068309;1.011541;0.019855;
0.200034;0.846867;4.034339;5.463549;-0.068296;1.011541;0.019854;
0.200034;0.846867;4.034348;5.463564;-0.068284;1.011541;0.019852;
0.200035;0.846868;4.034357;5.463580;-0.068271;1.011541;0.019851;
0.200035;0.846869;4.034366;5.463595;-0.068259;1.011541;0.019850;
0.200036;0.846869;4.034374;5.463611;-0.068246;1.011541;0.019848;
0.200036;0.846870;4.034383;5.463626;-0.068233;1.011541;0.019847;
0.200037;0.846871;4.034392;5.463642;-0.068221;1.011541;0.019846;
0.200037;0.846872;4.034401;5.463657;-0.068208;1.011541;0.019845;
0.200038;0.846873;4.034419;5.463688;-0.068183;1.011541;0.019844;
0.200039;0.846874;4.034434;5.463716;-0.068160;1.011541;0.019842;
0.200040;0.846876;4.034450;5.463743;-0.068138;1.011541;0.019841;
0.200041;0.846877;4.034466;5.463771;-0.068115;1.011541;0.019840;
0.200042;0.846878;4.034482;5.463799;-0.068092;1.011541;0.019839;
0.200043;0.846880;4.034498;5.463827;-0.068070;1.011541;0.019838;
0.200043;0.846881;4.034514;5.463855;-0.068047;1.011541;0.019838;
0.200044;0.846882;4.034530;5.463882;-0.068024;1.011541;0.019837;
0.200045;0.846884;4.034546;5.463910;-0.068002;1.011541;0.019837;
0.200046;0.846885;4.034562;5.463938;-0.067979;1.011541;0.019837;
0.200047;0.846886;4.034578;5.463966;-0.067956;1.011541;0.019836;
0.200048;0.846888;4.034594;5.463994;-0.067934;1.011541;0.019836;
0.200049;0.846889;4.034609;5.464021;-0.067911;1.011541;0.019836;
0.200050;0.846890;4.034625;5.464049;-0.067888;1.011541;0.019836;
0.200050;0.846891;4.034641;5.464077;-0.067866;1.011541;0.019836;
0.200051;0.846893;4.034657;5.464105;-0.067843;1.011541;0.019837;
0.200052;0.846894;4.034673;5.464132;-0.067820;1.011541;0.019837;
0.200053;0.846895;4.034689;5.464160;-0.067798;1.011541;0.019837;
0.200054;0.846897;4.034705;5.464188;-0.067775;1.011541;0.019837;
0.200055;0.846898;4.034721;5.464216;-0.067752;1.011541;0.019838;
0.200056;0.846899;4.034737;5.464244;-0.067730;1.011541;0.019838;
0.200057;0.846902;4.034769;5.464299;-0.067684;1.011541;0.019839;
0.200059;0.846904;4.034797;5.464349;-0.067643;1.011541;0.019840;
0.200061;0.846907;4.034826;5.464399;-0.067603;1.011541;0.019840;
0.200062;0.846909;4.034854;5.464449;-0.067562;1.011541;0.019841;
0.200064;0.846911;4.034883;5.464499;-0.067521;1.011541;0.019842;
0.200065;0.846914;4.034912;5.464549;-0.067480;1.011541;0.019843;
0.200067;0.846916;4.034940;5.464599;-0.067439;1.011541;0.019845;
0.200068;0.846918;4.034969;5.464649;-0.067399;1.011541;0.019846;
0.200070;0.846921;4.034997;5.464699;-0.067358;1.011541;0.019847;
0.200072;0.846923;4.035026;5.464749;-0.067317;1.011541;0.019848;
0.200073;0.846926;4.035055;5.464799;-0.067276;1.011540;0.019849;
0.200075;0.846928;4.035083;5.464849;-0.067236;1.011540;0.019851;
0.200078;0.846933;4.035140;5.464949;-0.067154;1.011540;0.019853;
0.200081;0.846937;4.035198;5.465049;-0.067072;1.011540;0.019856;
0.200084;0.846942;4.035255;5.465149;-0.066991;1.011540;0.019858;
0.200087;0.846947;4.035312;5.465249;-0.066909;1.011540;0.019861;
0.200091;0.846951;4.035369;5.465349;-0.066828;1.011540;0.019864;
0.200094;0.846956;4.035426;5.465449;-0.066746;1.011540;0.019866;
0.200097;0.846961;4.035484;5.465549;-0.066665;1.011540;0.019869;
0.200100;0.846966;4.035541;5.465649;-0.066583;1.011540;0.019872;
0.200106;0.846975;4.035655;5.465849;-0.066420;1.011540;0.019877;
0.200113;0.846984;4.035769;5.466049;-0.066257;1.011540;0.019883;
0.200119;0.846994;4.035884;5.466249;-0.066094;1.011540;0.019888;
0.200125;0.847003;4.035998;5.466449;-0.065931;1.011540;0.019893;
0.200138;0.847022;4.036226;5.466849;-0.065605;1.011539;0.019904;
0.200163;0.847060;4.036683;5.467648;-0.064954;1.011539;0.019926;
0.200188;0.847097;4.037139;5.468447;-0.064303;1.011538;0.019948;
0.200239;0.847172;4.038049;5.470044;-0.063002;1.011538;0.019991;
0.200340;0.847322;4.039865;5.473233;-0.060405;1.011536;0.020078;
0.200440;0.847471;4.041674;5.476418;-0.057813;1.011534;0.020165;
0.200541;0.847620;4.043478;5.479599;-0.055227;1.011532;0.020252;
0.200743;0.847917;4.047072;5.485953;-0.050064;1.011528;0.020427;
0.200945;0.848212;4.050645;5.492292;-0.044919;1.011525;0.020602;
0.201147;0.848505;4.054196;5.498616;-0.039792;1.011521;0.020777;
0.201550;0.849085;4.061231;5.511217;-0.029599;1.011514;0.021130;
0.202357;0.850225;4.075043;5.536232;-0.009441;1.011498;0.021839;
0.203084;0.851227;4.087185;5.558533;0.008439;1.011484;0.022483;
0.203810;0.852206;4.099065;5.580637;0.026075;1.011469;0.023134;
0.204537;0.853163;4.110691;5.602545;0.043470;1.011454;0.023790;
0.205263;0.854098;4.122073;5.624261;0.060625;1.011438;0.024452;
0.205989;0.855013;4.133219;5.645787;0.077544;1.011422;0.025121;
0.206716;0.855906;4.144139;5.667124;0.094230;1.011406;0.025795;
0.207442;0.856779;4.154840;5.688276;0.110686;1.011390;0.026477;
0.208169;0.857631;4.165331;5.709245;0.126914;1.011372;0.027165;
0.208895;0.858464;4.175619;5.730032;0.142918;1.011355;0.027859;
0.209621;0.859277;4.185712;5.750641;0.158699;1.011337;0.028560;
0.210348;0.860071;4.195617;5.771074;0.174261;1.011319;0.029268;
0.211074;0.860847;4.205340;5.791332;0.189607;1.011301;0.029983;
0.211801;0.861603;4.214890;5.811418;0.204739;1.011282;0.030705;
0.212527;0.862342;4.224271;5.831334;0.219660;1.011262;0.031434;
0.213253;0.863063;4.233491;5.851082;0.234373;1.011243;0.032170;
0.213980;0.863766;4.242556;5.870664;0.248881;1.011223;0.032913;
0.214706;0.864452;4.251471;5.890081;0.263186;1.011203;0.033663;
0.215433;0.865122;4.260242;5.909337;0.277291;1.011182;0.034420;
0.216159;0.865774;4.268875;5.928432;0.291198;1.011161;0.035185;
0.216885;0.866410;4.277374;5.947368;0.304911;1.011140;0.035956;
0.217612;0.867031;4.285746;5.966148;0.318431;1.011118;0.036735;
0.218338;0.867635;4.293994;5.984772;0.331762;1.011096;0.037521;
0.219065;0.868224;4.302124;6.003244;0.344906;1.011073;0.038315;
0.219791;0.868798;4.310141;6.021564;0.357865;1.011051;0.039115;
0.220518;0.869357;4.318048;6.039734;0.370642;1.011028;0.039923;
0.221244;0.869901;4.325850;6.057756;0.383240;1.011004;0.040737;
0.221970;0.870431;4.333551;6.075632;0.395660;1.010981;0.041559;
0.222697;0.870946;4.341156;6.093362;0.407906;1.010957;0.042388;
0.223423;0.871448;4.348667;6.110949;0.419980;1.010932;0.043224;
0.224150;0.871936;4.356090;6.128394;0.431884;1.010908;0.044067;
0.224876;0.872410;4.363426;6.145698;0.443621;1.010883;0.044916;
0.225602;0.872872;4.370681;6.162863;0.455193;1.010858;0.045773;
0.226329;0.873320;4.377857;6.179891;0.466602;1.010832;0.046636;
0.227055;0.873756;4.384958;6.196783;0.477850;1.010806;0.047506;
0.227782;0.874179;4.391986;6.213540;0.488941;1.010780;0.048383;
0.228508;0.874590;4.398946;6.230163;0.499875;1.010754;0.049266;
0.229234;0.874989;4.405839;6.246654;0.510656;1.010727;0.050156;
0.229961;0.875376;4.412668;6.263014;0.521285;1.010700;0.051052;
0.230687;0.875751;4.419438;6.279245;0.531765;1.010672;0.051954;
0.231414;0.876115;4.426149;6.295348;0.542098;1.010645;0.052862;
0.232140;0.876468;4.432804;6.311323;0.552285;1.010617;0.053776;
0.232866;0.876809;4.439407;6.327172;0.562330;1.010589;0.054696;
0.234319;0.877461;4.452467;6.358501;0.582001;1.010531;0.056553;
0.235627;0.878011;4.464063;6.386278;0.599237;1.010479;0.058243;
0.236934;0.878528;4.475523;6.413666;0.616042;1.010425;0.059950;
0.238242;0.879014;4.486858;6.440670;0.632426;1.010371;0.061673;
0.239549;0.879469;4.498079;6.467296;0.648400;1.010316;0.063411;
0.240857;0.879895;4.509197;6.493550;0.663975;1.010260;0.065164;
0.242164;0.880292;4.520222;6.519438;0.679161;1.010203;0.066929;
0.243472;0.880661;4.531161;6.544965;0.693969;1.010145;0.068707;
0.244779;0.881003;4.542025;6.570136;0.708409;1.010087;0.070496;
0.246087;0.881319;4.552821;6.594958;0.722491;1.010027;0.072296;
0.247395;0.881610;4.563556;6.619434;0.736223;1.009967;0.074104;
0.248702;0.881877;4.574238;6.643571;0.749616;1.009906;0.075921;
0.250010;0.882120;4.584874;6.667372;0.762678;1.009845;0.077744;
0.251317;0.882341;4.595469;6.690843;0.775419;1.009782;0.079574;
0.252625;0.882540;4.606030;6.713987;0.787846;1.009719;0.081408;
0.253932;0.882717;4.616562;6.736810;0.799970;1.009655;0.083245;
0.255240;0.882875;4.627070;6.759315;0.811796;1.009590;0.085085;
0.256547;0.883013;4.637559;6.781507;0.823335;1.009525;0.086926;
0.257855;0.883132;4.648033;6.803390;0.834593;1.009458;0.088768;
0.259162;0.883232;4.658497;6.824967;0.845578;1.009392;0.090608;
0.260470;0.883316;4.668953;6.846243;0.856298;1.009324;0.092445;
0.261777;0.883382;4.679407;6.867222;0.866760;1.009256;0.094280;
0.263085;0.883432;4.689861;6.887907;0.876971;1.009187;0.096110;
0.264392;0.883466;4.700318;6.908301;0.886937;1.009117;0.097934;
0.265700;0.883485;4.710781;6.928409;0.896666;1.009047;0.099751;
0.265880;0.883487;4.712221;6.931152;0.897986;1.009037;0.100000;
0.265880;0.883487;4.712221;6.931152;0.897986;1.009037;0.100000;
0.265882;0.883487;4.712240;6.931188;0.898004;1.009037;0.100000;
0.265884;0.883487;4.712259;6.931224;0.898021;1.009037;0.100000;
0.265889;0.883487;4.712296;6.931296;0.898055;1.009037;0.100000;
0.265899;0.883487;4.712372;6.931440;0.898125;1.009036;0.100000;
0.265918;0.883487;4.712523;6.931728;0.898263;1.009035;0.100000;
0.265955;0.883487;4.712825;6.932303;0.898539;1.009033;0.100000;
0.266031;0.883488;4.713430;6.933452;0.899091;1.009029;0.100000;
0.266182;0.883489;4.714638;6.935749;0.900193;1.009021;0.100000;
0.266484;0.883490;4.717052;6.940330;0.902388;1.009004;0.100000;
0.267088;0.883490;4.721873;6.949448;0.906742;1.008971;0.100000;
0.268297;0.883481;4.731482;6.967506;0.915307;1.008905;0.100000;
0.269505;0.883461;4.741049;6.985327;0.923685;1.008839;0.100000;
0.271923;0.883388;4.760068;7.020276;0.939909;1.008703;0.100000;
0.274098;0.883289;4.777058;7.050945;0.953918;1.008580;0.100000;
0.276273;0.883159;4.793937;7.080886;0.967393;1.008455;0.100000;
0.278449;0.883001;4.810713;7.110111;0.980357;1.008329;0.100000;
0.280624;0.882816;4.827392;7.138633;0.992834;1.008200;0.100000;
0.282800;0.882608;4.843980;7.166464;1.004846;1.008071;0.100000;
0.284975;0.882378;4.860483;7.193616;1.016413;1.007939;0.100000;
0.287150;0.882128;4.876906;7.220101;1.027556;1.007807;0.100000;
0.289326;0.881860;4.893253;7.245931;1.038295;1.007673;0.100000;
0.291501;0.881576;4.909527;7.271116;1.048649;1.007537;0.100000;
0.293107;0.881357;4.921494;7.289298;1.056055;1.007436;0.100000;
0.293677;0.881277;4.925733;7.295668;1.058635;1.007400;0.100000;
0.295852;0.880966;4.941872;7.319597;1.068271;1.007262;0.100000;
0.298027;0.880643;4.957948;7.342914;1.077574;1.007122;0.100000;
0.300203;0.880311;4.973963;7.365629;1.086558;1.006982;0.100000;
0.302378;0.879971;4.989918;7.387753;1.095240;1.006840;0.100000;
0.304554;0.879624;5.005816;7.409294;1.103633;1.006696;0.100000;
0.306729;0.879272;5.021657;7.430263;1.111753;1.006552;0.100000;
0.308905;0.878917;5.037443;7.450669;1.119611;1.006407;0.100000;
0.311080;0.878559;5.051622;7.470521;1.127220;1.006260;0.100000;
0.313255;0.878199;5.064102;7.489820;1.134587;1.006112;0.100000;
0.315431;0.877840;5.076574;7.508580;1.141728;1.005963;0.100000;
0.317606;0.877482;5.089067;7.526805;1.148648;1.005814;0.100000;
0.319782;0.877127;5.101564;7.544505;1.155361;1.005663;0.100000;
0.321957;0.876775;5.114065;7.561690;1.161879;1.005511;0.100000;
0.324132;0.876427;5.126575;7.578366;1.168209;1.005358;0.100000;
0.326308;0.876086;5.139096;7.594541;1.174362;1.005205;0.100000;
0.328483;0.875751;5.151627;7.610224;1.180348;1.005050;0.100000;
0.330659;0.875424;5.164171;7.625423;1.186174;1.004895;0.100000;
0.335009;0.874798;5.189298;7.654403;1.197397;1.004582;0.100000;
0.338925;0.874271;5.211957;7.678899;1.207035;1.004297;0.100000;
0.342841;0.873784;5.234662;7.701937;1.216283;1.004010;0.100000;
0.346757;0.873341;5.257415;7.723556;1.225184;1.003721;0.100000;
0.350672;0.872948;5.280214;7.743794;1.233776;1.003430;0.100000;
0.354588;0.872608;5.303058;7.762685;1.242096;1.003136;0.100000;
0.358504;0.872326;5.325947;7.780262;1.250178;1.002841;0.100000;
0.362420;0.872105;5.348877;7.796557;1.258057;1.002544;0.100000;
0.366335;0.871950;5.371845;7.811598;1.265762;1.002246;0.100000;
0.370251;0.871862;5.394847;7.825412;1.273324;1.001945;0.100000;
0.373610;0.871845;5.414599;7.836301;1.279718;1.001687;0.100000;
0.373610;0.871845;5.414599;7.836301;1.279718;1.001687;0.100000;
0.373616;0.871845;5.414634;7.836321;1.279731;1.001686;0.100000;
0.373622;0.871845;5.414669;7.836340;1.279743;1.001686;0.100000;
0.373633;0.871845;5.414739;7.836376;1.279765;1.001685;0.100000;
0.373657;0.871845;5.414878;7.836450;1.279810;1.001683;0.100000;
0.373704;0.871845;5.415156;7.836597;1.279899;1.001680;0.100000;
0.373799;0.871845;5.415713;7.836889;1.280077;1.001672;0.100000;
0.373988;0.871846;5.416826;7.837472;1.280434;1.001658;0.100000;
0.374366;0.871848;5.419053;7.838627;1.281148;1.001629;0.100000;
0.374745;0.871852;5.421280;7.839770;1.281860;1.001599;0.100000;
0.375501;0.871860;5.425735;7.842014;1.283282;1.001541;0.100000;
0.376182;0.871871;5.429745;7.843997;1.284559;1.001488;0.100000;
0.376863;0.871883;5.433756;7.845944;1.285834;1.001435;0.100000;
0.377544;0.871898;5.437768;7.847855;1.287107;1.001383;0.100000;
0.378906;0.871934;5.445792;7.851598;1.289650;1.001277;0.100000;
0.380268;0.871978;5.453819;7.855211;1.292186;1.001172;0.100000;
0.381630;0.872032;5.461847;7.858688;1.294717;1.001066;0.100000;
0.384354;0.872168;5.477908;7.865225;1.299766;1.000854;0.100000;
0.387078;0.872344;5.493974;7.871213;1.304803;1.000641;0.100000;
0.389802;0.872559;5.510042;7.876654;1.309837;1.000428;0.100000;
0.392526;0.872816;5.526110;7.881553;1.314873;1.000215;0.100000;
0.395250;0.873114;5.542176;7.885911;1.319919;1.000001;0.100000;
0.395266;0.873116;5.542268;7.885935;1.319948;1.000000;0.100000;
0.395266;0.873116;5.542268;7.885935;1.319948;1.000000;0.100000;
0.395271;0.873117;5.542298;7.885943;1.319957;1.000000;0.100000;
0.395271;0.873117;5.542298;7.885943;1.319957;1.000000;0.100000;
0.395277;0.873117;5.542331;7.885951;1.319968;0.999999;0.100000;
0.395282;0.873118;5.542363;7.885959;1.319978;0.999999;0.100000;
0.395293;0.873119;5.542429;7.885976;1.319999;0.999998;0.100000;
0.395315;0.873122;5.542560;7.886009;1.320040;0.999996;0.100000;
0.395360;0.873127;5.542821;7.886075;1.320122;0.999993;0.100000;
0.395449;0.873137;5.543345;7.886207;1.320287;0.999986;0.100000;
0.395626;0.873159;5.544392;7.886469;1.320616;0.999972;0.100000;
0.395981;0.873202;5.546485;7.886983;1.321275;0.999944;0.100000;
0.396691;0.873291;5.550671;7.887975;1.322594;0.999888;0.100000;
0.397401;0.873382;5.554857;7.888930;1.323915;0.999832;0.100000;
0.398111;0.873477;5.559043;7.889849;1.325237;0.999777;0.100000;
0.399531;0.873673;5.567412;7.891601;1.327886;0.999665;0.100000;
0.400951;0.873881;5.575779;7.893217;1.330541;0.999553;0.100000;
0.402371;0.874099;5.584144;7.894690;1.333205;0.999441;0.100000;
0.405211;0.874572;5.600862;7.897202;1.338563;0.999218;0.100000;
0.408051;0.875093;5.617565;7.899132;1.343965;0.998994;0.100000;
0.410891;0.875662;5.634248;7.900480;1.349417;0.998769;0.100000;
0.413731;0.876279;5.650909;7.901243;1.354926;0.998545;0.100000;
0.416571;0.876946;5.667544;7.901418;1.360498;0.998321;0.100000;
0.419411;0.877661;5.684151;7.901002;1.366140;0.998096;0.100000;
0.422251;0.878426;5.700725;7.899990;1.371857;0.997872;0.100000;
0.425091;0.879241;5.717264;7.898378;1.377656;0.997647;0.100000;
0.425445;0.879346;5.719319;7.898135;1.378383;0.997620;0.100000;
0.425445;0.879346;5.719319;7.898135;1.378383;0.997620;0.100000;
0.425449;0.879347;5.719345;7.898132;1.378393;0.997619;0.099994;
0.425454;0.879349;5.719372;7.898129;1.378402;0.997619;0.099987;
0.425463;0.879351;5.719425;7.898122;1.378421;0.997618;0.099974;
0.425481;0.879357;5.719531;7.898109;1.378458;0.997617;0.099948;
0.425517;0.879368;5.719743;7.898084;1.378533;0.997614;0.099896;
0.425590;0.879389;5.720166;7.898032;1.378684;0.997608;0.099792;
0.425736;0.879433;5.721012;7.897927;1.378984;0.997597;0.099584;
0.426028;0.879521;5.722702;7.897713;1.379586;0.997574;0.099167;
0.426611;0.879697;5.726070;7.897266;1.380793;0.997527;0.098330;
0.427777;0.880057;5.732762;7.896294;1.383217;0.997435;0.096646;
0.430109;0.880802;5.745963;7.894040;1.388114;0.997251;0.093234;
0.434773;0.882393;5.771614;7.888274;1.398106;0.996883;0.086245;
0.439437;0.884119;5.796233;7.880793;1.408378;0.996516;0.079051;
0.444101;0.885978;5.819783;7.871550;1.418947;0.996150;0.071666;
0.448765;0.887971;5.842225;7.860492;1.429831;0.995785;0.064108;
0.453429;0.890095;5.863522;7.847562;1.441045;0.995421;0.056392;
0.458093;0.892349;5.883639;7.832694;1.452607;0.995058;0.048536;
0.462757;0.894732;5.902542;7.815821;1.464531;0.994697;0.040555;
0.467422;0.897241;5.920202;7.796871;1.476831;0.994339;0.032465;
0.472086;0.899872;5.934871;7.775761;1.489517;0.993982;0.024279;
0.476750;0.902623;5.940198;7.752386;1.502579;0.993628;0.016013;
0.481414;0.905489;5.942819;7.726648;1.516014;0.993277;0.007682;
0.486078;0.908467;5.944243;7.698454;1.529830;0.992928;-0.000702;
0.490742;0.911552;5.943318;7.667709;1.544031;0.992584;-0.009125;
0.495406;0.914739;5.940278;7.634317;1.558621;0.992242;-0.017575;
0.500070;0.918025;5.935151;7.598180;1.573604;0.991905;-0.026039;
0.504735;0.921402;5.927909;7.559204;1.588983;0.991572;-0.034504;
0.509399;0.924867;5.918539;7.517291;1.604762;0.991244;-0.042961;
0.514063;0.928413;5.907036;7.472347;1.620941;0.990920;-0.051398;
0.515784;0.929740;5.902253;7.454978;1.627002;0.990803;-0.054502;
0.515784;0.929740;5.902253;7.454978;1.627002;0.990803;-0.054502;
0.515786;0.929744;5.902253;7.454968;1.627035;0.990802;-0.054507;
0.515789;0.929746;5.902246;7.454941;1.627045;0.990802;-0.054512;
