time;WT4B_WT_controlMeasurements_PGenNomPu;WT4B_WT_controlMeasurements_QGenNomPu;WT4B_WT_controlMeasurements_UPu;WT4B_WT_terminal_V_re;WT4B_WT_terminal_V_im;WT4B_WT_terminal_i_re;WT4B_WT_terminal_i_im;
20.730318;0.494688;-0.209537;1.018333;-0.605492;-0.818768;0.123401;0.512928;
20.730824;0.494688;-0.209537;1.018333;-0.606792;-0.817805;0.124216;0.512732;
20.731077;0.494688;-0.209537;1.018333;-0.607442;-0.817323;0.124624;0.512633;
20.731583;0.494688;-0.209536;1.018333;-0.608740;-0.816356;0.125439;0.512434;
20.732594;0.494688;-0.209536;1.018333;-0.611331;-0.814418;0.127067;0.512032;
20.733100;0.494688;-0.209535;1.018333;-0.612625;-0.813445;0.127881;0.511830;
20.734112;0.494689;-0.209535;1.018333;-0.615207;-0.811494;0.129508;0.511420;
20.734618;0.494689;-0.209534;1.018333;-0.616496;-0.810516;0.130320;0.511214;
20.735629;0.494689;-0.209534;1.018334;-0.619069;-0.808552;0.131945;0.510797;
20.736135;0.494689;-0.209534;1.018334;-0.620353;-0.807568;0.132757;0.510586;
20.736388;0.494689;-0.209533;1.018334;-0.620995;-0.807075;0.133163;0.510480;
20.736894;0.494689;-0.209533;1.018334;-0.622276;-0.806087;0.133974;0.510268;
20.737147;0.494689;-0.209533;1.018334;-0.622917;-0.805592;0.134379;0.510161;
20.737652;0.494689;-0.209533;1.018334;-0.624196;-0.804601;0.135190;0.509947;
20.737905;0.494689;-0.209533;1.018334;-0.624835;-0.804105;0.135595;0.509839;
20.738411;0.494689;-0.209532;1.018334;-0.626112;-0.803111;0.136406;0.509623;
20.738664;0.494690;-0.209532;1.018334;-0.626750;-0.802614;0.136811;0.509515;
20.739170;0.494690;-0.209532;1.018334;-0.628025;-0.801617;0.137621;0.509296;
20.740182;0.494690;-0.209531;1.018334;-0.630569;-0.799617;0.139239;0.508856;
20.740687;0.494690;-0.209531;1.018334;-0.631839;-0.798614;0.140048;0.508634;
20.741699;0.494690;-0.209530;1.018335;-0.634374;-0.796602;0.141664;0.508186;
20.742205;0.494690;-0.209530;1.018335;-0.635639;-0.795593;0.142472;0.507960;
20.743217;0.494690;-0.209530;1.018335;-0.638165;-0.793569;0.144086;0.507505;
20.743722;0.494691;-0.209529;1.018335;-0.639425;-0.792554;0.144892;0.507275;
20.743975;0.494691;-0.209529;1.018335;-0.640055;-0.792046;0.145296;0.507160;
20.744481;0.494691;-0.209529;1.018335;-0.641313;-0.791027;0.146102;0.506928;
20.744734;0.494691;-0.209529;1.018335;-0.641941;-0.790518;0.146504;0.506812;
20.745240;0.494691;-0.209528;1.018335;-0.643196;-0.789497;0.147310;0.506578;
20.745493;0.494691;-0.209528;1.018335;-0.643823;-0.788985;0.147712;0.506461;
20.745999;0.494691;-0.209528;1.018335;-0.645076;-0.787961;0.148517;0.506225;
20.746251;0.494691;-0.209528;1.018335;-0.645702;-0.787449;0.148920;0.506107;
20.746757;0.494691;-0.209528;1.018335;-0.646953;-0.786422;0.149724;0.505870;
20.747769;0.494691;-0.209527;1.018336;-0.649449;-0.784362;0.151331;0.505391;
20.748275;0.494692;-0.209527;1.018336;-0.650695;-0.783329;0.152135;0.505150;
20.749286;0.494692;-0.209526;1.018336;-0.653181;-0.781257;0.153740;0.504663;
20.749792;0.494692;-0.209526;1.018336;-0.654422;-0.780218;0.154542;0.504418;
20.750804;0.494692;-0.209526;1.018336;-0.656898;-0.778134;0.156145;0.503924;
20.751310;0.494692;-0.209525;1.018336;-0.658134;-0.777089;0.156945;0.503676;
20.752321;0.494692;-0.209525;1.018336;-0.660600;-0.774994;0.158546;0.503174;
20.752827;0.494692;-0.209525;1.018336;-0.661831;-0.773943;0.159345;0.502921;
20.753080;0.494692;-0.209524;1.018336;-0.662446;-0.773417;0.159745;0.502795;
20.753586;0.494693;-0.209524;1.018336;-0.663674;-0.772364;0.160544;0.502540;
20.753839;0.494693;-0.209524;1.018336;-0.664288;-0.771836;0.160944;0.502412;
20.754345;0.494693;-0.209524;1.018336;-0.665513;-0.770780;0.161742;0.502156;
20.754598;0.494693;-0.209524;1.018336;-0.666125;-0.770251;0.162141;0.502027;
20.755103;0.494693;-0.209523;1.018337;-0.667349;-0.769191;0.162939;0.501769;
20.755356;0.494693;-0.209523;1.018337;-0.667960;-0.768661;0.163338;0.501639;
20.755862;0.494693;-0.209523;1.018337;-0.669180;-0.767598;0.164135;0.501379;
20.756874;0.494693;-0.209523;1.018337;-0.671617;-0.765468;0.165728;0.500854;
20.757380;0.494693;-0.209522;1.018337;-0.672832;-0.764400;0.166524;0.500590;
20.758391;0.494694;-0.209522;1.018337;-0.675258;-0.762258;0.168114;0.500058;
20.758897;0.494694;-0.209522;1.018337;-0.676469;-0.761184;0.168909;0.499790;
20.759909;0.494694;-0.209521;1.018337;-0.678885;-0.759030;0.170497;0.499251;
20.760415;0.494694;-0.209521;1.018337;-0.680090;-0.757950;0.171290;0.498979;
20.761426;0.494694;-0.209521;1.018337;-0.682495;-0.755785;0.172876;0.498432;
20.761932;0.494694;-0.209520;1.018337;-0.683696;-0.754700;0.173668;0.498156;
20.762944;0.494695;-0.209520;1.018338;-0.686091;-0.752523;0.175251;0.497602;
20.763449;0.494695;-0.209520;1.018338;-0.687286;-0.751432;0.176041;0.497323;
20.764461;0.494695;-0.209519;1.018338;-0.689670;-0.749244;0.177621;0.496760;
20.764967;0.494695;-0.209519;1.018338;-0.690860;-0.748147;0.178411;0.496477;
20.765979;0.494695;-0.209519;1.018338;-0.693235;-0.745948;0.179988;0.495908;
20.766484;0.494695;-0.209518;1.018338;-0.694419;-0.744845;0.180776;0.495621;
20.767496;0.494695;-0.209518;1.018338;-0.696783;-0.742635;0.182351;0.495044;
20.768002;0.494696;-0.209518;1.018338;-0.697962;-0.741526;0.183137;0.494753;
20.769014;0.494696;-0.209517;1.018338;-0.700315;-0.739304;0.184709;0.494169;
20.769519;0.494696;-0.209517;1.018338;-0.701489;-0.738191;0.185495;0.493874;
20.770531;0.494696;-0.209517;1.018338;-0.703832;-0.735958;0.187064;0.493282;
20.771037;0.494696;-0.209517;1.018338;-0.705001;-0.734838;0.187847;0.492984;
20.772048;0.494696;-0.209516;1.018339;-0.707333;-0.732594;0.189414;0.492384;
20.772554;0.494696;-0.209516;1.018339;-0.708496;-0.731469;0.190196;0.492083;
20.773566;0.494697;-0.209516;1.018339;-0.710817;-0.729214;0.191759;0.491476;
20.774072;0.494697;-0.209515;1.018339;-0.711975;-0.728083;0.192540;0.491170;
20.775083;0.494697;-0.209515;1.018339;-0.714285;-0.725817;0.194101;0.490556;
20.775589;0.494697;-0.209515;1.018339;-0.715438;-0.724681;0.194880;0.490246;
20.776601;0.494697;-0.209514;1.018339;-0.717738;-0.722404;0.196438;0.489624;
20.777107;0.494697;-0.209514;1.018339;-0.718885;-0.721262;0.197216;0.489312;
20.778118;0.494698;-0.209514;1.018339;-0.721173;-0.718974;0.198770;0.488682;
20.778624;0.494698;-0.209514;1.018339;-0.722315;-0.717827;0.199547;0.488366;
20.779636;0.494698;-0.209513;1.018339;-0.724593;-0.715528;0.201098;0.487729;
20.780142;0.494698;-0.209513;1.018339;-0.725729;-0.714376;0.201873;0.487409;
20.781153;0.494698;-0.209513;1.018340;-0.727996;-0.712066;0.203422;0.486764;
20.781659;0.494698;-0.209513;1.018340;-0.729126;-0.710908;0.204195;0.486440;
20.782671;0.494699;-0.209512;1.018340;-0.731382;-0.708587;0.205740;0.485789;
20.783177;0.494699;-0.209512;1.018340;-0.732507;-0.707424;0.206512;0.485461;
20.784188;0.494699;-0.209512;1.018340;-0.734752;-0.705093;0.208054;0.484802;
20.784694;0.494699;-0.209512;1.018340;-0.735871;-0.703924;0.208825;0.484471;
20.785706;0.494699;-0.209511;1.018340;-0.738105;-0.701582;0.210364;0.483805;
20.786211;0.494699;-0.209511;1.018340;-0.739219;-0.700408;0.211132;0.483470;
20.787223;0.494700;-0.209511;1.018340;-0.741441;-0.698055;0.212668;0.482796;
20.787729;0.494700;-0.209511;1.018340;-0.742550;-0.696876;0.213435;0.482458;
20.788741;0.494700;-0.209510;1.018340;-0.744761;-0.694513;0.214968;0.481777;
20.789246;0.494700;-0.209510;1.018340;-0.745863;-0.693329;0.215733;0.481434;
20.790258;0.494700;-0.209510;1.018340;-0.748063;-0.690955;0.217263;0.480746;
20.790764;0.494700;-0.209510;1.018340;-0.749160;-0.689765;0.218027;0.480400;
20.791776;0.494700;-0.209509;1.018340;-0.751349;-0.687381;0.219553;0.479705;
20.792281;0.494701;-0.209509;1.018341;-0.752440;-0.686186;0.220315;0.479355;
20.793293;0.494701;-0.209509;1.018341;-0.754617;-0.683791;0.221837;0.478653;
20.793799;0.494701;-0.209509;1.018341;-0.755703;-0.682591;0.222598;0.478299;
20.794810;0.494701;-0.209508;1.018341;-0.757868;-0.680186;0.224117;0.477589;
20.795316;0.494701;-0.209508;1.018341;-0.758948;-0.678981;0.224876;0.477233;
20.796328;0.494701;-0.209508;1.018341;-0.761102;-0.676566;0.226392;0.476515;
20.796834;0.494702;-0.209508;1.018341;-0.762177;-0.675355;0.227149;0.476155;
20.797845;0.494702;-0.209508;1.018341;-0.764319;-0.672930;0.228662;0.475431;
20.798351;0.494702;-0.209507;1.018341;-0.765388;-0.671714;0.229417;0.475066;
20.799363;0.494702;-0.209507;1.018341;-0.767519;-0.669279;0.230926;0.474335;
20.799869;0.494702;-0.209507;1.018341;-0.768581;-0.668058;0.231680;0.473967;
20.800880;0.494702;-0.209507;1.018341;-0.770701;-0.665612;0.233185;0.473228;
20.801386;0.494703;-0.209507;1.018341;-0.771757;-0.664387;0.233937;0.472857;
20.802398;0.494703;-0.209506;1.018341;-0.773865;-0.661931;0.235439;0.472111;
20.802904;0.494703;-0.209506;1.018341;-0.774916;-0.660700;0.236189;0.471737;
20.803915;0.494703;-0.209506;1.018341;-0.777012;-0.658234;0.237687;0.470983;
20.804421;0.494703;-0.209506;1.018341;-0.778057;-0.656998;0.238436;0.470605;
20.805433;0.494703;-0.209506;1.018342;-0.780141;-0.654522;0.239930;0.469845;
20.805939;0.494703;-0.209505;1.018342;-0.781180;-0.653282;0.240677;0.469463;
20.806950;0.494704;-0.209505;1.018342;-0.783252;-0.650796;0.242168;0.468696;
20.807456;0.494704;-0.209505;1.018342;-0.784286;-0.649550;0.242912;0.468310;
20.808468;0.494704;-0.209505;1.018342;-0.786346;-0.647055;0.244400;0.467536;
20.808974;0.494704;-0.209505;1.018342;-0.787373;-0.645804;0.245143;0.467147;
20.809985;0.494704;-0.209504;1.018342;-0.789422;-0.643299;0.246626;0.466365;
20.810491;0.494704;-0.209504;1.018342;-0.790443;-0.642043;0.247367;0.465973;
20.811503;0.494705;-0.209504;1.018342;-0.792480;-0.639528;0.248847;0.465184;
20.812008;0.494705;-0.209504;1.018342;-0.793495;-0.638268;0.249586;0.464788;
20.813020;0.494705;-0.209504;1.018342;-0.795520;-0.635743;0.251062;0.463992;
20.813526;0.494705;-0.209504;1.018342;-0.796529;-0.634478;0.251800;0.463593;
20.814538;0.494705;-0.209503;1.018342;-0.798541;-0.631943;0.253272;0.462790;
20.815043;0.494705;-0.209503;1.018342;-0.799544;-0.630674;0.254007;0.462387;
20.816055;0.494706;-0.209503;1.018342;-0.801545;-0.628129;0.255476;0.461577;
20.816561;0.494706;-0.209503;1.018342;-0.802542;-0.626855;0.256209;0.461171;
20.817573;0.494706;-0.209503;1.018342;-0.804530;-0.624301;0.257674;0.460354;
20.818078;0.494706;-0.209503;1.018342;-0.805521;-0.623022;0.258405;0.459944;
20.819090;0.494706;-0.209503;1.018342;-0.807497;-0.620459;0.259866;0.459120;
20.819596;0.494706;-0.209502;1.018342;-0.808482;-0.619175;0.260595;0.458707;
20.820607;0.494707;-0.209502;1.018342;-0.810446;-0.616602;0.262052;0.457876;
20.821113;0.494707;-0.209502;1.018342;-0.811425;-0.615314;0.262779;0.457459;
20.822125;0.494707;-0.209502;1.018343;-0.813376;-0.612732;0.264232;0.456622;
20.822631;0.494707;-0.209502;1.018343;-0.814349;-0.611439;0.264958;0.456201;
20.823642;0.494707;-0.209502;1.018343;-0.816288;-0.608847;0.266406;0.455357;
20.824148;0.494707;-0.209502;1.018343;-0.817255;-0.607550;0.267130;0.454933;
20.825160;0.494708;-0.209501;1.018343;-0.819181;-0.604949;0.268574;0.454082;
20.825666;0.494708;-0.209501;1.018343;-0.820142;-0.603647;0.269296;0.453654;
20.826677;0.494708;-0.209501;1.018343;-0.822056;-0.601037;0.270736;0.452796;
20.827183;0.494708;-0.209501;1.018343;-0.823010;-0.599730;0.271456;0.452365;
20.828195;0.494708;-0.209501;1.018343;-0.824912;-0.597111;0.272892;0.451500;
20.828701;0.494708;-0.209501;1.018343;-0.825860;-0.595800;0.273610;0.451066;
20.829712;0.494709;-0.209501;1.018343;-0.827749;-0.593172;0.275042;0.450194;
20.830218;0.494709;-0.209501;1.018343;-0.828691;-0.591856;0.275757;0.449757;
20.831230;0.494709;-0.209500;1.018343;-0.830568;-0.589219;0.277185;0.448878;
20.831736;0.494709;-0.209500;1.018343;-0.831503;-0.587899;0.277898;0.448437;
20.832747;0.494709;-0.209500;1.018343;-0.833367;-0.585253;0.279322;0.447551;
20.833253;0.494709;-0.209500;1.018343;-0.834296;-0.583928;0.280033;0.447107;
20.834265;0.494709;-0.209500;1.018343;-0.836148;-0.581274;0.281453;0.446215;
20.834771;0.494710;-0.209500;1.018343;-0.837070;-0.579944;0.282162;0.445767;
20.835782;0.494710;-0.209500;1.018343;-0.838909;-0.577281;0.283578;0.444868;
20.836288;0.494710;-0.209500;1.018343;-0.839826;-0.575947;0.284284;0.444417;
20.837300;0.494710;-0.209500;1.018343;-0.841652;-0.573275;0.285695;0.443511;
20.837805;0.494710;-0.209500;1.018343;-0.842562;-0.571937;0.286400;0.443056;
20.838817;0.494710;-0.209499;1.018343;-0.844375;-0.569257;0.287807;0.442144;
20.839323;0.494711;-0.209499;1.018343;-0.845279;-0.567914;0.288509;0.441686;
20.840335;0.494711;-0.209499;1.018343;-0.847079;-0.565225;0.289912;0.440767;
20.840840;0.494711;-0.209499;1.018343;-0.847977;-0.563878;0.290612;0.440306;
20.841852;0.494711;-0.209499;1.018343;-0.849764;-0.561180;0.292010;0.439380;
20.842358;0.494711;-0.209499;1.018343;-0.850655;-0.559829;0.292708;0.438915;
20.843370;0.494711;-0.209499;1.018343;-0.852430;-0.557123;0.294102;0.437983;
20.843875;0.494712;-0.209499;1.018343;-0.853314;-0.555768;0.294797;0.437515;
20.844887;0.494712;-0.209499;1.018343;-0.855076;-0.553053;0.296187;0.436576;
20.845393;0.494712;-0.209499;1.018343;-0.855954;-0.551694;0.296880;0.436105;
20.846404;0.494712;-0.209499;1.018343;-0.857703;-0.548970;0.298265;0.435159;
20.846910;0.494712;-0.209499;1.018343;-0.858574;-0.547607;0.298956;0.434684;
20.847922;0.494712;-0.209499;1.018343;-0.860310;-0.544875;0.300336;0.433732;
20.848428;0.494713;-0.209498;1.018343;-0.861175;-0.543508;0.301025;0.433254;
20.849439;0.494713;-0.209498;1.018343;-0.862898;-0.540768;0.302401;0.432296;
20.849945;0.494713;-0.209498;1.018343;-0.863756;-0.539396;0.303087;0.431815;
20.850957;0.494713;-0.209498;1.018343;-0.865466;-0.536648;0.304459;0.430849;
20.851463;0.494713;-0.209498;1.018343;-0.866318;-0.535272;0.305143;0.430365;
20.852474;0.494713;-0.209498;1.018343;-0.868015;-0.532516;0.306509;0.429393;
20.852980;0.494713;-0.209498;1.018344;-0.868860;-0.531136;0.307191;0.428905;
20.853992;0.494714;-0.209498;1.018344;-0.870544;-0.528372;0.308553;0.427927;
20.854498;0.494714;-0.209498;1.018344;-0.871382;-0.526988;0.309233;0.427436;
20.855509;0.494714;-0.209498;1.018344;-0.873053;-0.524216;0.310590;0.426451;
20.856015;0.494714;-0.209498;1.018344;-0.873884;-0.522828;0.311267;0.425957;
20.857027;0.494714;-0.209498;1.018344;-0.875542;-0.520048;0.312620;0.424966;
20.857533;0.494714;-0.209498;1.018344;-0.876367;-0.518656;0.313295;0.424468;
20.858544;0.494715;-0.209498;1.018344;-0.878011;-0.515869;0.314642;0.423471;
20.859050;0.494715;-0.209498;1.018344;-0.878830;-0.514473;0.315315;0.422970;
20.860062;0.494715;-0.209498;1.018344;-0.880460;-0.511677;0.316658;0.421966;
20.860568;0.494715;-0.209498;1.018344;-0.881272;-0.510277;0.317328;0.421462;
20.861579;0.494715;-0.209498;1.018344;-0.882889;-0.507474;0.318666;0.420452;
20.862085;0.494715;-0.209498;1.018344;-0.883695;-0.506070;0.319334;0.419945;
20.863097;0.494716;-0.209498;1.018344;-0.885299;-0.503259;0.320667;0.418928;
20.863602;0.494716;-0.209498;1.018344;-0.886097;-0.501852;0.321333;0.418418;
20.864614;0.494716;-0.209498;1.018344;-0.887688;-0.499033;0.322661;0.417395;
20.865120;0.494716;-0.209498;1.018344;-0.888480;-0.497622;0.323324;0.416881;
20.866132;0.494716;-0.209497;1.018344;-0.890057;-0.494796;0.324647;0.415852;
20.866637;0.494716;-0.209497;1.018344;-0.890842;-0.493381;0.325308;0.415335;
20.867649;0.494717;-0.209497;1.018344;-0.892405;-0.490547;0.326626;0.414300;
20.868155;0.494717;-0.209497;1.018344;-0.893184;-0.489128;0.327284;0.413780;
20.869167;0.494717;-0.209497;1.018344;-0.894734;-0.486287;0.328598;0.412738;
20.869672;0.494717;-0.209497;1.018344;-0.895505;-0.484865;0.329254;0.412215;
20.870684;0.494717;-0.209497;1.018344;-0.897042;-0.482016;0.330562;0.411167;
20.871190;0.494717;-0.209497;1.018344;-0.897807;-0.480590;0.331215;0.410641;
20.872201;0.494718;-0.209497;1.018344;-0.899329;-0.477735;0.332519;0.409586;
20.872707;0.494718;-0.209497;1.018344;-0.900087;-0.476305;0.333169;0.409058;
20.873719;0.494718;-0.209497;1.018344;-0.901597;-0.473442;0.334468;0.407997;
20.874225;0.494718;-0.209497;1.018344;-0.902348;-0.472009;0.335116;0.407465;
20.875236;0.494718;-0.209497;1.018344;-0.903843;-0.469139;0.336409;0.406398;
20.875742;0.494718;-0.209497;1.018344;-0.904588;-0.467702;0.337055;0.405863;
20.876754;0.494719;-0.209497;1.018344;-0.906070;-0.464824;0.338343;0.404790;
20.877260;0.494719;-0.209497;1.018344;-0.906807;-0.463384;0.338986;0.404252;
20.878271;0.494719;-0.209497;1.018344;-0.908275;-0.460500;0.340269;0.403172;
20.878777;0.494719;-0.209497;1.018344;-0.909006;-0.459056;0.340910;0.402631;
20.879789;0.494719;-0.209497;1.018344;-0.910460;-0.456165;0.342188;0.401546;
20.880295;0.494719;-0.209497;1.018344;-0.911184;-0.454717;0.342826;0.401002;
20.881306;0.494720;-0.209497;1.018344;-0.912624;-0.451819;0.344098;0.399910;
20.881812;0.494720;-0.209497;1.018344;-0.913341;-0.450368;0.344734;0.399363;
20.882824;0.494720;-0.209497;1.018344;-0.914768;-0.447463;0.346001;0.398265;
20.883330;0.494720;-0.209497;1.018344;-0.915478;-0.446009;0.346634;0.397715;
20.884341;0.494720;-0.209497;1.018344;-0.916891;-0.443097;0.347896;0.396612;
20.884847;0.494720;-0.209497;1.018344;-0.917594;-0.441640;0.348526;0.396058;
20.885859;0.494721;-0.209498;1.018344;-0.918992;-0.438721;0.349783;0.394949;
20.886365;0.494721;-0.209498;1.018344;-0.919688;-0.437260;0.350411;0.394392;
20.887376;0.494721;-0.209498;1.018344;-0.921073;-0.434335;0.351662;0.393277;
20.887882;0.494721;-0.209498;1.018344;-0.921763;-0.432871;0.352287;0.392718;
20.888894;0.494721;-0.209498;1.018344;-0.923134;-0.429940;0.353533;0.391596;
20.889399;0.494721;-0.209498;1.018344;-0.923816;-0.428472;0.354155;0.391034;
20.890411;0.494722;-0.209498;1.018344;-0.925173;-0.425534;0.355397;0.389907;
20.890917;0.494722;-0.209498;1.018344;-0.925848;-0.424063;0.356016;0.389341;
20.891929;0.494722;-0.209498;1.018343;-0.927191;-0.421119;0.357252;0.388208;
20.892434;0.494722;-0.209498;1.018343;-0.927859;-0.419645;0.357868;0.387640;
20.893446;0.494722;-0.209498;1.018343;-0.929188;-0.416694;0.359098;0.386501;
20.893952;0.494722;-0.209498;1.018343;-0.929849;-0.415217;0.359712;0.385930;
20.894963;0.494723;-0.209498;1.018343;-0.931164;-0.412259;0.360937;0.384785;
20.895469;0.494723;-0.209498;1.018343;-0.931817;-0.410779;0.361548;0.384211;
20.896481;0.494723;-0.209498;1.018343;-0.933118;-0.407816;0.362768;0.383060;
20.896987;0.494723;-0.209498;1.018343;-0.933765;-0.406332;0.363376;0.382483;
20.897998;0.494723;-0.209498;1.018343;-0.935052;-0.403363;0.364590;0.381327;
20.898504;0.494723;-0.209498;1.018343;-0.935692;-0.401876;0.365195;0.380747;
20.899516;0.494724;-0.209498;1.018343;-0.936964;-0.398901;0.366404;0.379584;
20.900022;0.494724;-0.209498;1.018343;-0.937597;-0.397411;0.367007;0.379002;
20.901033;0.494724;-0.209498;1.018343;-0.938855;-0.394429;0.368209;0.377834;
20.901539;0.494724;-0.209498;1.018343;-0.939480;-0.392937;0.368809;0.377248;
20.902551;0.494724;-0.209498;1.018343;-0.940725;-0.389949;0.370007;0.376074;
20.903057;0.494724;-0.209498;1.018343;-0.941343;-0.388454;0.370604;0.375486;
20.904068;0.494725;-0.209498;1.018343;-0.942573;-0.385460;0.371796;0.374306;
20.904574;0.494725;-0.209499;1.018343;-0.943184;-0.383962;0.372390;0.373715;
20.905586;0.494725;-0.209499;1.018343;-0.944400;-0.380962;0.373576;0.372530;
20.906092;0.494725;-0.209499;1.018343;-0.945004;-0.379461;0.374168;0.371936;
20.907103;0.494725;-0.209499;1.018343;-0.946205;-0.376456;0.375348;0.370745;
20.907609;0.494725;-0.209499;1.018343;-0.946802;-0.374952;0.375937;0.370148;
20.908621;0.494726;-0.209499;1.018343;-0.947989;-0.371941;0.377111;0.368952;
20.909127;0.494726;-0.209499;1.018343;-0.948579;-0.370434;0.377697;0.368352;
20.910138;0.494726;-0.209499;1.018343;-0.949751;-0.367417;0.378866;0.367150;
20.910644;0.494726;-0.209499;1.018343;-0.950334;-0.365908;0.379449;0.366548;
20.911656;0.494726;-0.209499;1.018343;-0.951492;-0.362886;0.380612;0.365340;
20.912161;0.494726;-0.209499;1.018343;-0.952067;-0.361373;0.381193;0.364735;
20.913173;0.494727;-0.209499;1.018343;-0.953211;-0.358346;0.382350;0.363522;
20.913679;0.494727;-0.209499;1.018343;-0.953779;-0.356830;0.382927;0.362914;
20.914691;0.494727;-0.209499;1.018343;-0.954908;-0.353797;0.384079;0.361695;
20.915196;0.494727;-0.209500;1.018343;-0.955469;-0.352280;0.384653;0.361084;
20.916208;0.494727;-0.209500;1.018343;-0.956584;-0.349241;0.385799;0.359860;
20.916714;0.494727;-0.209500;1.018343;-0.957138;-0.347721;0.386371;0.359247;
20.917726;0.494728;-0.209500;1.018343;-0.958238;-0.344677;0.387510;0.358017;
20.918231;0.494728;-0.209500;1.018343;-0.958784;-0.343154;0.388079;0.357401;
20.919243;0.494728;-0.209500;1.018343;-0.959870;-0.340105;0.389213;0.356166;
20.919749;0.494728;-0.209500;1.018343;-0.960409;-0.338579;0.389779;0.355547;
20.920760;0.494728;-0.209500;1.018343;-0.961480;-0.335525;0.390907;0.354307;
20.921266;0.494728;-0.209500;1.018343;-0.962012;-0.333997;0.391469;0.353685;
20.922278;0.494729;-0.209500;1.018343;-0.963069;-0.330938;0.392592;0.352440;
20.922784;0.494729;-0.209500;1.018343;-0.963594;-0.329407;0.393151;0.351816;
20.923795;0.494729;-0.209501;1.018343;-0.964636;-0.326343;0.394268;0.350564;
20.924301;0.494729;-0.209501;1.018343;-0.965153;-0.324810;0.394824;0.349938;
20.925313;0.494729;-0.209501;1.018343;-0.966180;-0.321741;0.395935;0.348681;
20.925819;0.494729;-0.209501;1.018343;-0.966690;-0.320205;0.396488;0.348052;
20.926830;0.494730;-0.209501;1.018342;-0.967703;-0.317131;0.397593;0.346790;
20.927336;0.494730;-0.209501;1.018342;-0.968206;-0.315593;0.398143;0.346158;
20.928348;0.494730;-0.209501;1.018342;-0.969204;-0.312514;0.399242;0.344891;
20.928854;0.494730;-0.209501;1.018342;-0.969699;-0.310974;0.399789;0.344256;
20.929865;0.494730;-0.209501;1.018342;-0.970683;-0.307890;0.400881;0.342984;
20.930371;0.494730;-0.209501;1.018342;-0.971171;-0.306347;0.401426;0.342347;
20.931383;0.494731;-0.209502;1.018342;-0.972139;-0.303259;0.402512;0.341070;
20.931889;0.494731;-0.209502;1.018342;-0.972620;-0.301714;0.403054;0.340430;
20.932900;0.494731;-0.209502;1.018342;-0.973574;-0.298622;0.404134;0.339147;
20.933406;0.494731;-0.209502;1.018342;-0.974047;-0.297074;0.404672;0.338505;
20.934418;0.494731;-0.209502;1.018342;-0.974986;-0.293977;0.405746;0.337217;
20.934924;0.494731;-0.209502;1.018342;-0.975452;-0.292427;0.406282;0.336572;
20.935935;0.494731;-0.209502;1.018342;-0.976377;-0.289326;0.407350;0.335279;
20.936441;0.494732;-0.209502;1.018342;-0.976835;-0.287774;0.407882;0.334632;
20.937453;0.494732;-0.209502;1.018342;-0.977745;-0.284668;0.408944;0.333334;
20.937958;0.494732;-0.209503;1.018342;-0.978196;-0.283114;0.409473;0.332684;
20.938970;0.494732;-0.209503;1.018342;-0.979091;-0.280004;0.410528;0.331381;
20.939476;0.494732;-0.209503;1.018342;-0.979534;-0.278447;0.411054;0.330728;
20.940488;0.494732;-0.209503;1.018342;-0.980414;-0.275333;0.412104;0.329421;
20.940993;0.494733;-0.209503;1.018342;-0.980850;-0.273775;0.412627;0.328765;
20.942005;0.494733;-0.209503;1.018342;-0.981715;-0.270656;0.413670;0.327453;
20.942511;0.494733;-0.209503;1.018342;-0.982144;-0.269096;0.414189;0.326795;
20.943523;0.494733;-0.209503;1.018342;-0.982995;-0.265973;0.415226;0.325477;
20.944028;0.494733;-0.209504;1.018342;-0.983416;-0.264410;0.415743;0.324817;
20.945040;0.494733;-0.209504;1.018342;-0.984251;-0.261284;0.416773;0.323494;
20.945546;0.494734;-0.209504;1.018342;-0.984665;-0.259719;0.417287;0.322832;
20.946557;0.494734;-0.209504;1.018342;-0.985486;-0.256589;0.418311;0.321504;
20.947063;0.494734;-0.209504;1.018341;-0.985892;-0.255022;0.418821;0.320839;
20.948075;0.494734;-0.209504;1.018341;-0.986697;-0.251888;0.419839;0.319507;
20.948581;0.494734;-0.209504;1.018341;-0.987096;-0.250320;0.420346;0.318839;
20.949592;0.494734;-0.209505;1.018341;-0.987887;-0.247181;0.421358;0.317502;
20.950098;0.494735;-0.209505;1.018341;-0.988278;-0.245611;0.421862;0.316832;
20.951110;0.494735;-0.209505;1.018341;-0.989054;-0.242469;0.422867;0.315490;
20.951616;0.494735;-0.209505;1.018341;-0.989438;-0.240897;0.423368;0.314818;
20.952627;0.494735;-0.209505;1.018341;-0.990199;-0.237751;0.424366;0.313471;
20.953133;0.494735;-0.209505;1.018341;-0.990575;-0.236177;0.424864;0.312797;
20.954145;0.494735;-0.209505;1.018341;-0.991321;-0.233028;0.425856;0.311445;
20.954651;0.494736;-0.209505;1.018341;-0.991690;-0.231452;0.426351;0.310768;
20.955662;0.494736;-0.209506;1.018341;-0.992420;-0.228300;0.427336;0.309412;
20.956168;0.494736;-0.209506;1.018341;-0.992782;-0.226722;0.427828;0.308732;
20.957180;0.494736;-0.209506;1.018341;-0.993497;-0.223566;0.428807;0.307371;
20.957686;0.494736;-0.209506;1.018341;-0.993851;-0.221987;0.429295;0.306690;
20.958697;0.494736;-0.209506;1.018341;-0.994552;-0.218827;0.430267;0.305324;
