time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;SynchronousGenerator_pss_UpssPu;
1.488148;0.953639;4.000000;4.927409;1.042631;0.995946;-0.005975;
1.488618;0.953750;4.000000;4.924493;1.043505;0.995943;-0.005762;
1.489560;0.953973;4.000000;4.918661;1.045264;0.995938;-0.005338;
1.491444;0.954420;4.000000;4.907006;1.048828;0.995928;-0.004493;
1.495211;0.955320;4.000000;4.883722;1.056122;0.995909;-0.002808;
1.498979;0.956228;4.000000;4.860468;1.063629;0.995893;-0.001121;
1.502746;0.957142;4.000000;4.837242;1.071330;0.995880;0.000579;
1.506513;0.958062;4.000000;4.814042;1.079211;0.995868;0.002300;
1.510281;0.958987;4.000000;4.790867;1.087258;0.995859;0.004047;
1.514048;0.959915;4.000000;4.767720;1.095456;0.995852;0.005825;
1.517815;0.960845;4.000000;4.744603;1.103795;0.995848;0.007633;
1.521583;0.961777;4.000000;4.721522;1.112263;0.995845;0.009473;
1.525350;0.962711;4.000000;4.698483;1.120849;0.995845;0.011344;
1.529117;0.963644;4.000000;4.675493;1.129545;0.995847;0.013245;
1.532885;0.964577;4.000000;4.652562;1.138343;0.995852;0.015172;
1.536652;0.965509;4.000000;4.629698;1.147234;0.995859;0.017123;
1.540419;0.966439;4.000000;4.606912;1.156212;0.995868;0.019096;
1.544187;0.967367;4.000000;4.584216;1.165269;0.995879;0.021087;
1.547954;0.968293;4.000000;4.561621;1.174400;0.995893;0.023093;
1.551721;0.969215;4.000000;4.539140;1.183599;0.995908;0.025109;
1.555489;0.970134;4.000000;4.516786;1.192862;0.995926;0.027134;
1.559256;0.971049;4.000000;4.494573;1.202182;0.995947;0.029163;
1.563023;0.971960;4.000000;4.472515;1.211555;0.995969;0.031192;
1.566791;0.972866;4.000000;4.450627;1.220978;0.995994;0.033219;
1.570558;0.973767;4.000000;4.428922;1.230446;0.996020;0.035239;
1.574325;0.974663;4.000000;4.407418;1.239955;0.996049;0.037251;
1.578093;0.975553;4.000000;4.386127;1.249503;0.996080;0.039249;
1.581860;0.976438;4.000000;4.365067;1.259085;0.996113;0.041231;
1.585627;0.977317;4.000000;4.344252;1.268698;0.996148;0.043195;
1.589395;0.978189;4.000000;4.323698;1.278340;0.996185;0.045136;
1.593162;0.979055;4.000000;4.303421;1.288007;0.996224;0.047053;
1.596929;0.979915;4.000000;4.283437;1.297698;0.996266;0.048942;
1.600697;0.980767;4.000000;4.263761;1.307409;0.996309;0.050801;
1.604464;0.981613;4.000000;4.244408;1.317137;0.996354;0.052627;
1.608231;0.982452;4.000000;4.225394;1.326882;0.996401;0.054418;
1.611999;0.983284;4.000000;4.206736;1.336639;0.996449;0.056170;
1.615766;0.984108;4.000000;4.188446;1.346407;0.996500;0.057883;
1.619533;0.984926;4.000000;4.170542;1.356185;0.996552;0.059553;
1.623301;0.985735;4.000000;4.153037;1.365969;0.996606;0.061179;
1.627068;0.986538;4.000000;4.135947;1.375759;0.996662;0.062759;
1.630835;0.987333;4.000000;4.119285;1.385551;0.996720;0.064290;
1.633838;0.987961;4.000000;4.106322;1.393357;0.996766;0.065474;
1.633838;0.987961;4.000000;4.106322;1.393359;0.996766;0.065474;
1.633843;0.987962;4.000000;4.106300;1.393372;0.996767;0.065476;
1.633848;0.987963;4.000000;4.106278;1.393386;0.996767;0.065478;
1.633859;0.987965;4.000000;4.106234;1.393413;0.996767;0.065482;
1.633879;0.987969;4.000000;4.106145;1.393467;0.996767;0.065490;
1.633921;0.987978;4.000000;4.105967;1.393575;0.996768;0.065507;
1.634004;0.987995;4.000000;4.105613;1.393791;0.996769;0.065539;
1.634170;0.988030;4.000000;4.104904;1.394224;0.996772;0.065603;
1.634503;0.988099;4.000000;4.103491;1.395088;0.996777;0.065731;
1.635168;0.988237;4.000000;4.100679;1.396817;0.996788;0.065983;
1.635834;0.988375;4.000000;4.097882;1.398546;0.996798;0.066233;
1.636499;0.988513;4.000000;4.095099;1.400275;0.996809;0.066479;
1.637829;0.988788;4.000000;4.089565;1.403734;0.996830;0.066966;
1.639160;0.989062;4.000000;4.084087;1.407192;0.996852;0.067442;
1.640491;0.989334;4.000000;4.078665;1.410650;0.996874;0.067907;
1.643152;0.989877;4.000000;4.068001;1.417565;0.996918;0.068808;
1.645813;0.990416;4.000000;4.057579;1.424477;0.996963;0.069671;
1.651135;0.991483;4.000000;4.037482;1.438292;0.997055;0.071296;
1.656457;0.992534;4.000000;4.018403;1.452090;0.997150;0.072793;
1.661779;0.993569;4.000000;4.000373;1.465869;0.997247;0.074169;
1.667102;0.994589;4.000000;3.983422;1.479624;0.997346;0.075429;
1.672424;0.995594;4.000000;3.967577;1.493351;0.997448;0.076575;
1.677746;0.996583;4.000000;3.952866;1.507048;0.997551;0.077606;
1.683068;0.997557;4.000000;3.939314;1.520711;0.997657;0.078521;
1.688390;0.998515;4.000000;3.926941;1.534336;0.997764;0.079317;
1.693713;0.999459;4.000000;3.915770;1.547921;0.997872;0.079993;
1.699035;1.000387;4.000000;3.905820;1.561463;0.997982;0.080547;
1.704357;1.001300;4.000000;3.897106;1.574958;0.998094;0.080977;
1.709679;1.002197;4.000000;3.889643;1.588405;0.998206;0.081280;
1.715001;1.003080;4.000000;3.883445;1.601801;0.998319;0.081455;
1.720324;1.003948;4.000000;3.878520;1.615143;0.998433;0.081502;
1.725646;1.004802;4.000000;3.874877;1.628430;0.998548;0.081419;
1.730968;1.005640;4.000000;3.872522;1.641658;0.998663;0.081207;
1.736290;1.006464;4.000000;3.871459;1.654826;0.998778;0.080864;
1.741613;1.007273;4.000000;3.871688;1.667933;0.998893;0.080392;
1.746935;1.008067;4.000000;3.873209;1.680975;0.999008;0.079791;
1.752257;1.008847;4.000000;3.876019;1.693952;0.999123;0.079061;
1.757579;1.009612;4.000000;3.880112;1.706862;0.999237;0.078205;
1.762901;1.010363;4.000000;3.885481;1.719702;0.999351;0.077223;
1.768224;1.011099;4.000000;3.892116;1.732472;0.999464;0.076117;
1.773546;1.011821;4.000000;3.900005;1.745170;0.999576;0.074889;
1.778868;1.012528;4.000000;3.909133;1.757795;0.999687;0.073542;
1.784190;1.013221;4.000000;3.919485;1.770345;0.999796;0.072078;
1.789512;1.013900;4.000000;3.931042;1.782819;0.999904;0.070499;
1.794318;1.014500;4.000000;3.942496;1.794017;1.000000;0.068978;
1.794318;1.014500;4.000000;3.942496;1.794017;1.000000;0.068978;
1.794318;1.014500;4.000000;3.942496;1.794017;1.000000;0.068978;
1.794318;1.014500;4.000000;3.942496;1.794017;1.000000;0.068978;
1.794327;1.014501;4.000000;3.942517;1.794037;1.000000;0.068975;
1.794336;1.014502;4.000000;3.942539;1.794058;1.000000;0.068972;
1.794354;1.014504;4.000000;3.942583;1.794099;1.000001;0.068966;
1.794389;1.014508;4.000000;3.942672;1.794182;1.000001;0.068954;
1.794461;1.014517;4.000000;3.942849;1.794347;1.000003;0.068931;
1.794603;1.014535;4.000000;3.943203;1.794677;1.000006;0.068885;
1.794887;1.014570;4.000000;3.943916;1.795337;1.000011;0.068791;
1.795456;1.014640;4.000000;3.945355;1.796656;1.000023;0.068604;
1.796024;1.014710;4.000000;3.946807;1.797974;1.000034;0.068415;
1.796593;1.014779;4.000000;3.948273;1.799291;1.000045;0.068224;
1.797730;1.014918;4.000000;3.951234;1.801924;1.000067;0.067841;
1.798867;1.015056;4.000000;3.954245;1.804553;1.000090;0.067452;
1.801141;1.015331;4.000000;3.960422;1.809801;1.000134;0.066661;
1.803415;1.015603;4.000000;3.966805;1.815034;1.000178;0.065850;
1.807964;1.016139;4.000000;3.980179;1.825457;1.000265;0.064171;
1.812512;1.016664;4.000000;3.994354;1.835821;1.000350;0.062415;
1.817061;1.017179;4.000000;4.009313;1.846126;1.000433;0.060585;
1.821609;1.017683;4.000000;4.025036;1.856369;1.000515;0.058684;
1.826158;1.018177;4.000000;4.041503;1.866553;1.000595;0.056713;
1.830706;1.018661;4.000000;4.058694;1.876674;1.000673;0.054675;
1.835255;1.019133;4.000000;4.076587;1.886734;1.000749;0.052574;
1.839803;1.019596;4.000000;4.095158;1.896731;1.000823;0.050411;
1.844352;1.020047;4.000000;4.114385;1.906666;1.000894;0.048192;
1.848900;1.020489;4.000000;4.134242;1.916537;1.000964;0.045917;
1.853449;1.020920;4.000000;4.154704;1.926345;1.001031;0.043592;
1.857997;1.021341;4.000000;4.175747;1.936089;1.001096;0.041218;
1.862546;1.021751;4.000000;4.197342;1.945768;1.001158;0.038800;
1.864943;1.021963;4.000000;4.208936;1.950844;1.001190;0.037509;
1.864943;1.021963;4.000000;4.208936;1.950844;1.001190;0.037509;
1.864943;1.021963;4.000000;4.208936;1.950844;1.001190;0.037509;
1.864943;1.021963;4.000000;4.208936;1.950844;1.001190;0.037509;
1.864948;1.021964;4.000001;4.208962;1.950856;1.001190;0.037506;
1.864954;1.021964;4.000001;4.208988;1.950867;1.001190;0.037503;
1.864964;1.021965;4.000001;4.209041;1.950890;1.001190;0.037497;
1.864986;1.021967;4.000000;4.209145;1.950935;1.001190;0.037486;
1.865028;1.021971;3.999998;4.209353;1.951026;1.001191;0.037462;
1.865114;1.021978;3.999990;4.209770;1.951206;1.001192;0.037416;
1.865285;1.021993;3.999957;4.210604;1.951568;1.001194;0.037323;
1.865627;1.022023;3.999825;4.212275;1.952291;1.001199;0.037138;
1.866312;1.022083;3.999300;4.215624;1.953735;1.001207;0.036766;
1.867681;1.022202;3.997224;4.222356;1.956617;1.001225;0.036020;
1.869050;1.022320;3.993802;4.229129;1.959490;1.001242;0.035270;
1.870419;1.022437;3.989064;4.235942;1.962353;1.001260;0.034518;
1.871788;1.022552;3.983043;4.242793;1.965203;1.001276;0.033762;
1.873157;1.022666;3.975770;4.249679;1.968039;1.001293;0.033004;
1.874526;1.022779;3.967276;4.256598;1.970860;1.001310;0.032243;
1.875895;1.022890;3.957592;4.263548;1.973664;1.001326;0.031480;
1.877263;1.022999;3.946749;4.270527;1.976449;1.001342;0.030715;
1.878632;1.023107;3.934778;4.277533;1.979214;1.001357;0.029949;
1.880001;1.023214;3.921709;4.284562;1.981958;1.001373;0.029181;
1.881370;1.023318;3.907572;4.291614;1.984678;1.001388;0.028412;
1.882739;1.023421;3.892398;4.298686;1.987373;1.001403;0.027643;
1.884108;1.023521;3.876216;4.305776;1.990042;1.001418;0.026873;
1.885477;1.023620;3.859055;4.312881;1.992683;1.001432;0.026103;
1.886846;1.023716;3.840947;4.320000;1.995295;1.001447;0.025334;
1.888215;1.023811;3.821919;4.327131;1.997877;1.001461;0.024565;
1.889584;1.023903;3.802002;4.334271;2.000426;1.001474;0.023797;
1.890953;1.023992;3.781224;4.341418;2.002942;1.001488;0.023031;
1.892322;1.024080;3.759614;4.348571;2.005422;1.001501;0.022266;
1.893691;1.024165;3.737202;4.355726;2.007867;1.001514;0.021503;
1.895060;1.024247;3.714016;4.362883;2.010273;1.001527;0.020743;
1.896429;1.024327;3.690085;4.370040;2.012641;1.001539;0.019985;
1.897798;1.024405;3.665437;4.377193;2.014969;1.001552;0.019230;
1.899167;1.024479;3.640101;4.384342;2.017255;1.001564;0.018479;
1.900536;1.024551;3.614104;4.391484;2.019498;1.001575;0.017731;
1.901905;1.024620;3.587475;4.398618;2.021698;1.001587;0.016987;
1.903273;1.024686;3.560241;4.405742;2.023852;1.001598;0.016247;
1.904642;1.024750;3.532430;4.412854;2.025961;1.001609;0.015512;
1.906011;1.024810;3.504069;4.419951;2.028022;1.001620;0.014782;
1.907380;1.024868;3.475186;4.427033;2.030035;1.001630;0.014056;
1.908749;1.024922;3.445807;4.434098;2.031998;1.001641;0.013336;
1.910118;1.024973;3.415960;4.441144;2.033911;1.001651;0.012621;
1.911487;1.025021;3.385670;4.448169;2.035773;1.001660;0.011912;
1.912856;1.025066;3.354963;4.455171;2.037583;1.001670;0.011209;
1.914225;1.025108;3.323867;4.462150;2.039339;1.001679;0.010512;
1.915594;1.025147;3.292405;4.469103;2.041042;1.001688;0.009822;
1.916963;1.025182;3.260605;4.476029;2.042690;1.001697;0.009138;
1.918332;1.025214;3.228490;4.482927;2.044283;1.001706;0.008462;
1.919701;1.025243;3.196085;4.489795;2.045819;1.001714;0.007792;
1.921070;1.025268;3.163416;4.496631;2.047298;1.001722;0.007129;
1.922439;1.025290;3.130505;4.503435;2.048720;1.001730;0.006474;
1.923808;1.025309;3.097378;4.510204;2.050083;1.001738;0.005827;
1.925177;1.025324;3.064057;4.516938;2.051388;1.001745;0.005187;
1.926546;1.025335;3.030565;4.523636;2.052633;1.001752;0.004555;
1.927915;1.025343;2.996926;4.530295;2.053818;1.001759;0.003931;
1.929283;1.025348;2.963161;4.536916;2.054943;1.001766;0.003315;
1.930652;1.025349;2.929293;4.543496;2.056008;1.001772;0.002708;
1.932021;1.025347;2.895343;4.550035;2.057011;1.001779;0.002109;
1.933390;1.025341;2.861333;4.556531;2.057952;1.001785;0.001518;
1.934759;1.025332;2.827283;4.562984;2.058832;1.001790;0.000936;
1.936128;1.025319;2.793214;4.569392;2.059650;1.001796;0.000362;
1.937497;1.025302;2.759145;4.575755;2.060405;1.001801;-0.000202;
1.938866;1.025282;2.725098;4.582072;2.061097;1.001806;-0.000758;
1.940235;1.025258;2.691089;4.588341;2.061727;1.001811;-0.001305;
1.941604;1.025231;2.657140;4.594562;2.062294;1.001816;-0.001843;
1.942973;1.025201;2.623267;4.600734;2.062798;1.001820;-0.002373;
1.944342;1.025167;2.589489;4.606856;2.063238;1.001825;-0.002893;
1.945711;1.025129;2.555824;4.612927;2.063616;1.001829;-0.003404;
1.947080;1.025088;2.522288;4.618948;2.063930;1.001833;-0.003906;
1.948449;1.025043;2.488899;4.624916;2.064181;1.001836;-0.004399;
1.949818;1.024995;2.455672;4.630832;2.064369;1.001840;-0.004883;
1.951187;1.024943;2.422623;4.636694;2.064494;1.001843;-0.005357;
1.952556;1.024888;2.389768;4.642503;2.064556;1.001846;-0.005823;
1.953925;1.024829;2.357121;4.648258;2.064556;1.001849;-0.006280;
1.955294;1.024767;2.324698;4.653957;2.064493;1.001851;-0.006727;
1.956662;1.024701;2.292511;4.659602;2.064367;1.001854;-0.007165;
1.958031;1.024633;2.260576;4.665190;2.064180;1.001856;-0.007595;
1.959400;1.024560;2.228904;4.670723;2.063930;1.001858;-0.008015;
1.960769;1.024485;2.197509;4.676198;2.063620;1.001860;-0.008426;
1.962138;1.024406;2.166403;4.681617;2.063248;1.001861;-0.008829;
1.963507;1.024323;2.135597;4.686979;2.062815;1.001863;-0.009222;
1.964876;1.024238;2.105104;4.692283;2.062322;1.001864;-0.009607;
1.966245;1.024149;2.074933;4.697530;2.061768;1.001865;-0.009983;
1.967614;1.024057;2.045097;4.702718;2.061155;1.001866;-0.010350;
1.968983;1.023962;2.015604;4.707849;2.060483;1.001867;-0.010708;
1.970352;1.023864;1.986465;4.712921;2.059753;1.001867;-0.011058;
1.971721;1.023762;1.957689;4.717934;2.058964;1.001868;-0.011399;
1.973090;1.023658;1.929284;4.722889;2.058117;1.001868;-0.011732;
1.974459;1.023550;1.901260;4.727786;2.057213;1.001868;-0.012057;
1.975828;1.023440;1.873623;4.732623;2.056253;1.001868;-0.012373;
1.977197;1.023326;1.846382;4.737402;2.055237;1.001867;-0.012681;
1.978566;1.023210;1.819545;4.742122;2.054166;1.001867;-0.012981;
1.979935;1.023091;1.793117;4.746784;2.053040;1.001866;-0.013273;
1.981304;1.022968;1.767105;4.751386;2.051859;1.001865;-0.013557;
1.982672;1.022843;1.741515;4.755930;2.050626;1.001864;-0.013833;
1.984041;1.022716;1.716354;4.760416;2.049339;1.001863;-0.014101;
1.986779;1.022452;1.667341;4.769211;2.046612;1.001860;-0.014616;
1.989243;1.022206;1.624740;4.776929;2.043984;1.001857;-0.015053;
1.991708;1.021951;1.583595;4.784459;2.041196;1.001854;-0.015467;
1.994172;1.021688;1.543925;4.791803;2.038254;1.001850;-0.015859;
1.996636;1.021418;1.505746;4.798962;2.035160;1.001846;-0.016228;
1.999100;1.021140;1.469071;4.805938;2.031921;1.001841;-0.016577;
2.001564;1.020855;1.433909;4.812733;2.028540;1.001836;-0.016904;
2.004028;1.020563;1.400266;4.819349;2.025023;1.001830;-0.017212;
2.006492;1.020264;1.368144;4.825787;2.021374;1.001824;-0.017501;
2.011420;1.019648;1.308457;4.838145;2.013707;1.001810;-0.018024;
2.016349;1.019009;1.254804;4.849823;2.005576;1.001795;-0.018480;
2.020784;1.018416;1.211619;4.859768;1.997891;1.001781;-0.018837;
2.024753;1.017872;1.177011;4.868227;1.990745;1.001767;-0.019116;
2.028223;1.017388;1.149813;4.875292;1.984303;1.001754;-0.019333;
2.031347;1.016945;1.127734;4.881394;1.978364;1.001741;-0.019506;
2.034158;1.016542;1.109766;4.886682;1.972914;1.001730;-0.019647;
2.036969;1.016134;1.093564;4.891783;1.967371;1.001718;-0.019773;
2.039499;1.015764;1.080460;4.896217;1.962309;1.001707;-0.019876;
2.042029;1.015391;1.068725;4.900506;1.957184;1.001696;-0.019969;
2.044559;1.015016;1.058326;4.904655;1.952000;1.001684;-0.020053;
2.047089;1.014639;1.049231;4.908665;1.946763;1.001673;-0.020128;
2.049619;1.014260;1.041408;4.912540;1.941476;1.001661;-0.020196;
2.052149;1.013879;1.034821;4.916284;1.936146;1.001648;-0.020256;
2.054426;1.013535;1.029924;4.919544;1.931315;1.001637;-0.020304;
2.056703;1.013190;1.025974;4.922703;1.926455;1.001626;-0.020347;
2.058980;1.012844;1.022945;4.925762;1.921571;1.001614;-0.020386;
2.061257;1.012498;1.020810;4.928725;1.916664;1.001602;-0.020420;
2.063534;1.012151;1.019544;4.931594;1.911738;1.001590;-0.020450;
2.065811;1.011804;1.019114;4.934371;1.906797;1.001578;-0.020476;
2.068089;1.011457;1.019497;4.937058;1.901843;1.001566;-0.020500;
2.070366;1.011110;1.020665;4.939657;1.896879;1.001553;-0.020520;
2.072643;1.010764;1.022592;4.942171;1.891908;1.001541;-0.020537;
2.074920;1.010417;1.025251;4.944602;1.886932;1.001528;-0.020552;
2.077197;1.010072;1.028614;4.946951;1.881955;1.001515;-0.020564;
2.079474;1.009727;1.032654;4.949222;1.876978;1.001502;-0.020575;
2.081751;1.009383;1.037344;4.951415;1.872005;1.001489;-0.020584;
2.084028;1.009040;1.042659;4.953532;1.867037;1.001475;-0.020592;
2.086305;1.008698;1.048571;4.955577;1.862077;1.001462;-0.020598;
2.088582;1.008357;1.055055;4.957550;1.857127;1.001448;-0.020603;
2.090859;1.008018;1.062086;4.959453;1.852190;1.001435;-0.020607;
2.093136;1.007680;1.069636;4.961288;1.847267;1.001421;-0.020610;
2.095413;1.007344;1.077683;4.963057;1.842361;1.001407;-0.020613;
2.097690;1.007009;1.086201;4.964761;1.837473;1.001393;-0.020615;
2.099967;1.006676;1.095166;4.966402;1.832605;1.001379;-0.020616;
2.102244;1.006345;1.104556;4.967982;1.827759;1.001364;-0.020618;
2.104521;1.006017;1.114346;4.969501;1.822937;1.001350;-0.020619;
2.106798;1.005690;1.124514;4.970962;1.818140;1.001336;-0.020621;
2.109075;1.005365;1.135038;4.972366;1.813370;1.001321;-0.020622;
2.111352;1.005043;1.145897;4.973714;1.808628;1.001307;-0.020623;
2.113629;1.004723;1.157071;4.975008;1.803916;1.001292;-0.020624;
2.115906;1.004406;1.168537;4.976248;1.799235;1.001277;-0.020626;
2.118183;1.004091;1.180278;4.977436;1.794586;1.001263;-0.020628;
2.120460;1.003778;1.192274;4.978573;1.789970;1.001248;-0.020630;
2.122737;1.003469;1.204506;4.979660;1.785389;1.001233;-0.020632;
2.125014;1.003162;1.216956;4.980699;1.780843;1.001218;-0.020635;
2.127291;1.002857;1.229607;4.981689;1.776335;1.001203;-0.020638;
2.129568;1.002556;1.242443;4.982633;1.771863;1.001188;-0.020641;
2.131845;1.002257;1.255448;4.983530;1.767430;1.001172;-0.020644;
2.134122;1.001962;1.268605;4.984383;1.763037;1.001157;-0.020648;
2.136399;1.001669;1.281900;4.985191;1.758683;1.001142;-0.020651;
2.138676;1.001379;1.295319;4.985956;1.754370;1.001127;-0.020655;
2.140954;1.001093;1.308849;4.986678;1.750098;1.001111;-0.020659;
2.143231;1.000809;1.322475;4.987358;1.745869;1.001096;-0.020663;
2.145508;1.000529;1.336187;4.987996;1.741682;1.001080;-0.020668;
2.147785;1.000251;1.349971;4.988594;1.737538;1.001065;-0.020672;
2.150062;0.999977;1.363817;4.989152;1.733437;1.001049;-0.020676;
2.152339;0.999706;1.377714;4.989670;1.729381;1.001034;-0.020680;
2.154616;0.999439;1.391652;4.990149;1.725369;1.001018;-0.020684;
2.156893;0.999174;1.405621;4.990590;1.721401;1.001002;-0.020688;
2.159170;0.998913;1.419612;4.990992;1.717479;1.000987;-0.020691;
2.161447;0.998656;1.433617;4.991357;1.713602;1.000971;-0.020694;
2.163724;0.998401;1.447628;4.991685;1.709771;1.000955;-0.020697;
2.166001;0.998150;1.461636;4.991976;1.705985;1.000940;-0.020699;
2.168278;0.997902;1.475636;4.992231;1.702245;1.000924;-0.020700;
2.170555;0.997658;1.489620;4.992450;1.698551;1.000908;-0.020701;
2.172832;0.997417;1.503583;4.992633;1.694904;1.000892;-0.020701;
2.175109;0.997179;1.517518;4.992781;1.691303;1.000877;-0.020700;
2.177386;0.996945;1.531421;4.992893;1.687748;1.000861;-0.020699;
2.179663;0.996714;1.545287;4.992971;1.684240;1.000845;-0.020696;
2.184217;0.996263;1.572885;4.993024;1.677363;1.000813;-0.020688;
2.188316;0.995868;1.597557;4.992955;1.671332;1.000785;-0.020676;
2.192414;0.995485;1.622051;4.992776;1.665451;1.000756;-0.020660;
2.196513;0.995112;1.646354;4.992490;1.659721;1.000728;-0.020640;
2.200612;0.994750;1.670452;4.992097;1.654139;1.000700;-0.020614;
2.204710;0.994400;1.694337;4.991599;1.648707;1.000671;-0.020583;
2.208809;0.994060;1.718002;4.990995;1.643422;1.000643;-0.020546;
2.212908;0.993731;1.741444;4.990287;1.638284;1.000615;-0.020503;
2.221105;0.993106;1.787650;4.988564;1.628444;1.000559;-0.020396;
2.229302;0.992523;1.832966;4.986436;1.619179;1.000503;-0.020261;
2.237500;0.991983;1.877416;4.983910;1.610481;1.000448;-0.020097;
2.245697;0.991485;1.921038;4.980994;1.602341;1.000393;-0.019901;
2.253894;0.991028;1.963881;4.977696;1.594748;1.000339;-0.019673;
2.262092;0.990611;2.005998;4.974025;1.587696;1.000286;-0.019412;
2.269469;0.990271;2.043322;4.970412;1.581802;1.000238;-0.019150;
2.276847;0.989962;2.080139;4.966513;1.576332;1.000192;-0.018860;
2.284224;0.989684;2.116482;4.962337;1.571279;1.000146;-0.018545;
2.291602;0.989438;2.152382;4.957894;1.566638;1.000101;-0.018204;
2.298980;0.989222;2.187864;4.953195;1.562402;1.000057;-0.017838;
2.306357;0.989035;2.222947;4.948250;1.558566;1.000014;-0.017448;
2.313735;0.988879;2.257643;4.943070;1.555125;0.999972;-0.017035;
2.321112;0.988751;2.291958;4.937667;1.552074;0.999930;-0.016600;
2.328490;0.988651;2.325892;4.932054;1.549407;0.999890;-0.016145;
2.335867;0.988579;2.359439;4.926244;1.547119;0.999851;-0.015670;
2.343245;0.988535;2.392588;4.920249;1.545204;0.999814;-0.015177;
2.350623;0.988517;2.425321;4.914083;1.543659;0.999777;-0.014668;
2.358000;0.988525;2.457617;4.907759;1.542476;0.999742;-0.014143;
2.365378;0.988559;2.489450;4.901291;1.541651;0.999707;-0.013604;
2.372755;0.988617;2.520792;4.894694;1.541179;0.999674;-0.013053;
2.380133;0.988700;2.551613;4.887979;1.541052;0.999643;-0.012491;
2.387511;0.988807;2.581877;4.881161;1.541264;0.999612;-0.011920;
2.394888;0.988937;2.611551;4.874255;1.541810;0.999583;-0.011340;
2.402266;0.989089;2.640598;4.867273;1.542682;0.999556;-0.010752;
2.409643;0.989262;2.668985;4.860228;1.543874;0.999530;-0.010159;
2.417021;0.989457;2.696676;4.853133;1.545377;0.999505;-0.009562;
2.424398;0.989671;2.723637;4.846001;1.547185;0.999481;-0.008961;
2.431776;0.989906;2.749834;4.838844;1.549290;0.999459;-0.008357;
2.439154;0.990158;2.775236;4.831674;1.551683;0.999438;-0.007752;
2.446531;0.990429;2.799813;4.824503;1.554356;0.999419;-0.007147;
2.453909;0.990717;2.823535;4.817343;1.557300;0.999401;-0.006543;
2.461286;0.991022;2.846375;4.810206;1.560506;0.999384;-0.005941;
2.468664;0.991341;2.868308;4.803102;1.563963;0.999369;-0.005341;
2.476042;0.991676;2.889311;4.796042;1.567664;0.999356;-0.004745;
2.483419;0.992025;2.909365;4.789037;1.571598;0.999343;-0.004154;
2.490797;0.992386;2.928452;4.782095;1.575754;0.999332;-0.003568;
2.498174;0.992760;2.946555;4.775228;1.580123;0.999322;-0.002988;
2.505552;0.993146;2.963660;4.768444;1.584693;0.999314;-0.002415;
2.512929;0.993542;2.979757;4.761753;1.589456;0.999307;-0.001850;
2.520307;0.993947;2.994836;4.755162;1.594399;0.999301;-0.001293;
2.527685;0.994362;3.008889;4.748680;1.599512;0.999297;-0.000745;
2.535062;0.994785;3.021912;4.742316;1.604784;0.999294;-0.000207;
2.542440;0.995215;3.033899;4.736076;1.610204;0.999292;0.000321;
2.549817;0.995652;3.044850;4.729968;1.615761;0.999291;0.000837;
2.557195;0.996094;3.054765;4.723999;1.621444;0.999292;0.001342;
2.564573;0.996542;3.063645;4.718176;1.627241;0.999293;0.001835;
2.571950;0.996993;3.071493;4.712504;1.633142;0.999296;0.002315;
2.579328;0.997448;3.078315;4.706989;1.639135;0.999300;0.002782;
2.586705;0.997905;3.084116;4.701637;1.645210;0.999305;0.003235;
2.594083;0.998364;3.088904;4.696454;1.651354;0.999311;0.003674;
2.601460;0.998824;3.092689;4.691443;1.657558;0.999318;0.004098;
2.608838;0.999284;3.095480;4.686609;1.663810;0.999325;0.004508;
2.616216;0.999744;3.097290;4.681956;1.670099;0.999334;0.004902;
2.623593;1.000203;3.098132;4.677488;1.676415;0.999344;0.005280;
2.630971;1.000660;3.098019;4.673208;1.682747;0.999355;0.005643;
2.638348;1.001114;3.096968;4.669118;1.689084;0.999366;0.005989;
2.645726;1.001565;3.094995;4.665223;1.695416;0.999378;0.006319;
2.653104;1.002013;3.092118;4.661522;1.701733;0.999391;0.006633;
2.660481;1.002455;3.088357;4.658020;1.708024;0.999405;0.006929;
2.667859;1.002893;3.083731;4.654716;1.714281;0.999420;0.007209;
2.675236;1.003325;3.078262;4.651611;1.720492;0.999435;0.007472;
2.682614;1.003751;3.071972;4.648708;1.726650;0.999450;0.007717;
2.689991;1.004170;3.064886;4.646005;1.732744;0.999467;0.007946;
2.697023;1.004562;3.057412;4.643616;1.738485;0.999482;0.008148;
2.697023;1.004562;3.057412;4.643616;1.738485;0.999482;0.008148;
2.697041;1.004563;3.057392;4.643610;1.738499;0.999483;0.008148;
2.697059;1.004564;3.057372;4.643604;1.738514;0.999483;0.008149;
2.697094;1.004566;3.057333;4.643593;1.738542;0.999483;0.008150;
2.697165;1.004570;3.057254;4.643570;1.738600;0.999483;0.008152;
2.697307;1.004578;3.057096;4.643523;1.738715;0.999483;0.008156;
2.697590;1.004594;3.056779;4.643431;1.738945;0.999484;0.008163;
2.698157;1.004625;3.056141;4.643248;1.739404;0.999485;0.008178;
2.699291;1.004687;3.054852;4.642884;1.740322;0.999488;0.008208;
2.701558;1.004812;3.052213;4.642172;1.742151;0.999493;0.008264;
2.706093;1.005058;3.046686;4.640803;1.745783;0.999504;0.008367;
2.710628;1.005301;3.040813;4.639509;1.749380;0.999514;0.008458;
